 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.3222 -0.3613 -0.4005 -0.4399 -0.4800 -0.5204 -0.5622 -0.6067 -0.6552 -0.7083
 -0.7666
 -0.5597 -0.5482 -0.5374 -0.5225 -0.5033 -0.4810 -0.4554 -0.4280 -0.4013 -0.3754
 -0.3508 -0.3280 -0.3081 -0.2922 -0.2810 -0.2642 -0.2517 -0.2441 -0.2521 -0.2784
 -0.3175 -0.3610 -0.4041 -0.4464 -0.4883 -0.5302 -0.5729 -0.6176 -0.6642 -0.7126
 -0.7625
 -0.4732 -0.4632 -0.4546 -0.4435 -0.4316 -0.4171 -0.4009 -0.3822 -0.3620 -0.3415
 -0.3214 -0.3021 -0.2838 -0.2676 -0.2542 -0.2357 -0.2304 -0.2315 -0.2418 -0.2671
 -0.3066 -0.3532 -0.4009 -0.4474 -0.4925 -0.5365 -0.5802 -0.6239 -0.6682 -0.7139
 -0.7622
 -0.3992 -0.3855 -0.3759 -0.3663 -0.3586 -0.3487 -0.3385 -0.3275 -0.3153 -0.3015
 -0.2871 -0.2728 -0.2588 -0.2455 -0.2335 -0.2138 -0.2091 -0.2149 -0.2291 -0.2543
 -0.2926 -0.3402 -0.3912 -0.4422 -0.4916 -0.5392 -0.5854 -0.6306 -0.6753 -0.7203
 -0.7662
 -0.3374 -0.3150 -0.3014 -0.2918 -0.2849 -0.2792 -0.2732 -0.2668 -0.2606 -0.2539
 -0.2460 -0.2375 -0.2288 -0.2201 -0.2117 -0.1959 -0.1912 -0.1982 -0.2152
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.5875 -1.5296 -1.3842 -1.2306 -1.0859 -0.9660 -0.8799 -0.8061 -0.7357 -0.6685
 -0.6051 -0.5449 -0.4877 -0.4336 -0.3828 -0.2760 -0.2041 -0.1711 -0.1726
 -1.3351 -1.3375 -1.3232 -1.2108 -1.0791 -0.9586 -0.8634 -0.7883 -0.7194 -0.6553
 -0.5954 -0.5387 -0.4849 -0.4341 -0.3867 -0.2883 -0.2237 -0.1944 -0.1954 -0.2153
 -1.2244 -1.1428 -1.1133 -1.1235 -1.0599 -0.9537 -0.8535 -0.7734 -0.7061 -0.6446
 -0.5879 -0.5345 -0.4839 -0.4361 -0.3916 -0.2997 -0.2403 -0.2131 -0.2135 -0.2326
 -0.2614
 -1.1524 -1.0629 -0.9827 -0.9314 -0.9259 -0.9140 -0.8443 -0.7625 -0.6933 -0.6338
 -0.5799 -0.5296 -0.4820 -0.4371 -0.3953 -0.3088 -0.2532 -0.2277 -0.2276 -0.2461
 -0.2745 -0.3079
 -1.0825 -1.0054 -0.9240 -0.8490 -0.7909 -0.7593 -0.7557 -0.7346 -0.6797 -0.6214
 -0.5699 -0.5226 -0.4778 -0.4357 -0.3963 -0.3147 -0.2625 -0.2384 -0.2382 -0.2564
 -0.2850 -0.3183 -0.3549 -0.3945
 -1.0076 -0.9456 -0.8759 -0.8037 -0.7360 -0.6790 -0.6375 -0.6157 -0.6096 -0.5911
 -0.5534 -0.5116 -0.4705 -0.4312 -0.3942 -0.3174 -0.2681 -0.2455 -0.2455 -0.2635
 -0.2928 -0.3270 -0.3637 -0.4029 -0.4445 -0.4893 -0.5380 -0.5912 -0.6482 -0.7052
 -0.9278 -0.8787 -0.8227 -0.7616 -0.6989 -0.6400 -0.5885 -0.5458 -0.5145 -0.4980
 -0.4900 -0.4765 -0.4524 -0.4213 -0.3884 -0.3166 -0.2702 -0.2490 -0.2492 -0.2672
 -0.2974 -0.3333 -0.3712 -0.4107 -0.4521 -0.4952 -0.5409 -0.5902 -0.6441 -0.7021
 -0.7609
 -0.8475 -0.8055 -0.7610 -0.7123 -0.6601 -0.6067 -0.5561 -0.5108 -0.4718 -0.4396
 -0.4163 -0.4027 -0.3941 -0.3838 -0.3678 -0.3119 -0.2688 -0.2490 -0.2493 -0.2671
 -0.2982 -0.3363 -0.3764 -0.4174 -0.4591 -0.5022 -0.5465 -0.5929 -0.6428 -0.6971
 -0.7563
 -0.7713 -0.7309 -0.6926 -0.6535 -0.6120 -0.5684 -0.5240 -0.4814 -0.4428 -0.4084
 -0.3788 -0.3550 -0.3375 -0.3260 -0.3178 -0.2943 -0.2628 -0.2452 -0.2460 -0.2635
 -0.2950 -0.3353 -0.3787 -0.4223 -0.4658 -0.5096 -0.5543 -0.6009 -0.6495 -0.6999
 -0.7517
 -0.7036 -0.6621 -0.6245 -0.5900 -0.5563 -0.5220 -0.4866 -0.4504 -0.4155 -0.3832
 -0.3540 -0.3284 -0.3065 -0.2889 -0.2759 -0.2589 -0.2476 -0.2376 -0.2393 -0.2561
 -0.2868 -0.3284 -0.3749 -0.4222 -0.4686 -0.5144 -0.5601 -0.6058 -0.6523 -0.7000
 -0.7502
 -0.6486 -0.6016 -0.5620 -0.5273 -0.4962 -0.4677 -0.4401 -0.4119 -0.3835 -0.3556
 -0.3295 -0.3058 -0.2845 -0.2660 -0.2504 -0.2274 -0.2220 -0.2230 -0.2294 -0.2461
 -0.2757 -0.3171 -0.3657 -0.4166 -0.4670 -0.5159 -0.5640 -0.6110 -0.6578 -0.7048
 -0.7527
 -0.6082 -0.5533 -0.5091 -0.4713 -0.4391 -0.4113 -0.3870 -0.3649 -0.3435 -0.3219
 -0.3006 -0.2806 -0.2622 -0.2457 -0.2311 -0.2056 -0.1981 -0.2032 -0.2154
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  I   
 -1.6411 -1.5184 -1.3477 -1.1926 -1.0526 -0.9363 -0.8518 -0.7830 -0.7195 -0.6554
 -0.5960 -0.5398 -0.4865 -0.4362 -0.3888 -0.2858 -0.2115 -0.1715 -0.1660
 -1.4110 -1.4287 -1.3332 -1.1856 -1.0494 -0.9301 -0.8398 -0.7684 -0.7048 -0.6435
 -0.5870 -0.5338 -0.4836 -0.4360 -0.3912 -0.2954 -0.2281 -0.1930 -0.1886 -0.2059
 -1.2590 -1.1984 -1.2127 -1.1660 -1.0470 -0.9309 -0.8319 -0.7560 -0.6925 -0.6334
 -0.5796 -0.5294 -0.4819 -0.4370 -0.3947 -0.3045 -0.2422 -0.2103 -0.2060 -0.2223
 -0.2506
 -1.1935 -1.0937 -1.0212 -1.0059 -1.0030 -0.9258 -0.8296 -0.7462 -0.6808 -0.6233
 -0.5718 -0.5242 -0.4794 -0.4371 -0.3972 -0.3119 -0.2533 -0.2237 -0.2196 -0.2351
 -0.2628 -0.2966
 -1.1365 -1.0430 -0.9509 -0.8763 -0.8341 -0.8296 -0.8070 -0.7399 -0.6701 -0.6125
 -0.5625 -0.5172 -0.4749 -0.4351 -0.3975 -0.3169 -0.2614 -0.2336 -0.2299 -0.2449
 -0.2724 -0.3060 -0.3431 -0.3835
 -1.0753 -0.9952 -0.9106 -0.8279 -0.7572 -0.7050 -0.6776 -0.6707 -0.6479 -0.5996
 -0.5509 -0.5078 -0.4679 -0.4305 -0.3952 -0.3192 -0.2666 -0.2404 -0.2372 -0.2518
 -0.2793 -0.3135 -0.3508 -0.3907 -0.4335 -0.4797 -0.5297 -0.5833 -0.6400 -0.6982
 -1.0084 -0.9412 -0.8689 -0.7942 -0.7217 -0.6577 -0.6054 -0.5675 -0.5471 -0.5385
 -0.5218 -0.4916 -0.4571 -0.4228 -0.3899 -0.3186 -0.2690 -0.2442 -0.2413 -0.2558
 -0.2835 -0.3187 -0.3570 -0.3973 -0.4396 -0.4843 -0.5316 -0.5821 -0.6363 -0.6948
 -0.7533
 -0.9403 -0.8803 -0.8194 -0.7560 -0.6915 -0.6290 -0.5723 -0.5244 -0.4860 -0.4577
 -0.4414 -0.4326 -0.4214 -0.4033 -0.3791 -0.3148 -0.2683 -0.2450 -0.2425 -0.2567
 -0.2844 -0.3208 -0.3610 -0.4026 -0.4454 -0.4896 -0.5352 -0.5832 -0.6344 -0.6895
 -0.7490
 -0.8762 -0.8172 -0.7622 -0.7084 -0.6539 -0.5992 -0.5462 -0.4974 -0.4551 -0.4194
 -0.3907 -0.3698 -0.3567 -0.3483 -0.3398 -0.3049 -0.2639 -0.2425 -0.2404 -0.2545
 -0.2821 -0.3197 -0.3624 -0.4065 -0.4510 -0.4959 -0.5419 -0.5891 -0.6379 -0.6896
 -0.7442
 -0.8205 -0.7600 -0.7052 -0.6555 -0.6088 -0.5629 -0.5174 -0.4730 -0.4319 -0.3954
 -0.3639 -0.3376 -0.3165 -0.3009 -0.2902 -0.2739 -0.2543 -0.2368 -0.2352 -0.2487
 -0.2757 -0.3136 -0.3585 -0.4057 -0.4529 -0.4997 -0.5466 -0.5936 -0.6414 -0.6905
 -0.7418
 -0.7766 -0.7112 -0.6541 -0.6034 -0.5584 -0.5184 -0.4804 -0.4431 -0.4069 -0.3729
 -0.3423 -0.3156 -0.2927 -0.2737 -0.2584 -0.2371 -0.2299 -0.2257 -0.2270 -0.2404
 -0.2663 -0.3038 -0.3499 -0.4001 -0.4507 -0.5005 -0.5495 -0.5978 -0.6458 -0.6942
 -0.7432
 -0.7484 -0.6738 -0.6121 -0.5579 -0.5105 -0.4704 -0.4362 -0.4049 -0.3752 -0.3463
 -0.3191 -0.2943 -0.2725 -0.2536 -0.2376 -0.2108 -0.2028 -0.2060 -0.2148
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  I   
 -1.6564 -1.4822 -1.3054 -1.1560 -1.0285 -0.9165 -0.8323 -0.7628 -0.7027 -0.6420
 -0.5856 -0.5327 -0.4827 -0.4357 -0.3914 -0.2935 -0.2191 -0.1753 -0.1598
 -1.5109 -1.4635 -1.3111 -1.1532 -1.0212 -0.9089 -0.8214 -0.7512 -0.6890 -0.6307
 -0.5769 -0.5267 -0.4794 -0.4348 -0.3926 -0.3006 -0.2324 -0.1924 -0.1820 -0.1956
 -1.2949 -1.2907 -1.2796 -1.1575 -1.0210 -0.9063 -0.8130 -0.7398 -0.6776 -0.6207
 -0.5694 -0.5217 -0.4770 -0.4348 -0.3949 -0.3077 -0.2438 -0.2075 -0.1985 -0.2113
 -0.2383
 -1.2221 -1.1223 -1.0855 -1.0959 -1.0204 -0.9078 -0.8091 -0.7299 -0.6665 -0.6109
 -0.5615 -0.5162 -0.4739 -0.4340 -0.3963 -0.3136 -0.2530 -0.2194 -0.2113 -0.2234
 -0.2496 -0.2835
 -1.1776 -1.0687 -0.9731 -0.9146 -0.9077 -0.8880 -0.8081 -0.7243 -0.6561 -0.6010
 -0.5523 -0.5091 -0.4690 -0.4314 -0.3959 -0.3177 -0.2601 -0.2283 -0.2210 -0.2328
 -0.2583 -0.2918 -0.3295 -0.3706
 -1.1316 -1.0325 -0.9341 -0.8458 -0.7801 -0.7459 -0.7388 -0.7098 -0.6489 -0.5902
 -0.5419 -0.5000 -0.4620 -0.4266 -0.3932 -0.3195 -0.2648 -0.2347 -0.2281 -0.2396
 -0.2647 -0.2981 -0.3359 -0.3765 -0.4201 -0.4673 -0.5184 -0.5738 -0.6323 -0.6898
 -1.0804 -0.9928 -0.9034 -0.8160 -0.7371 -0.6727 -0.6269 -0.6023 -0.5922 -0.5698
 -0.5289 -0.4886 -0.4526 -0.4192 -0.3879 -0.3189 -0.2672 -0.2386 -0.2323 -0.2438
 -0.2685 -0.3023 -0.3407 -0.3817 -0.4249 -0.4707 -0.5192 -0.5711 -0.6270 -0.6862
 -0.7450
 -1.0271 -0.9466 -0.8675 -0.7888 -0.7130 -0.6432 -0.5841 -0.5374 -0.5039 -0.4842
 -0.4738 -0.4590 -0.4356 -0.4079 -0.3797 -0.3155 -0.2670 -0.2399 -0.2340 -0.2452
 -0.2697 -0.3038 -0.3436 -0.3857 -0.4294 -0.4748 -0.5224 -0.5719 -0.6242 -0.6802
 -0.7402
 -0.9771 -0.8980 -0.8238 -0.7536 -0.6857 -0.6207 -0.5605 -0.5079 -0.4646 -0.4303
 -0.4052 -0.3895 -0.3799 -0.3705 -0.3573 -0.3082 -0.2634 -0.2382 -0.2329 -0.2439
 -0.2682 -0.3029 -0.3442 -0.3884 -0.4337 -0.4797 -0.5270 -0.5756 -0.6260 -0.6788
 -0.7350
 -0.9350 -0.8540 -0.7803 -0.7135 -0.6523 -0.5944 -0.5393 -0.4880 -0.4425 -0.4038
 -0.3719 -0.3466 -0.3280 -0.3156 -0.3074 -0.2878 -0.2569 -0.2339 -0.2290 -0.2395
 -0.2633 -0.2978 -0.3404 -0.3870 -0.4346 -0.4823 -0.5304 -0.5788 -0.6282 -0.6788
 -0.7316
 -0.9042 -0.8181 -0.7419 -0.6735 -0.6138 -0.5609 -0.5120 -0.4659 -0.4230 -0.3843
 -0.3507 -0.3226 -0.2994 -0.2812 -0.2675 -0.2491 -0.2382 -0.2258 -0.2223 -0.2327
 -0.2556 -0.2897 -0.3327 -0.3813 -0.4319 -0.4822 -0.5322 -0.5817 -0.6312 -0.6811
 -0.7314
 -0.8886 -0.7930 -0.7120 -0.6401 -0.5770 -0.5236 -0.4779 -0.4370 -0.3991 -0.3638
 -0.3316 -0.3034 -0.2794 -0.2594 -0.2431 -0.2173 -0.2092 -0.2088 -0.2123
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.6269 -1.4320 -1.2588 -1.1194 -1.0014 -0.8973 -0.8162 -0.7446 -0.6847 -0.6282
 -0.5743 -0.5237 -0.4764 -0.4322 -0.3906 -0.2982 -0.2256 -0.1769 -0.1563
 -1.4941 -1.4518 -1.2751 -1.1186 -0.9919 -0.8870 -0.8040 -0.7340 -0.6731 -0.6171
 -0.5655 -0.5175 -0.4726 -0.4305 -0.3907 -0.3032 -0.2357 -0.1923 -0.1761 -0.1849
 -1.3591 -1.3832 -1.2849 -1.1308 -0.9932 -0.8808 -0.7940 -0.7228 -0.6622 -0.6071
 -0.5577 -0.5121 -0.4696 -0.4297 -0.3920 -0.3086 -0.2446 -0.2049 -0.1911 -0.1998
 -0.2247
 -1.2429 -1.1668 -1.1824 -1.1296 -1.0027 -0.8838 -0.7879 -0.7131 -0.6516 -0.5973
 -0.5495 -0.5062 -0.4659 -0.4282 -0.3926 -0.3133 -0.2522 -0.2149 -0.2027 -0.2113
 -0.2352 -0.2686
 -1.2053 -1.0863 -1.0020 -0.9858 -0.9783 -0.8891 -0.7889 -0.7060 -0.6415 -0.5878
 -0.5404 -0.4989 -0.4607 -0.4252 -0.3916 -0.3167 -0.2583 -0.2228 -0.2116 -0.2201
 -0.2431 -0.2758 -0.3139 -0.3556
 -1.1746 -1.0570 -0.9491 -0.8644 -0.8194 -0.8134 -0.7805 -0.7050 -0.6339 -0.5776
 -0.5305 -0.4899 -0.4536 -0.4200 -0.3885 -0.3182 -0.2627 -0.2288 -0.2182 -0.2266
 -0.2490 -0.2811 -0.3190 -0.3603 -0.4047 -0.4529 -0.5054 -0.5624 -0.6219 -0.6798
 -1.1402 -1.0312 -0.9260 -0.8299 -0.7497 -0.6934 -0.6646 -0.6531 -0.6222 -0.5688
 -0.5200 -0.4793 -0.4443 -0.4127 -0.3831 -0.3174 -0.2651 -0.2327 -0.2225 -0.2308
 -0.2527 -0.2845 -0.3226 -0.3641 -0.4081 -0.4550 -0.5050 -0.5584 -0.6157 -0.6758
 -0.7348
 -1.1054 -1.0013 -0.9031 -0.8107 -0.7259 -0.6531 -0.5960 -0.5559 -0.5330 -0.5200
 -0.4992 -0.4659 -0.4327 -0.4028 -0.3752 -0.3140 -0.2651 -0.2344 -0.2245 -0.2326
 -0.2542 -0.2858 -0.3244 -0.3667 -0.4112 -0.4576 -0.5064 -0.5577 -0.6118 -0.6691
 -0.7298
 -1.0716 -0.9687 -0.8744 -0.7876 -0.7073 -0.6339 -0.5693 -0.5161 -0.4748 -0.4450
 -0.4261 -0.4143 -0.4013 -0.3836 -0.3622 -0.3071 -0.2619 -0.2332 -0.2241 -0.2320
 -0.2535 -0.2853 -0.3246 -0.3684 -0.4141 -0.4610 -0.5096 -0.5596 -0.6116 -0.6662
 -0.7239
 -1.0452 -0.9407 -0.8462 -0.7615 -0.6856 -0.6164 -0.5533 -0.4970 -0.4494 -0.4107
 -0.3803 -0.3579 -0.3428 -0.3331 -0.3248 -0.2954 -0.2564 -0.2298 -0.2212 -0.2288
 -0.2497 -0.2814 -0.3212 -0.3664 -0.4140 -0.4623 -0.5114 -0.5613 -0.6123 -0.6652
 -0.7193
 -1.0297 -0.9195 -0.8223 -0.7355 -0.6599 -0.5939 -0.5348 -0.4810 -0.4330 -0.3913
 -0.3565 -0.3284 -0.3062 -0.2897 -0.2783 -0.2621 -0.2445 -0.2235 -0.2159 -0.2232
 -0.2435 -0.2747 -0.3147 -0.3611 -0.4107 -0.4613 -0.5120 -0.5627 -0.6137 -0.6653
 -0.7173
 -1.0282 -0.9085 -0.8059 -0.7152 -0.6358 -0.5684 -0.5111 -0.4608 -0.4157 -0.3751
 -0.3394 -0.3092 -0.2843 -0.2642 -0.2484 -0.2255 -0.2167 -0.2109 -0.2077
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  I   
 -1.5766 -1.3835 -1.2210 -1.0916 -0.9755 -0.8752 -0.7988 -0.7311 -0.6695 -0.6144
 -0.5626 -0.5137 -0.4683 -0.4259 -0.3866 -0.2993 -0.2325 -0.1850 -0.1541
 -1.5464 -1.4177 -1.2376 -1.0881 -0.9679 -0.8654 -0.7874 -0.7189 -0.6578 -0.6035
 -0.5535 -0.5071 -0.4639 -0.4237 -0.3859 -0.3026 -0.2369 -0.1920 -0.1710 -0.1742
 -1.4567 -1.4180 -1.2624 -1.1003 -0.9672 -0.8596 -0.7754 -0.7070 -0.6474 -0.5932
 -0.5453 -0.5012 -0.4604 -0.4222 -0.3863 -0.3067 -0.2439 -0.2020 -0.1839 -0.1882
 -0.2101
 -1.3227 -1.2523 -1.2451 -1.1179 -0.9771 -0.8607 -0.7685 -0.6965 -0.6367 -0.5833
 -0.5369 -0.4949 -0.4563 -0.4202 -0.3863 -0.3107 -0.2502 -0.2103 -0.1939 -0.1987
 -0.2198 -0.2521
 -1.2202 -1.1037 -1.0597 -1.0713 -0.9867 -0.8685 -0.7679 -0.6888 -0.6264 -0.5740
 -0.5277 -0.4874 -0.4508 -0.4168 -0.3849 -0.3136 -0.2556 -0.2172 -0.2017 -0.2067
 -0.2270 -0.2583 -0.2965 -0.3387
 -1.2010 -1.0707 -0.9618 -0.8968 -0.8907 -0.8622 -0.7728 -0.6866 -0.6179 -0.5640
 -0.5179 -0.4784 -0.4435 -0.4115 -0.3816 -0.3148 -0.2599 -0.2227 -0.2077 -0.2127
 -0.2324 -0.2628 -0.3004 -0.3423 -0.3877 -0.4367 -0.4904 -0.5490 -0.6094 -0.6682
 -1.1846 -1.0560 -0.9386 -0.8391 -0.7671 -0.7323 -0.7221 -0.6822 -0.6148 -0.5549
 -0.5080 -0.4682 -0.4343 -0.4039 -0.3759 -0.3138 -0.2623 -0.2267 -0.2120 -0.2167
 -0.2360 -0.2657 -0.3030 -0.3447 -0.3896 -0.4374 -0.4888 -0.5438 -0.6024 -0.6634
 -0.7230
 -1.1681 -1.0423 -0.9264 -0.8227 -0.7334 -0.6628 -0.6147 -0.5887 -0.5733 -0.5432
 -0.4977 -0.4573 -0.4234 -0.3944 -0.3679 -0.3101 -0.2623 -0.2287 -0.2145 -0.2189
 -0.2377 -0.2671 -0.3041 -0.3462 -0.3911 -0.4384 -0.4883 -0.5408 -0.5965 -0.6558
 -0.7174
 -1.1554 -1.0275 -0.9129 -0.8104 -0.7196 -0.6408 -0.5756 -0.5256 -0.4904 -0.4684
 -0.4533 -0.4343 -0.4080 -0.3813 -0.3567 -0.3033 -0.2592 -0.2281 -0.2148 -0.2190
 -0.2377 -0.2670 -0.3042 -0.3469 -0.3926 -0.4402 -0.4897 -0.5413 -0.5949 -0.6512
 -0.7107
 -1.1472 -1.0171 -0.9012 -0.7982 -0.7082 -0.6294 -0.5607 -0.5023 -0.4552 -0.4186
 -0.3918 -0.3737 -0.3612 -0.3495 -0.3359 -0.2942 -0.2541 -0.2254 -0.2128 -0.2169
 -0.2350 -0.2641 -0.3015 -0.3447 -0.3915 -0.4401 -0.4899 -0.5410 -0.5936 -0.6479
 -0.7042
 -1.1428 -1.0114 -0.8934 -0.7875 -0.6955 -0.6170 -0.5490 -0.4896 -0.4384 -0.3957
 -0.3614 -0.3346 -0.3146 -0.3004 -0.2907 -0.2720 -0.2455 -0.2200 -0.2085 -0.2125
 -0.2301 -0.2587 -0.2961 -0.3399 -0.3879 -0.4380 -0.4891 -0.5408 -0.5932 -0.6466
 -0.7006
 -1.1420 -1.0104 -0.8893 -0.7815 -0.6852 -0.6035 -0.5350 -0.4764 -0.4256 -0.3814
 -0.3439 -0.3131 -0.2883 -0.2690 -0.2211 -0.2367 -0.2334 -0.2119 -0.2019
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.5240 -1.3350 -1.1833 -1.0652 -0.9511 -0.8560 -0.7789 -0.7140 -0.6536 -0.6006
 -0.5501 -0.5024 -0.4583 -0.4175 -0.3799 -0.2969 -0.2324 -0.1851 -0.1526
 -1.5685 -1.3734 -1.1987 -1.0576 -0.9447 -0.8463 -0.7676 -0.7025 -0.6418 -0.5895
 -0.5407 -0.4954 -0.4535 -0.4147 -0.3784 -0.2989 -0.2356 -0.1906 -0.1662 -0.1640
 -1.4331 -1.4080 -1.2229 -1.0692 -0.9433 -0.8401 -0.7574 -0.6910 -0.6322 -0.5790
 -0.5323 -0.4892 -0.4495 -0.4127 -0.3782 -0.3021 -0.2411 -0.1984 -0.1767 -0.1765
 -0.1948
