 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.6997 -1.4848 -1.3215 -1.3091 -1.3542 -1.3985 -1.4451 -1.4876 -1.5453 -1.6013
 -1.6605 -1.7225 -1.7885 -1.8583 -1.9305 -2.1062 -2.2778 -2.4517 -2.6079
 -1.6283 -1.6054 -1.5780 -1.5266 -1.4606 -1.4448 -1.4744 -1.5210 -1.5727 -1.6268
 -1.6844 -1.7462 -1.8120 -1.8803 -1.9493 -2.1194 -2.2847 -2.4464 -2.6043 -2.7581
 -1.7131 -1.6929 -1.6788 -1.6644 -1.6432 -1.5969 -1.5576 -1.5639 -1.6019 -1.6537
 -1.7088 -1.7685 -1.8327 -1.8999 -1.9679 -2.1358 -2.2978 -2.4559 -2.6110 -2.7621
 -2.9088
 -1.7980 -1.7711 -1.7573 -1.7497 -1.7441 -1.7385 -1.7232 -1.6916 -1.6782 -1.6974
 -1.7399 -1.7942 -1.8550 -1.9202 -1.9871 -2.1530 -2.3123 -2.4668 -2.6182 -2.7669
 -2.9113 -3.0516
 -1.8963 -1.8528 -1.8316 -1.8224 -1.8198 -1.8201 -1.8225 -1.8238 -1.8132 -1.8032
 -1.8092 -1.8384 -1.8853 -1.9437 -2.0076 -2.1708 -2.3280 -2.4786 -2.6261 -2.7722
 -2.9148 -3.0531 -3.1872 -3.3178
 -2.0092 -1.9499 -1.9123 -1.8951 -1.8893 -1.8899 -1.8939 -1.9004 -1.9088 -1.9149
 -1.9172 -1.9251 -1.9482 -1.9870 -2.0374 -2.1897 -2.3446 -2.4920 -2.6354 -2.7780
 -2.9188 -3.0556 -3.1882 -3.3169 -3.4425 -3.5650 -3.6842 -3.7999 -3.9121 -4.0207
 -2.1343 -2.0623 -2.0059 -1.9766 -1.9619 -1.9581 -1.9607 -1.9665 -1.9749 -1.9858
 -1.9988 -2.0133 -2.0307 -2.0557 -2.0912 -2.2149 -2.3622 -2.5073 -2.6466 -2.7848
 -2.9229 -3.0586 -3.1902 -3.3176 -3.4411 -3.5610 -3.6777 -3.7918 -3.9036 -4.0129
 -4.1178
 -2.2691 -2.1867 -2.1180 -2.0732 -2.0460 -2.0325 -2.0295 -2.0326 -2.0391 -2.0478
 -2.0597 -2.0759 -2.0969 -2.1222 -2.1520 -2.2534 -2.3837 -2.5235 -2.6596 -2.7932
 -2.9274 -3.0613 -3.1923 -3.3191 -3.4418 -3.5607 -3.6761 -3.7884 -3.8981 -4.0055
 -4.1109
 -2.4109 -2.3200 -2.2444 -2.1874 -2.1464 -2.1207 -2.1074 -2.1037 -2.1066 -2.1126
 -2.1208 -2.1328 -2.1504 -2.1744 -2.2040 -2.2962 -2.4124 -2.5425 -2.6756 -2.8056
 -2.9354 -3.0663 -3.1963 -3.3233 -3.4461 -3.5648 -3.6797 -3.7911 -3.8996 -4.0054
 -4.1086
 -2.5573 -2.4590 -2.3783 -2.3135 -2.2632 -2.2260 -2.2008 -2.1868 -2.1818 -2.1830
 -2.1877 -2.1951 -2.2064 -2.2246 -2.2495 -2.3339 -2.4406 -2.5621 -2.6899 -2.8170
 -2.9428 -3.0693 -3.1964 -3.3224 -3.4453 -3.5643 -3.6794 -3.7906 -3.8984 -4.0031
 -4.1066
 -2.7046 -2.6044 -2.5199 -2.4496 -2.3922 -2.3465 -2.3114 -2.2863 -2.2711 -2.2639
 -2.2628 -2.2656 -2.2714 -2.2812 -2.2970 -2.3676 -2.4680 -2.5814 -2.7033 -2.8280
 -2.9515 -3.0744 -3.1976 -3.3209 -3.4429 -3.5620 -3.6776 -3.7894 -3.8975 -4.0022
 -4.1037
 -2.8461 -2.7693 -2.6917 -2.6167 -2.5479 -2.4880 -2.4392 -2.4026 -2.3767 -2.3597
 -2.3500 -2.3460 -2.3461 -2.3495 -2.3571 -2.4048 -2.4937 -2.6013 -2.7173
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
 -1.4032 -1.3090 -1.2839 -1.3148 -1.3600 -1.4067 -1.4535 -1.5034 -1.5567 -1.6117
 -1.6697 -1.7304 -1.7937 -1.8598 -1.9280 -2.1005 -2.2700 -2.4379 -2.5985
 -1.5225 -1.4993 -1.4331 -1.3667 -1.3781 -1.4214 -1.4704 -1.5205 -1.5731 -1.6276
 -1.6855 -1.7460 -1.8091 -1.8749 -1.9427 -2.1136 -2.2806 -2.4430 -2.6012 -2.7552
 -1.5963 -1.5893 -1.5804 -1.5524 -1.4847 -1.4557 -1.4873 -1.5375 -1.5906 -1.6445
 -1.7015 -1.7614 -1.8238 -1.8889 -1.9561 -2.1257 -2.2912 -2.4514 -2.6072 -2.7586
 -2.9056
