 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F140W
 -1.4151 -1.2854 -1.3155 -1.5280 -1.6777 -1.0953 -0.9558 -1.3177 -1.6413 -1.6281
 -1.5639 -1.4808 -1.4127 -1.3996 -1.4200 -1.5434
 -1.2513 -1.1823 -1.1751 -1.2576 -1.3212 -1.0984 -1.0798 -1.2480 -1.4025 -1.4300
 -1.4290 -1.4137 -1.4053 -1.4193 -1.4511 -1.5632 -1.6706 -1.7810 -1.9093
 -1.2067 -1.1854 -1.1735 -1.1861 -1.2039 -1.1794 -1.2119 -1.2644 -1.3144 -1.3520
 -1.3785 -1.3980 -1.4205 -1.4485 -1.4821 -1.5851 -1.6931 -1.8021 -1.9179 -2.0328
 -2.1418
 -1.2813 -1.2947 -1.3107 -1.3135 -1.3260 -1.3384 -1.3521 -1.3667 -1.3771 -1.3941
 -1.4125 -1.4337 -1.4582 -1.4872 -1.5130 -1.6091 -1.7120 -1.8211 -1.9322 -2.0428
 -2.1528 -2.2628 -2.3721
 -1.2936 -1.3098 -1.3268 -1.3380 -1.3509 -1.3636 -1.3778 -1.3943 -1.4141 -1.4357
 -1.4574 -1.4791 -1.5017 -1.5266 -1.5549 -1.6384 -1.7341 -1.8378 -1.9458 -2.0544
 -2.1623 -2.2693 -2.3755 -2.4811 -2.5865
 -1.3289 -1.3432 -1.3579 -1.3716 -1.3837 -1.3953 -1.4080 -1.4235 -1.4426 -1.4653
 -1.4904 -1.5158 -1.5405 -1.5653 -1.5915 -1.6670 -1.7560 -1.8543 -1.9586 -2.0649
 -2.1709 -2.2757 -2.3794 -2.4822 -2.5844 -2.6863
 -1.3872 -1.3949 -1.4040 -1.4143 -1.4243 -1.4335 -1.4427 -1.4543 -1.4699 -1.4900
 -1.5142 -1.5413 -1.5691 -1.5959 -1.6228 -1.6949 -1.7777 -1.8706 -1.9706 -2.0743
 -2.1786 -2.2820 -2.3839 -2.4846 -2.5843 -2.6832 -2.7817 -2.8808 -2.9803 -3.0771
 -1.4684 -1.4649 -1.4651 -1.4686 -1.4736 -1.4790 -1.4842 -1.4907 -1.5006 -1.5156
 -1.5359 -1.5606 -1.5886 -1.6179 -1.6464 -1.7185 -1.7980 -1.8863 -1.9820 -2.0827
 -2.1854 -2.2878 -2.3886 -2.4878 -2.5856 -2.6823 -2.7780 -2.8736 -2.9699 -3.0667
 -3.1614
 -1.5741 -1.5562 -1.5440 -1.5370 -1.5336 -1.5328 -1.5331 -1.5342 -1.5375 -1.5456
 -1.5595 -1.5795 -1.6045 -1.6329 -1.6629 -1.7371 -1.8151 -1.9006 -1.9929 -2.0903
 -2.1910 -2.2925 -2.3929 -2.4914 -2.5880 -2.6830 -2.7770 -2.8700 -2.9627 -3.0561
 -3.1506
 -1.6927 -1.6640 -1.6410 -1.6231 -1.6085 -1.5982 -1.5908 -1.5855 -1.5824 -1.5826
 -1.5887 -1.6019 -1.6216 -1.6467 -1.6752 -1.7523 -1.8295 -1.9133 -2.0036 -2.0985
 -2.1970 -2.2975 -2.3977 -2.4963 -2.5926 -2.6869 -2.7796 -2.8710 -2.9615 -3.0520
 -3.1426
 -1.8164 -1.7826 -1.7511 -1.7217 -1.6963 -1.6747 -1.6576 -1.6442 -1.6339 -1.6269
 -1.6261 -1.6318 -1.6438 -1.6617 -1.6850 -1.7588 -1.8410 -1.9230 -2.0116 -2.1045
 -2.2008 -2.2995 -2.3990 -2.4977 -2.5943 -2.6885 -2.7807 -2.8709 -2.9597 -3.0477
 -3.1366
 -1.9620 -1.9120 -1.8686 -1.8312 -1.7961 -1.7644 -1.7367 -1.7135 -1.6944 -1.6797
 -1.6702 -1.6669 -1.6705 -1.6816 -1.7002 -1.7689 -1.8504 -1.9315 -2.0181 -2.1097
 -2.2043 -2.3012 -2.3993 -2.4976 -2.5946 -2.6894 -2.7818 -2.8718 -2.9598 -3.0464
 -3.1320
 -2.1293 -2.0521 -1.9935 -1.9516 -1.9079 -1.8673 -1.8272 -1.7944 -1.7660 -1.7432
 -1.7258 -1.7135 -1.7059 -1.7064 -1.7208 -1.7826 -1.8577 -1.9388 -2.0231
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F140W
 -1.4480 -1.4350 -1.4175 -1.3910 -1.3613 -1.2791 -1.2800 -1.3254 -1.3643 -1.3751
 -1.3809 -1.3807 -1.3813 -1.3978 -1.4257 -1.5265
 -1.4261 -1.4228 -1.4159 -1.4024 -1.3856 -1.3411 -1.3341 -1.3482 -1.3643 -1.3737
 -1.3844 -1.3956 -1.4097 -1.4320 -1.4613 -1.5562 -1.6653 -1.7795 -1.8956
 -1.4053 -1.4099 -1.4117 -1.4089 -1.4029 -1.3860 -1.3774 -1.3746 -1.3773 -1.3851
 -1.3979 -1.4153 -1.4373 -1.4634 -1.4936 -1.5841 -1.6886 -1.7999 -1.9133 -2.0273
 -2.1412
 -1.3856 -1.3963 -1.4049 -1.4105 -1.4133 -1.4138 -1.4099 -1.4045 -1.4031 -1.4093
 -1.4213 -1.4399 -1.4641 -1.4919 -1.5226 -1.6102 -1.7104 -1.8183 -1.9290 -2.0400
 -2.1506 -2.2606 -2.3697
 -1.3670 -1.3820 -1.3955 -1.4072 -1.4168 -1.4245 -1.4316 -1.4379 -1.4419 -1.4463
 -1.4547 -1.4693 -1.4902 -1.5175 -1.5483 -1.6345 -1.7307 -1.8347 -1.9427 -2.0513
 -2.1593 -2.2664 -2.3728 -2.4788 -2.5846
 -1.3495 -1.3670 -1.3835 -1.3990 -1.4134 -1.4268 -1.4396 -1.4528 -1.4667 -1.4797
 -1.4923 -1.5060 -1.5229 -1.5450 -1.5727 -1.6565 -1.7499 -1.8499 -1.9548 -2.0613
 -2.1674 -2.2724 -2.3764 -2.4795 -2.5820 -2.6842
 -1.3396 -1.3571 -1.3747 -1.3918 -1.4085 -1.4251 -1.4418 -1.4588 -1.4772 -1.4968
 -1.5167 -1.5363 -1.5557 -1.5764 -1.6008 -1.6774 -1.7677 -1.8643 -1.9659 -2.0701
 -2.1747 -2.2783 -2.3805 -2.4816 -2.5816 -2.6809 -2.7798 -2.8791 -2.9788 -3.0756
 -1.3451 -1.3587 -1.3743 -1.3910 -1.4079 -1.4253 -1.4433 -1.4622 -1.4825 -1.5046
 -1.5283 -1.5529 -1.5775 -1.6018 -1.6268 -1.6987 -1.7842 -1.8777 -1.9761 -2.0779
 -2.1811 -2.2837 -2.3849 -2.4845 -2.5827 -2.6798 -2.7761 -2.8719 -2.9683 -3.0653
 -3.1599
 -1.3508 -1.3712 -1.3879 -1.4012 -1.4160 -1.4322 -1.4493 -1.4679 -1.4882 -1.5104
 -1.5348 -1.5613 -1.5890 -1.6171 -1.6451 -1.7180 -1.7998 -1.8899 -1.9825 -2.0848
 -2.1846 -2.2883 -2.3889 -2.4878 -2.5848 -2.6802 -2.7746 -2.8687 -2.9625 -3.0561
 -3.1492
 -1.4135 -1.4046 -1.4096 -1.4270 -1.4371 -1.4498 -1.4643 -1.4807 -1.4990 -1.5196
 -1.5427 -1.5685 -1.5966 -1.6263 -1.6566 -1.7337 -1.8141 -1.9018 -1.9951 -2.0922
 -2.1919 -2.2930 -2.3937 -2.4926 -2.5893 -2.6840 -2.7771 -2.8688 -2.9596 -3.0502
 -3.1412
 -1.4874 -1.4613 -1.4564 -1.4704 -1.4736 -1.4804 -1.4904 -1.5028 -1.5177 -1.5351
 -1.5551 -1.5781 -1.6043 -1.6331 -1.6637 -1.7441 -1.8254 -1.9110 -2.0024 -2.0976
 -2.1953 -2.2949 -2.3949 -2.4939 -2.5910 -2.6855 -2.7780 -2.8686 -2.9577 -3.0460
 -3.1351
 -1.5666 -1.5414 -1.5247 -1.5156 -1.5109 -1.5114 -1.5155 -1.5371 -1.5469 -1.5596
 -1.5752 -1.5941 -1.6164 -1.6422 -1.6710 -1.7511 -1.8348 -1.9192 -2.0086 -2.1023
 -2.1985 -2.2964 -2.3951 -2.4939 -2.5912 -2.6864 -2.7791 -2.8694 -2.9577 -3.0446
 -3.1304
 -1.6511 -1.6449 -1.6146 -1.5626 -1.5492 -1.5427 -1.5678 -1.5685 -1.5726 -1.5954
 -1.6052 -1.6187 -1.6358 -1.6569 -1.6785 -1.7547 -1.8423 -1.9264 -2.0137
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F140W
 -1.4457 -1.4455 -1.4245 -1.3736 -1.3294 -1.3323 -1.3451 -1.3348 -1.3257 -1.3375
 -1.3538 -1.3690 -1.3840 -1.4060 -1.4348 -1.5263
 -1.4451 -1.4466 -1.4370 -1.4109 -1.3853 -1.3762 -1.3717 -1.3621 -1.3579 -1.3663
 -1.3806 -1.3981 -1.4176 -1.4416 -1.4703 -1.5584 -1.6640 -1.7774 -1.8919
 -1.4392 -1.4431 -1.4426 -1.4348 -1.4239 -1.4110 -1.3988 -1.3904 -1.3885 -1.3940
 -1.4063 -1.4245 -1.4466 -1.4721 -1.5010 -1.5869 -1.6880 -1.7979 -1.9105 -2.0243
 -2.1388
 -1.4280 -1.4350 -1.4413 -1.4453 -1.4452 -1.4367 -1.4264 -1.4197 -1.4175 -1.4206
 -1.4309 -1.4482 -1.4710 -1.4975 -1.5269 -1.6118 -1.7095 -1.8160 -1.9264 -2.0373
 -2.1479 -2.2581 -2.3680
 -1.4115 -1.4223 -1.4331 -1.4424 -1.4492 -1.4533 -1.4545 -1.4500 -1.4449 -1.4461
 -1.4544 -1.4692 -1.4908 -1.5178 -1.5480 -1.6331 -1.7285 -1.8317 -1.9395 -2.0482
 -2.1562 -2.2636 -2.3702 -2.4763 -2.5823
 -1.3893 -1.4035 -1.4179 -1.4317 -1.4442 -1.4548 -1.4636 -1.4715 -1.4775 -1.4802
 -1.4840 -1.4940 -1.5107 -1.5349 -1.5650 -1.6508 -1.7451 -1.8456 -1.9508 -2.0576
 -2.1639 -2.2692 -2.3734 -2.4768 -2.5797 -2.6823
 -1.3632 -1.3808 -1.3982 -1.4152 -1.4318 -1.4477 -1.4626 -1.4767 -1.4909 -1.5047
 -1.5166 -1.5271 -1.5400 -1.5579 -1.5826 -1.6655 -1.7593 -1.8580 -1.9608 -2.0658
 -2.1708 -2.2747 -2.3772 -2.4786 -2.5790 -2.6786 -2.7778 -2.8774 -2.9772 -3.0739
 -1.3386 -1.3582 -1.3778 -1.3970 -1.4160 -1.4352 -1.4546 -1.4737 -1.4931 -1.5128
 -1.5325 -1.5513 -1.5689 -1.5866 -1.6075 -1.6801 -1.7715 -1.8688 -1.9696 -2.0728
 -2.1767 -2.2798 -2.3812 -2.4812 -2.5797 -2.6772 -2.7739 -2.8700 -2.9666 -3.0637
 -3.1583
 -1.3243 -1.3423 -1.3619 -1.3820 -1.4021 -1.4227 -1.4441 -1.4662 -1.4891 -1.5128
 -1.5369 -1.5612 -1.5851 -1.6081 -1.6309 -1.6983 -1.7834 -1.8784 -1.9774 -2.0787
 -2.1814 -2.2839 -2.3850 -2.4842 -2.5816 -2.6774 -2.7721 -2.8659 -2.9593 -3.0529
 -3.1476
 -1.3277 -1.3408 -1.3571 -1.3755 -1.3949 -1.4152 -1.4367 -1.4595 -1.4840 -1.5097
 -1.5365 -1.5640 -1.5917 -1.6192 -1.6461 -1.7162 -1.7972 -1.8886 -1.9855 -2.0852
 -2.1865 -2.2884 -2.3895 -2.4888 -2.5859 -2.6809 -2.7743 -2.8665 -2.9576 -3.0484
 -3.1396
 -1.3530 -1.3595 -1.3690 -1.3826 -1.3987 -1.4166 -1.4365 -1.4581 -1.4817 -1.5073
 -1.5346 -1.5633 -1.5930 -1.6232 -1.6532 -1.7290 -1.8091 -1.8973 -1.9918 -2.0897
 -2.1893 -2.2899 -2.3905 -2.4900 -2.5873 -2.6822 -2.7751 -2.8660 -2.9555 -3.0441
 -3.1334
 -1.4008 -1.3990 -1.4015 -1.4078 -1.4177 -1.4313 -1.4475 -1.4660 -1.4870 -1.5105
 -1.5363 -1.5642 -1.5939 -1.6248 -1.6564 -1.7368 -1.8192 -1.9053 -1.9976 -2.0937
 -2.1918 -2.2910 -2.3906 -2.4898 -2.5875 -2.6830 -2.7760 -2.8667 -2.9554 -3.0425
 -3.1286
 -1.4712 -1.4593 -1.4528 -1.4521 -1.4551 -1.4621 -1.4728 -1.4867 -1.5034 -1.5230
 -1.5455 -1.5707 -1.5983 -1.6281 -1.6557 -1.7396 -1.8275 -1.9126 -2.0029
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F140W
 -1.3934 -1.3759 -1.3586 -1.3459 -1.3322 -1.3227 -1.3186 -1.3221 -1.3313 -1.3442
 -1.3594 -1.3761 -1.3950 -1.4179 -1.4488 -1.5320
 -1.4185 -1.4061 -1.3919 -1.3768 -1.3634 -1.3538 -1.3496 -1.3518 -1.3599 -1.3727
 -1.3891 -1.4083 -1.4294 -1.4533 -1.4819 -1.5644 -1.6636 -1.7744 -1.8901
 -1.4295 -1.4236 -1.4147 -1.4037 -1.3926 -1.3838 -1.3793 -1.3800 -1.3863 -1.3978
 -1.4139 -1.4340 -1.4566 -1.4816 -1.5095 -1.5919 -1.6885 -1.7953 -1.9074 -2.0211
 -2.1350
 -1.4264 -1.4284 -1.4270 -1.4266 -1.4198 -1.4127 -1.4077 -1.4067 -1.4105 -1.4195
 -1.4338 -1.4532 -1.4766 -1.5028 -1.5316 -1.6145 -1.7094 -1.8131 -1.9222 -2.0329
 -2.1436 -2.2540 -2.3646
 -1.4160 -1.4236 -1.4296 -1.4340 -1.4366 -1.4369 -1.4347 -1.4315 -1.4333 -1.4400
 -1.4518 -1.4691 -1.4917 -1.5185 -1.5482 -1.6322 -1.7263 -1.8278 -1.9345 -2.0431
 -2.1513 -2.2590 -2.3660 -2.4725 -2.5790
 -1.4038 -1.4128 -1.4239 -1.4345 -1.4438 -1.4513 -1.4569 -1.4604 -1.4615 -1.4623
 -1.4701 -1.4844 -1.5046 -1.5304 -1.5605 -1.6457 -1.7399 -1.8401 -1.9448 -2.0517
 -2.1583 -2.2640 -2.3687 -2.4726 -2.5760 -2.6789
 -1.3855 -1.3974 -1.4114 -1.4265 -1.4418 -1.4558 -1.4683 -1.4794 -1.4894 -1.4965
 -1.5002 -1.5071 -1.5208 -1.5420 -1.5700 -1.6558 -1.7505 -1.8500 -1.9533 -2.0588
 -2.1645 -2.2689 -2.3720 -2.4739 -2.5748 -2.6750 -2.7748 -2.8747 -2.9745 -3.0711
 -1.3591 -1.3757 -1.3927 -1.4108 -1.4294 -1.4478 -1.4655 -1.4821 -1.4981 -1.5138
 -1.5283 -1.5399 -1.5503 -1.5642 -1.5845 -1.6637 -1.7587 -1.8580 -1.9604 -2.0647
 -2.1696 -2.2734 -2.3754 -2.4759 -2.5750 -2.6731 -2.7704 -2.8670 -2.9639 -3.0610
 -3.1555
 -1.3289 -1.3488 -1.3692 -1.3901 -1.4113 -1.4328 -1.4543 -1.4757 -1.4968 -1.5177
 -1.5382 -1.5583 -1.5765 -1.5930 -1.6102 -1.6743 -1.7654 -1.8645 -1.9661 -2.0694
 -2.1735 -2.2770 -2.3787 -2.4784 -2.5764 -2.6728 -2.7681 -2.8625 -2.9563 -3.0502
 -3.1450
 -1.3011 -1.3209 -1.3439 -1.3674 -1.3909 -1.4147 -1.4388 -1.4633 -1.4883 -1.5137
 -1.5388 -1.5639 -1.5883 -1.6115 -1.6332 -1.6930 -1.7747 -1.8712 -1.9722 -2.0746
 -2.1778 -2.2809 -2.3828 -2.4826 -2.5802 -2.6758 -2.7699 -2.8626 -2.9543 -3.0455
 -3.1370
 -1.2849 -1.3025 -1.3241 -1.3477 -1.3722 -1.3971 -1.4225 -1.4486 -1.4758 -1.5039
 -1.5326 -1.5615 -1.5901 -1.6181 -1.6451 -1.7109 -1.7869 -1.8776 -1.9763 -2.0775
 -2.1795 -2.2818 -2.3834 -2.4835 -2.5813 -2.6768 -2.7702 -2.8617 -2.9518 -3.0409
 -3.1307
 -1.2885 -1.3008 -1.3178 -1.3383 -1.3609 -1.3850 -1.4102 -1.4364 -1.4640 -1.4931
 -1.5234 -1.5547 -1.5863 -1.6178 -1.6486 -1.7229 -1.7993 -1.8856 -1.9808 -2.0802
 -2.1811 -2.2822 -2.3829 -2.4830 -2.5813 -2.6772 -2.7708 -2.8621 -2.9513 -3.0390
 -3.1256
