 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F090W
 -0.3669  0.3403  1.3584  1.7808  1.1506 -0.3044  0.3768  1.4854  2.1421  2.1520
  2.1812  2.1201  1.7056  1.2117  0.9104  0.9179
  0.0390  0.3442  0.8309  1.0644  0.8701  0.2279  0.5175  0.9975  1.3362  1.4347
  1.5004  1.4862  1.3059  1.0812  0.9400  0.9397  0.9364  0.9252  0.8369
  0.4332  0.5062  0.6565  0.7602  0.7797  0.6256  0.6898  0.8003  0.9146  1.0094
  1.0665  1.0750  1.0348  0.9782  0.9407  0.9374  0.9108  0.8915  0.8440  0.7971
  0.7760
  0.8157  0.8263  0.8352  0.8682  0.8792  0.8886  0.8937  0.8939  0.8772  0.8760
  0.8794  0.8866  0.8923  0.9027  0.9125  0.9110  0.9002  0.8730  0.8368  0.7949
  0.7508  0.7061  0.6619
  0.9687  0.9526  0.9392  0.9386  0.9350  0.9339  0.9332  0.9315  0.9278  0.9224
  0.9179  0.9157  0.9141  0.9145  0.9168  0.9081  0.8838  0.8515  0.8142  0.7734
  0.7305  0.6866  0.6425  0.5978  0.5518
  1.1067  1.0710  1.0403  1.0159  0.9977  0.9847  0.9755  0.9685  0.9622  0.9559
  0.9488  0.9416  0.9354  0.9288  0.9245  0.9089  0.8766  0.8387  0.7983  0.7565
  0.7134  0.6694  0.6250  0.5804  0.5357  0.4899
  1.2296  1.1815  1.1385  1.1001  1.0674  1.0410  1.0206  1.0049  0.9923  0.9818
  0.9722  0.9631  0.9538  0.9439  0.9356  0.9134  0.8786  0.8346  0.7891  0.7442
  0.6995  0.6545  0.6094  0.5644  0.5195  0.4743  0.4283  0.3789  0.3247  0.2684
  1.3373  1.2841  1.2338  1.1862  1.1425  1.1040  1.0719  1.0458  1.0249  1.0079
  0.9936  0.9812  0.9699  0.9589  0.9479  0.9210  0.8860  0.8394  0.7887  0.7385
  0.6902  0.6429  0.5962  0.5499  0.5041  0.4586  0.4134  0.3664  0.3154  0.2594
  0.2007
  1.4235  1.3717  1.3199  1.2682  1.2184  1.1715  1.1292  1.0928  1.0626  1.0378
  1.0175  1.0004  0.9856  0.9723  0.9602  0.9300  0.8952  0.8500  0.7966  0.7414
  0.6877  0.6362  0.5866  0.5382  0.4907  0.4439  0.3973  0.3511  0.3031  0.2510
  0.1932
  1.4903  1.4415  1.3912  1.3396  1.2880  1.2372  1.1887  1.1442  1.1052  1.0724
  1.0451  1.0224  1.0032  0.9866  0.9722  0.9398  0.9044  0.8615  0.8090  0.7511
  0.6924  0.6356  0.5813  0.5294  0.4791  0.4303  0.3823  0.3346  0.2867  0.2366
  0.1842
  1.5353  1.4924  1.4471  1.3997  1.3500  1.2993  1.2486  1.1995  1.1537  1.1132
  1.0786  1.0494  1.0246  1.0037  0.9859  0.9493  0.9141  0.8724  0.8226  0.7657
  0.7049  0.6437  0.5843  0.5277  0.4735  0.4216  0.3711  0.3218  0.2730  0.2238
  0.1734
  1.5595  1.5244  1.4861  1.4450  1.4002  1.3528  1.3033  1.2532  1.2043  1.1592
  1.1186  1.0825  1.0511  1.0244  1.0021  0.9591  0.9226  0.8823  0.8346  0.7799
  0.7200  0.6574  0.5943  0.5329  0.4741  0.4181  0.3643  0.3122  0.2614  0.2113
  0.1609
  1.5630  1.5375  1.5082  1.4755  1.4386  1.3977  1.3495  1.3015  1.2527  1.2060
  1.1619  1.1202  1.0808  1.0487  1.0207  0.9693  0.9299  0.8912  0.8450
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F090W
  0.9582  0.9845  0.9845  0.9552  0.8816  0.6803  0.7315  0.8021  0.8582  0.8977
  0.9625  1.0164  0.9983  0.9485  0.9270  0.9758
  0.9075  0.9313  0.9381  0.9252  0.8828  0.7673  0.7724  0.7931  0.8146  0.8347
  0.8674  0.8984  0.9039  0.8975  0.9017  0.9462  0.9493  0.9276  0.8926
  0.8829  0.9011  0.9101  0.9076  0.8877  0.8335  0.8129  0.8024  0.8002  0.8045
  0.8141  0.8276  0.8438  0.8620  0.8813  0.9211  0.9214  0.8983  0.8635  0.8224
  0.7783
  0.8844  0.8939  0.9005  0.9024  0.8963  0.8789  0.8530  0.8300  0.8147  0.8074
  0.8026  0.8040  0.8180  0.8421  0.8658  0.9005  0.8987  0.8741  0.8390  0.7985
  0.7554  0.7108  0.6656
  0.9120  0.9097  0.9093  0.9096  0.9086  0.9035  0.8927  0.8759  0.8583  0.8432
  0.8329  0.8277  0.8264  0.8377  0.8552  0.8844  0.8812  0.8550  0.8190  0.7787
  0.7360  0.6920  0.6474  0.6021  0.5556
  0.9657  0.9485  0.9365  0.9292  0.9246  0.9204  0.9147  0.9062  0.8949  0.8818
  0.8705  0.8625  0.8544  0.8509  0.8559  0.8746  0.8703  0.8421  0.8039  0.7626
  0.7196  0.6755  0.6308  0.5857  0.5403  0.4941
  1.0418  1.0095  0.9839  0.9654  0.9527  0.9438  0.9367  0.9296  0.9215  0.9125
  0.9035  0.8955  0.8887  0.8791  0.8754  0.8746  0.8665  0.8369  0.7951  0.7509
  0.7063  0.6612  0.6158  0.5702  0.5246  0.4787  0.4320  0.3821  0.3275  0.2711
  1.1324  1.0883  1.0503  1.0194  0.9962  0.9790  0.9663  0.9560  0.9470  0.9382
  0.9295  0.9216  0.9151  0.9068  0.8998  0.8870  0.8705  0.8392  0.7944  0.7456
  0.6974  0.6500  0.6030  0.5561  0.5097  0.4634  0.4168  0.3694  0.3184  0.2621
  0.2033
