 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -4.8624 -4.6882 -4.5257 -4.3746 -4.2344 -3.9299 -3.6721 -3.4372 -3.2153 -3.0065
 -2.8150
 -7.6374 -7.5537 -7.2732 -6.8580 -6.4425 -6.0733 -5.7505 -5.4770 -5.2375 -5.0249
 -4.8355 -4.6587 -4.4936 -4.3394 -4.1959 -3.8841 -3.6245 -3.3932 -3.1787 -2.9799
 -2.7997 -2.6386
 -7.4952 -7.1601 -7.0679 -6.8708 -6.5148 -6.1407 -5.7990 -5.5019 -5.2479 -5.0246
 -4.8290 -4.6494 -4.4812 -4.3238 -4.1767 -3.8555 -3.5913 -3.3617 -3.1526 -2.9616
 -2.7903 -2.6381 -2.5040 -2.3870
 -7.5455 -7.0741 -6.7489 -6.6084 -6.4904 -6.2036 -5.8725 -5.5604 -5.2849 -5.0479
 -4.8403 -4.6566 -4.4853 -4.3245 -4.1736 -3.8417 -3.5701 -3.3398 -3.1346 -2.9496
 -2.7854 -2.6407 -2.5134 -2.4023 -2.3064 -2.2210 -2.1424 -2.0727 -2.0161 -1.9784
 -7.6698 -7.1354 -6.7073 -6.3954 -6.2080 -6.1006 -5.9130 -5.6328 -5.3504 -5.0945
 -4.8725 -4.6787 -4.5037 -4.3397 -4.1851 -3.8420 -3.5602 -3.3264 -3.1231 -2.9427
 -2.7840 -2.6456 -2.5246 -2.4192 -2.3279 -2.2498 -2.1812 -2.1182 -2.0603 -2.0158
 -1.9889
 -7.8403 -7.2649 -6.7790 -6.3873 -6.0906 -5.8819 -5.7373 -5.6048 -5.4074 -5.1629
 -4.9264 -4.7180 -4.5351 -4.3676 -4.2099 -3.8560 -3.5623 -3.3216 -3.1177 -2.9400
 -2.7853 -2.6519 -2.5365 -2.4367 -2.3505 -2.2768 -2.2119 -2.1550 -2.1060 -2.0648
 -2.0312
 -8.0486 -7.4335 -6.9082 -6.4641 -6.1034 -5.8232 -5.6107 -5.4432 -5.3009 -5.1555
 -4.9767 -4.7720 -4.5774 -4.4039 -4.2431 -3.8799 -3.5740 -3.3238 -3.1161 -2.9390
 -2.7870 -2.6573 -2.5467 -2.4521 -2.3713 -2.3029 -2.2452 -2.1957 -2.1528 -2.1155
 -2.0829
 -8.2178 -7.6175 -7.0802 -6.6000 -6.1923 -5.8582 -5.5931 -5.3837 -5.2106 -5.0576
 -4.9156 -4.7730 -4.6177 -4.4505 -4.2890 -3.9191 -3.6014 -3.3396 -3.1250 -2.9456
 -2.7941 -2.6662 -2.5587 -2.4683 -2.3921 -2.3286 -2.2761 -2.2321 -2.1946 -2.1626
 -2.1356
 -8.4240 -7.8128 -7.2629 -6.7686 -6.3286 -5.9528 -5.6419 -5.3904 -5.1869 -5.0151
 -4.8611 -4.7183 -4.5829 -4.4502 -4.3138 -3.9652 -3.6396 -3.3657 -3.1421 -2.9578
 -2.8044 -2.6765 -2.5704 -2.4828 -2.4105 -2.3513 -2.3037 -2.2649 -2.2329 -2.2063
 -2.1832
 -8.6670 -8.0193 -7.4334 -6.9448 -6.4922 -6.0890 -5.7415 -5.4505 -5.2111 -5.0135
 -4.8452 -4.6946 -4.5546 -4.4226 -4.3175 -4.0182 -3.6886 -3.4021 -3.1674
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -7.9756 -7.4616 -7.0325 -6.6801 -6.3426 -6.0594 -5.8097 -5.5792 -5.3669 -5.1731
 -4.9965 -4.8315 -4.6779 -4.5350 -4.4020 -4.1089 -3.8444 -3.6028 -3.3661
 -8.1326 -7.5567 -7.0696 -6.6627 -6.3136 -6.0066 -5.7437 -5.5059 -5.2837 -5.0923
 -4.9134 -4.7466 -4.5915 -4.4473 -4.3134 -4.0194 -3.7662 -3.5316 -3.3053 -3.0863
 -8.1185 -7.6624 -7.1646 -6.7135 -6.3354 -5.9989 -5.7150 -5.4687 -5.2397 -5.0446
 -4.8639 -4.6952 -4.5381 -4.3918 -4.2556 -3.9576 -3.7048 -3.4751 -3.2571 -3.0495
 -2.8563
 -7.6947 -7.6432 -7.2531 -6.8062 -6.3911 -6.0336 -5.7227 -5.4603 -5.2281 -5.0209
 -4.8376 -4.6669 -4.5074 -4.3585 -4.2196 -3.9151 -3.6602 -3.4333 -3.2215 -3.0224
 -2.8393 -2.6741
 -7.5050 -7.3057 -7.1989 -6.8759 -6.4795 -6.1002 -5.7678 -5.4807 -5.2357 -5.0184
 -4.8295 -4.6560 -4.4938 -4.3422 -4.2001 -3.8875 -3.6280 -3.4022 -3.1946 -3.0027
 -2.8274 -2.6704 -2.5312 -2.4088
 -7.5253 -7.0809 -6.8468 -6.7714 -6.5276 -6.1836 -5.8405 -5.5327 -5.2678 -5.0390
 -4.8374 -4.6602 -4.4951 -4.3403 -4.1951 -3.8732 -3.6065 -3.3796 -3.1759 -2.9889
 -2.8198 -2.6697 -2.5372 -2.4207 -2.3186 -2.2292 -2.1469 -2.0705 -2.0127 -1.9729
 -7.6554 -7.1174 -6.7091 -6.4525 -6.3482 -6.1988 -5.9157 -5.6101 -5.3282 -5.0799
 -4.8663 -4.6785 -4.5099 -4.3521 -4.2035 -3.8718 -3.5957 -3.3649 -3.1628 -2.9800
 -2.8160 -2.6714 -2.5449 -2.4341 -2.3373 -2.2532 -2.1796 -2.1134 -2.0521 -2.0073
 -1.9791
 -7.8581 -7.2514 -6.7622 -6.3845 -6.1219 -5.9679 -5.8579 -5.6645 -5.4048 -5.1473
 -4.9155 -4.7144 -4.5377 -4.3765 -4.2247 -3.8835 -3.5965 -3.3588 -3.1557 -2.9754
 -2.8153 -2.6752 -2.5538 -2.4483 -2.3566 -2.2775 -2.2097 -2.1515 -2.0991 -2.0520
 -2.0184
 -8.1094 -7.4456 -6.8956 -6.4483 -6.0978 -5.8395 -5.6580 -5.5253 -5.3916 -5.2048
 -4.9819 -4.7664 -4.5774 -4.4098 -4.2550 -3.9053 -3.6071 -3.3598 -3.1526 -2.9729
 -2.8153 -2.6786 -2.5615 -2.4609 -2.3744 -2.3003 -2.2378 -2.1847 -2.1394 -2.1006
 -2.0667
 -8.3839 -7.6869 -7.0923 -6.5903 -6.1781 -5.8510 -5.6005 -5.4103 -5.2581 -5.1238
 -4.9847 -4.8216 -4.6369 -4.4591 -4.2992 -3.9423 -3.6335 -3.3749 -3.1606 -2.9785
 -2.8215 -2.6865 -2.5721 -2.4753 -2.3932 -2.3237 -2.2659 -2.2178 -2.1779 -2.1456
 -2.1156
 -8.7584 -7.9753 -7.3209 -6.7827 -6.3224 -5.9412 -5.6344 -5.3930 -5.2024 -5.0441
 -4.9034 -4.7714 -4.6386 -4.4973 -4.3460 -3.9885 -3.6714 -3.4014 -3.1777 -2.9906
 -2.8318 -2.6969 -2.5836 -2.4892 -2.4105 -2.3450 -2.2915 -2.2483 -2.2134 -2.1853
 -2.1628
 -9.2327 -8.3108 -7.5429 -6.9967 -6.5097 -6.0871 -5.7330 -5.4439 -5.2113 -5.0230
 -4.8646 -4.7235 -4.5926 -4.4681 -4.3954 -4.0439 -3.7208 -3.4393 -3.2039
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -7.8331 -7.3608 -6.9623 -6.6305 -6.3018 -6.0348 -5.7944 -5.5688 -5.3602 -5.1701
 -4.9978 -4.8368 -4.6868 -4.5470 -4.4167 -4.1281 -3.8687 -3.6327 -3.4041
 -8.0095 -7.4573 -6.9951 -6.6142 -6.2768 -5.9845 -5.7312 -5.4973 -5.2825 -5.0932
 -4.9214 -4.7592 -4.6082 -4.4677 -4.3369 -4.0481 -3.7990 -3.5692 -3.3483 -3.1326
 -8.1094 -7.5938 -7.0934 -6.6573 -6.2973 -5.9743 -5.7027 -5.4632 -5.2390 -5.0497
 -4.8739 -4.7101 -4.5577 -4.4156 -4.2832 -3.9915 -3.7430 -3.5176 -3.3033 -3.0973
 -2.9025
 -7.9722 -7.6667 -7.2120 -6.7537 -6.3493 -6.0063 -5.7062 -5.4528 -5.2272 -5.0248
 -4.8469 -4.6812 -4.5267 -4.3825 -4.2479 -3.9510 -3.7007 -3.4779 -3.2691 -3.0705
 -2.8847 -2.7150
 -7.5691 -7.4855 -7.2506 -6.8553 -6.4404 -6.0673 -5.7442 -5.4687 -5.2314 -5.0192
 -4.8360 -4.6679 -4.5111 -4.3645 -4.2273 -3.9235 -3.6689 -3.4470 -3.2426 -3.0501
 -2.8713 -2.7092 -2.5644 -2.4362
 -7.5058 -7.1227 -7.0175 -6.8586 -6.5257 -6.1553 -5.8133 -5.5140 -5.2579 -5.0364
 -4.8401 -4.6685 -4.5090 -4.3596 -4.2195 -3.9077 -3.6465 -3.4234 -3.2221 -3.0347
 -2.8617 -2.7058 -2.5675 -2.4453 -2.3375 -2.2418 -2.1535 -2.0723 -2.0124 -1.9692
 -7.6229 -7.0995 -6.7333 -6.5769 -6.4832 -6.2218 -5.8988 -5.5872 -5.3108 -5.0717
 -4.8647 -4.6825 -4.5196 -4.3674 -4.2243 -3.9040 -3.6344 -3.4072 -3.2073 -3.0238
 -2.8555 -2.7047 -2.5720 -2.4555 -2.3532 -2.2634 -2.1845 -2.1122 -2.0467 -2.0005
 -1.9700
 -7.8414 -7.2208 -6.7437 -6.3955 -6.1937 -6.1022 -5.9351 -5.6672 -5.3882 -5.1327
 -4.9086 -4.7141 -4.5431 -4.3877 -4.2415 -3.9128 -3.6333 -3.3993 -3.1981 -3.0173
 -2.8528 -2.7062 -2.5780 -2.4665 -2.3694 -2.2847 -2.2119 -2.1483 -2.0909 -2.0403
 -2.0063
 -8.1151 -7.4255 -6.8678 -6.4291 -6.0996 -5.8774 -5.7455 -5.6318 -5.4448 -5.2062
 -4.9713 -4.7616 -4.5788 -4.4169 -4.2677 -3.9313 -3.6419 -3.3988 -3.1935 -3.0129
 -2.8511 -2.7077 -2.5834 -2.4764 -2.3841 -2.3043 -2.2361 -2.1781 -2.1289 -2.0867
 -2.0502
 -8.4684 -7.7046 -7.0744 -6.5648 -6.1587 -5.8468 -5.6194 -5.4585 -5.3348 -5.2050
 -5.0348 -4.8336 -4.6372 -4.4635 -4.3086 -3.9650 -3.6661 -3.4124 -3.1999 -3.0171
 -2.8562 -2.7146 -2.5927 -2.4890 -2.4006 -2.3252 -2.2615 -2.2082 -2.1642 -2.1283
 -2.0990
 -8.9465 -8.0581 -7.3377 -6.7688 -6.2999 -5.9226 -5.6269 -5.4013 -5.2295 -5.0904
 -4.9653 -4.8358 -4.6890 -4.5231 -4.3600 -4.0089 -3.7023 -3.4381 -3.2162 -3.0283
 -2.8660 -2.7248 -2.6039 -2.5020 -2.4166 -2.3448 -2.2852 -2.2363 -2.1970 -2.1658
 -2.1418
 -9.5493 -8.4860 -7.6210 -7.0157 -6.5004 -6.0683 -5.7161 -5.4349 -5.2136 -5.0386
 -4.8936 -4.7651 -4.6438 -4.5223 -4.4219 -4.0630 -3.7505 -3.4759 -3.2424
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -7.6991 -7.2894 -6.9230 -6.5959 -6.2832 -6.0025 -5.7549 -5.5348 -5.3374 -5.1589
 -4.9955 -4.8444 -4.7029 -4.5687 -4.4407 -4.1549 -3.8993 -3.6590 -3.4352
 -7.9124 -7.3743 -6.9351 -6.5851 -6.2575 -5.9758 -5.7303 -5.5025 -5.2927 -5.1097
 -4.9396 -4.7810 -4.6334 -4.4960 -4.3678 -4.0832 -3.8371 -3.6082 -3.3912 -3.1795
 -8.0991 -7.5192 -7.0283 -6.6178 -6.2741 -5.9619 -5.7007 -5.4666 -5.2486 -5.0640
 -4.8925 -4.7329 -4.5844 -4.4460 -4.3170 -4.0309 -3.7859 -3.5641 -3.3531 -3.1488
 -2.9530
 -8.0632 -7.6497 -7.1608 -6.7049 -6.3223 -5.9884 -5.6989 -5.4538 -5.2333 -5.0365
 -4.8633 -4.7021 -4.5520 -4.4121 -4.2814 -3.9918 -3.7457 -3.5267 -3.3209 -3.1232
 -2.9354 -2.7611
 -7.7314 -7.6035 -7.2581 -6.8225 -6.4038 -6.0477 -5.7308 -5.4642 -5.2340 -5.0257
 -4.8488 -4.6856 -4.5334 -4.3913 -4.2585 -3.9634 -3.7140 -3.4960 -3.2946 -3.1027
 -2.9215 -2.7542 -2.6032 -2.4686
 -7.5022 -7.2426 -7.1654 -6.8889 -6.5074 -6.1271 -5.7957 -5.5018 -5.2553 -5.0400
 -4.8484 -4.6821 -4.5273 -4.3828 -4.2473 -3.9454 -3.6903 -3.4712 -3.2730 -3.0862
 -2.9106 -2.7493 -2.6044 -2.4759 -2.3627 -2.2600 -2.1642 -2.0796 -2.0161 -1.9684
 -7.5853 -7.0918 -6.8080 -6.7400 -6.5419 -6.2183 -5.8778 -5.5709 -5.3004 -5.0695
 -4.8688 -4.6914 -4.5336 -4.3864 -4.2482 -3.9387 -3.6761 -3.4530 -3.2561 -3.0735
 -2.9026 -2.7462 -2.6067 -2.4837 -2.3754 -2.2798 -2.1947 -2.1152 -2.0458 -1.9969
 -1.9628
 -7.7909 -7.1850 -6.7321 -6.4361 -6.3262 -6.2104 -5.9529 -5.6552 -5.3735 -5.1233
 -4.9067 -4.7183 -4.5522 -4.4020 -4.2610 -3.9440 -3.6726 -3.4430 -3.2446 -3.0645
 -2.8978 -2.7456 -2.6103 -2.4921 -2.3889 -2.2985 -2.2195 -2.1498 -2.0864 -2.0319
 -1.9961
 -8.0780 -7.3837 -6.8338 -6.4141 -6.1191 -5.9573 -5.8674 -5.6977 -5.4500 -5.1950
 -4.9620 -4.7606 -4.5833 -4.4266 -4.2828 -3.9587 -3.6785 -3.4404 -3.2377 -3.0581
 -2.8942 -2.7453 -2.6136 -2.4995 -2.4009 -2.3153 -2.2413 -2.1776 -2.1229 -2.0753
 -2.0352
 -8.4815 -7.6819 -7.0374 -6.5328 -6.1415 -5.8531 -5.6611 -5.5420 -5.4297 -5.2581
 -5.0427 -4.8290 -4.6373 -4.4690 -4.3193 -3.9884 -3.6999 -3.4521 -3.2423 -3.0603
 -2.8975 -2.7508 -2.6216 -2.5103 -2.4152 -2.3336 -2.2641 -2.2049 -2.1557 -2.1151
 -2.0819
 -9.0340 -8.0796 -7.3203 -6.7369 -6.2708 -5.9045 -5.6254 -5.4221 -5.2768 -5.1611
 -5.0398 -4.8882 -4.7086 -4.5288 -4.3685 -4.0288 -3.7331 -3.4758 -3.2571 -3.0700
 -2.9059 -2.7600 -2.6321 -2.5224 -2.4297 -2.3514 -2.2856 -2.2306 -2.1855 -2.1500
 -2.1226
 -9.7355 -8.5768 -7.6825 -7.0065 -6.4749 -6.0426 -5.6982 -5.4288 -5.2231 -5.0655
 -4.9380 -4.8230 -4.7052 -4.5747 -4.4304 -4.0799 -3.7781 -3.5115 -3.2821
