 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4085 -2.2497 -2.3521 -2.9928 -4.0402 -4.6681 -4.9454 -5.0486 -4.9131 -4.5603
 -4.9258 -5.4289 -5.0993 -4.3135 -3.7639 -3.9401
 -2.9746 -2.8556 -2.8295 -3.0439 -3.4664 -3.7358 -3.8977 -4.0170 -4.0691 -4.0555
 -4.2762 -4.4997 -4.3579 -4.0028 -3.7637 -3.9530 -4.1357 -4.2994 -4.4729
 -3.2718 -3.2230 -3.1758 -3.1929 -3.2798 -3.3545 -3.4378 -3.5360 -3.6435 -3.7554
 -3.8616 -3.9255 -3.8993 -3.8188 -3.7802 -3.9646 -4.1506 -4.3181 -4.4836 -4.6400
 -4.7906
 -3.3001 -3.3519 -3.3910 -3.4398 -3.4806 -3.5241 -3.5657 -3.6059 -3.6362 -3.6600
 -3.6820 -3.7063 -3.7232 -3.7614 -3.8134 -3.9749 -4.1619 -4.3326 -4.4955 -4.6524
 -4.8026 -4.9472 -5.0867
 -3.4124 -3.4366 -3.4581 -3.4876 -3.5199 -3.5574 -3.5972 -3.6371 -3.6749 -3.7076
 -3.7348 -3.7612 -3.7858 -3.8178 -3.8620 -4.0019 -4.1702 -4.3413 -4.5060 -4.6627
 -4.8121 -4.9554 -5.0933 -5.2265 -5.3558
 -3.5326 -3.5375 -3.5450 -3.5582 -3.5791 -3.6071 -3.6408 -3.6770 -3.7140 -3.7498
 -3.7826 -3.8121 -3.8405 -3.8675 -3.9072 -4.0311 -4.1829 -4.3492 -4.5136 -4.6705
 -4.8197 -4.9623 -5.0991 -5.2310 -5.3585 -5.4823
 -3.6606 -3.6546 -3.6517 -3.6516 -3.6581 -3.6732 -3.6965 -3.7256 -3.7580 -3.7918
 -3.8257 -3.8579 -3.8881 -3.9150 -3.9490 -4.0625 -4.2000 -4.3563 -4.5183 -4.6758
 -4.8254 -4.9679 -5.1041 -5.2351 -5.3613 -5.4835 -5.6023 -5.7181 -5.8309 -5.9406
 -3.7965 -3.7879 -3.7782 -3.7675 -3.7600 -3.7598 -3.7683 -3.7859 -3.8101 -3.8383
 -3.8688 -3.9004 -3.9315 -3.9604 -3.9906 -4.0910 -4.2204 -4.3656 -4.5215 -4.6782
 -4.8289 -4.9720 -5.1082 -5.2387 -5.3642 -5.4852 -5.6025 -5.7166 -5.8277 -5.9362
 -6.0422
 -3.9342 -3.9277 -3.9161 -3.9001 -3.8829 -3.8686 -3.8609 -3.8626 -3.8740 -3.8930
 -3.9165 -3.9436 -3.9728 -4.0026 -4.0314 -4.1198 -4.2395 -4.3776 -4.5255 -4.6785
 -4.8294 -4.9739 -5.1110 -5.2417 -5.3668 -5.4872 -5.6036 -5.7163 -5.8258 -5.9327
 -6.0373
 -4.0606 -4.0642 -4.0580 -4.0430 -4.0216 -3.9976 -3.9761 -3.9613 -3.9562 -3.9610
 -3.9740 -3.9929 -4.0164 -4.0432 -4.0709 -4.1512 -4.2595 -4.3912 -4.5336 -4.6811
 -4.8301 -4.9756 -5.1144 -5.2462 -5.3718 -5.4922 -5.6082 -5.7202 -5.8287 -5.9343
 -6.0372
 -4.1796 -4.1899 -4.1898 -4.1804 -4.1602 -4.1343 -4.1054 -4.0781 -4.0568 -4.0451
 -4.0442 -4.0523 -4.0670 -4.0865 -4.1094 -4.1822 -4.2802 -4.4030 -4.5400 -4.6825
 -4.8273 -4.9716 -5.1115 -5.2450 -5.3718 -5.4928 -5.6090 -5.7207 -5.8286 -5.9331
 -6.0367
 -4.2852 -4.3048 -4.3119 -4.3079 -4.2935 -4.2709 -4.2408 -4.2081 -4.1761 -4.1519
 -4.1365 -4.1295 -4.1302 -4.1382 -4.1529 -4.2147 -4.3048 -4.4168 -4.5471 -4.6851
 -4.8258 -4.9669 -5.1062 -5.2410 -5.3696 -5.4920 -5.6089 -5.7211 -5.8290 -5.9332
 -6.0342
 -4.3773 -4.4088 -4.4243 -4.4255 -4.4215 -4.4074 -4.3734 -4.3410 -4.3060 -4.2744
 -4.2473 -4.2243 -4.2052 -4.1983 -4.2015 -4.2488 -4.3333 -4.4326 -4.5549
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.4489 -3.5149 -3.5831 -3.6556 -3.7248 -3.7055 -3.6403 -3.5738 -3.5304 -3.5437
 -3.6848 -3.8614 -3.8916 -3.7986 -3.7509 -3.9290
 -3.3929 -3.4553 -3.5194 -3.5861 -3.6504 -3.6676 -3.6558 -3.6335 -3.6145 -3.6160
 -3.6686 -3.7411 -3.7678 -3.7549 -3.7678 -3.9479 -4.1263 -4.2984 -4.4640
 -3.3612 -3.4183 -3.4769 -3.5371 -3.5959 -3.6362 -3.6602 -3.6700 -3.6716 -3.6710
 -3.6734 -3.6829 -3.7032 -3.7371 -3.7872 -3.9658 -4.1435 -4.3157 -4.4806 -4.6381
 -4.7896
 -3.3538 -3.4039 -3.4556 -3.5086 -3.5614 -3.6113 -3.6535 -3.6831 -3.7015 -3.7087
 -3.6992 -3.6867 -3.6977 -3.7452 -3.8091 -3.9827 -4.1580 -4.3296 -4.4940 -4.6509
 -4.8011 -4.9455 -5.0851
 -3.3707 -3.4121 -3.4555 -3.5006 -3.5469 -3.5929 -3.6357 -3.6729 -3.7043 -3.7290
 -3.7460 -3.7525 -3.7514 -3.7792 -3.8335 -3.9986 -4.1698 -4.3401 -4.5043 -4.6609
 -4.8103 -4.9536 -5.0915 -5.2249 -5.3544
 -3.4119 -3.4429 -3.4766 -3.5131 -3.5524 -3.5934 -3.6345 -3.6729 -3.7069 -3.7355
 -3.7633 -3.7903 -3.8038 -3.8227 -3.8657 -4.0157 -4.1807 -4.3478 -4.5118 -4.6685
 -4.8176 -4.9603 -5.0971 -5.2290 -5.3568 -5.4809
 -3.4779 -3.4979 -3.5200 -3.5459 -3.5761 -3.6104 -3.6472 -3.6847 -3.7206 -3.7537
 -3.7843 -3.8148 -3.8450 -3.8632 -3.9021 -4.0369 -4.1926 -4.3541 -4.5164 -4.6736
 -4.8231 -4.9656 -5.1019 -5.2330 -5.3594 -5.4818 -5.6009 -5.7168 -5.8297 -5.9394
 -3.5645 -3.5761 -3.5877 -3.6014 -3.6201 -3.6447 -3.6743 -3.7076 -3.7424 -3.7768
 -3.8100 -3.8426 -3.8759 -3.9021 -3.9368 -4.0612 -4.2074 -4.3612 -4.5192 -4.6760
 -4.8265 -4.9695 -5.1058 -5.2365 -5.3621 -5.4834 -5.6010 -5.7152 -5.8264 -5.9351
 -6.0411
 -3.6204 -3.6571 -3.6765 -3.6803 -3.6869 -3.6996 -3.7191 -3.7446 -3.7746 -3.8070
 -3.8401 -3.8735 -3.9075 -3.9402 -3.9713 -4.0856 -4.2234 -4.3705 -4.5213 -4.6761
 -4.8262 -4.9714 -5.1085 -5.2393 -5.3646 -5.4852 -5.6018 -5.7150 -5.8250 -5.9320
 -6.0362
 -3.7739 -3.7673 -3.7696 -3.7798 -3.7776 -3.7782 -3.7857 -3.8003 -3.8217 -3.8483
 -3.8780 -3.9098 -3.9428 -3.9764 -4.0077 -4.1124 -4.2410 -4.3825 -4.5289 -4.6782
 -4.8277 -4.9732 -5.1119 -5.2437 -5.3695 -5.4901 -5.6063 -5.7185 -5.8272 -5.9329
 -6.0360
 -3.8730 -3.8768 -3.8829 -3.8909 -3.8838 -3.8778 -3.8739 -3.8765 -3.8865 -3.9036
 -3.9263 -3.9531 -3.9827 -4.0142 -4.0458 -4.1406 -4.2585 -4.3926 -4.5343 -4.6789
 -4.8247 -4.9692 -5.1091 -5.2426 -5.3696 -5.4907 -5.6070 -5.7189 -5.8270 -5.9317
 -6.0354
 -3.9724 -3.9858 -3.9933 -3.9954 -3.9886 -3.9760 -3.9646 -3.9747 -3.9725 -3.9778
 -3.9900 -4.0085 -4.0318 -4.0584 -4.0875 -4.1723 -4.2795 -4.4044 -4.5404 -4.6810
 -4.8229 -4.9646 -5.1040 -5.2388 -5.3674 -5.4899 -5.6070 -5.7192 -5.8273 -5.9317
 -6.0328
 -4.0722 -4.0942 -4.1007 -4.0933 -4.0919 -4.0729 -4.0854 -4.0712 -4.0613 -4.0725
 -4.0728 -4.0799 -4.0936 -4.1126 -4.1328 -4.2075 -4.3040 -4.4179 -4.5472
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5443 -3.6251 -3.6766 -3.6661 -3.5999 -3.5155 -3.4365 -3.3755 -3.3573 -3.4056
 -3.4727 -3.5603 -3.6429 -3.6924 -3.7534 -3.9276
 -3.4651 -3.5390 -3.5996 -3.6292 -3.6283 -3.6097 -3.5824 -3.5530 -3.5348 -3.5402
 -3.5569 -3.5940 -3.6498 -3.7080 -3.7745 -3.9506 -4.1255 -4.2970 -4.4614
 -3.4080 -3.4750 -3.5394 -3.5937 -3.6351 -3.6614 -3.6724 -3.6700 -3.6592 -3.6448
 -3.6336 -3.6374 -3.6694 -3.7267 -3.7943 -3.9703 -4.1440 -4.3145 -4.4787 -4.6364
 -4.7880
 -3.3730 -3.4331 -3.4960 -3.5596 -3.6203 -3.6706 -3.7065 -3.7265 -3.7305 -3.7194
 -3.7028 -3.6905 -3.7017 -3.7485 -3.8128 -3.9867 -4.1592 -4.3286 -4.4925 -4.6492
 -4.7994 -4.9439 -5.0835
 -3.3601 -3.4133 -3.4694 -3.5269 -3.5839 -3.6373 -3.6847 -3.7225 -3.7487 -3.7640
 -3.7645 -3.7533 -3.7467 -3.7734 -3.8300 -3.9998 -4.1711 -4.3393 -4.5027 -4.6591
 -4.8085 -4.9518 -5.0898 -5.2233 -5.3529
 -3.3675 -3.4133 -3.4620 -3.5127 -3.5644 -3.6149 -3.6617 -3.7018 -3.7354 -3.7628
 -3.7854 -3.7999 -3.7994 -3.8087 -3.8507 -4.0112 -4.1804 -4.3470 -4.5100 -4.6665
 -4.8156 -4.9582 -5.0952 -5.2273 -5.3552 -5.4795
 -3.3963 -3.4331 -3.4732 -3.5160 -3.5608 -3.6068 -3.6521 -3.6940 -3.7302 -3.7609
 -3.7887 -3.8161 -3.8370 -3.8484 -3.8801 -4.0230 -4.1885 -4.3527 -4.5146 -4.6714
 -4.8209 -4.9634 -5.0997 -5.2310 -5.3575 -5.4802 -5.5995 -5.7155 -5.8285 -5.9382
 -3.4476 -3.4746 -3.5046 -3.5377 -3.5741 -3.6133 -3.6544 -3.6954 -3.7342 -3.7688
 -3.7996 -3.8295 -3.8612 -3.8826 -3.9115 -4.0398 -4.1970 -4.3577 -4.5172 -4.6737
 -4.8241 -4.9671 -5.1035 -5.2342 -5.3600 -5.4815 -5.5993 -5.7137 -5.8251 -5.9338
 -6.0398
 -3.5195 -3.5387 -3.5586 -3.5807 -3.6067 -3.6367 -3.6707 -3.7074 -3.7451 -3.7819
 -3.8162 -3.8486 -3.8815 -3.9133 -3.9411 -4.0614 -4.2083 -4.3635 -4.5192 -4.6738
 -4.8246 -4.9689 -5.1060 -5.2369 -5.3623 -5.4831 -5.5999 -5.7131 -5.8230 -5.9302
 -6.0349
 -3.6054 -3.6209 -3.6345 -3.6468 -3.6616 -3.6807 -3.7051 -3.7343 -3.7673 -3.8024
 -3.8378 -3.8723 -3.9065 -3.9409 -3.9713 -4.0847 -4.2239 -4.3730 -4.5242 -4.6755
 -4.8253 -4.9707 -5.1093 -5.2412 -5.3671 -5.4878 -5.6042 -5.7167 -5.8256 -5.9315
 -6.0347
 -3.6965 -3.7129 -3.7248 -3.7320 -3.7379 -3.7468 -3.7600 -3.7792 -3.8042 -3.8336
 -3.8662 -3.9002 -3.9346 -3.9693 -4.0029 -4.1075 -4.2385 -4.3814 -4.5282 -4.6753
 -4.8221 -4.9668 -5.1067 -5.2401 -5.3671 -5.4884 -5.6048 -5.7169 -5.8252 -5.9301
 -6.0341
 -3.7910 -3.8094 -3.8219 -3.8296 -3.8328 -3.8338 -3.8376 -3.8461 -3.8607 -3.8814
 -3.9072 -3.9370 -3.9692 -4.0026 -4.0366 -4.1336 -4.2554 -4.3911 -4.5331 -4.6765
 -4.8198 -4.9621 -5.1016 -5.2363 -5.3650 -5.4875 -5.6047 -5.7172 -5.8254 -5.9300
 -6.0313
 -3.8888 -3.9104 -3.9218 -3.9331 -3.9370 -3.9366 -3.9348 -3.9345 -3.9392 -3.9495
 -3.9658 -3.9878 -4.0143 -4.0440 -4.0724 -4.1630 -4.2746 -4.4021 -4.5389
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.3874 -3.3982 -3.4102 -3.4324 -3.4385 -3.4426 -3.4485 -3.4569 -3.4712 -3.4906
 -3.5214 -3.5671 -3.6217 -3.6835 -3.7617 -3.9314
 -3.4460 -3.4786 -3.5033 -3.5203 -3.5302 -3.5359 -3.5407 -3.5466 -3.5534 -3.5603
 -3.5733 -3.6016 -3.6499 -3.7125 -3.7843 -3.9568 -4.1273 -4.2950 -4.4601
 -3.4562 -3.5044 -3.5432 -3.5733 -3.5951 -3.6095 -3.6186 -3.6254 -3.6292 -3.6292
 -3.6300 -3.6424 -3.6785 -3.7366 -3.8038 -3.9774 -4.1472 -4.3133 -4.4767 -4.6342
 -4.7857
 -3.4180 -3.4756 -3.5299 -3.5914 -3.6333 -3.6633 -3.6822 -3.6933 -3.6986 -3.6973
 -3.6915 -3.6895 -3.7075 -3.7558 -3.8202 -3.9932 -4.1629 -4.3280 -4.4901 -4.6466
 -4.7969 -4.9413 -5.0811
 -3.3724 -3.4313 -3.4932 -3.5566 -3.6169 -3.6694 -3.7102 -3.7373 -3.7526 -3.7579
 -3.7548 -3.7467 -3.7460 -3.7760 -3.8335 -4.0042 -4.1744 -4.3391 -4.5003 -4.6562
 -4.8055 -4.9489 -5.0870 -5.2207 -5.3506
 -3.3556 -3.4080 -3.4643 -3.5237 -3.5832 -3.6394 -3.6899 -3.7325 -3.7655 -3.7878
 -3.7993 -3.8009 -3.7971 -3.8052 -3.8481 -4.0120 -4.1822 -4.3470 -4.5077 -4.6633
 -4.8123 -4.9550 -5.0921 -5.2244 -5.3525 -5.4771
 -3.3570 -3.4032 -3.4533 -3.5068 -3.5624 -3.6178 -3.6695 -3.7145 -3.7520 -3.7834
 -3.8092 -3.8292 -3.8387 -3.8454 -3.8703 -4.0184 -4.1875 -4.3522 -4.5125 -4.6681
 -4.8173 -4.9598 -5.0964 -5.2277 -5.3546 -5.4775 -5.5971 -5.7135 -5.8265 -5.9360
 -3.3740 -3.4142 -3.4578 -3.5049 -3.5547 -3.6057 -3.6563 -3.7034 -3.7446 -3.7789
 -3.8085 -3.8365 -3.8616 -3.8779 -3.8993 -4.0262 -4.1915 -4.3555 -4.5150 -4.6705
 -4.8203 -4.9633 -5.0998 -5.2307 -5.3567 -5.4785 -5.5967 -5.7115 -5.8231 -5.9317
 -6.0377
 -3.4100 -3.4419 -3.4781 -3.5179 -3.5605 -3.6054 -3.6518 -3.6978 -3.7415 -3.7805
 -3.8141 -3.8446 -3.8753 -3.9029 -3.9267 -4.0408 -4.1959 -4.3579 -4.5162 -4.6708
 -4.8209 -4.9649 -5.1021 -5.2331 -5.3587 -5.4798 -5.5970 -5.7105 -5.8207 -5.9281
 -6.0328
 -3.4665 -3.4888 -3.5166 -3.5479 -3.5825 -3.6198 -3.6597 -3.7014 -3.7437 -3.7847
 -3.8227 -3.8574 -3.8905 -3.9236 -3.9527 -4.0624 -4.2062 -4.3631 -4.5193 -4.6722
 -4.8218 -4.9668 -5.1053 -5.2372 -5.3632 -5.4842 -5.6009 -5.7137 -5.8230 -5.9292
 -6.0326
 -3.5380 -3.5550 -3.5750 -3.5976 -3.6230 -3.6513 -3.6827 -3.7173 -3.7547 -3.7938
 -3.8329 -3.8708 -3.9069 -3.9424 -3.9765 -4.0821 -4.2187 -4.3680 -4.5205 -4.6708
 -4.8185 -4.9631 -5.1026 -5.2360 -5.3631 -5.4845 -5.6012 -5.7136 -5.8223 -5.9276
 -6.0319
 -3.6182 -3.6358 -3.6509 -3.6667 -3.6840 -3.7032 -3.7253 -3.7509 -3.7807 -3.8141
 -3.8503 -3.8879 -3.9255 -3.9626 -3.9993 -4.1021 -4.2324 -4.3755 -4.5233 -4.6705
 -4.8155 -4.9583 -5.0977 -5.2323 -5.3609 -5.4836 -5.6010 -5.7137 -5.8222 -5.9272
 -6.0288
 -3.7060 -3.7233 -3.7381 -3.7508 -3.7626 -3.7750 -3.7889 -3.8054 -3.8260 -3.8512
 -3.8809 -3.9143 -3.9500 -3.9869 -4.0211 -4.1224 -4.2473 -4.3856 -4.5277
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.3567 -3.3785 -3.3904 -3.3927 -3.3829 -3.3768 -3.3854 -3.4026 -3.4306 -3.4654
 -3.5110 -3.5678 -3.6293 -3.6942 -3.7617 -3.9333
 -3.4155 -3.4407 -3.4572 -3.4646 -3.4629 -3.4602 -3.4648 -3.4809 -3.5019 -3.5256
 -3.5562 -3.5999 -3.6575 -3.7232 -3.7916 -3.9633 -4.1310 -4.2940 -4.4555
 -3.4486 -3.4819 -3.5064 -3.5218 -3.5292 -3.5317 -3.5360 -3.5512 -3.5682 -3.5849
 -3.6045 -3.6352 -3.6837 -3.7460 -3.8138 -3.9857 -4.1529 -4.3141 -4.4735 -4.6304
 -4.7820
