 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
  0.3852  0.3308  0.2811  0.2369  0.1961  0.1683  0.2154  0.2327  0.2494  0.2531
  0.2374  0.1909  0.1450  0.0810  0.0103 -0.1694 -0.3421 -0.5241 -0.6947
  0.4858  0.4257  0.3657  0.3059  0.2531  0.2150  0.1915  0.1812  0.1820  0.1907
  0.1927  0.1718  0.1226  0.0577 -0.0122 -0.1890 -0.3646 -0.5362 -0.7009 -0.8586
  0.4900  0.4393  0.3868  0.3335  0.2819  0.2343  0.1945  0.1667  0.1483  0.1367
  0.1347  0.1288  0.0951  0.0364 -0.0311 -0.2058 -0.3793 -0.5501 -0.7144 -0.8712
 -1.0214
  0.4756  0.4332  0.3881  0.3408  0.2927  0.2464  0.2049  0.1692  0.1398  0.1154
  0.0923  0.0799  0.0593  0.0126 -0.0495 -0.2199 -0.3910 -0.5604 -0.7246 -0.8811
 -1.0305 -1.1739
  0.4397  0.4073  0.3711  0.3312  0.2883  0.2440  0.2013  0.1628  0.1291  0.0984
  0.0688  0.0406  0.0183 -0.0195 -0.0721 -0.2333 -0.4009 -0.5679 -0.7318 -0.8885
 -1.0377 -1.1804 -1.3173 -1.4494
  0.3818  0.3600  0.3345  0.3042  0.2688  0.2294  0.1884  0.1482  0.1108  0.0766
  0.0434  0.0091 -0.0196 -0.0558 -0.1029 -0.2489 -0.4106 -0.5738 -0.7363 -0.8935
 -1.0430 -1.1855 -1.3219 -1.4531 -1.5799 -1.7028 -1.8221 -1.9379 -2.0506 -2.1603
  0.3065  0.2915  0.2769  0.2577  0.2322  0.2005  0.1645  0.1262  0.0878  0.0508
  0.0154 -0.0204 -0.0548 -0.0906 -0.1351 -0.2696 -0.4221 -0.5796 -0.7387 -0.8957
 -1.0462 -1.1893 -1.3257 -1.4564 -1.5821 -1.7035 -1.8213 -1.9357 -2.0472 -2.1560
 -2.2620
  0.2149  0.2064  0.1989  0.1899  0.1758  0.1543  0.1264  0.0934  0.0575  0.0209
 -0.0157 -0.0521 -0.0884 -0.1246 -0.1665 -0.2922 -0.4361 -0.5871 -0.7410 -0.8957
 -1.0468 -1.1911 -1.3283 -1.4591 -1.5845 -1.7053 -1.8220 -1.9350 -2.0449 -2.1522
 -2.2571
  0.1150  0.1091  0.1049  0.1022  0.0979  0.0876  0.0701  0.0456  0.0158 -0.0173
 -0.0523 -0.0880 -0.1240 -0.1602 -0.1997 -0.3168 -0.4525 -0.5980 -0.7468 -0.8974
 -1.0474 -1.1929 -1.3316 -1.4635 -1.5894 -1.7101 -1.8264 -1.9390 -2.0481 -2.1539
 -2.2568
  0.0067 -0.0004  0.0021  0.0017  0.0023  0.0012 -0.0057 -0.0197 -0.0403 -0.0665
 -0.0965 -0.1292 -0.1632 -0.1982 -0.2350 -0.3423 -0.4685 -0.6072 -0.7514 -0.8975
 -1.0441 -1.1890 -1.3289 -1.4624 -1.5894 -1.7106 -1.8270 -1.9391 -2.0497 -2.1546
 -2.2560
 -0.1100 -0.1221 -0.1095 -0.1040 -0.1047 -0.1024 -0.1012 -0.1049 -0.1151 -0.1316
 -0.1535 -0.1800 -0.2096 -0.2414 -0.2749 -0.3716 -0.4875 -0.6179 -0.7569 -0.8991
 -1.0420 -1.1842 -1.3238 -1.4586 -1.5873 -1.7099 -1.8270 -1.9394 -2.0476 -2.1522
 -2.2534
 -0.2351 -0.2560 -0.2299 -0.2134 -0.2160 -0.2149 -0.2112 -0.2083 -0.2092 -0.2153
 -0.2271 -0.2444 -0.2666 -0.2926 -0.3194 -0.4047 -0.5095 -0.6301 -0.7633
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F322W2
  0.3847  0.3399  0.3024  0.2725  0.2488  0.2330  0.2447  0.2478  0.2510  0.2482
  0.2312  0.1901  0.1370  0.0714  0.0014 -0.1751 -0.3465 -0.5188 -0.6851
  0.4444  0.3770  0.3118  0.2581  0.2173  0.1900  0.1765  0.1752  0.1805  0.1865
  0.1842  0.1612  0.1125  0.0485 -0.0206 -0.1959 -0.3666 -0.5346 -0.6988 -0.8566
  0.4775  0.4169  0.3543  0.2924  0.2337  0.1857  0.1522  0.1321  0.1242  0.1268
  0.1312  0.1246  0.0898  0.0310 -0.0368 -0.2115 -0.3819 -0.5488 -0.7121 -0.8688
 -1.0190
  0.4908  0.4365  0.3798  0.3221  0.2662  0.2152  0.1700  0.1341  0.1091  0.0917
  0.0841  0.0802  0.0622  0.0144 -0.0479 -0.2230 -0.3933 -0.5594 -0.7222 -0.8784
 -1.0278 -1.1712
  0.4861  0.4388  0.3886  0.3365  0.2837  0.2329  0.1871  0.1483  0.1146  0.0862
  0.0614  0.0442  0.0277 -0.0068 -0.0628 -0.2316 -0.4015 -0.5670 -0.7293 -0.8856
 -1.0347 -1.1774 -1.3145 -1.4467
  0.4626  0.4237  0.3813  0.3360  0.2885  0.2400  0.1931  0.1506  0.1139  0.0813
  0.0499  0.0200 -0.0033 -0.0346 -0.0811 -0.2392 -0.4077 -0.5722 -0.7337 -0.8903
 -1.0398 -1.1823 -1.3188 -1.4502 -1.5769 -1.6998 -1.8193 -1.9356 -2.0487 -2.1583
  0.4184  0.3892  0.3564  0.3197  0.2793  0.2360  0.1912  0.1471  0.1061  0.0694
  0.0351  0.0002 -0.0315 -0.0643 -0.1076 -0.2493 -0.4132 -0.5760 -0.7359 -0.8924
 -1.0427 -1.1859 -1.3223 -1.4532 -1.5791 -1.7008 -1.8189 -1.9336 -2.0452 -2.1541
 -2.2602
  0.3556  0.3345  0.3113  0.2849  0.2538  0.2179  0.1783  0.1365  0.0945  0.0543
  0.0167 -0.0201 -0.0554 -0.0926 -0.1352 -0.2670 -0.4204 -0.5797 -0.7371 -0.8923
 -1.0432 -1.1875 -1.3247 -1.4556 -1.5812 -1.7022 -1.8193 -1.9327 -2.0428 -2.1502
 -2.2552
  0.2784  0.2622  0.2469  0.2300  0.2089  0.1823  0.1504  0.1140  0.0748  0.0345
 -0.0052 -0.0440 -0.0817 -0.1198 -0.1620 -0.2887 -0.4337 -0.5869 -0.7410 -0.8935
 -1.0438 -1.1892 -1.3279 -1.4598 -1.5858 -1.7067 -1.8233 -1.9360 -2.0452 -2.1513
 -2.2548
  0.1940  0.1787  0.1671  0.1568  0.1447  0.1280  0.1054  0.0772  0.0439  0.0072
 -0.0313 -0.0701 -0.1088 -0.1477 -0.1886 -0.3090 -0.4469 -0.5938 -0.7435 -0.8925
 -1.0402 -1.1853 -1.3252 -1.4587 -1.5857 -1.7071 -1.8237 -1.9360 -2.0446 -2.1498
 -2.2540
  0.1069  0.0901  0.0774  0.0695  0.0627  0.0543  0.0409  0.0219 -0.0030 -0.0330
 -0.0670 -0.1034 -0.1410 -0.1793 -0.2189 -0.3312 -0.4618 -0.6024 -0.7474 -0.8929
 -1.0374 -1.1803 -1.3200 -1.4549 -1.5835 -1.7062 -1.8235 -1.9361 -2.0446 -2.1494
 -2.2510
  0.0219  0.0001 -0.0155 -0.0256 -0.0315 -0.0358 -0.0419 -0.0525 -0.0686 -0.0901
 -0.1167 -0.1476 -0.1786 -0.2150 -0.2529 -0.3553 -0.4784 -0.6127 -0.7527
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F322W2
  0.4016  0.3656  0.3384  0.3201  0.3098  0.3035  0.2974  0.2887  0.2774  0.2614
  0.2339  0.1887  0.1288  0.0616 -0.0078 -0.1814 -0.3507 -0.5161 -0.6781
  0.3978  0.3462  0.3046  0.2731  0.2509  0.2368  0.2278  0.2199  0.2130  0.2055
  0.1907  0.1580  0.1044  0.0391 -0.0300 -0.2035 -0.3715 -0.5341 -0.6955 -0.8529
  0.4452  0.3795  0.3154  0.2611  0.2195  0.1903  0.1720  0.1607  0.1534  0.1492
  0.1437  0.1260  0.0845  0.0236 -0.0445 -0.2184 -0.3868 -0.5488 -0.7088 -0.8650
 -1.0152
