 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = BX   
 -8.5642 -8.3649 -8.1758 -7.9930 -7.8071 -7.5957 -7.3123 -6.9036 -6.4287 -5.9850
 -5.6230 -5.3367 -5.1017 -4.8985 -4.7159 -4.3282 -4.0219 -3.7726 -3.5594 -3.3720
 -3.2061 -3.0589
 -8.3174 -8.0960 -7.8771 -7.6701 -7.4693 -7.2618 -7.0239 -6.7047 -6.3146 -5.9232
 -5.5824 -5.3027 -5.0704 -4.8693 -4.6879 -4.2982 -3.9889 -3.7419 -3.5350 -3.3555
 -3.1986 -3.0603 -2.9385 -2.8317
 -8.1573 -7.8862 -7.6479 -7.4217 -7.2021 -6.9849 -6.7619 -6.5046 -6.1899 -5.8546
 -5.5437 -5.2766 -5.0498 -4.8520 -4.6729 -4.2824 -3.9687 -3.7212 -3.5186 -3.3455
 -3.1956 -3.0647 -2.9499 -2.8492 -2.7612 -2.6841 -2.6133 -2.5467 -2.4929 -2.4581
 -8.0932 -7.7117 -7.3977 -7.1422 -6.9266 -6.7270 -6.5236 -6.3051 -6.0533 -5.7745
 -5.5000 -5.2518 -5.0345 -4.8422 -4.6669 -4.2785 -3.9595 -3.7089 -3.5084 -3.3400
 -3.1957 -3.0711 -2.9626 -2.8679 -2.7856 -2.7144 -2.6511 -2.5928 -2.5388 -2.4960
 -2.4709
 -8.1619 -7.7004 -7.3010 -6.9642 -6.6833 -6.4451 -6.2370 -6.0479 -5.8588 -5.6543
 -5.4372 -5.2216 -5.0201 -4.8365 -4.6670 -4.2844 -3.9606 -3.7045 -3.5034 -3.3381
 -3.1979 -3.0782 -2.9754 -2.8865 -2.8098 -2.7435 -2.6855 -2.6344 -2.5884 -2.5462
 -2.5134
 -8.3279 -7.7986 -7.3328 -6.9303 -6.5885 -6.3004 -6.0548 -5.8402 -5.6466 -5.4678
 -5.3014 -5.1432 -4.9854 -4.8252 -4.6669 -4.2956 -3.9689 -3.7061 -3.5014 -3.3369
 -3.1998 -3.0839 -2.9859 -2.9026 -2.8316 -2.7710 -2.7189 -2.6732 -2.6329 -2.5971
 -2.5658
 -8.6052 -8.0034 -7.4737 -7.0115 -6.6149 -6.2791 -5.9961 -5.7554 -5.5466 -5.3609
 -5.1942 -5.0451 -4.9103 -4.7832 -4.6548 -4.3154 -3.9903 -3.7197 -3.5085 -3.3417
 -3.2054 -3.0919 -2.9972 -2.9182 -2.8522 -2.7971 -2.7507 -2.7108 -2.6759 -2.6454
 -2.6188
 -8.9396 -8.2890 -7.6981 -7.1800 -6.7307 -6.3481 -6.0258 -5.7546 -5.5245 -5.3262
 -5.1523 -4.9977 -4.8589 -4.7327 -4.6150 -4.3251 -4.0190 -3.7421 -3.5224 -3.3505
 -3.2128 -3.0999 -3.0072 -2.9313 -2.8694 -2.8192 -2.7783 -2.7443 -2.7151 -2.6899
 -2.6681
 -9.2422 -8.5851 -7.9696 -7.4098 -6.9152 -6.4886 -6.1268 -5.8222 -5.5652 -5.3467
 -5.1582 -4.9931 -4.8460 -4.7130 -4.5475 -4.3247 -4.0550 -3.7733 -3.5431
 [Fe/H] =  0.25 [alpha/Fe] = 0.00 BC value = BX   
-10.0891 -9.9695 -9.8476 -9.6578 -9.3694 -8.9669 -8.4383 -7.7747 -7.0247 -6.4000
 -5.9534 -5.6290 -5.3752 -5.1631 -4.9753 -4.5877 -4.2742 -4.0030 -3.7544
 -9.5595 -9.4266 -9.2976 -9.1600 -8.9861 -8.7210 -8.2575 -7.5651 -6.8598 -6.2684
 -5.8348 -5.5169 -5.2678 -5.0586 -4.8745 -4.4895 -4.1801 -3.9161 -3.6815 -3.4680
 -9.1039 -8.9548 -8.8136 -8.6726 -8.5126 -8.2938 -7.9385 -7.3820 -6.7525 -6.1942
 -5.7670 -5.4485 -5.1996 -4.9913 -4.8078 -4.4221 -4.1136 -3.8560 -3.6317 -3.4311
 -3.2535
 -8.7284 -8.5594 -8.4000 -8.2473 -8.0900 -7.9016 -7.6285 -7.1973 -6.6626 -6.1459
 -5.7275 -5.4071 -5.1561 -4.9475 -4.7642 -4.3770 -4.0671 -3.8133 -3.5962 -3.4049
 -3.2354 -3.0846
 -8.4450 -8.2476 -8.0639 -7.8907 -7.7234 -7.5446 -7.3239 -6.9981 -6.5621 -6.1024
 -5.7011 -5.3819 -5.1290 -4.9195 -4.7364 -4.3477 -4.0349 -3.7825 -3.5708 -3.3866
 -3.2250 -3.0825 -2.9564 -2.8449
 -8.2667 -8.0277 -7.8104 -7.6103 -7.4207 -7.2340 -7.0347 -6.7819 -6.4396 -6.0471
 -5.6759 -5.3654 -5.1126 -4.9028 -4.7201 -4.3309 -4.0143 -3.7608 -3.5530 -3.3744
 -3.2191 -3.0834 -2.9640 -2.8588 -2.7663 -2.6845 -2.6106 -2.5409 -2.4869 -2.4511
 -8.1208 -7.8193 -7.5727 -7.3684 -7.1740 -6.9787 -6.7786 -6.5621 -6.2942 -5.9722
 -5.6434 -5.3497 -5.1023 -4.8940 -4.7125 -4.3248 -4.0040 -3.7473 -3.5409 -3.3669
 -3.2166 -3.0865 -2.9732 -2.8739 -2.7871 -2.7111 -2.6444 -2.5846 -2.5285 -2.4861
 -2.4606
 -8.1353 -7.7280 -7.3859 -7.1075 -6.8804 -6.6875 -6.5097 -6.3269 -6.1190 -5.8693
 -5.5948 -5.3292 -5.0937 -4.8901 -4.7112 -4.3278 -4.0040 -3.7420 -3.5343 -3.3630
 -3.2168 -3.0912 -2.9830 -2.8893 -2.8080 -2.7374 -2.6765 -2.6233 -2.5760 -2.5326
 -2.5004
 -8.2574 -7.7786 -7.3598 -7.0023 -6.7030 -6.4523 -6.2363 -6.0447 -5.8629 -5.6770
 -5.4790 -5.2746 -5.0729 -4.8841 -4.7117 -4.3359 -4.0112 -3.7430 -3.5312 -3.3604
 -3.2171 -3.0950 -2.9913 -2.9027 -2.8266 -2.7616 -2.7062 -2.6586 -2.6174 -2.5815
 -2.5498
 -8.4962 -7.9458 -7.4598 -7.0366 -6.6735 -6.3660 -6.1055 -5.8802 -5.6791 -5.4930
 -5.3189 -5.1557 -5.0026 -4.8546 -4.7078 -4.3532 -4.0310 -3.7568 -3.5382 -3.3645
 -3.2219 -3.1021 -3.0013 -2.9167 -2.8453 -2.7853 -2.7352 -2.6930 -2.6572 -2.6266
 -2.6008
 -8.8355 -8.2156 -7.6613 -7.1751 -6.7533 -6.3922 -6.0859 -5.8256 -5.6016 -5.4043
 -5.2265 -5.0656 -4.9210 -4.7903 -4.6682 -4.3660 -4.0580 -3.7796 -3.5531 -3.3738
 -3.2294 -3.1101 -3.0111 -2.9292 -2.8616 -2.8060 -2.7608 -2.7240 -2.6935 -2.6682
 -2.6472
 -9.2013 -8.5452 -7.9427 -7.3972 -6.9214 -6.5084 -6.1559 -5.8573 -5.6040 -5.3871
 -5.1982 -5.0315 -4.8827 -4.7493 -4.5929 -4.3743 -4.0922 -3.8114 -3.5759
 [Fe/H] =  0.50 [alpha/Fe] = 0.00 BC value = BX   
-10.2980-10.4383-10.3887-10.1689 -9.7961 -9.2856 -8.6508 -7.9248 -7.2000 -6.5368
 -6.0413 -5.6881 -5.4214 -5.2034 -5.0159 -4.6250 -4.3113 -4.0401 -3.7936
 -9.7714 -9.6641 -9.5533 -9.4350 -9.2748 -8.9849 -8.4812 -7.7648 -7.0522 -6.4163
 -5.9341 -5.5868 -5.3235 -5.1091 -4.9238 -4.5384 -4.2269 -3.9599 -3.7210 -3.5053
 -9.3033 -9.1775 -9.0573 -8.9378 -8.7947 -8.5836 -8.2188 -7.6284 -6.9636 -6.3555
 -5.8785 -5.5271 -5.2615 -5.0467 -4.8619 -4.4766 -4.1654 -3.9036 -3.6758 -3.4721
 -3.2906
 -8.9002 -8.7550 -8.6200 -8.4915 -8.3562 -8.1839 -7.9156 -7.4675 -6.8901 -6.3215
 -5.8497 -5.4934 -5.2224 -5.0051 -4.8197 -4.4333 -4.1212 -3.8625 -3.6409 -3.4453
 -3.2709 -3.1156
 -8.5727 -8.4054 -8.2496 -8.1041 -7.9643 -7.8084 -7.6022 -7.2752 -6.8050 -6.2911
 -5.8350 -5.4758 -5.1987 -4.9777 -4.7909 -4.4036 -4.0892 -3.8317 -3.6149 -3.4255
 -3.2583 -3.1106 -2.9798 -2.8636
 -8.3427 -8.1384 -7.9546 -7.7853 -7.6261 -7.4686 -7.2921 -7.0481 -6.6885 -6.2488
 -5.8227 -5.4669 -5.1861 -4.9610 -4.7725 -4.3845 -4.0673 -3.8089 -3.5953 -3.4114
 -3.2499 -3.1084 -2.9841 -2.8742 -2.7770 -2.6904 -2.6114 -2.5398 -2.4828 -2.4450
 -8.1755 -7.9090 -7.7333 -7.5392 -7.3570 -7.1824 -7.0069 -6.8068 -6.5359 -6.1813
 -5.8018 -5.4608 -5.1801 -4.9527 -4.7627 -4.3748 -4.0551 -3.7937 -3.5813 -3.4015
 -3.2450 -3.1086 -2.9898 -2.8858 -2.7942 -2.7136 -2.6427 -2.5786 -2.5195 -2.4770
 -2.4504
 -8.1081 -7.7617 -7.4858 -7.2712 -7.0936 -6.9286 -6.7570 -6.5721 -6.3565 -6.0814
 -5.7616 -5.4491 -5.1769 -4.9506 -4.7599 -4.3736 -4.0526 -3.7870 -3.5728 -3.3955
 -3.2430 -3.1108 -2.9968 -2.8979 -2.8117 -2.7364 -2.6713 -2.6147 -2.5644 -2.5190
 -2.4871
 -8.1808 -7.7514 -7.3830 -7.0778 -6.8301 -6.6266 -6.4525 -6.2916 -6.1231 -5.9221
 -5.6788 -5.4159 -5.1665 -4.9479 -4.7598 -4.3772 -4.0571 -3.7865 -3.5683 -3.3910
 -3.2414 -3.1127 -3.0026 -2.9085 -2.8274 -2.7573 -2.6975 -2.6466 -2.6031 -2.5657
 -2.5329
 -8.3692 -7.8698 -7.4309 -7.0518 -6.7311 -6.4632 -6.2372 -6.0399 -5.8604 -5.6870
 -5.5063 -5.3159 -5.1236 -4.9377 -4.7639 -4.3906 -4.0736 -3.7990 -3.5745 -3.3941
 -3.2450 -3.1186 -3.0114 -2.9207 -2.8438 -2.7784 -2.7236 -2.6777 -2.6395 -2.6079
 -2.5816
 -8.6780 -8.0999 -7.5916 -7.1469 -6.7626 -6.4345 -6.1564 -5.9189 -5.7110 -5.5223
 -5.3454 -5.1781 -5.0208 -4.8739 -4.7347 -4.4055 -4.0973 -3.8209 -3.5896 -3.4033
 -3.2522 -3.1264 -3.0207 -2.9324 -2.8589 -2.7975 -2.7471 -2.7060 -2.6729 -2.6462
 -2.6251
 -9.0672 -8.4301 -7.8518 -7.3427 -6.8972 -6.5127 -6.1835 -5.9032 -5.6631 -5.4542
 -5.2679 -5.0990 -4.9453 -4.8067 -4.6722 -4.4219 -4.1282 -3.8522 -3.6136
 [Fe/H] =  0.75 [alpha/Fe] = 0.00 BC value = BX   
-10.4641-10.4251-10.2641 -9.9939 -9.6258 -9.1696 -8.6341 -8.0270 -7.3607 -6.6938
 -6.1563 -5.7698 -5.4854 -5.2606 -5.0693 -4.6733 -4.3576 -4.0841 -3.8366
 -9.9513 -9.8658 -9.7844 -9.6870 -9.4903 -9.1407 -8.6027 -7.9055 -7.2295 -6.5820
 -6.0588 -5.6771 -5.3951 -5.1723 -4.9845 -4.5978 -4.2825 -4.0119 -3.7724 -3.5553
 -9.4820 -9.3734 -9.2838 -9.1856 -9.0563 -8.8457 -8.4534 -7.8179 -7.1545 -6.5286
 -6.0106 -5.6244 -5.3376 -5.1130 -4.9249 -4.5399 -4.2266 -3.9601 -3.7276 -3.5200
 -3.3320
 -9.0642 -8.9410 -8.8294 -8.7235 -8.6062 -8.4435 -8.1742 -7.7033 -7.0967 -6.5027
 -5.9902 -5.5971 -5.3019 -5.0724 -4.8824 -4.4969 -4.1839 -3.9210 -3.6941 -3.4936
 -3.3136 -3.1526
 -8.7059 -8.5628 -8.4311 -8.3097 -8.1923 -8.0534 -7.8558 -7.5242 -7.0269 -6.4799
 -5.9840 -5.5859 -5.2817 -5.0453 -4.8521 -4.4651 -4.1512 -3.8900 -3.6678 -3.4732
 -3.2999 -3.1458 -3.0091 -2.8881
 -8.4240 -8.2539 -8.0985 -7.9557 -7.8223 -7.6886 -7.5295 -7.2923 -6.9214 -6.4480
 -5.9792 -5.5836 -5.2725 -5.0289 -4.8315 -4.4424 -4.1271 -3.8657 -3.6468 -3.4573
 -3.2897 -3.1413 -3.0108 -2.8956 -2.7933 -2.7014 -2.6161 -2.5387 -2.4818 -2.4410
 -8.2467 -8.0330 -7.8425 -7.6721 -7.5160 -7.3684 -7.2179 -7.0338 -6.7649 -6.3876
 -5.9669 -5.5835 -5.2698 -5.0211 -4.8194 -4.4282 -4.1119 -3.8482 -3.6305 -3.4452
 -3.2824 -3.1390 -3.0138 -2.9042 -2.8075 -2.7220 -2.6460 -2.5761 -2.5134 -2.4699
 -2.4412
 -8.0948 -7.8286 -7.6111 -7.4333 -7.2716 -7.1081 -6.9461 -6.7777 -6.5709 -6.2868
 -5.9336 -5.5789 -5.2722 -5.0204 -4.8151 -4.4220 -4.1058 -3.8390 -3.6197 -3.4366
 -3.2780 -3.1389 -3.0181 -2.9133 -2.8219 -2.7417 -2.6716 -2.6102 -2.5553 -2.5068
 -2.4749
 -8.1099 -7.7302 -7.4178 -7.1681 -6.9746 -6.8189 -6.6775 -6.5282 -6.3554 -6.1387
 -5.8621 -5.5549 -5.2662 -5.0195 -4.8141 -4.4205 -4.1061 -3.8363 -3.6132 -3.4299
 -3.2741 -3.1386 -3.0216 -2.9212 -2.8346 -2.7594 -2.6945 -2.6389 -2.5917 -2.5509
 -2.5159
 -8.2475 -7.7964 -7.4032 -7.0696 -6.7952 -6.5723 -6.3875 -6.2280 -6.0797 -5.9216
 -5.7288 -5.4964 -5.2507 -5.0216 -4.8213 -4.4292 -4.1178 -3.8464 -3.6179 -3.4312
 -3.2760 -3.1430 -3.0288 -2.9315 -2.8488 -2.7780 -2.7178 -2.6670 -2.6249 -2.5904
 -2.5626
 -8.5001 -7.9776 -7.5168 -7.1150 -6.7703 -6.4800 -6.2372 -6.0305 -5.8482 -5.6798
 -5.5149 -5.3424 -5.1621 -4.9826 -4.8120 -4.4431 -4.1366 -3.8656 -3.6320 -3.4396
 -3.2821 -3.1497 -3.0373 -2.9422 -2.8623 -2.7952 -2.7392 -2.6929 -2.6553 -2.6259
 -2.6038
 -8.8698 -8.2711 -7.7387 -7.2717 -6.8643 -6.5135 -6.2140 -5.9594 -5.7403 -5.5469
 -5.3698 -5.2029 -5.0450 -4.8958 -4.7862 -4.4622 -4.1625 -3.8939 -3.6555
 [Fe/H] =  1.00 [alpha/Fe] = 0.00 BC value = BX   
-10.5814-10.4968-10.3074-10.0242 -9.6570 -9.2141 -8.7033 -8.1312 -7.5059 -6.8607
 -6.2922 -5.8710 -5.5653 -5.3296 -5.1343 -4.7346 -4.4117 -4.1343 -3.8835
-10.0856-10.4702-10.5672-10.4060-10.0127 -9.4102 -8.6763 -8.0196 -7.3888 -6.7554
 -6.2023 -5.7863 -5.4817 -5.2476 -5.0549 -4.6664 -4.3458 -4.0700 -3.8270 -3.6072
 -9.6228 -9.8303 -9.4809 -9.4068 -9.2908 -9.0768 -8.6068 -7.9482 -7.3208 -6.7032
 -6.1603 -5.7397 -5.4282 -5.1902 -4.9967 -4.6108 -4.2955 -4.0239 -3.7859 -3.5738
 -3.3814
 -9.2002 -9.1011 -9.0158 -8.9346 -8.8348 -8.6782 -8.3992 -7.8898 -7.2758 -6.6796
 -6.1457 -5.7184 -5.3957 -5.1502 -4.9531 -4.5668 -4.2541 -3.9871 -3.7544 -3.5483
 -3.3634 -3.1961
 -8.8253 -8.7047 -8.5973 -8.5005 -8.4042 -8.2784 -8.0829 -7.7420 -7.2221 -6.6608
 -6.1422 -5.7117 -5.3791 -5.1237 -4.9210 -4.5317 -4.2199 -3.9562 -3.7286 -3.5284
 -3.3492 -3.1882 -3.0448 -2.9171
 -8.5099 -8.3663 -8.2356 -8.1172 -8.0075 -7.8935 -7.7461 -7.5111 -7.1287 -6.6344
 -6.1416 -5.7142 -5.3732 -5.1082 -4.8986 -4.5046 -4.1929 -3.9302 -3.7065 -3.5115
 -3.3378 -3.1823 -3.0446 -2.9232 -2.8159 -2.7174 -2.6251 -2.5456 -2.4852 -2.4399
 -8.2820 -8.1016 -7.9409 -7.7974 -7.6665 -7.5427 -7.4122 -7.2401 -6.9724 -6.5792
 -6.1324 -5.7184 -5.3736 -5.1016 -4.8850 -4.4851 -4.1736 -3.9101 -3.6882 -3.4974
 -3.3287 -3.1782 -3.0457 -2.9295 -2.8280 -2.7376 -2.6547 -2.5778 -2.5124 -2.4662
 -2.4342
 -8.1109 -7.9075 -7.7213 -7.5507 -7.3942 -7.2494 -7.1102 -6.9622 -6.7660 -6.4790
 -6.1036 -5.7167 -5.3782 -5.1020 -4.8794 -4.4736 -4.1626 -3.8979 -3.6749 -3.4865
 -3.3220 -3.1762 -3.0478 -2.9362 -2.8390 -2.7535 -2.6786 -2.6113 -2.5498 -2.4983
 -2.4648
 -8.0460 -7.7211 -7.4699 -7.2791 -7.1316 -6.9967 -6.8553 -6.7048 -6.5379 -6.3231
 -6.0334 -5.6967 -5.3756 -5.1019 -4.8776 -4.4668 -4.1576 -3.8917 -3.6660 -3.4772
 -3.3157 -3.1738 -3.0494 -2.9418 -2.8490 -2.7684 -2.6984 -2.6379 -2.5850 -2.5388
 -2.5009
 -8.1340 -7.7280 -7.3805 -7.0954 -6.8704 -6.6941 -6.5529 -6.4288 -6.2985 -6.1375
 -5.9239 -5.6552 -5.3698 -5.1084 -4.8854 -4.4709 -4.1631 -3.8979 -3.6683 -3.4764
 -3.3154 -3.1762 -3.0549 -2.9504 -2.8611 -2.7845 -2.7190 -2.6629 -2.6157 -2.5767
 -2.5451
 -8.3319 -7.8587 -7.4423 -7.0824 -6.7793 -6.5300 -6.3262 -6.1559 -6.0076 -5.8688
 -5.7206 -5.5394 -5.3223 -5.0969 -4.8889 -4.4816 -4.1760 -3.9127 -3.6801 -3.4833
 -3.3197 -3.1813 -3.0621 -2.9598 -2.8732 -2.7999 -2.7382 -2.6863 -2.6436 -2.6097
 -2.5838
 -8.6537 -8.1036 -7.6188 -7.1939 -6.8256 -6.5108 -6.2456 -6.0223 -5.8312 -5.6611
 -5.5030 -5.3483 -5.1876 -5.0200 -4.8881 -4.4989 -4.1963 -3.9361 -3.7014
