 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
  0.7591  0.7154  0.6375  0.5743  0.5397  0.5080  0.4551  0.3950  0.3558  0.3480
  0.3573  0.3793  0.4058  0.4293  0.4497  0.4753  0.4613  0.4208  0.3755
  0.6931  0.6760  0.6414  0.6024  0.5602  0.5147  0.4689  0.4273  0.3942  0.3720
  0.3622  0.3657  0.3807  0.4007  0.4187  0.4410  0.4285  0.3900  0.3419  0.2884
  0.6473  0.6415  0.6294  0.6073  0.5709  0.5279  0.4886  0.4540  0.4223  0.3938
  0.3737  0.3641  0.3673  0.3807  0.3951  0.4133  0.4015  0.3646  0.3152  0.2616
  0.2072
  0.6217  0.6119  0.6015  0.5890  0.5718  0.5476  0.5142  0.4751  0.4401  0.4134
  0.3918  0.3745  0.3656  0.3693  0.3789  0.3922  0.3803  0.3446  0.2955  0.2420
  0.1878  0.1338
  0.6223  0.6040  0.5887  0.5757  0.5627  0.5475  0.5284  0.5047  0.4759  0.4448
  0.4180  0.3967  0.3784  0.3694  0.3714  0.3783  0.3653  0.3304  0.2808  0.2265
  0.1716  0.1171  0.0636  0.0113
  0.6472  0.6188  0.5953  0.5769  0.5621  0.5487  0.5345  0.5180  0.4991  0.4779
  0.4549  0.4320  0.4106  0.3909  0.3795  0.3722  0.3571  0.3225  0.2719  0.2154
  0.1587  0.1028  0.0482 -0.0052 -0.0570 -0.1077 -0.1579 -0.2107 -0.2678 -0.3265
  0.6927  0.6542  0.6214  0.5951  0.5747  0.5584  0.5440  0.5299  0.5145  0.4980
  0.4807  0.4628  0.4448  0.4245  0.4066  0.3779  0.3557  0.3208  0.2695  0.2101
  0.1501  0.0917  0.0349 -0.0201 -0.0735 -0.1251 -0.1758 -0.2260 -0.2791 -0.3373
 -0.3979
  0.7524  0.7065  0.6654  0.6304  0.6024  0.5801  0.5621  0.5465  0.5314  0.5160
  0.5002  0.4843  0.4686  0.4523  0.4343  0.3969  0.3629  0.3249  0.2733  0.2115
  0.1474  0.0850  0.0252 -0.0326 -0.0882 -0.1417 -0.1936 -0.2445 -0.2954 -0.3488
 -0.4084
  0.8180  0.7687  0.7223  0.6804  0.6447  0.6153  0.5913  0.5712  0.5534  0.5366
  0.5201  0.5038  0.4879  0.4723  0.4556  0.4169  0.3769  0.3335  0.2811  0.2180
  0.1503  0.0833  0.0191 -0.0423 -0.1011 -0.1574 -0.2116 -0.2641 -0.3156 -0.3673
 -0.4219
  0.8826  0.8343  0.7865  0.7410  0.6996  0.6636  0.6326  0.6065  0.5839  0.5636
  0.5445  0.5262  0.5084  0.4913  0.4742  0.4338  0.3921  0.3454  0.2920  0.2293
  0.1602  0.0896  0.0207 -0.0452 -0.1081 -0.1680 -0.2254 -0.2806 -0.3340 -0.3863
 -0.4385
