 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.4770 -2.2117 -3.1032 -3.0906 -1.8137 -0.2353 -0.8821 -1.8083 -2.2602 -2.2226
 -2.1594 -2.0660 -1.8813 -1.7153 -1.6457 -1.7765
 -1.4271 -1.7223 -2.1358 -2.1761 -1.6805 -0.9607 -1.1904 -1.5507 -1.7683 -1.8137
 -1.8335 -1.8184 -1.7556 -1.6975 -1.6865 -1.8085 -1.9404 -2.0702 -2.2082
 -1.4732 -1.5256 -1.6433 -1.6883 -1.6194 -1.4265 -1.4404 -1.4903 -1.5523 -1.6115
 -1.6567 -1.6800 -1.6878 -1.6965 -1.7205 -1.8346 -1.9591 -2.0861 -2.2164 -2.3422
 -2.4595
 -1.6154 -1.6216 -1.6257 -1.6272 -1.6305 -1.6328 -1.6321 -1.6270 -1.6123 -1.6161
 -1.6290 -1.6506 -1.6779 -1.7122 -1.7477 -1.8548 -1.9762 -2.1023 -2.2279 -2.3502
 -2.4697 -2.5866 -2.7005
 -1.6915 -1.6841 -1.6790 -1.6767 -1.6782 -1.6813 -1.6844 -1.6863 -1.6868 -1.6879
 -1.6945 -1.7090 -1.7302 -1.7579 -1.7914 -1.8884 -1.9986 -2.1174 -2.2397 -2.3606
 -2.4784 -2.5931 -2.7047 -2.8139 -2.9211
 -1.7817 -1.7625 -1.7482 -1.7393 -1.7355 -1.7356 -1.7382 -1.7422 -1.7467 -1.7514
 -1.7570 -1.7665 -1.7827 -1.8048 -1.8330 -1.9207 -2.0220 -2.1336 -2.2514 -2.3701
 -2.4864 -2.5995 -2.7094 -2.8165 -2.9211 -3.0239
 -1.8861 -1.8568 -1.8333 -1.8150 -1.8025 -1.7957 -1.7935 -1.7947 -1.7984 -1.8038
 -1.8106 -1.8193 -1.8315 -1.8488 -1.8725 -1.9517 -2.0464 -2.1509 -2.2630 -2.3787
 -2.4937 -2.6058 -2.7145 -2.8202 -2.9230 -3.0236 -3.1224 -3.2207 -3.3187 -3.4140
 -2.0046 -1.9670 -1.9343 -1.9060 -1.8829 -1.8662 -1.8554 -1.8502 -1.8494 -1.8521
 -1.8574 -1.8652 -1.8756 -1.8899 -1.9089 -1.9796 -2.0692 -2.1686 -2.2750 -2.3866
 -2.4999 -2.6114 -2.7196 -2.8244 -2.9262 -3.0252 -3.1219 -3.2173 -3.3125 -3.4077
 -3.5008
 -2.1355 -2.0907 -2.0494 -2.0114 -1.9777 -1.9498 -1.9281 -1.9131 -1.9045 -1.9014
 -1.9026 -1.9075 -1.9156 -1.9272 -1.9430 -2.0044 -2.0891 -2.1850 -2.2873 -2.3945
 -2.5049 -2.6156 -2.7237 -2.8285 -2.9298 -3.0281 -3.1239 -3.2174 -3.3096 -3.4017
 -3.4944
 -2.2730 -2.2230 -2.1754 -2.1300 -2.0867 -2.0476 -2.0143 -1.9877 -1.9685 -1.9563
 -1.9505 -1.9502 -1.9545 -1.9628 -1.9757 -2.0286 -2.1070 -2.1998 -2.2998 -2.4038
 -2.5111 -2.6202 -2.7283 -2.8336 -2.9353 -3.0336 -3.1290 -3.2218 -3.3126 -3.4024
 -3.4915
 -2.4129 -2.3596 -2.3068 -2.2545 -2.2033 -2.1551 -2.1113 -2.0734 -2.0427 -2.0197
 -2.0045 -1.9964 -1.9948 -1.9991 -2.0087 -2.0533 -2.1230 -2.2117 -2.3092 -2.4110
 -2.5154 -2.6219 -2.7288 -2.8343 -2.9367 -3.0356 -3.1312 -3.2238 -3.3138 -3.4019
 -3.4901
 -2.5629 -2.5005 -2.4405 -2.3828 -2.3255 -2.2704 -2.2180 -2.1705 -2.1288 -2.0952
 -2.0698 -2.0523 -2.0422 -2.0391 -2.0426 -2.0764 -2.1391 -2.2227 -2.3172 -2.4171
 -2.5195 -2.6236 -2.7286 -2.8334 -2.9361 -3.0359 -3.1324 -3.2255 -3.3157 -3.4034
 -3.4892
 -2.7230 -2.6456 -2.5765 -2.5149 -2.4533 -2.3935 -2.3309 -2.2757 -2.2256 -2.1829
 -2.1476 -2.1192 -2.0971 -2.0828 -2.0775 -2.0980 -2.1553 -2.2328 -2.3238
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5964 -1.6050 -1.5954 -1.5551 -1.4691 -1.3260 -1.4193 -1.4935 -1.5339 -1.5529
 -1.5880 -1.6211 -1.6265 -1.6303 -1.6543 -1.7812
 -1.5841 -1.5960 -1.5972 -1.5785 -1.5293 -1.4422 -1.4702 -1.4987 -1.5205 -1.5390
 -1.5674 -1.5982 -1.6218 -1.6471 -1.6825 -1.8054 -1.9363 -2.0673 -2.1967
 -1.5847 -1.5973 -1.6052 -1.6020 -1.5806 -1.5364 -1.5263 -1.5254 -1.5329 -1.5478
 -1.5694 -1.5970 -1.6300 -1.6679 -1.7102 -1.8295 -1.9553 -2.0840 -2.2116 -2.3368
 -2.4593
 -1.5982 -1.6089 -1.6194 -1.6256 -1.6231 -1.6086 -1.5876 -1.5737 -1.5711 -1.5792
 -1.5939 -1.6173 -1.6511 -1.6927 -1.7374 -1.8535 -1.9745 -2.0997 -2.2250 -2.3478
 -2.4676 -2.5846 -2.6988
 -1.6246 -1.6308 -1.6398 -1.6493 -1.6567 -1.6588 -1.6541 -1.6436 -1.6351 -1.6333
 -1.6410 -1.6592 -1.6851 -1.7215 -1.7641 -1.8774 -1.9939 -2.1144 -2.2369 -2.3579
 -2.4757 -2.5904 -2.7023 -2.8117 -2.9192
 -1.6639 -1.6630 -1.6664 -1.6731 -1.6814 -1.6891 -1.6940 -1.6950 -1.6938 -1.6931
 -1.6974 -1.7100 -1.7294 -1.7569 -1.7931 -1.9007 -2.0136 -2.1291 -2.2479 -2.3669
 -2.4833 -2.5965 -2.7065 -2.8138 -2.9188 -3.0219
 -1.7171 -1.7086 -1.7045 -1.7049 -1.7095 -1.7168 -1.7247 -1.7313 -1.7365 -1.7416
 -1.7490 -1.7607 -1.7779 -1.7996 -1.8290 -1.9245 -2.0330 -2.1441 -2.2586 -2.3750
 -2.4902 -2.6024 -2.7114 -2.8173 -2.9205 -3.0214 -3.1205 -3.2190 -3.3172 -3.4125
 -1.7830 -1.7676 -1.7559 -1.7488 -1.7467 -1.7496 -1.7558 -1.7638 -1.7718 -1.7798
 -1.7893 -1.8019 -1.8191 -1.8399 -1.8657 -1.9503 -2.0518 -2.1590 -2.2693 -2.3823
 -2.4960 -2.6077 -2.7161 -2.8213 -2.9233 -3.0228 -3.1201 -3.2157 -3.3109 -3.4062
 -3.4993
 -1.8457 -1.8336 -1.8203 -1.8058 -1.7961 -1.7921 -1.7932 -1.7985 -1.8064 -1.8155
 -1.8254 -1.8376 -1.8534 -1.8736 -1.8976 -1.9754 -2.0701 -2.1732 -2.2767 -2.3893
 -2.4992 -2.6118 -2.7202 -2.8252 -2.9268 -3.0254 -3.1215 -3.2162 -3.3096 -3.4019
 -3.4930
 -1.9457 -1.9144 -1.8914 -1.8759 -1.8592 -1.8473 -1.8414 -1.8410 -1.8452 -1.8526
 -1.8619 -1.8731 -1.8868 -1.9043 -1.9259 -1.9988 -2.0881 -2.1873 -2.2913 -2.3978
 -2.5065 -2.6162 -2.7247 -2.8302 -2.9322 -3.0308 -3.1265 -3.2196 -3.3107 -3.4004
 -3.4900
 -2.0367 -2.0016 -1.9752 -1.9567 -1.9337 -1.9154 -1.9018 -1.8940 -1.8919 -1.8947
 -1.9011 -1.9103 -1.9218 -1.9361 -1.9540 -2.0192 -2.1036 -2.1986 -2.3000 -2.4042
 -2.5103 -2.6176 -2.7251 -2.8309 -2.9336 -3.0327 -3.1286 -3.2215 -3.3118 -3.4002
 -3.4885
 -2.1256 -2.0952 -2.0656 -2.0368 -2.0093 -1.9842 -1.9634 -1.9597 -1.9497 -1.9456
 -1.9465 -1.9517 -1.9600 -1.9712 -1.9854 -2.0393 -2.1186 -2.2092 -2.3075 -2.4099
 -2.5140 -2.6192 -2.7248 -2.8299 -2.9330 -3.0331 -3.1298 -3.2232 -3.3136 -3.4016
 -3.4876
 -2.2122 -2.1954 -2.1628 -2.1161 -2.0859 -2.0538 -2.0458 -2.0237 -2.0069 -2.0080
 -2.0014 -2.0002 -2.0035 -2.0105 -2.0201 -2.0591 -2.1331 -2.2191 -2.3138
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5650 -1.4820 -1.3631 -1.3276 -1.4084 -1.4905 -1.4855 -1.4344 -1.4139 -1.4390
