 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.6029  0.6387  0.7001  0.7268  0.7060  0.6841  0.6943  0.7179  0.7251  0.7084
  0.6775  0.6371  0.5937  0.5490  0.5014  0.3746  0.2427  0.1090 -0.0223
  0.5978  0.5977  0.6116  0.6253  0.6383  0.6521  0.6643  0.6717  0.6716  0.6624
  0.6428  0.6119  0.5714  0.5255  0.4773  0.3524  0.2237  0.0927 -0.0370 -0.1647
  0.5927  0.5749  0.5623  0.5621  0.5795  0.6017  0.6159  0.6225  0.6237  0.6193
  0.6062  0.5826  0.5472  0.5029  0.4551  0.3317  0.2058  0.0778 -0.0500 -0.1754
 -0.2977
  0.5876  0.5703  0.5522  0.5372  0.5296  0.5329  0.5491  0.5703  0.5814  0.5791
  0.5677  0.5492  0.5211  0.4812  0.4348  0.3125  0.1890  0.0643 -0.0612 -0.1847
 -0.3050 -0.4221
  0.5718  0.5600  0.5446  0.5281  0.5133  0.5033  0.5004  0.5045  0.5149  0.5249
  0.5240  0.5108  0.4895  0.4574  0.4149  0.2949  0.1730  0.0513 -0.0712 -0.1929
 -0.3119 -0.4275 -0.5399 -0.6495
  0.5409  0.5371  0.5283  0.5160  0.5018  0.4879  0.4766  0.4699  0.4668  0.4656
  0.4648  0.4592  0.4451  0.4228  0.3897  0.2782  0.1580  0.0387 -0.0807 -0.2003
 -0.3181 -0.4328 -0.5440 -0.6522 -0.7576 -0.8608 -0.9620 -1.0624 -1.1621 -1.2587
  0.4945  0.4989  0.4983  0.4932  0.4841  0.4721  0.4589  0.4469  0.4371  0.4288
  0.4200  0.4094  0.3956  0.3779  0.3528  0.2588  0.1438  0.0267 -0.0899 -0.2068
 -0.3233 -0.4375 -0.5482 -0.6555 -0.7598 -0.8614 -0.9609 -1.0585 -1.1554 -1.2521
 -1.3463
  0.4354  0.4464  0.4535  0.4565  0.4547  0.4482  0.4379  0.4257  0.4130  0.4008
  0.3887  0.3748  0.3577  0.3375  0.3145  0.2331  0.1284  0.0151 -0.0989 -0.2130
 -0.3276 -0.4411 -0.5517 -0.6589 -0.7626 -0.8633 -0.9615 -1.0575 -1.1519 -1.2456
 -1.3397
  0.3676  0.3830  0.3958  0.4057  0.4114  0.4122  0.4078  0.3991  0.3873  0.3740
  0.3602  0.3454  0.3280  0.3071  0.2832  0.2062  0.1097  0.0019 -0.1092 -0.2209
 -0.3330 -0.4453 -0.5559 -0.6636 -0.7676 -0.8682 -0.9659 -1.0609 -1.1539 -1.2454
 -1.3364
  0.2923  0.3107  0.3277  0.3428  0.3551  0.3630  0.3658  0.3630  0.3554  0.3441
  0.3307  0.3159  0.2995  0.2803  0.2576  0.1836  0.0926 -0.0097 -0.1175 -0.2268
 -0.3365 -0.4466 -0.5562 -0.6640 -0.7686 -0.8696 -0.9674 -1.0622 -1.1543 -1.2444
 -1.3343
  0.2097  0.2315  0.2516  0.2703  0.2871  0.3010  0.3105  0.3147  0.3134  0.3070
  0.2966  0.2833  0.2681  0.2509  0.2311  0.1640  0.0764 -0.0210 -0.1253 -0.2324
 -0.3401 -0.4481 -0.5559 -0.6629 -0.7679 -0.8697 -0.9682 -1.0633 -1.1555 -1.2451
 -1.3327
  0.1197  0.1454  0.1689  0.1897  0.2098  0.2278  0.2426  0.2534  0.2590  0.2592
  0.2543  0.2450  0.2324  0.2175  0.2037  0.1474  0.0611 -0.0320 -0.1326
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.6754  0.6902  0.7066  0.7227  0.7360  0.7444  0.7464  0.7408  0.7272  0.7056
  0.6755  0.6374  0.5937  0.5469  0.4974  0.3726  0.2433  0.1111 -0.0211
  0.6387  0.6459  0.6571  0.6700  0.6823  0.6918  0.6965  0.6952  0.6872  0.6718
  0.6477  0.6140  0.5721  0.5256  0.4770  0.3519  0.2243  0.0950 -0.0345 -0.1620
  0.6175  0.6052  0.6067  0.6232  0.6327  0.6409  0.6466  0.6482  0.6445  0.6348
  0.6174  0.5904  0.5530  0.5077  0.4593  0.3342  0.2078  0.0808 -0.0464 -0.1717
 -0.2941
  0.6106  0.5850  0.5738  0.5747  0.5829  0.5934  0.6025  0.6068  0.6045  0.5969
  0.5838  0.5634  0.5331  0.4918  0.4443  0.3195  0.1938  0.0685 -0.0568 -0.1803
 -0.3008 -0.4181
  0.6129  0.5919  0.5696  0.5554  0.5491  0.5484  0.5512  0.5558  0.5607  0.5623
  0.5521  0.5343  0.5096  0.4753  0.4308  0.3071  0.1819  0.0578 -0.0657 -0.1878
 -0.3070 -0.4229 -0.5357 -0.6457
  0.6076  0.5904  0.5695  0.5470  0.5255  0.5080  0.4963  0.4912  0.4923  0.5000
  0.5057  0.4992  0.4817  0.4543  0.4163  0.2964  0.1716  0.0485 -0.0734 -0.1942
 -0.3126 -0.4277 -0.5393 -0.6479 -0.7538 -0.8573 -0.9590 -1.0597 -1.1595 -1.2560
  0.5891  0.5789  0.5630  0.5436  0.5225  0.5016  0.4829  0.4683  0.4578  0.4503
  0.4455  0.4426  0.4352  0.4191  0.3926  0.2860  0.1626  0.0402 -0.0803 -0.1996
 -0.3172 -0.4319 -0.5430 -0.6508 -0.7555 -0.8575 -0.9575 -1.0555 -1.1527 -1.2494
 -1.3436
  0.5564  0.5533  0.5446  0.5312  0.5145  0.4956  0.4758  0.4569  0.4400  0.4253
  0.4118  0.3983  0.3851  0.3710  0.3524  0.2695  0.1538  0.0327 -0.0866 -0.2042
 -0.3206 -0.4350 -0.5461 -0.6537 -0.7579 -0.8590 -0.9577 -1.0542 -1.1489 -1.2429
 -1.3371
  0.5096  0.5144  0.5125  0.5060  0.4955  0.4816  0.4650  0.4466  0.4276  0.4089
  0.3910  0.3727  0.3533  0.3328  0.3119  0.2413  0.1400  0.0237 -0.0942 -0.2103
 -0.3251 -0.4387 -0.5500 -0.6580 -0.7624 -0.8635 -0.9616 -1.0572 -1.1506 -1.2425
 -1.3338
  0.4523  0.4627  0.4672  0.4674  0.4637  0.4562  0.4450  0.4305  0.4132  0.3942
  0.3744  0.3540  0.3325  0.3092  0.2843  0.2133  0.1222  0.0144 -0.0999 -0.2143
 -0.3273 -0.4392 -0.5498 -0.6581 -0.7631 -0.8646 -0.9628 -1.0581 -1.1507 -1.2413
 -1.3316
  0.3884  0.4019  0.4113  0.4170  0.4193  0.4181  0.4131  0.4042  0.3912  0.3749
  0.3561  0.3355  0.3136  0.2901  0.2645  0.1909  0.1036  0.0030 -0.1064 -0.2183
 -0.3296 -0.4398 -0.5490 -0.6568 -0.7622 -0.8644 -0.9634 -1.0590 -1.1516 -1.2417
 -1.3297
  0.3185  0.3345  0.3474  0.3574  0.3644  0.3684  0.3692  0.3661  0.3588  0.3471
  0.3317  0.3132  0.2925  0.2699  0.2525  0.1741  0.0842 -0.0105 -0.1137
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.7431  0.7589  0.7750  0.7895  0.7995  0.8021  0.7950  0.7771  0.7507  0.7174
  0.6782  0.6344  0.5882  0.5408  0.4927  0.3692  0.2427  0.1136 -0.0170
  0.7040  0.7165  0.7304  0.7439  0.7544  0.7587  0.7546  0.7407  0.7194  0.6914
  0.6569  0.6160  0.5705  0.5228  0.4741  0.3498  0.2241  0.0974 -0.0302 -0.1571
  0.6700  0.6770  0.6872  0.6982  0.7077  0.7131  0.7119  0.7025  0.6861  0.6635
  0.6347  0.5989  0.5563  0.5093  0.4602  0.3350  0.2093  0.0838 -0.0416 -0.1661
 -0.2884
  0.6472  0.6407  0.6437  0.6540  0.6627  0.6681  0.6685  0.6627  0.6505  0.6328
  0.6096  0.5798  0.5426  0.4982  0.4497  0.3240  0.1979  0.0730 -0.0510 -0.1739
 -0.2944 -0.4121
  0.6387  0.6198  0.6086  0.6044  0.6064  0.6139  0.6234  0.6238  0.6157  0.6013
