 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
  0.2913  0.2167  0.1555  0.1252  0.1255  0.1439  0.1717  0.2008  0.2189  0.2136
  0.1972  0.1600  0.1044  0.0457 -0.0211 -0.1971 -0.3722 -0.5442 -0.7090
  0.3481  0.2807  0.2158  0.1610  0.1191  0.0923  0.0811  0.0833  0.0940  0.1086
  0.1199  0.1163  0.0844  0.0270 -0.0407 -0.2169 -0.3910 -0.5617 -0.7260 -0.8837
  0.3831  0.3227  0.2594  0.1954  0.1343  0.0834  0.0470  0.0267  0.0225  0.0337
  0.0503  0.0629  0.0518  0.0051 -0.0592 -0.2334 -0.4063 -0.5758 -0.7397 -0.8965
 -1.0467
  0.3963  0.3427  0.2863  0.2284  0.1711  0.1172  0.0694  0.0310  0.0044 -0.0111
 -0.0116 -0.0002  0.0066 -0.0200 -0.0766 -0.2466 -0.4181 -0.5865 -0.7500 -0.9064
 -1.0558 -1.1991
  0.3894  0.3431  0.2939  0.2428  0.1907  0.1399  0.0928  0.0522  0.0183 -0.0095
 -0.0323 -0.0470 -0.0463 -0.0555 -0.0974 -0.2580 -0.4274 -0.5942 -0.7573 -0.9138
 -1.0629 -1.2056 -1.3426 -1.4747
  0.3613  0.3238  0.2832  0.2399  0.1947  0.1483  0.1027  0.0605  0.0239 -0.0071
 -0.0352 -0.0629 -0.0839 -0.0953 -0.1269 -0.2699 -0.4355 -0.5999 -0.7619 -0.9188
 -1.0683 -1.2108 -1.3472 -1.4784 -1.6050 -1.7276 -1.8468 -1.9629 -2.0759 -2.1855
  0.3108  0.2830  0.2524  0.2187  0.1819  0.1422  0.1008  0.0594  0.0202 -0.0147
 -0.0458 -0.0760 -0.1078 -0.1294 -0.1582 -0.2867 -0.4440 -0.6049 -0.7645 -0.9211
 -1.0715 -1.2146 -1.3509 -1.4817 -1.6075 -1.7290 -1.8468 -1.9612 -2.0726 -2.1813
 -2.2873
  0.2397  0.2198  0.1991  0.1765  0.1499  0.1193  0.0849  0.0478  0.0097 -0.0274
 -0.0621 -0.0947 -0.1279 -0.1599 -0.1878 -0.3082 -0.4552 -0.6105 -0.7664 -0.9211
 -1.0720 -1.2164 -1.3535 -1.4844 -1.6099 -1.7307 -1.8475 -1.9607 -2.0706 -2.1777
 -2.2824
