 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F480M
 -0.0153 -0.1101 -0.1977 -0.2612 -0.2970 -0.3172 -0.3395 -0.3737 -0.4252 -0.4934
 -0.5635 -0.6360 -0.7076 -0.7762 -0.8456 -1.0121 -1.1642 -1.3109 -1.4476
  0.0248 -0.0628 -0.1494 -0.2287 -0.2987 -0.3591 -0.4113 -0.4582 -0.5042 -0.5519
 -0.6034 -0.6611 -0.7258 -0.7951 -0.8655 -1.0346 -1.1892 -1.3340 -1.4833 -1.6390
  0.0483 -0.0332 -0.1166 -0.2009 -0.2850 -0.3643 -0.4344 -0.4945 -0.5460 -0.5912
 -0.6365 -0.6855 -0.7426 -0.8087 -0.8785 -1.0496 -1.2076 -1.3530 -1.5082 -1.6663
 -1.8180
  0.0552 -0.0213 -0.0993 -0.1778 -0.2559 -0.3328 -0.4088 -0.4826 -0.5506 -0.6113
 -0.6628 -0.7092 -0.7580 -0.8170 -0.8846 -1.0571 -1.2194 -1.3679 -1.5224 -1.6797
 -1.8311 -1.9757
  0.0461 -0.0243 -0.0967 -0.1700 -0.2434 -0.3161 -0.3872 -0.4565 -0.5257 -0.5951
 -0.6621 -0.7226 -0.7738 -0.8262 -0.8886 -1.0597 -1.2257 -1.3788 -1.5329 -1.6894
 -1.8407 -1.9852 -2.1232 -2.2556
  0.0193 -0.0434 -0.1085 -0.1754 -0.2436 -0.3122 -0.3804 -0.4473 -0.5128 -0.5781
 -0.6448 -0.7128 -0.7761 -0.8319 -0.8925 -1.0599 -1.2278 -1.3850 -1.5398 -1.6962
 -1.8477 -1.9923 -2.1302 -2.2623 -2.3891 -2.5113 -2.6296 -2.7444 -2.8560 -2.9651
 -0.0272 -0.0810 -0.1369 -0.1955 -0.2566 -0.3197 -0.3839 -0.4484 -0.5124 -0.5755
 -0.6386 -0.7032 -0.7696 -0.8299 -0.8905 -1.0588 -1.2269 -1.3869 -1.5428 -1.7000
 -1.8524 -1.9974 -2.1356 -2.2677 -2.3943 -2.5159 -2.6333 -2.7469 -2.8571 -2.9645
 -3.0699
 -0.0905 -0.1378 -0.1846 -0.2330 -0.2849 -0.3401 -0.3983 -0.4585 -0.5197 -0.5813
 -0.6427 -0.7044 -0.7674 -0.8299 -0.8883 -1.0552 -1.2238 -1.3852 -1.5419 -1.7000
 -1.8542 -2.0006 -2.1394 -2.2719 -2.3985 -2.5200 -2.6370 -2.7499 -2.8591 -2.9650
 -3.0685
 -0.1643 -0.2096 -0.2512 -0.2904 -0.3319 -0.3771 -0.4268 -0.4804 -0.5369 -0.5953
 -0.6546 -0.7145 -0.7750 -0.8357 -0.8931 -1.0540 -1.2209 -1.3833 -1.5404 -1.6987
 -1.8552 -2.0039 -2.1442 -2.2775 -2.4047 -2.5265 -2.6435 -2.7562 -2.8649 -2.9701
 -3.0724
 -0.2394 -0.2867 -0.3281 -0.3633 -0.3962 -0.4315 -0.4708 -0.5152 -0.5642 -0.6169
 -0.6722 -0.7292 -0.7872 -0.8456 -0.9030 -1.0551 -1.2168 -1.3779 -1.5349 -1.6917
 -1.8488 -2.0003 -2.1431 -2.2779 -2.4060 -2.5284 -2.6458 -2.7585 -2.8671 -2.9719
 -3.0754
 -0.3136 -0.3646 -0.4081 -0.4451 -0.4760 -0.5036 -0.5334 -0.5676 -0.6068 -0.6512
 -0.6998 -0.7518 -0.8061 -0.8616 -0.9175 -1.0622 -1.2165 -1.3739 -1.5299 -1.6847
 -1.8401 -1.9927 -2.1384 -2.2759 -2.4057 -2.5292 -2.6473 -2.7605 -2.8693 -2.9742
 -3.0756
 -0.3870 -0.4433 -0.4876 -0.5293 -0.5621 -0.5887 -0.6129 -0.6381 -0.6675 -0.7019
 -0.7414 -0.7857 -0.8339 -0.8849 -0.9366 -1.0753 -1.2200 -1.3713 -1.5254
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F480M
 -0.0006 -0.0608 -0.1157 -0.1666 -0.2159 -0.2672 -0.3233 -0.3857 -0.4511 -0.5171
 -0.5844 -0.6539 -0.7252 -0.7968 -0.8758 -1.0431 -1.1899 -1.3312 -1.4665
 -0.0156 -0.0886 -0.1546 -0.2148 -0.2709 -0.3252 -0.3808 -0.4398 -0.5002 -0.5604
 -0.6213 -0.6851 -0.7528 -0.8233 -0.8940 -1.0631 -1.2153 -1.3566 -1.4933 -1.6458
  0.0119 -0.0679 -0.1454 -0.2300 -0.3000 -0.3630 -0.4209 -0.4777 -0.5347 -0.5908
 -0.6463 -0.7036 -0.7658 -0.8339 -0.9043 -1.0751 -1.2326 -1.3760 -1.5145 -1.6649
 -1.8147
