 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F115W
 -1.1798 -1.1983 -1.2220 -1.2528 -1.2818 -1.3071 -1.3362 -1.3654 -1.3871 -1.3998
 -1.4028 -1.3952 -1.3956 -1.3926 -1.3915 -1.4055 -1.4669 -1.5538 -1.6426
 -1.1569 -1.1711 -1.1973 -1.2342 -1.2785 -1.3157 -1.3453 -1.3712 -1.3948 -1.4152
 -1.4286 -1.4333 -1.4321 -1.4312 -1.4340 -1.4641 -1.5198 -1.5911 -1.6676 -1.7457
 -1.1618 -1.1872 -1.2108 -1.2352 -1.2637 -1.2997 -1.3410 -1.3753 -1.3998 -1.4180
 -1.4349 -1.4483 -1.4543 -1.4570 -1.4617 -1.4906 -1.5450 -1.6151 -1.6906 -1.7672
 -1.8437
 -1.1550 -1.1866 -1.2139 -1.2387 -1.2632 -1.2897 -1.3196 -1.3534 -1.3877 -1.4148
 -1.4341 -1.4518 -1.4654 -1.4738 -1.4813 -1.5120 -1.5646 -1.6338 -1.7090 -1.7849
 -1.8603 -1.9350
 -1.1326 -1.1706 -1.2034 -1.2318 -1.2577 -1.2829 -1.3090 -1.3366 -1.3654 -1.3945
 -1.4209 -1.4429 -1.4632 -1.4790 -1.4920 -1.5269 -1.5786 -1.6470 -1.7228 -1.7991
 -1.8743 -1.9486 -2.0218 -2.0937
 -1.1004 -1.1430 -1.1810 -1.2142 -1.2435 -1.2707 -1.2969 -1.3232 -1.3501 -1.3768
 -1.4026 -1.4269 -1.4505 -1.4716 -1.4903 -1.5348 -1.5871 -1.6547 -1.7316 -1.8095
 -1.8858 -1.9605 -2.0337 -2.1058 -2.1771 -2.2485 -2.3205 -2.3937 -2.4687 -2.5456
 -1.0682 -1.1094 -1.1505 -1.1878 -1.2212 -1.2515 -1.2798 -1.3072 -1.3343 -1.3613
 -1.3875 -1.4124 -1.4365 -1.4598 -1.4814 -1.5343 -1.5904 -1.6573 -1.7347 -1.8151
 -1.8938 -1.9700 -2.0443 -2.1168 -2.1877 -2.2568 -2.3255 -2.3958 -2.4688 -2.5449
 -2.6216
 -1.0383 -1.0773 -1.1173 -1.1560 -1.1924 -1.2261 -1.2572 -1.2868 -1.3157 -1.3438
