 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.5285 -2.2940 -3.2158 -3.1951 -1.9022 -0.2764 -0.9547 -1.8999 -2.3657 -2.3161
 -2.2442 -2.1543 -1.9637 -1.7923 -1.7260 -1.8622
 -1.4914 -1.8006 -2.2276 -2.2637 -1.7624 -1.0213 -1.2623 -1.6306 -1.8546 -1.8964
 -1.9139 -1.8997 -1.8345 -1.7740 -1.7637 -1.8887 -2.0188 -2.1481 -2.2889
 -1.5468 -1.6022 -1.7232 -1.7668 -1.6975 -1.4989 -1.5134 -1.5649 -1.6284 -1.6879
 -1.7337 -1.7567 -1.7642 -1.7724 -1.7960 -1.9116 -2.0365 -2.1642 -2.2959 -2.4228
 -2.5405
 -1.6947 -1.6988 -1.7026 -1.7044 -1.7076 -1.7093 -1.7080 -1.7027 -1.6873 -1.6908
 -1.7036 -1.7252 -1.7527 -1.7873 -1.8229 -1.9309 -2.0532 -2.1803 -2.3069 -2.4299
 -2.5502 -2.6678 -2.7827
 -1.7726 -1.7636 -1.7578 -1.7551 -1.7562 -1.7589 -1.7616 -1.7631 -1.7632 -1.7638
 -1.7700 -1.7843 -1.8056 -1.8334 -1.8671 -1.9648 -2.0757 -2.1953 -2.3185 -2.4402
 -2.5588 -2.6743 -2.7867 -2.8966 -3.0045
 -1.8648 -1.8443 -1.8290 -1.8192 -1.8148 -1.8144 -1.8166 -1.8201 -1.8242 -1.8285
 -1.8337 -1.8428 -1.8588 -1.8808 -1.9092 -1.9974 -2.0993 -2.2115 -2.3301 -2.4496
 -2.5667 -2.6806 -2.7912 -2.8990 -3.0043 -3.1078
 -1.9714 -1.9409 -1.9162 -1.8967 -1.8833 -1.8758 -1.8730 -1.8737 -1.8770 -1.8820
 -1.8883 -1.8966 -1.9085 -1.9255 -1.9492 -2.0287 -2.1240 -2.2289 -2.3417 -2.4581
 -2.5739 -2.6867 -2.7962 -2.9025 -3.0060 -3.1073 -3.2067 -3.3055 -3.4041 -3.4998
 -2.0923 -2.0534 -2.0194 -1.9898 -1.9655 -1.9478 -1.9362 -1.9304 -1.9290 -1.9313
 -1.9361 -1.9434 -1.9535 -1.9674 -1.9862 -2.0570 -2.1470 -2.2469 -2.3538 -2.4661
 -2.5800 -2.6922 -2.8011 -2.9066 -3.0090 -3.1088 -3.2061 -3.3020 -3.3977 -3.4934
 -3.5869
 -2.2250 -2.1792 -2.1367 -2.0973 -2.0624 -2.0332 -2.0106 -1.9947 -1.9853 -1.9817
 -1.9823 -1.9867 -1.9943 -2.0055 -2.0209 -2.0821 -2.1672 -2.2635 -2.3663 -2.4740
 -2.5851 -2.6964 -2.8052 -2.9106 -3.0125 -3.1114 -3.2078 -3.3018 -3.3946 -3.4872
 -3.5804
 -2.3644 -2.3133 -2.2646 -2.2181 -2.1735 -2.1331 -2.0986 -2.0709 -2.0507 -2.0377
 -2.0313 -2.0304 -2.0341 -2.0419 -2.0545 -2.1069 -2.1854 -2.2787 -2.3791 -2.4836
 -2.5914 -2.7011 -2.8098 -2.9157 -3.0180 -3.1168 -3.2128 -3.3062 -3.3975 -3.4878
 -3.5773
 -2.5053 -2.4513 -2.3977 -2.3445 -2.2921 -2.2426 -2.1976 -2.1585 -2.1265 -2.1025
 -2.0864 -2.0776 -2.0754 -2.0791 -2.0883 -2.1322 -2.2018 -2.2908 -2.3888 -2.4910
 -2.5958 -2.7028 -2.8103 -2.9163 -3.0193 -3.1187 -3.2148 -3.3080 -3.3985 -3.4872
 -3.5757
 -2.6555 -2.5932 -2.5328 -2.4743 -2.4161 -2.3598 -2.3062 -2.2575 -2.2146 -2.1798
 -2.1534 -2.1349 -2.1239 -2.1201 -2.1230 -2.1558 -2.2182 -2.3021 -2.3970 -2.4973
 -2.6002 -2.7047 -2.8102 -2.9154 -3.0187 -3.1190 -3.2159 -3.3096 -3.4002 -3.4884
 -3.5747
 -2.8152 -2.7389 -2.6699 -2.6075 -2.5455 -2.4847 -2.4209 -2.3645 -2.3132 -2.2693
 -2.2329 -2.2033 -2.1801 -2.1649 -2.1587 -2.1777 -2.2346 -2.3126 -2.4037
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.6728 -1.6831 -1.6740 -1.6317 -1.5444 -1.3963 -1.4924 -1.5673 -1.6079 -1.6275
 -1.6627 -1.6970 -1.7014 -1.7046 -1.7292 -1.8578
 -1.6600 -1.6729 -1.6744 -1.6546 -1.6046 -1.5145 -1.5433 -1.5719 -1.5938 -1.6125
 -1.6411 -1.6725 -1.6959 -1.7212 -1.7572 -1.8817 -2.0136 -2.1455 -2.2760
 -1.6606 -1.6736 -1.6816 -1.6779 -1.6560 -1.6103 -1.5998 -1.5987 -1.6060 -1.6208
 -1.6425 -1.6703 -1.7037 -1.7420 -1.7848 -1.9056 -2.0325 -2.1621 -2.2907 -2.4168
 -2.5401
 -1.6746 -1.6852 -1.6956 -1.7016 -1.6988 -1.6837 -1.6619 -1.6475 -1.6445 -1.6524
 -1.6671 -1.6905 -1.7247 -1.7668 -1.8120 -1.9295 -2.0516 -2.1777 -2.3039 -2.4276
 -2.5482 -2.6660 -2.7808
 -1.7020 -1.7077 -1.7164 -1.7257 -1.7329 -1.7347 -1.7296 -1.7184 -1.7094 -1.7072
 -1.7148 -1.7330 -1.7590 -1.7957 -1.8388 -1.9534 -2.0709 -2.1923 -2.3157 -2.4375
 -2.5561 -2.6717 -2.7843 -2.8944 -3.0026
 -1.7428 -1.7411 -1.7440 -1.7502 -1.7583 -1.7658 -1.7703 -1.7709 -1.7692 -1.7680
 -1.7720 -1.7845 -1.8039 -1.8316 -1.8681 -1.9768 -2.0907 -2.2070 -2.3267 -2.4464
 -2.5636 -2.6776 -2.7884 -2.8964 -3.0021 -3.1058
 -1.7979 -1.7883 -1.7834 -1.7832 -1.7873 -1.7943 -1.8018 -1.8081 -1.8129 -1.8176
 -1.8246 -1.8362 -1.8532 -1.8749 -1.9045 -2.0008 -2.1102 -2.2221 -2.3373 -2.4545
 -2.5704 -2.6834 -2.7931 -2.8997 -3.0035 -3.1051 -3.2048 -3.3039 -3.4026 -3.4983
 -1.8661 -1.8494 -1.8366 -1.8286 -1.8257 -1.8280 -1.8338 -1.8414 -1.8491 -1.8567
 -1.8658 -1.8782 -1.8952 -1.9160 -1.9418 -2.0269 -2.1293 -2.2372 -2.3481 -2.4618
 -2.5762 -2.6886 -2.7977 -2.9035 -3.0063 -3.1063 -3.2043 -3.3004 -3.3961 -3.4919
 -3.5854
 -1.9301 -1.9174 -1.9031 -1.8875 -1.8768 -1.8719 -1.8724 -1.8772 -1.8847 -1.8934
 -1.9030 -1.9148 -1.9303 -1.9504 -1.9744 -2.0525 -2.1479 -2.2517 -2.3557 -2.4689
 -2.5794 -2.6926 -2.8017 -2.9073 -3.0096 -3.1088 -3.2055 -3.3007 -3.3947 -3.4874
 -3.5789
 -2.0333 -2.0005 -1.9763 -1.9597 -1.9417 -1.9289 -1.9221 -1.9210 -1.9247 -1.9316
 -1.9404 -1.9512 -1.9647 -1.9819 -2.0033 -2.0764 -2.1662 -2.2660 -2.3705 -2.4776
 -2.5868 -2.6971 -2.8061 -2.9123 -3.0149 -3.1141 -3.2103 -3.3040 -3.3956 -3.4859
 -3.5759
 -2.1264 -2.0898 -2.0621 -2.0426 -2.0183 -1.9989 -1.9843 -1.9756 -1.9727 -1.9749
 -1.9809 -1.9895 -2.0006 -2.0146 -2.0323 -2.0972 -2.1820 -2.2775 -2.3795 -2.4842
 -2.5907 -2.6986 -2.8066 -2.9129 -3.0162 -3.1159 -3.2123 -3.3057 -3.3966 -3.4854
 -3.5743
 -2.2159 -2.1851 -2.1547 -2.1247 -2.0959 -2.0696 -2.0476 -2.0431 -2.0322 -2.0273
 -2.0276 -2.0322 -2.0400 -2.0507 -2.0645 -2.1179 -2.1974 -2.2884 -2.3873 -2.4901
 -2.5947 -2.7003 -2.8064 -2.9120 -3.0156 -3.1162 -3.2134 -3.3073 -3.3982 -3.4866
 -3.5731
 -2.3018 -2.2864 -2.2539 -2.2059 -2.1744 -2.1410 -2.1323 -2.1089 -2.0911 -2.0914
 -2.0840 -2.0820 -2.0847 -2.0912 -2.0999 -2.1385 -2.2124 -2.2987 -2.3939
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
 -1.6439 -1.5580 -1.4355 -1.3994 -1.4808 -1.5647 -1.5580 -1.5052 -1.4832 -1.5100
 -1.5557 -1.6059 -1.6473 -1.6872 -1.7320 -1.8574
 -1.6516 -1.6176 -1.5598 -1.5350 -1.5557 -1.5781 -1.5692 -1.5470 -1.5406 -1.5575
 -1.5878 -1.6271 -1.6687 -1.7123 -1.7586 -1.8821 -2.0122 -2.1436 -2.2727
 -1.6584 -1.6589 -1.6461 -1.6336 -1.6218 -1.6093 -1.5983 -1.5918 -1.5926 -1.6022
 -1.6217 -1.6521 -1.6915 -1.7362 -1.7831 -1.9050 -2.0314 -2.1603 -2.2881 -2.4140
 -2.5380
 -1.6643 -1.6819 -1.6944 -1.6952 -1.6791 -1.6583 -1.6453 -1.6396 -1.6392 -1.6441
 -1.6574 -1.6809 -1.7157 -1.7589 -1.8055 -1.9261 -2.0495 -2.1755 -2.3015 -2.4252
