 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F250M
 -2.8801 -2.9240 -2.9476 -2.9410 -2.9140 -2.8759 -2.8246 -2.7682 -2.7276 -2.7176
 -2.7196 -2.7411 -2.7845 -2.8329 -2.8916 -3.0450 -3.1970 -3.3616 -3.5222
 -2.8022 -2.8413 -2.8777 -2.9042 -2.9184 -2.9183 -2.9041 -2.8788 -2.8477 -2.8155
 -2.7877 -2.7747 -2.7924 -2.8408 -2.9018 -3.0595 -3.2130 -3.3758 -3.5373 -3.6943
 -2.7595 -2.7905 -2.8283 -2.8680 -2.9026 -2.9252 -2.9353 -2.9322 -2.9153 -2.8850
 -2.8510 -2.8215 -2.8169 -2.8541 -2.9124 -3.0716 -3.2268 -3.3877 -3.5491 -3.7048
 -3.8546
 -2.7520 -2.7716 -2.7994 -2.8324 -2.8666 -2.8966 -2.9182 -2.9284 -2.9304 -2.9261
 -2.9095 -2.8815 -2.8580 -2.8728 -2.9234 -3.0813 -3.2384 -3.3973 -3.5575 -3.7123
 -3.8608 -4.0039
 -2.7797 -2.7850 -2.8002 -2.8224 -2.8492 -2.8766 -2.9005 -2.9167 -2.9251 -2.9276
 -2.9295 -2.9273 -2.9101 -2.9053 -2.9398 -3.0901 -3.2484 -3.4054 -3.5639 -3.7180
 -3.8658 -4.0078 -4.1446 -4.2770
 -2.8446 -2.8327 -2.8317 -2.8399 -2.8553 -2.8754 -2.8971 -2.9158 -2.9286 -2.9359
 -2.9412 -2.9483 -2.9514 -2.9466 -2.9682 -3.1005 -3.2577 -3.4131 -3.5688 -3.7221
 -3.8697 -4.0110 -4.1468 -4.2778 -4.4047 -4.5281 -4.6485 -4.7659 -4.8800 -4.9903
 -2.9447 -2.9164 -2.8971 -2.8877 -2.8881 -2.8965 -2.9107 -2.9274 -2.9427 -2.9539
 -2.9621 -2.9713 -2.9847 -2.9885 -3.0043 -3.1177 -3.2678 -3.4210 -3.5734 -3.7248
 -3.8722 -4.0135 -4.1487 -4.2787 -4.4043 -4.5260 -4.6445 -4.7599 -4.8726 -4.9826
 -5.0892
 -3.0706 -3.0323 -2.9978 -2.9693 -2.9513 -2.9436 -2.9457 -2.9546 -2.9672 -2.9801
 -2.9910 -3.0011 -3.0145 -3.0292 -3.0422 -3.1434 -3.2815 -3.4301 -3.5788 -3.7268
 -3.8730 -4.0146 -4.1501 -4.2798 -4.4044 -4.5249 -4.6418 -4.7554 -4.8662 -4.9744
 -5.0804
 -3.2100 -3.1683 -3.1270 -3.0842 -3.0477 -3.0210 -3.0065 -3.0028 -3.0075 -3.0170
 -3.0281 -3.0391 -3.0513 -3.0666 -3.0807 -3.1722 -3.3008 -3.4431 -3.5876 -3.7318
 -3.8753 -4.0165 -4.1527 -4.2830 -4.4077 -4.5275 -4.6434 -4.7557 -4.8649 -4.9713
 -5.0755
 -3.3536 -3.3131 -3.2719 -3.2241 -3.1749 -3.1317 -3.0978 -3.0772 -3.0686 -3.0693
 -3.0760 -3.0857 -3.0966 -3.1093 -3.1237 -3.2001 -3.3192 -3.4549 -3.5954 -3.7358
 -3.8755 -4.0143 -4.1503 -4.2814 -4.4068 -4.5269 -4.6423 -4.7537 -4.8616 -4.9664
 -5.0708
 -3.4997 -3.4615 -3.4209 -3.3757 -3.3252 -3.2709 -3.2218 -3.1830 -3.1571 -3.1435
 -3.1402 -3.1440 -3.1519 -3.1619 -3.1738 -3.2325 -3.3390 -3.4672 -3.6033 -3.7407
 -3.8772 -4.0128 -4.1468 -4.2779 -4.4043 -4.5254 -4.6413 -4.7526 -4.8599 -4.9639
 -5.0648
 -3.6482 -3.6135 -3.5713 -3.5321 -3.4833 -3.4286 -3.3723 -3.3192 -3.2765 -3.2459
 -3.2275 -3.2198 -3.2201 -3.2256 -3.2310 -3.2694 -3.3602 -3.4800 -3.6113
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F250M
 -2.8574 -2.8577 -2.8510 -2.8382 -2.8199 -2.7995 -2.7809 -2.7669 -2.7583 -2.7520
 -2.7516 -2.7659 -2.8022 -2.8564 -2.9222 -3.0760 -3.2177 -3.3625 -3.5235
 -2.8586 -2.8757 -2.8838 -2.8841 -2.8777 -2.8658 -2.8508 -2.8370 -2.8240 -2.8096
