 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140M
  1.0896  0.9393  0.8208  0.8221  0.8218  0.8319  0.8580  0.8579  0.8618  0.8733
  0.8810  0.8774  0.8641  0.8460  0.8252  0.7609  0.6545  0.5046  0.3985
  1.0025  0.9588  0.9217  0.8842  0.8490  0.8423  0.8462  0.8472  0.8498  0.8535
  0.8526  0.8450  0.8317  0.8135  0.7904  0.7135  0.6155  0.5063  0.3929  0.2782
  1.0347  0.9863  0.9462  0.9119  0.8811  0.8501  0.8326  0.8331  0.8362  0.8367
  0.8332  0.8237  0.8089  0.7894  0.7656  0.6891  0.5944  0.4885  0.3781  0.2666
  0.1549
  1.0688  1.0167  0.9718  0.9331  0.8990  0.8686  0.8420  0.8214  0.8171  0.8205
  0.8184  0.8084  0.7922  0.7713  0.7464  0.6690  0.5762  0.4733  0.3653  0.2562
  0.1474  0.0387
  1.0989  1.0484  1.0002  0.9574  0.9191  0.8843  0.8533  0.8272  0.8088  0.7992
  0.7966  0.7913  0.7782  0.7576  0.7319  0.6530  0.5609  0.4601  0.3544  0.2470
  0.1402  0.0339 -0.0719 -0.1777
  1.1212  1.0751  1.0289  0.9837  0.9421  0.9038  0.8685  0.8368  0.8107  0.7911
  0.7763  0.7657  0.7552  0.7398  0.7178  0.6402  0.5482  0.4489  0.3451  0.2391
  0.1334  0.0287 -0.0750 -0.1781 -0.2814 -0.3847 -0.4874 -0.5893 -0.6900 -0.7893
  1.1331  1.0928  1.0533  1.0087  0.9661  0.9255  0.8872  0.8515  0.8194  0.7926
  0.7697  0.7495  0.7318  0.7150  0.6957  0.6274  0.5373  0.4394  0.3373  0.2326
  0.1276  0.0236 -0.0789 -0.1801 -0.2804 -0.3798 -0.4787 -0.5777 -0.6772 -0.7768
 -0.8736
  1.1317  1.0986  1.0655  1.0267  0.9864  0.9462  0.9068  0.8688  0.8329  0.8004
  0.7715  0.7451  0.7203  0.6969  0.6742  0.6097  0.5262  0.4307  0.3303  0.2273
  0.1232  0.0195 -0.0826 -0.1830 -0.2818 -0.3793 -0.4758 -0.5718 -0.6677 -0.7641
 -0.8611
