 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F162M
  0.4599 -2.2625 -4.6944 -3.3700  1.4884  5.5727  3.7341  1.7407  0.9033  0.9319
  1.1443  1.2450  1.2352  1.1876  1.1350  1.0042
  1.2365 -0.0116 -1.2768 -0.9077  0.9965  2.8622  2.2463  1.5505  1.2250  1.1933
  1.2224  1.2165  1.1722  1.1174  1.0651  0.9447  0.7937  0.6423  0.4785
  1.4327  1.0908  0.6341  0.5681  0.8562  1.3657  1.3686  1.3445  1.3082  1.2671
  1.2211  1.1733  1.1211  1.0693  1.0209  0.9089  0.7806  0.6323  0.4783  0.3288
  0.1892
  1.0485  1.0447  1.0383  1.0574  1.0675  1.0832  1.1010  1.1227  1.1532  1.1535
  1.1403  1.1153  1.0820  1.0432  1.0024  0.8968  0.7644  0.6195  0.4707  0.3269
  0.1866  0.0483 -0.0872
  0.9409  0.9519  0.9577  0.9695  0.9779  0.9894  1.0035  1.0192  1.0341  1.0446
  1.0452  1.0345  1.0138  0.9846  0.9484  0.8485  0.7345  0.6047  0.4645  0.3225
  0.1829  0.0464 -0.0868 -0.2168 -0.3438
  0.8111  0.8377  0.8571  0.8714  0.8832  0.8952  0.9088  0.9228  0.9356  0.9455
  0.9509  0.9497  0.9389  0.9197  0.8926  0.8025  0.7008  0.5841  0.4538  0.3166
  0.1793  0.0447 -0.0866 -0.2146 -0.3395 -0.4615
  0.6590  0.7021  0.7365  0.7631  0.7835  0.8006  0.8169  0.8335  0.8487  0.8610
  0.8688  0.8704  0.8660  0.8547  0.8350  0.7588  0.6633  0.5577  0.4386  0.3092
  0.1758  0.0432 -0.0867 -0.2133 -0.3366 -0.4569 -0.5743 -0.6894 -0.8019 -0.9094
  0.4848  0.5451  0.5959  0.6381  0.6722  0.6993  0.7225  0.7437  0.7637  0.7811
  0.7940  0.8008  0.8003  0.7926  0.7795  0.7167  0.6279  0.5277  0.4186  0.2985
  0.1711  0.0416 -0.0864 -0.2116 -0.3338 -0.4530 -0.5691 -0.6825 -0.7936 -0.9023
 -1.0066
  0.2947  0.3688  0.4349  0.4938  0.5439  0.5854  0.6198  0.6494  0.6760  0.6997
  0.7196  0.7335  0.7399  0.7378  0.7278  0.6771  0.5957  0.4992  0.3951  0.2836
  0.1639  0.0391 -0.0863 -0.2098 -0.3305 -0.4484 -0.5637 -0.6761 -0.7859 -0.8933
 -0.9987
  0.1064  0.1844  0.2586  0.3293  0.3956  0.4536  0.5030  0.5450  0.5813  0.6136
  0.6417  0.6640  0.6787  0.6845  0.6805  0.6377  0.5656  0.4730  0.3710  0.2641
  0.1513  0.0325 -0.0892 -0.2108 -0.3301 -0.4467 -0.5607 -0.6722 -0.7811 -0.8876
 -0.9919
 -0.0693  0.0033  0.0788  0.1568  0.2343  0.3067  0.3713  0.4278  0.4768  0.5193
  0.5572  0.5891  0.6129  0.6271  0.6307  0.6023  0.5371  0.4505  0.3511  0.2462
  0.1378  0.0252 -0.0913 -0.2093 -0.3266 -0.4418 -0.5543 -0.6642 -0.7716 -0.8768
 -0.9822
 -0.2515 -0.1745 -0.0961 -0.0165  0.0659  0.1472  0.2247  0.2949  0.3577  0.4147
  0.4650  0.5071  0.5398  0.5620  0.5734  0.5623  0.5093  0.4291  0.3337  0.2306
  0.1241  0.0150 -0.0965 -0.2102 -0.3244 -0.4374 -0.5485 -0.6570 -0.7630 -0.8666
 -0.9682
 -0.4403 -0.3491 -0.2661 -0.1906 -0.1096 -0.0249  0.0690  0.1496  0.2239  0.2907
  0.3503  0.4031  0.4497  0.4892  0.5085  0.5178  0.4822  0.4088  0.3188
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F162M
