angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,2MASS,RA,Dec,dist_G,sig_dist_G
0.032906,338.820192569,-17.5452326572,0.001,0.001,90,2594719451525967104,338.82021085124,0.0379,-17.54528335539,0.035,0.4346,0.0413,4.0489999999999995,0.064,-11.775,0.063,0,202976.0,41.9576,12.419752,89253.8,125.24799999999999,12.974821,162506.0,175.48,11.734745,1.240076,-44.9,0.55,4896.5,0.1252,0.06,9.63,48.008,22351684-1732427,338.820186,-17.545226,2.307230723072307,0.23762261157434741
0.019316,339.11511781400003,-17.5240874144,0.001,0.001,0,2594696331717682560,339.11516458564,0.0215,-17.52413029406,0.023,0.214,0.0262,10.359000000000002,0.045,-9.959,0.046,0,71833.1,23.5908,13.547555,33368.4,74.4929,14.04305,55440.7,66.459,12.902348,1.140702,,,4988.67,,,,,22362762-1731267,339.1151220000001,-17.524091000000002,4.578457845784579,0.5985042821098864
0.014561000000000001,338.942838571,-17.5003737571,0.001,0.001,90,2594742747429020800,338.9428411167,0.0227,-17.5004447644,0.024,0.2779,0.0276,0.564,0.046,-16.492,0.040999999999999995,0,54611.2,16.6682,13.845161,24339.6,56.4463,14.385604,43532.2,45.4077,13.164894,1.22071,,,4939.75,,,7.63,31.259,22354628-1730012,338.942837,-17.50037,3.5763576357635762,0.3786626072556046
0.047547000000000006,334.313152441,-17.483750200899998,0.001,0.001,90,6822911383442095744,334.31311948057004,0.027,-17.48378944894,0.0289,0.3837,0.0325,-7.3020000000000005,0.059000000000000004,-9.116,0.057,0,112305.0,35.9831,13.062368,51536.0,64.5369,13.571113,87150.5,104.64399999999999,12.411245,1.159867,,,4916.67,,,8.03,33.907,22171515-1729014,334.31314,-17.483756,2.607260726072607,0.23441112937429484
0.028735000000000004,333.788948367,-17.468784894200002,0.001,0.001,90,6825820686913649920,333.78896896875,0.0213,-17.46879361711,0.0193,0.3502,0.0256,4.564,0.045,-2.026,0.04,0,99518.0,26.4325,13.193610999999999,43831.0,67.6844,13.746935,80049.2,124.084,12.503528,1.243407,,,4995.5,,,7.95,35.425,22150934-1728075,333.78893999999997,-17.468785,2.853285328532853,0.2175381256358659
0.027989,337.188074713,-17.4444664623,0.001,0.001,90,2594595722108469760,337.18804740902,0.0323,-17.4445277997,0.0327,0.4238,0.0376,-6.05,0.068,-14.245999999999999,0.062,0,221984.0,44.8505,12.322562,102556.0,122.83,12.823986,169241.0,283.173,11.690660000000001,1.133327,-81.61,1.13,4926.42,0.1462,0.06,10.16,54.808,22284513-1726398,337.188077,-17.444459,2.364236423642364,0.22474536836914918
0.035583,333.26485923,-17.4005124858,0.001,0.001,90,6825880614593118848,333.26487482903,0.0471,-17.400536384349998,0.0433,0.7287,0.0565,3.457,0.08800000000000001,-5.551,0.08,0,597601.0,331.48400000000004,11.247336,258981.0,411.779,11.818219000000001,479684.0,355.202,10.559531,1.258688,-44.11,0.63,4792.75,0.0667,0.0298,10.43,51.67100000000001,22130356-1724017,333.26485,-17.400508,1.3801380138013801,0.11398588814474686
0.021999,333.306121919,-17.3860163314,0.001,0.001,90,6825880511513900800,333.30614399715,0.0413,-17.3860605903,0.0328,0.4935,0.0417,4.894,0.079,-10.279000000000002,0.06,0,122414.0,48.8295,12.968788,54558.2,289.427,13.509238,97214.3,125.074,12.292595,1.216643,12.94,1.33,4862.0,,,6.71,22.65,22131347-1723094,333.3061160000001,-17.386014000000007,2.0342034203420343,0.18369401367107419
0.11382,338.785025528,-17.3669401435,0.001,0.001,90,2594760069032391552,338.78509587661,0.0302,-17.36695557836,0.0325,0.9576,0.0359,15.594000000000001,0.067,-3.585,0.064,0,788349.0,327.36400000000003,10.94657,331224.0,466.866,11.551083,644340.0,676.8480000000001,10.239132000000001,1.311951,-8.92,0.63,4770.47,0.2065,0.099,9.23,39.719,22350841-1722010,338.785046,-17.366965,1.0471047104710471,0.03980506687914069
0.024415,336.93789918,-17.2769507367,0.001,0.001,90,2595353972814387328,336.9379255605,0.0367,-17.2769681131,0.0408,0.7931,0.0433,5.851,0.07200000000000001,-4.0360000000000005,0.069,0,320071.0,85.8513,11.925252,134172.0,315.409,12.532233999999999,263836.0,551.274,11.208586,1.323649,,,4676.75,,,7.49,24.199,22274509-1716369,336.9379,-17.276944,1.266126612661266,0.07123002308539816
0.06417300000000001,338.695244089,-17.2290951655,0.001,0.001,90,2594766425584002432,338.69532197673,0.0319,-17.229107877870003,0.0291,0.9909,0.0365,17.278,0.065,-2.9530000000000003,0.057999999999999996,0,236159.0,57.3065,12.255355,106057.0,182.51,12.787536,184731.0,173.013,11.595572,1.191964,-67.73,1.09,4903.93,,,4.54,10.722000000000001,22344685-1713448,338.695227,-17.229088,1.011101110111011,0.037778133648489
0.135467,338.727324301,-17.1410486335,0.001,0.001,90,2594768143570922752,338.72756126912003,0.0352,-17.14106449805,0.0329,1.0419,0.0377,52.593,0.083,-3.685,0.068,0,653603.0,399.224,11.150082000000001,285411.0,688.2189999999999,11.712711,520555.0,525.0169999999999,10.470754,1.241958,-54.69,0.86,4827.8,,,7.48,27.375,22345455-1708277,338.727285,-17.141051,0.9600960096009601,0.035278710548722204
0.159678,333.442507325,-17.131126873299998,0.001,0.001,0,6825891266112010624,333.44250987831003,0.0352,-17.13115651957,0.0371,1.2367,0.0436,0.5670000000000001,0.065,-6.886,0.066,0,770516.0,390.57599999999996,10.971411999999999,329250.0,686.72,11.557574,619396.0,513.217,10.281999,1.275576,5.92,0.49,4728.79,,,7.23,23.566999999999997,22134620-1707519,333.442474,-17.131096,0.8100810081008101,0.0289480156252032
0.068285,338.693095233,-17.0949681572,0.001,0.001,90,2594956194418758528,338.69311819322,0.0325,-17.09496503134,0.0297,0.3986,0.0353,5.0969999999999995,0.067,0.726,0.057,0,126778.0,71.4048,12.930752,50037.5,92.2329,13.60315,109236.0,125.38600000000001,12.166006,1.437144,71.44,0.8,4471.93,0.4605,0.2237,10.66,40.922,22344633-1705418,338.69308,-17.094956,2.511251125112511,0.2377406483426576
0.190326,334.166070758,-17.087122435,0.001,0.001,90,6825961802359128576,334.1660458477,0.0492,-17.0871288651,0.0403,1.1181,0.0588,-5.53,0.085,-1.493,0.078,0,641860.0,536.396,11.169765,293847.0,478.69599999999997,11.681085000000001,493439.0,466.431,10.528836,1.152248,47.23,0.74,4932.0,,,6.53,22.735,22163984-1705136,334.166017,-17.08711,0.897089708970897,0.04866323595125279
0.056551,332.570852317,-17.0375223878,0.001,0.001,90,6826083921165154176,332.57082182507,0.0441,-17.037533367610003,0.0358,1.0435,0.0484,-6.771,0.08800000000000001,-2.55,0.073,0,897535.0,271.433,10.805736999999999,430565.0,780.563,11.266292,662432.0,660.655,10.209067,1.057224,-12.08,0.83,5089.61,,,7.64,35.295,22101699-1702150,332.5708410000001,-17.037511,0.9600960096009601,0.045620260562314635
0.052772,333.925656281,-17.0308403323,0.001,0.001,90,6825943321115422592,333.9256391156,0.0273,-17.030867070710002,0.0283,0.1929,0.0311,-3.812,0.055,-6.21,0.053,0,51281.0,20.4395,13.913473999999999,23929.8,38.5555,14.404038,39575.7,71.9807,13.268348000000001,1.135691,,,4937.86,,,,,22154215-1701510,333.925642,-17.030835,4.974497449744974,0.8631387717124035
0.00632,336.816096791,-17.0236526134,0.001,0.001,90,2595373935822816384,336.81616276458,0.0476,-17.02368495319,0.0414,1.1092,0.0444,14.651,0.087,-7.511,0.07,0,418859.0,103.83,11.633196,191734.0,223.773,12.144639,323119.0,418.925,10.988512,1.1561270000000001,-66.75,0.84,4961.02,,,5.24,14.975,22271585-1701249,336.816095,-17.023653,0.903090309030903,0.03679838405597264
0.047777999999999994,337.142772473,-17.0058208359,0.001,0.001,90,2595383556549558784,337.14277090504,0.0614,-17.00585616211,0.039,0.4487,0.0698,-0.348,0.087,-8.205,0.076,0,252867.0,49.0838,12.181134,114682.0,255.726,12.702645,195708.0,206.669,11.5329,1.169745,-8.37,1.69,4936.08,0.06,0.0485,10.19,55.563,22283425-1700208,337.14277599999997,-17.005808,2.247224722472247,0.44036094659084113
0.023126,338.120288284,-16.9897431056,0.001,0.001,90,2594999590768419840,338.12029956296004,0.0356,-16.98977888712,0.0392,0.7546,0.042,2.505,0.071,-8.311,0.066,0,538636.0,270.86400000000003,11.360127,225766.0,340.691,11.967243,445154.0,471.20599999999996,10.640642999999999,1.3266,25.13,0.57,4749.8,0.257,0.124,9.79,43.972,22322887-1659231,338.120295,-16.989743,1.329132913291329,0.07639008444286495
0.21901700000000002,333.893054445,-16.9881739783,0.001,0.001,90,6825990703194633600,333.89308553369,0.039,-16.988280819910003,0.0383,1.1411,0.0458,6.905,0.08,-24.815,0.075,0,1445520.0,661.2280000000001,10.288304,655206.0,762.193,10.810444,1113000.0,976.845,9.645679,1.164765,-42.95,0.18,4959.01,0.0837,0.0405,9.47,48.855,22153433-1659174,333.892996,-16.988198,0.8790879087908791,0.03587324868047976
0.049121,332.558147445,-16.940867556500002,0.001,0.001,90,6826131818640449792,332.5581582292,0.0359,-16.94087782998,0.0326,0.5121,0.0442,2.396,0.07,-2.386,0.06,0,157178.0,40.2184,12.697383,71061.8,97.1749,13.222299,122941.0,79.3609,12.037678999999999,1.18462,-77.24,2.06,4891.5,,,7.21,26.805,22101394-1656271,332.558134,-16.940863,1.962196219621962,0.1816514847782141
0.014328,334.699097098,-16.9086520211,0.001,0.001,0,2598577225510947712,334.6991036831,0.0434,-16.908700719029998,0.0429,0.4034,0.0551,1.463,0.073,-11.31,0.076,0,204395.0,48.1452,12.412189999999999,94553.8,252.472,12.912189999999999,156443.0,107.725,11.776031,1.13616,47.28,1.06,4975.15,,,9.99,55.06100000000001,22184777-1654312,334.699097,-16.908656,2.487248724872487,0.4000176154644811
0.041047,332.718521183,-16.8785807122,0.001,0.001,90,6826110339508272128,332.7184787,0.0321,-16.87860769394,0.0298,0.4277,0.0341,-9.442,0.066,-6.267,0.061,0,311225.0,74.9395,11.955680000000001,133395.0,239.077,12.538538,252969.0,166.363,11.254253,1.2842850000000001,-32.79,0.88,4768.46,0.342,0.1865,12.99,78.643,22105244-1652429,332.718513,-16.878589,2.343234323432343,0.19741610025829956
0.115101,338.074333595,-16.8592516685,0.01,0.009000000000000001,0,2595004568634984320,338.07430243007,0.2923,-16.85927374005,0.3579,2.1605,0.2923,-6.9270000000000005,0.579,-5.126,0.624,0,2964520.0,1185.12,9.50848,1364620.0,1704.01,10.013860000000001,2281790.0,3986.57,8.866233,1.147627,28.83,0.68,4930.49,,,7.27,28.135,22321784-1651332,338.074329,-16.85922,0.47704770477047703,0.08454509823513033
0.07739,340.213728144,-16.8434581114,0.001,0.001,90,2596329896758824832,340.21373063983,0.0309,-16.843503942239998,0.0283,1.4702,0.0369,0.555,0.067,-10.645,0.06,0,476499.0,142.575,11.493211,210011.0,560.315,12.045783,376602.0,285.28,10.822212,1.223571,35.58,0.27,4909.5,,,4.33,9.815,22405129-1650364,340.213711,-16.843472,0.681068106810681,0.017207200065394
0.09869800000000001,337.928453223,-16.842846312,0.001,0.001,90,2595017079875211776,337.92845914187,0.0214,-16.842869666220004,0.0227,0.2906,0.0232,1.3159999999999998,0.04,-5.4239999999999995,0.039,0,78326.1,20.0914,13.453598999999999,35298.1,58.2767,13.982009,62130.1,44.8922,12.778664,1.203345,,,4915.0,0.304,0.183,8.86,41.233999999999995,22314282-1650342,337.928425,-16.842851,3.429342934293429,0.2859906133956492
0.043387,334.695708847,-16.8189024852,0.001,0.001,0,2598579085232209664,334.69567436974,0.0464,-16.81892963597,0.0452,1.3605,0.0572,-7.665,0.07400000000000001,-6.306,0.08,0,1394550.0,298.437,10.327283999999999,602125.0,727.7669999999999,10.902171000000001,1114510.0,1072.11,9.644210000000001,1.257961,15.4,0.32,4788.04,,,8.55,34.633,22184696-1649080,334.695715,-16.818913000000002,0.738073807380738,0.031597219417138785
0.06543600000000001,337.429488059,-16.8068952737,0.001,0.001,0,2595767462201375232,337.42967561163,0.0333,-16.80693244212,0.0353,1.8032,0.0361,41.7,0.062,-8.633,0.063,0,2844390.0,641.561,9.553391,1214670.0,2848.26,10.140239,2282690.0,3598.62,8.865803999999999,1.274435,-70.06,0.2,4704.63,0.292,0.11,9.67,41.23,22294306-1648248,337.429507,-16.806894,0.555055505550555,0.011159645768223475
0.036943000000000004,333.738778044,-16.7837197823,0.002,0.001,90,6826009562395449216,333.73879347714,0.0528,-16.78375615064,0.0466,0.4791,0.0797,3.432,0.105,-8.447000000000001,0.086,0,248286.0,80.5199,12.200984,108286.0,181.472,12.764957,198598.0,175.222,11.51698,1.2479770000000001,-24.07,1.37,4858.32,0.1207,0.051,9.86,48.785,22145731-1647013,333.7387700000001,-16.783713,2.112211221122112,0.4644009545931831
0.068659,333.185330981,-16.7573299677,0.001,0.001,90,6826196754250955648,333.18533778572004,0.0362,-16.75735839581,0.0335,0.6809,0.0404,1.5130000000000001,0.09,-6.603,0.07200000000000001,0,190376.0,50.402,12.489335,87634.9,202.975,12.994696000000001,146278.0,215.827,11.848975999999999,1.14572,3.01,1.78,4934.19,,,5.83,18.175,22124447-1645262,333.185314,-16.75732,1.473147314731473,0.0905814390895341
0.049886,338.24426829099997,-16.7171171653,0.001,0.001,90,2595030926849812224,338.24426601318,0.0251,-16.71714653867,0.031,0.2992,0.0278,-0.507,0.054000000000000006,-6.822,0.047,0,110764.0,37.2007,13.077367,54030.2,105.28200000000001,13.519796,81899.9,70.1825,12.478711,1.041085,0.95,3.28,5147.48,,,9.1,52.415,22325862-1643017,338.244254,-16.717115,3.3303330333033303,0.32853895357759094
0.320341,333.835005702,-16.6597718136,0.001,0.001,90,6826035641436867072,333.83501889925,0.0743,-16.65975588897,0.047,0.7206,0.0898,2.9360000000000004,0.096,3.699,0.096,0,371047.0,101.367,11.764794,157516.0,117.934,12.358077999999999,302695.0,215.40900000000002,11.059407,1.298671,-44.8,0.39,4824.74,0.209,0.1335,8.16,32.512,22152039-1639351,333.83493599999997,-16.659713,1.4101410141014101,0.20947452053702928
0.013284,337.390271097,-16.5964041924,0.001,0.001,90,2595784053659557760,337.39027908044,0.0342,-16.59643350539,0.0361,0.3576,0.0399,1.777,0.069,-6.808,0.065,0,266041.0,65.6713,12.125995,109816.0,209.41099999999997,12.74972,222813.0,230.347,11.392066999999999,1.357653,-35.38,0.69,4782.03,0.1525,0.081,14.26,95.806,22293366-1635469,337.390268,-16.596401999999998,2.793279327932793,0.3444404167683238
0.012631,334.36347852,-16.551033037699998,0.001,0.001,90,2598648384529477376,334.36347250303,0.0377,-16.55110268428,0.036,0.4858,0.0461,-1.34,0.073,-16.176,0.069,0,313629.0,79.6507,11.947327,134172.0,178.157,12.532236,255302.0,215.38099999999997,11.244286,1.287951,-139.22,0.5,4919.19,0.167,0.0545,10.58,59.034,22172723-1633037,334.363475,-16.551034,2.067206720672067,0.21346368794608706
0.082734,340.211903616,-16.5241840551,0.001,0.001,90,2596356280742557056,340.21187459797,0.0376,-16.52420020183,0.0313,1.196,0.0424,-6.461,0.07400000000000001,-3.75,0.063,0,2148920.0,620.043,9.857818,1010300.0,1336.65,10.340266999999999,1608860.0,1590.63,9.245626,1.0946420000000001,7.87,0.64,5044.6,,,10.55,64.904,22405086-1631269,340.21188,-16.524188,0.837083708370837,0.030102692075012982
0.043057,340.737655274,-16.522328931,0.001,0.001,90,2596362946531557504,340.73773093471,0.043,-16.522333903259998,0.0333,0.1827,0.0481,16.847,0.08199999999999999,-1.155,0.067,0,194766.0,51.5496,12.464582,95187.0,243.87599999999998,12.904943,144597.0,129.11700000000002,11.861517999999998,1.043426,70.95,0.96,5133.81,,,,,22425703-1631203,340.73766,-16.52234,4.953495349534953,1.360405209568091
0.016009,332.706385141,-16.511961997,0.001,0.001,90,6826184423400030080,332.70637699689,0.0348,-16.511975957270003,0.0303,0.4089,0.0395,-1.814,0.083,-3.242,0.061,0,151635.0,54.52,12.736363,66588.2,99.3296,13.292894,121768.0,114.00399999999999,12.048086999999999,1.244807,-53.95,0.99,5017.33,0.277,0.134,8.31,39.399,22104952-1630430,332.706381,-16.511964000000006,2.451245124512451,0.25654859828910465
0.038058999999999996,340.431774627,-16.4499681237,0.001,0.001,90,2596355597843153536,340.43178398376,0.0425,-16.449980443239998,0.0375,0.6722,0.0472,2.084,0.08199999999999999,-2.861,0.07200000000000001,0,246821.0,61.0983,12.207409,110730.0,256.014,12.740727,193426.0,336.969,11.545631,1.195096,-60.04,1.67,4863.69,,,6.99,24.604,22414362-1626598,340.431783,-16.449975,1.494149414941494,0.11031833479797858
0.13009600000000002,336.003614667,-16.3575975318,0.002,0.002,0,2595703278210027392,336.00367292996003,0.0977,-16.3576251547,0.0595,0.5759,0.1168,12.984000000000002,0.10800000000000001,-6.416,0.129,0,447304.0,192.352,11.561859,206995.0,518.794,12.061488,341373.0,518.246,10.928846,1.132642,-109.22,0.59,4950.92,,,,,22240086-1621272,336.003647,-16.357579,1.7881788178817881,0.5882240266520259
0.023771,337.657231689,-16.3271405477,0.001,0.001,90,2595820200104855424,337.65729852417,0.0503,-16.32715448221,0.0399,0.4776,0.0474,14.897,0.096,-3.236,0.069,0,238682.0,51.5496,12.243815,108573.0,351.69800000000004,12.762083,184586.0,183.305,11.59642,1.165663,-6.7,0.89,4948.73,,,9.24,46.148,22303772-1619376,337.657225,-16.327139000000006,2.103210321032103,0.2288575894319073
0.15784700000000002,340.341578621,-16.2838157376,0.001,0.001,90,2596430983109142272,340.34155037437,0.0377,-16.28384437699,0.035,0.6955,0.0453,-6.297000000000001,0.073,-6.652,0.062,0,534386.0,264.317,11.368727999999999,235005.0,338.24699999999996,11.923696000000001,423574.0,460.82099999999997,10.694596,1.229099,30.45,0.34,4823.78,0.0965,0.051,10.15,50.288000000000004,22412198-1617017,340.3416220000001,-16.283801999999998,1.443144314431443,0.098180006870718
0.235864,335.827240576,-16.2699623154,0.001,0.001,0,2595707229579943296,335.82728041606003,0.0542,-16.269983806360003,0.0493,1.3013,0.0569,8.883,0.08,-4.9910000000000005,0.086,0,506866.0,136.752,11.426132,222851.0,533.65,11.98135,401928.0,465.431,10.751551,1.229799,-32.31,0.64,4800.95,,,5.35,13.71,22231853-1616118,335.827204,-16.269907,0.771077107710771,0.03441472586781122
0.026102999999999998,340.48455352,-16.2673786606,0.001,0.001,90,2596385074203302528,340.48458804992,0.0524,-16.267381907929998,0.0406,1.0157,0.0625,7.699,0.083,-0.754,0.069,0,756774.0,512.901,10.990950999999999,319604.0,511.04,11.589857,616579.0,472.99,10.286947999999999,1.302909,7.09,0.48,4708.67,0.231,0.1,8.83,34.531,22415629-1616025,340.484547,-16.267375,0.99009900990099,0.06344801965517008
0.005779,334.103293726,-16.265056583699998,0.001,0.001,90,2598672951742405888,334.10330511557004,0.022,-16.26508804224,0.0211,0.2813,0.024,2.54,0.054000000000000006,-7.307,0.044000000000000004,0,114196.0,58.0085,13.044239,52207.6,100.85,13.557054,88883.8,63.4925,12.389864,1.16719,36.98,1.86,4954.0,0.4225,0.275,10.82,63.56399999999999,22162478-1615542,334.103294,-16.265055,3.5403540354035403,0.3168806842382157
0.045194,333.905188742,-16.256873178,0.001,0.001,90,2598859907373991936,333.90519021061,0.0234,-16.25690182581,0.0211,0.2801,0.0292,0.327,0.048,-6.654,0.042,0,55247.8,14.3913,13.832579,24599.3,35.0902,14.374082999999999,43940.0,37.1643,13.154769,1.219314,,,5113.0,,,6.98,30.029,22153724-1615247,333.905176,-16.256876000000002,3.5463546354635462,0.3968936834851226
0.13130899999999998,338.838270421,-16.2379243525,0.001,0.001,90,2595168537602158464,338.83842393018995,0.0305,-16.237960614749998,0.0277,1.3846,0.0326,34.231,0.061,-8.422,0.051,0,462774.0,128.52200000000002,11.524942,210240.0,343.18,12.044602000000001,357892.0,292.921,10.877541,1.167062,4.12,0.5,4952.11,,,4.43,10.64,22352118-1614164,338.838308,-16.237919,0.723072307230723,0.01712254407849399
0.031824,334.388132026,-16.2321087449,0.001,0.001,90,2598674742743880960,334.38810339796004,0.0356,-16.232135011120004,0.0315,0.5078,0.0421,-6.3839999999999995,0.068,-6.101,0.06,0,154631.0,46.8542,12.715121,68132.3,89.4877,13.268004999999999,123101.0,111.85700000000001,12.036265,1.23174,-53.0,2.81,4953.0,,,6.98,26.429000000000002,22173315-1613556,334.388123,-16.232107,1.977197719771977,0.17485879024741807
0.327344,338.14494804,-16.2052106864,0.001,0.001,0,2595907993531344512,338.14491905223,0.0502,-16.205246135089997,0.0407,0.4908,0.0597,-6.465,0.073,-8.232999999999999,0.07400000000000001,0,605712.0,604.688,11.2327,241825.0,427.524,11.892636999999999,515841.0,495.673,10.48063,1.412007,-35.71,0.75,4506.47,0.4692,0.275,18.5,127.177,22323479-1612187,338.144888,-16.205281,2.052205220522052,0.2881955160080951
0.044222000000000004,333.64326064700003,-16.178801192799998,0.001,0.001,90,6826255612482234112,333.64325985782,0.0376,-16.17890100381,0.0383,1.4206,0.041,-0.17600000000000002,0.075,-23.182,0.07400000000000001,0,497506.0,256.422,11.446369,223717.0,396.591,11.977139,387754.0,266.525,10.790529,1.18661,6.43,0.74,4952.36,,,4.48,10.865,22143438-1610437,333.64325,-16.178808,0.7050705070507051,0.02052927675939952
0.142689,336.091994666,-16.0968095963,0.001,0.001,0,2595735301486219776,336.09198955389,0.0455,-16.096847753789998,0.046,1.0617,0.0473,-1.141,0.07200000000000001,-8.862,0.077,0,545833.0,165.696,11.345717,225411.0,495.37699999999995,11.968948,452491.0,430.73,10.622895,1.3460530000000002,-3.51,0.89,4655.18,0.576,0.2732,7.4,23.191,22242207-1605484,336.09196299999996,-16.096835000000002,0.9450945094509451,0.04298315687682928
0.041645,336.354954216,-16.0640023646,0.001,0.001,90,2595738355207981696,336.35495804249,0.0253,-16.064021845539997,0.0247,0.2175,0.0304,0.8540000000000001,0.047,-4.525,0.046,0,46689.6,13.5664,14.015316,20633.6,38.9835,14.56495,37333.4,33.3753,13.331675,1.233275,,,4940.67,0.114,0.039,,,22252519-1603504,336.354966,-16.064,4.485448544854485,0.6810925070461502
0.049263999999999995,333.450300853,-16.0116488443,0.001,0.001,90,6826311348273227648,333.45031298567,0.0311,-16.01169436692,0.0274,0.9724,0.0367,2.7089999999999996,0.065,-10.573,0.054000000000000006,0,361055.0,93.9845,11.794433999999999,154235.0,197.452,12.380934,293550.0,273.116,11.092713,1.2882200000000001,-47.0,0.37,4776.01,,,6.13,17.616,22134806-1600419,333.450287,-16.011651999999998,1.029102910291029,0.039473847549167
