 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
  0.3290  0.1877  0.0735  0.0236 -0.0419 -0.1081 -0.1673 -0.2247 -0.2857 -0.3657
 -0.4426 -0.5180 -0.5917 -0.6634 -0.7336 -0.9006 -1.0461 -1.1432 -1.3383
  0.2604  0.1965  0.1256  0.0442 -0.0453 -0.1237 -0.1915 -0.2567 -0.3205 -0.3956
 -0.4719 -0.5474 -0.6215 -0.6940 -0.7647 -0.9318 -1.0809 -1.2189 -1.3624 -1.5202
  0.2407  0.1833  0.1195  0.0490 -0.0283 -0.1130 -0.1977 -0.2719 -0.3413 -0.4120
 -0.4865 -0.5611 -0.6348 -0.7075 -0.7787 -0.9479 -1.0995 -1.2372 -1.3821 -1.5382
 -1.6896
  0.2131  0.1616  0.1033  0.0387 -0.0319 -0.1070 -0.1848 -0.2662 -0.3453 -0.4213
 -0.4951 -0.5679 -0.6401 -0.7120 -0.7833 -0.9545 -1.1103 -1.2525 -1.3967 -1.5512
 -1.7023 -1.8468
  0.1745  0.1311  0.0796  0.0208 -0.0445 -0.1144 -0.1866 -0.2607 -0.3384 -0.4177
 -0.4957 -0.5705 -0.6427 -0.7132 -0.7833 -0.9552 -1.1151 -1.2615 -1.4074 -1.5607
 -1.7115 -1.8559 -1.9941 -2.1265
  0.1263  0.0892  0.0462 -0.0049 -0.0634 -0.1279 -0.1960 -0.2661 -0.3387 -0.4132
 -0.4893 -0.5652 -0.6395 -0.7116 -0.7820 -0.9530 -1.1155 -1.2662 -1.4146 -1.5673
 -1.7182 -1.8627 -2.0008 -2.1331 -2.2602 -2.3829 -2.5016 -2.6168 -2.7289 -2.8383
  0.0710  0.0378  0.0019 -0.0415 -0.0914 -0.1488 -0.2113 -0.2769 -0.3465 -0.4174
 -0.4890 -0.5612 -0.6337 -0.7058 -0.7769 -0.9493 -1.1131 -1.2679 -1.4179 -1.5709
 -1.7225 -1.8676 -2.0059 -2.1382 -2.2650 -2.3871 -2.5049 -2.6190 -2.7298 -2.8377
 -2.9437
  0.0111 -0.0201 -0.0525 -0.0895 -0.1319 -0.1800 -0.2347 -0.2945 -0.3597 -0.4274
 -0.4960 -0.5648 -0.6336 -0.7027 -0.7721 -0.9438 -1.1091 -1.2660 -1.4173 -1.5708
 -1.7241 -1.8705 -2.0095 -2.1421 -2.2690 -2.3909 -2.5082 -2.6216 -2.7314 -2.8382
 -2.9423
 -0.0507 -0.0811 -0.1129 -0.1498 -0.1849 -0.2260 -0.2718 -0.3231 -0.3816 -0.4448
 -0.5100 -0.5759 -0.6419 -0.7078 -0.7741 -0.9409 -1.1056 -1.2628 -1.4160 -1.5696
 -1.7248 -1.8736 -2.0141 -2.1476 -2.2750 -2.3972 -2.5147 -2.6279 -2.7374 -2.8434
 -2.9462
 -0.1118 -0.1422 -0.1747 -0.2091 -0.2452 -0.2828 -0.3221 -0.3649 -0.4134 -0.4697
 -0.5296 -0.5916 -0.6545 -0.7176 -0.7809 -0.9403 -1.1008 -1.2585 -1.4108 -1.5630
 -1.7185 -1.8698 -2.0127 -2.1478 -2.2762 -2.3989 -2.5166 -2.6299 -2.7391 -2.8447
 -2.9489
 -0.1700 -0.2041 -0.2390 -0.2745 -0.3105 -0.3470 -0.3839 -0.4212 -0.4607 -0.5072
 -0.5597 -0.6157 -0.6740 -0.7335 -0.7937 -0.9456 -1.0994 -1.2539 -1.4052 -1.5564
