 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F1000W
 -3.3305 -3.4801 -3.6220 -3.7573 -3.8864 -4.0099 -4.1283 -4.2419 -4.3513 -4.4570
 -4.5616
 -1.3576 -1.4255 -1.4888 -1.5491 -1.6083 -1.6681 -1.7305 -1.7960 -1.8642 -1.9344
 -2.0055 -2.0768 -2.1478 -2.2180 -2.2862 -2.4566 -2.6373 -2.8184 -2.9939 -3.1630
 -3.3248 -3.4772 -3.6205 -3.7567 -3.8867 -4.0109 -4.1301 -4.2443 -4.3540 -4.4597
 -4.5620
 -1.4291 -1.4981 -1.5548 -1.6133 -1.6671 -1.7197 -1.7732 -1.8291 -1.8889 -1.9522
 -2.0180 -2.0856 -2.1539 -2.2223 -2.2886 -2.4598 -2.6316 -2.8068 -2.9808
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F1000W
 -1.1413 -1.2373 -1.3259 -1.4073 -1.4824 -1.5556 -1.6318 -1.7124 -1.7906 -1.8616
 -1.9253 -1.9865 -2.0518 -2.1231 -2.2045 -2.3849 -2.5640 -2.7425 -2.9131
 -1.1669 -1.2740 -1.3733 -1.4654 -1.5508 -1.6306 -1.7085 -1.7871 -1.8629 -1.9311
 -1.9902 -2.0432 -2.0998 -2.1667 -2.2389 -2.4218 -2.6009 -2.7762 -2.9454 -3.1061
 -1.1556 -1.2669 -1.3749 -1.4844 -1.5827 -1.6731 -1.7562 -1.8349 -1.9103 -1.9789
 -2.0378 -2.0866 -2.1341 -2.1944 -2.2650 -2.4491 -2.6286 -2.8019 -2.9698 -3.1306
 -3.2836
 -1.1343 -1.2449 -1.3555 -1.4656 -1.5730 -1.6756 -1.7717 -1.8600 -1.9401 -2.0120
 -2.0745 -2.1250 -2.1661 -2.2162 -2.2828 -2.4668 -2.6471 -2.8196 -2.9863 -3.1468
 -3.3001 -3.4461
 -1.1268 -1.2344 -1.3401 -1.4455 -1.5499 -1.6520 -1.7510 -1.8460 -1.9364 -2.0205
 -2.0933 -2.1532 -2.1990 -2.2390 -2.2973 -2.4783 -2.6592 -2.8316 -2.9975 -3.1576
 -3.3110 -3.4573 -3.5967 -3.7302
 -1.1263 -1.2313 -1.3337 -1.4342 -1.5331 -1.6305 -1.7257 -1.8180 -1.9071 -1.9938
 -2.0774 -2.1537 -2.2145 -2.2618 -2.3126 -2.4859 -2.6668 -2.8395 -3.0050 -3.1647
 -3.3183 -3.4648 -3.6044 -3.7379 -3.8659 -3.9890 -4.1085 -4.2243 -4.3363 -4.4457
 -1.1288 -1.2328 -1.3331 -1.4307 -1.5261 -1.6195 -1.7110 -1.8000 -1.8860 -1.9684
 -2.0481 -2.1268 -2.2012 -2.2612 -2.3175 -2.4915 -2.6714 -2.8444 -3.0097 -3.1693
 -3.3229 -3.4699 -3.6098 -3.7435 -3.8715 -3.9943 -4.1128 -4.2277 -4.3389 -4.4467
 -4.5528
 -1.1383 -1.2379 -1.3359 -1.4312 -1.5239 -1.6143 -1.7026 -1.7888 -1.8727 -1.9536
 -2.0309 -2.1056 -2.1795 -2.2472 -2.3059 -2.4908 -2.6737 -2.8469 -3.0124 -3.1717
 -3.3256 -3.4730 -3.6135 -3.7476 -3.8757 -3.9985 -4.1166 -4.2307 -4.3412 -4.4482
 -4.5523
 -1.1593 -1.2514 -1.3445 -1.4364 -1.5264 -1.6142 -1.6999 -1.7836 -1.8655 -1.9452
 -2.0222 -2.0963 -2.1681 -2.2375 -2.2979 -2.4800 -2.6730 -2.8495 -3.0156 -3.1751
 -3.3292 -3.4773 -3.6185 -3.7532 -3.8818 -4.0049 -4.1231 -4.2369 -4.3469 -4.4534
 -4.5568
 -1.1929 -1.2760 -1.3613 -1.4470 -1.5322 -1.6164 -1.6991 -1.7802 -1.8600 -1.9383
 -2.0147 -2.0891 -2.1611 -2.2308 -2.2952 -2.4673 -2.6604 -2.8441 -3.0130 -3.1732
 -3.3278 -3.4764 -3.6183 -3.7538 -3.8830 -4.0067 -4.1252 -4.2392 -4.3489 -4.4551
 -4.5601
 -1.2391 -1.3158 -1.3920 -1.4695 -1.5475 -1.6257 -1.7039 -1.7815 -1.8586 -1.9349
 -2.0102 -2.0842 -2.1565 -2.2267 -2.2939 -2.4608 -2.6474 -2.8331 -3.0065 -3.1688
 -3.3244 -3.4740 -3.6168 -3.7531 -3.8831 -4.0075 -4.1268 -4.2412 -4.3512 -4.4574
 -4.5601
 -1.2979 -1.3675 -1.4370 -1.5064 -1.5762 -1.6468 -1.7183 -1.7904 -1.8634 -1.9366
 -2.0096 -2.0822 -2.1539 -2.2243 -2.2940 -2.4605 -2.6340 -2.8165 -2.9961
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F1000W
 -1.1218 -1.2133 -1.2968 -1.3722 -1.4419 -1.5129 -1.5921 -1.6808 -1.7668 -1.8473
 -1.9217 -1.9924 -2.0631 -2.1350 -2.2074 -2.3854 -2.5591 -2.7333 -2.9040
 -1.1657 -1.2651 -1.3565 -1.4395 -1.5153 -1.5877 -1.6648 -1.7485 -1.8310 -1.9086
 -1.9793 -2.0443 -2.1094 -2.1783 -2.2495 -2.4276 -2.6033 -2.7752 -2.9423 -3.1029
 -1.1796 -1.2871 -1.3864 -1.4772 -1.5599 -1.6356 -1.7108 -1.7911 -1.8719 -1.9488
 -2.0187 -2.0809 -2.1402 -2.2044 -2.2741 -2.4533 -2.6314 -2.8028 -2.9680 -3.1276
 -3.2803
 -1.1614 -1.2734 -1.3853 -1.4887 -1.5828 -1.6671 -1.7441 -1.8218 -1.9010 -1.9778
 -2.0487 -2.1111 -2.1663 -2.2240 -2.2902 -2.4697 -2.6493 -2.8209 -2.9853 -3.1439
 -3.2965 -3.4424
 -1.1363 -1.2475 -1.3584 -1.4669 -1.5711 -1.6693 -1.7598 -1.8416 -1.9211 -1.9987
 -2.0717 -2.1370 -2.1922 -2.2434 -2.3032 -2.4802 -2.6606 -2.8327 -2.9968 -3.1547
 -3.3070 -3.4532 -3.5928 -3.7266
 -1.1279 -1.2343 -1.3391 -1.4428 -1.5455 -1.6458 -1.7423 -1.8340 -1.9209 -2.0034
 -2.0813 -2.1526 -2.2145 -2.2657 -2.3175 -2.4871 -2.6675 -2.8401 -3.0044 -3.1619
 -3.3140 -3.4603 -3.6001 -3.7340 -3.8623 -3.9859 -4.1059 -4.2224 -4.3352 -4.4441
 -1.1285 -1.2321 -1.3329 -1.4322 -1.5307 -1.6282 -1.7235 -1.8152 -1.9025 -1.9862
 -2.0676 -2.1455 -2.2171 -2.2794 -2.3334 -2.4924 -2.6717 -2.8448 -3.0094 -3.1668
 -3.3187 -3.4651 -3.6052 -3.7392 -3.8674 -3.9906 -4.1097 -4.2252 -4.3372 -4.4453
 -4.5506
 -1.1323 -1.2351 -1.3339 -1.4302 -1.5250 -1.6187 -1.7111 -1.8013 -1.8882 -1.9708
 -2.0493 -2.1253 -2.1991 -2.2685 -2.3323 -2.4979 -2.6743 -2.8475 -3.0125 -3.1700
 -3.3222 -3.4681 -3.6086 -3.7428 -3.8712 -3.9944 -4.1131 -4.2280 -4.3391 -4.4466
 -4.5504
 -1.1370 -1.2404 -1.3383 -1.4333 -1.5259 -1.6168 -1.7062 -1.7938 -1.8792 -1.9614
 -2.0396 -2.1137 -2.1849 -2.2533 -2.3183 -2.4956 -2.6782 -2.8513 -3.0167 -3.1745
 -3.3260 -3.4725 -3.6133 -3.7481 -3.8770 -4.0004 -4.1191 -4.2335 -4.3441 -4.4514
 -4.5550
 -1.1461 -1.2457 -1.3414 -1.4352 -1.5267 -1.6159 -1.7031 -1.7881 -1.8715 -1.9526
 -2.0307 -2.1055 -2.1765 -2.2442 -2.3085 -2.4804 -2.6729 -2.8508 -3.0166 -3.1745
 -3.3259 -3.4721 -3.6132 -3.7485 -3.8780 -4.0019 -4.1209 -4.2353 -4.3456 -4.4524
 -4.5580
 -1.1649 -1.2568 -1.3482 -1.4390 -1.5286 -1.6164 -1.7019 -1.7852 -1.8667 -1.9462
 -2.0237 -2.0987 -2.1707 -2.2395 -2.3050 -2.4691 -2.6582 -2.8454 -3.0150 -3.1734
 -3.3247 -3.4708 -3.6119 -3.7478 -3.8779 -4.0026 -4.1222 -4.2370 -4.3475 -4.4541
 -4.5573
 -1.1975 -1.2804 -1.3645 -1.4495 -1.5348 -1.6195 -1.7029 -1.7844 -1.8641 -1.9421
 -2.0184 -2.0930 -2.1655 -2.2356 -2.3078 -2.4617 -2.6341 -2.8351 -3.0119
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0970 -1.1845 -1.2643 -1.3376 -1.4074 -1.4795 -1.5595 -1.6486 -1.7381 -1.8261
 -1.9110 -1.9925 -2.0705 -2.1453 -2.2175 -2.3916 -2.5596 -2.7285 -2.8956
 -1.1520 -1.2475 -1.3349 -1.4140 -1.4868 -1.5564 -1.6303 -1.7124 -1.7967 -1.8802
 -1.9613 -2.0393 -2.1147 -2.1881 -2.2599 -2.4340 -2.6036 -2.7737 -2.9382 -3.0977
 -1.1805 -1.2821 -1.3756 -1.4604 -1.5365 -1.6058 -1.6749 -1.7523 -1.8332 -1.9140
 -1.9927 -2.0682 -2.1409 -2.2125 -2.2836 -2.4583 -2.6315 -2.8022 -2.9660 -3.1237
 -3.2759
 -1.1873 -1.2957 -1.3961 -1.4876 -1.5696 -1.6423 -1.7090 -1.7814 -1.8592 -1.9380
 -2.0152 -2.0891 -2.1595 -2.2286 -2.2981 -2.4734 -2.6488 -2.8201 -2.9839 -3.1409
 -3.2923 -3.4379
 -1.1623 -1.2799 -1.3914 -1.4943 -1.5870 -1.6681 -1.7382 -1.8064 -1.8807 -1.9575
 -2.0335 -2.1066 -2.1756 -2.2420 -2.3088 -2.4830 -2.6596 -2.8315 -2.9956 -3.1523
 -3.3031 -3.4485 -3.5879 -3.7218
 -1.1357 -1.2479 -1.3590 -1.4679 -1.5725 -1.6695 -1.7542 -1.8261 -1.8986 -1.9739
 -2.0493 -2.1224 -2.1913 -2.2558 -2.3193 -2.4894 -2.6664 -2.8387 -3.0032 -3.1600
 -3.3104 -3.4554 -3.5948 -3.7286 -3.8573 -3.9815 -4.1020 -4.2192 -4.3330 -4.4429
 -1.1264 -1.2328 -1.3375 -1.4413 -1.5441 -1.6440 -1.7381 -1.8229 -1.9007 -1.9788
 -2.0566 -2.1323 -2.2040 -2.2693 -2.3317 -2.4944 -2.6706 -2.8433 -3.0081 -3.1652
 -3.3154 -3.4601 -3.5994 -3.7332 -3.8617 -3.9855 -4.1052 -4.2214 -4.3344 -4.4438
 -4.5492
 -1.1284 -1.2315 -1.3315 -1.4299 -1.5276 -1.6245 -1.7189 -1.8081 -1.8904 -1.9686
 -2.0465 -2.1246 -2.2012 -2.2742 -2.3416 -2.4998 -2.6732 -2.8462 -3.0113 -3.1685
 -3.3188 -3.4632 -3.6023 -3.7363 -3.8650 -3.9886 -4.1079 -4.2233 -4.3353 -4.4441
 -4.5513
 -1.1348 -1.2387 -1.3365 -1.4313 -1.5245 -1.6171 -1.7087 -1.7979 -1.8831 -1.9632
 -2.0394 -2.1136 -2.1875 -2.2614 -2.3342 -2.5072 -2.6775 -2.8502 -3.0158 -3.1733
 -3.3237 -3.4678 -3.6069 -3.7411 -3.8701 -3.9940 -4.1133 -4.2284 -4.3398 -4.4480
 -4.5528
 -1.1406 -1.2440 -1.3417 -1.4351 -1.5259 -1.6151 -1.7033 -1.7903 -1.8753 -1.9570
 -2.0346 -2.1083 -2.1791 -2.2486 -2.3181 -2.4979 -2.6788 -2.8504 -3.0161 -3.1738
 -3.3241 -3.4682 -3.6070 -3.7413 -3.8707 -3.9950 -4.1146 -4.2296 -4.3406 -4.4483
 -4.5526
 -1.1434 -1.2467 -1.3449 -1.4385 -1.5286 -1.6163 -1.7024 -1.7870 -1.8703 -1.9516
 -2.0301 -2.1051 -2.1764 -2.2446 -2.3110 -2.4824 -2.6697 -2.8500 -3.0158 -3.1737
 -3.3240 -3.4680 -3.6066 -3.7409 -3.8706 -3.9955 -4.1155 -4.2308 -4.3419 -4.4494
 -4.5533
 -1.1494 -1.2499 -1.3467 -1.4402 -1.5301 -1.6175 -1.7028 -1.7860 -1.8677 -1.9477
 -2.0257 -2.1013 -2.1739 -2.2433 -2.3129 -2.4607 -2.6502 -2.8490 -3.0149
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0830 -1.1683 -1.2464 -1.3198 -1.3927 -1.4679 -1.5475 -1.6332 -1.7246 -1.8158
 -1.9047 -1.9902 -2.0715 -2.1485 -2.2215 -2.3943 -2.5599 -2.7252 -2.8909
 -1.1430 -1.2365 -1.3221 -1.4000 -1.4725 -1.5421 -1.6146 -1.6955 -1.7805 -1.8668
 -1.9523 -2.0354 -2.1152 -2.1914 -2.2643 -2.4374 -2.6035 -2.7720 -2.9359 -3.0943
 -1.1761 -1.2756 -1.3671 -1.4499 -1.5247 -1.5928 -1.6599 -1.7349 -1.8152 -1.8977
 -1.9801 -2.0610 -2.1393 -2.2147 -2.2876 -2.4616 -2.6310 -2.8007 -2.9644 -3.1216
 -3.2732
 -1.1909 -1.2960 -1.3932 -1.4817 -1.5609 -1.6308 -1.6949 -1.7641 -1.8403 -1.9194
 -1.9992 -2.0779 -2.1545 -2.2288 -2.3012 -2.4762 -2.6482 -2.8186 -2.9826 -3.1394
 -3.2901 -3.4354
 -1.1813 -1.2953 -1.4010 -1.4977 -1.5845 -1.6604 -1.7261 -1.7899 -1.8616 -1.9375
 -2.0147 -2.0914 -2.1662 -2.2390 -2.3103 -2.4855 -2.6589 -2.8300 -2.9942 -3.1511
 -3.3014 -3.4461 -3.5853 -3.7191
 -1.1470 -1.2635 -1.3777 -1.4868 -1.5875 -1.6766 -1.7512 -1.8152 -1.8821 -1.9546
 -2.0294 -2.1043 -2.1775 -2.2485 -2.3180 -2.4915 -2.6657 -2.8373 -3.0018 -3.1589
 -3.3089 -3.4531 -3.5920 -3.7256 -3.8542 -3.9786 -4.0995 -4.2171 -4.3312 -4.4413
 -1.1283 -1.2375 -1.3457 -1.4532 -1.5584 -1.6588 -1.7506 -1.8275 -1.8966 -1.9685
 -2.0425 -2.1166 -2.1892 -2.2592 -2.3267 -2.4960 -2.6700 -2.8420 -3.0068 -3.1640
 -3.3141 -3.4579 -3.5964 -3.7299 -3.8584 -3.9823 -4.1024 -4.2189 -4.3323 -4.4421
 -4.5479
 -1.1255 -1.2299 -1.3320 -1.4330 -1.5335 -1.6326 -1.7277 -1.8148 -1.8915 -1.9656
 -2.0419 -2.1192 -2.1949 -2.2676 -2.3364 -2.5007 -2.6729 -2.8449 -3.0100 -3.1673
 -3.3174 -3.4611 -3.5992 -3.7326 -3.8612 -3.9850 -4.1045 -4.2204 -4.3329 -4.4420
 -4.5475
 -1.1331 -1.2355 -1.3339 -1.4299 -1.5249 -1.6194 -1.7125 -1.8018 -1.8844 -1.9607
 -2.0348 -2.1097 -2.1859 -2.2623 -2.3368 -2.5086 -2.6773 -2.8491 -3.0146 -3.1721
 -3.3223 -3.4659 -3.6039 -3.7373 -3.8660 -3.9900 -4.1097 -4.2251 -4.3369 -4.4455
 -4.5508
 -1.1400 -1.2427 -1.3401 -1.4336 -1.5247 -1.6146 -1.7039 -1.7916 -1.8761 -1.9560
 -2.0313 -2.1040 -2.1757 -2.2479 -2.3212 -2.5053 -2.6791 -2.8495 -3.0150 -3.1727
 -3.3229 -3.4665 -3.6043 -3.7376 -3.8665 -3.9908 -4.1105 -4.2259 -4.3374 -4.4454
 -4.5501
 -1.1436 -1.2477 -1.3461 -1.4392 -1.5288 -1.6161 -1.7021 -1.7871 -1.8706 -1.9515
 -2.0290 -2.1029 -2.1736 -2.2427 -2.3114 -2.4897 -2.6751 -2.8496 -3.0149 -3.1727
 -3.3229 -3.4666 -3.6044 -3.7376 -3.8665 -3.9911 -4.1112 -4.2268 -4.3382 -4.4460
 -4.5454
 -1.1439 -1.2493 -1.3484 -1.4426 -1.5322 -1.6189 -1.7033 -1.7862 -1.8680 -1.9481
 -2.0261 -2.1014 -2.1735 -2.2426 -2.3074 -2.4618 -2.6653 -2.8494 -3.0143
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0683 -1.1511 -1.2290 -1.3029 -1.3758 -1.4509 -1.5310 -1.6183 -1.7125 -1.8065
 -1.8983 -1.9866 -2.0706 -2.1499 -2.2246 -2.3972 -2.5606 -2.7217 -2.8932
 -1.1331 -1.2248 -1.3087 -1.3860 -1.4583 -1.5275 -1.5986 -1.6789 -1.7656 -1.8549
 -1.9439 -2.0307 -2.1140 -2.1931 -2.2678 -2.4411 -2.6041 -2.7694 -2.9331 -3.0908
 -1.1702 -1.2678 -1.3574 -1.4385 -1.5121 -1.5794 -1.6448 -1.7176 -1.7980 -1.8827
 -1.9687 -2.0539 -2.1364 -2.2155 -2.2907 -2.4654 -2.6309 -2.7985 -2.9622 -3.1192
 -3.2703
 -1.1903 -1.2930 -1.3877 -1.4738 -1.5509 -1.6191 -1.6813 -1.7473 -1.8219 -1.9017
 -1.9843 -2.0673 -2.1488 -2.2276 -2.3032 -2.4798 -2.6480 -2.8166 -2.9805 -3.1376
 -3.2879 -3.4328
 -1.1932 -1.3022 -1.4034 -1.4958 -1.5788 -1.6514 -1.7143 -1.7745 -1.8431 -1.9181
 -1.9968 -2.0771 -2.1568 -2.2349 -2.3104 -2.4886 -2.6587 -2.8281 -2.9922 -3.1495
 -3.2996 -3.4438 -3.5825 -3.7160
 -1.1656 -1.2843 -1.3964 -1.4999 -1.5933 -1.6750 -1.7438 -1.8028 -1.8651 -1.9350
 -2.0096 -2.0866 -2.1641 -2.2406 -2.3154 -2.4940 -2.6656 -2.8355 -2.9998 -3.1572
 -3.3074 -3.4510 -3.5892 -3.7224 -3.8509 -3.9754 -4.0965 -4.2144 -4.3291 -4.4397
 -1.1350 -1.2480 -1.3605 -1.4712 -1.5772 -1.6751 -1.7602 -1.8276 -1.8880 -1.9535
 -2.0241 -2.0979 -2.1726 -2.2470 -2.3203 -2.4978 -2.6701 -2.8404 -3.0048 -3.1622
 -3.3125 -3.4559 -3.5936 -3.7265 -3.8547 -3.9787 -4.0991 -4.2160 -4.3298 -4.4401
 -4.5468
 -1.1246 -1.2311 -1.3361 -1.4407 -1.5445 -1.6458 -1.7414 -1.8264 -1.8960 -1.9636
 -2.0348 -2.1082 -2.1820 -2.2552 -2.3269 -2.5011 -2.6731 -2.8435 -3.0082 -3.1655
 -3.3158 -3.4592 -3.5966 -3.7292 -3.8573 -3.9810 -4.1009 -4.2171 -4.3299 -4.4396
 -4.5459
 -1.1292 -1.2322 -1.3321 -1.4303 -1.5280 -1.6251 -1.7201 -1.8095 -1.8891 -1.9603
 -2.0316 -2.1062 -2.1825 -2.2588 -2.3332 -2.5074 -2.6775 -2.8479 -3.0129 -3.1704
 -3.3206 -3.4641 -3.6014 -3.7338 -3.8619 -3.9857 -4.1055 -4.2215 -4.3338 -4.4427
 -4.5485
 -1.1376 -1.2395 -1.3369 -1.4310 -1.5236 -1.6154 -1.7065 -1.7952 -1.8790 -1.9558
 -2.0276 -2.0989 -2.1718 -2.2467 -2.3226 -2.5086 -2.6792 -2.8484 -3.0135 -3.1710
 -3.3212 -3.4647 -3.6021 -3.7343 -3.8624 -3.9862 -4.1060 -4.2216 -4.3335 -4.4420
 -4.5472
 -1.1441 -1.2476 -1.3450 -1.4379 -1.5276 -1.6155 -1.7023 -1.7881 -1.8718 -1.9516
 -2.0269 -2.0987 -2.1688 -2.2392 -2.3107 -2.4958 -2.6791 -2.8487 -3.0135 -3.1712
 -3.3214 -3.4650 -3.6025 -3.7347 -3.8627 -3.9865 -4.1065 -4.2221 -4.3339 -4.4421
 -4.5420
 -1.1461 -1.2514 -1.3506 -1.4442 -1.5332 -1.6195 -1.7037 -1.7866 -1.8684 -1.9483
 -2.0255 -2.0994 -2.1704 -2.2393 -2.2975 -2.4690 -2.6772 -2.8488 -3.0129
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0534 -1.1352 -1.2092 -1.2798 -1.3515 -1.4278 -1.5116 -1.6042 -1.7018 -1.7983
 -1.8918 -1.9819 -2.0680 -2.1494 -2.2261 -2.4003 -2.5614 -2.7189 -2.8891
 -1.1229 -1.2127 -1.2957 -1.3726 -1.4443 -1.5126 -1.5819 -1.6625 -1.7522 -1.8446
 -1.9363 -2.0256 -2.1114 -2.1930 -2.2699 -2.4450 -2.6060 -2.7665 -2.9296 -3.0871
 -1.1635 -1.2594 -1.3472 -1.4271 -1.4997 -1.5658 -1.6289 -1.6998 -1.7818 -1.8694
 -1.9587 -2.0470 -2.1326 -2.2146 -2.2923 -2.4694 -2.6323 -2.7958 -2.9591 -3.1164
 -3.2672
 -1.1876 -1.2881 -1.3807 -1.4649 -1.5402 -1.6069 -1.6671 -1.7298 -1.8036 -1.8853
 -1.9711 -2.0577 -2.1428 -2.2251 -2.3036 -2.4835 -2.6490 -2.8141 -2.9776 -3.1350
 -3.2855 -3.4299
 -1.1983 -1.3039 -1.4017 -1.4911 -1.5712 -1.6414 -1.7020 -1.7590 -1.8244 -1.8992
 -1.9802 -2.0640 -2.1478 -2.2298 -2.3090 -2.4917 -2.6597 -2.8259 -2.9895 -3.1469
 -3.2974 -3.4413 -3.5796 -3.7127
 -1.1799 -1.3007 -1.4068 -1.5043 -1.5922 -1.6691 -1.7343 -1.7900 -1.8478 -1.9152
 -1.9903 -2.0700 -2.1513 -2.2323 -2.3114 -2.4963 -2.6667 -2.8337 -2.9972 -3.1546
 -3.3051 -3.4488 -3.5865 -3.7193 -3.8477 -3.9721 -4.0932 -4.2112 -4.3262 -4.4371
 -1.1485 -1.2662 -1.3817 -1.4918 -1.5934 -1.6838 -1.7599 -1.8210 -1.8752 -1.9354
 -2.0040 -2.0785 -2.1562 -2.2349 -2.3130 -2.4989 -2.6712 -2.8389 -3.0025 -3.1597
 -3.3102 -3.4538 -3.5911 -3.7233 -3.8512 -3.9749 -4.0952 -4.2124 -4.3266 -4.4374
 -4.5443
 -1.1278 -1.2371 -1.3459 -1.4545 -1.5614 -1.6638 -1.7580 -1.8378 -1.8990 -1.9573
 -2.0212 -2.0908 -2.1644 -2.2399 -2.3158 -2.5004 -2.6741 -2.8422 -3.0061 -3.1631
 -3.3134 -3.4570 -3.5942 -3.7261 -3.8536 -3.9771 -4.0968 -4.2131 -4.3263 -4.4365
 -4.5432
 -1.1267 -1.2309 -1.3330 -1.4343 -1.5353 -1.6354 -1.7322 -1.8219 -1.8993 -1.9642
 -2.0301 -2.1006 -2.1740 -2.2484 -2.3228 -2.5043 -2.6781 -2.8468 -3.0110 -3.1681
 -3.3183 -3.4620 -3.5993 -3.7310 -3.8582 -3.9815 -4.1010 -4.2170 -4.3296 -4.4390
 -4.5453
 -1.1336 -1.2353 -1.3337 -1.4294 -1.5242 -1.6186 -1.7120 -1.8020 -1.8854 -1.9590
 -2.0265 -2.0954 -2.1682 -2.2437 -2.3202 -2.5063 -2.6792 -2.8476 -3.0118 -3.1690
 -3.3190 -3.4627 -3.6001 -3.7318 -3.8588 -3.9819 -4.1012 -4.2168 -4.3289 -4.4398
 -4.5427
 -1.1428 -1.2452 -1.3421 -1.4351 -1.5257 -1.6150 -1.7037 -1.7910 -1.8751 -1.9537
 -2.0258 -2.0946 -2.1638 -2.2353 -2.3092 -2.4988 -2.6803 -2.8480 -3.0120 -3.1694
 -3.3195 -3.4631 -3.6006 -3.7324 -3.8594 -3.9823 -4.1015 -4.2170 -4.3289 -4.4373
 -4.5355
 -1.1484 -1.2526 -1.3509 -1.4436 -1.5326 -1.6190 -1.7038 -1.7876 -1.8699 -1.9496
 -2.0252 -2.0968 -2.1659 -2.2344 -2.2898 -2.4818 -2.6814 -2.8480 -3.0116
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F1000W
 -1.0386 -1.1198 -1.1918 -1.2610 -1.3324 -1.4097 -1.4937 -1.5910 -1.6924 -1.7909
 -1.8854 -1.9764 -2.0639 -2.1472 -2.2259 -2.4031 -2.5627 -2.7174 -2.8841
 -1.1125 -1.2009 -1.2832 -1.3601 -1.4314 -1.4976 -1.5646 -1.6466 -1.7404 -1.8358
 -1.9294 -2.0202 -2.1076 -2.1911 -2.2702 -2.4485 -2.6087 -2.7641 -2.9254 -3.0831
 -1.1566 -1.2507 -1.3371 -1.4160 -1.4876 -1.5519 -1.6122 -1.6820 -1.7669 -1.8579
 -1.9499 -2.0404 -2.1280 -2.2121 -2.2921 -2.4729 -2.6351 -2.7934 -2.9554 -3.1129
 -3.2638
