 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.8011  0.8060  0.8144  0.8230  0.8333  0.8448  0.8878  0.8868  0.8762  0.8548
  0.8238  0.8006  0.7545  0.7064  0.6570  0.5295  0.3951  0.2610  0.1308
  0.8015  0.7836  0.7839  0.8005  0.8271  0.8447  0.8502  0.8473  0.8375  0.8209
  0.7947  0.7589  0.7166  0.6711  0.6242  0.5026  0.3760  0.2465  0.1179 -0.0082
  0.7699  0.7601  0.7505  0.7452  0.7482  0.7636  0.7869  0.8007  0.7989  0.7840
  0.7612  0.7304  0.6907  0.6461  0.5996  0.4803  0.3576  0.2313  0.1050 -0.0187
 -0.1394
  0.7429  0.7368  0.7279  0.7182  0.7106  0.7078  0.7116  0.7224  0.7344  0.7353
  0.7215  0.6973  0.6635  0.6218  0.5763  0.4588  0.3395  0.2173  0.0936 -0.0283
 -0.1470 -0.2626
  0.7064  0.7063  0.7018  0.6939  0.6844  0.6754  0.6691  0.6663  0.6659  0.6667
  0.6633  0.6496  0.6264  0.5933  0.5527  0.4384  0.3217  0.2036  0.0832 -0.0369
 -0.1542 -0.2682 -0.3792 -0.4872
  0.6593  0.6657  0.6674  0.6644  0.6575  0.6479  0.6379  0.6292  0.6218  0.6145
  0.6058  0.5941  0.5774  0.5529  0.5208  0.4183  0.3045  0.1899  0.0733 -0.0445
 -0.1607 -0.2738 -0.3836 -0.4904 -0.5949 -0.6974 -0.7981 -0.8971 -0.9944 -1.0902
  0.6028  0.6146  0.6229  0.6262  0.6243  0.6178  0.6083  0.5976  0.5870  0.5765
  0.5648  0.5500  0.5320  0.5103  0.4833  0.3947  0.2879  0.1765  0.0635 -0.0513
 -0.1661 -0.2787 -0.3880 -0.4940 -0.5970 -0.6970 -0.7948 -0.8915 -0.9878 -1.0837
 -1.1772
  0.5374  0.5542  0.5679  0.5776  0.5819  0.5806  0.5748  0.5655  0.5542  0.5425
  0.5299  0.5153  0.4972  0.4753  0.4495  0.3690  0.2706  0.1636  0.0538 -0.0577
 -0.1705 -0.2825 -0.3918 -0.4976 -0.6001 -0.6995 -0.7960 -0.8906 -0.9842 -1.0774
 -1.1708
  0.4646  0.4857  0.5035  0.5183  0.5288  0.5339  0.5336  0.5283  0.5193  0.5080
  0.4955  0.4817  0.4654  0.4455  0.4212  0.3446  0.2524  0.1500  0.0431 -0.0658
 -0.1760 -0.2868 -0.3961 -0.5025 -0.6053 -0.7047 -0.8012 -0.8956 -0.9880 -1.0787
 -1.1676
  0.3844  0.4091  0.4312  0.4499  0.4653  0.4764  0.4824  0.4829  0.4786  0.4703
  0.4595  0.4468  0.4324  0.4154  0.3948  0.3239  0.2365  0.1386  0.0347 -0.0718
 -0.1795 -0.2881 -0.3965 -0.5030 -0.6065 -0.7064 -0.8030 -0.8967 -0.9906 -1.0797
 -1.1657
  0.2968  0.3244  0.3510  0.3743  0.3927  0.4083  0.4199  0.4269  0.4287  0.4257
  0.4187  0.4087  0.3965  0.3822  0.3652  0.3045  0.2212  0.1279  0.0272 -0.0772
 -0.1830 -0.2895 -0.3961 -0.5021 -0.6059 -0.7066 -0.8041 -0.8982 -0.9893 -1.0779
 -1.1646
  0.2018  0.2316  0.2629  0.2919  0.3126  0.3311  0.3470  0.3594  0.3676  0.3711
  0.3700  0.3647  0.3562  0.3450  0.3324  0.2864  0.2065  0.1179  0.0206
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
  0.8404  0.8479  0.8578  0.8675  0.8764  0.8830  0.8967  0.8915  0.8782  0.8557
  0.8241  0.7902  0.7459  0.6992  0.6511  0.5269  0.3974  0.2660  0.1347
  0.8061  0.8097  0.8269  0.8395  0.8467  0.8516  0.8539  0.8517  0.8427  0.8253
  0.7983  0.7619  0.7189  0.6728  0.6252  0.5031  0.3775  0.2493  0.1210 -0.0050
  0.7920  0.7767  0.7670  0.7686  0.7871  0.8086  0.8179  0.8163  0.8078  0.7933
  0.7711  0.7395  0.6988  0.6531  0.6055  0.4838  0.3603  0.2347  0.1087 -0.0151
 -0.1358
  0.7829  0.7665  0.7498  0.7363  0.7294  0.7315  0.7467  0.7667  0.7733  0.7634
  0.7432  0.7156  0.6795  0.6356  0.5886  0.4670  0.3449  0.2218  0.0979 -0.0241
 -0.1430 -0.2587
  0.7675  0.7549  0.7393  0.7232  0.7086  0.6978  0.6923  0.6930  0.7019  0.7111
  0.7065  0.6875  0.6576  0.6183  0.5728  0.4523  0.3311  0.2102  0.0886 -0.0320
 -0.1496 -0.2639 -0.3751 -0.4837
  0.7419  0.7351  0.7242  0.7105  0.6952  0.6801  0.6670  0.6569  0.6492  0.6447
  0.6435  0.6378  0.6214  0.5934  0.5553  0.4391  0.3188  0.1994  0.0802 -0.0388
 -0.1555 -0.2690 -0.3791 -0.4862 -0.5907 -0.6929 -0.7935 -0.8929 -0.9919 -1.0878
  0.7052  0.7050  0.7001  0.6913  0.6791  0.6646  0.6493  0.6343  0.6206  0.6076
  0.5946  0.5824  0.5697  0.5514  0.5241  0.4251  0.3076  0.1897  0.0725 -0.0445
 -0.1604 -0.2735 -0.3831 -0.4895 -0.5928 -0.6935 -0.7921 -0.8891 -0.9852 -1.0812
 -1.1748
  0.6595  0.6646  0.6657  0.6628  0.6557  0.6447  0.6306  0.6149  0.5986  0.5823
  0.5656  0.5474  0.5284  0.5081  0.4849  0.4030  0.2958  0.1805  0.0652 -0.0496
 -0.1640 -0.2768 -0.3865 -0.4927 -0.5955 -0.6953 -0.7928 -0.8880 -0.9816 -1.0748
 -1.1684
  0.6068  0.6159  0.6220  0.6246  0.6231  0.6169  0.6065  0.5927  0.5766  0.5593
  0.5413  0.5219  0.5005  0.4772  0.4518  0.3759  0.2791  0.1696  0.0568 -0.0560
 -0.1687 -0.2806 -0.3905 -0.4972 -0.6003 -0.7001 -0.7971 -0.8914 -0.9837 -1.0746
 -1.1651
  0.5484  0.5602  0.5700  0.5773  0.5809  0.5802  0.5747  0.5648  0.5511  0.5348
  0.5170  0.4978  0.4771  0.4540  0.4282  0.3524  0.2621  0.1593  0.0500 -0.0605
 -0.1711 -0.2813 -0.3905 -0.4975 -0.6013 -0.7016 -0.7986 -0.8927 -0.9842 -1.0737
 -1.1631
  0.4865  0.4997  0.5117  0.5220  0.5298  0.5340  0.5336  0.5286  0.5191  0.5058
  0.4897  0.4715  0.4519  0.4305  0.4066  0.3334  0.2458  0.1483  0.0433 -0.0649
 -0.1735 -0.2819 -0.3897 -0.4962 -0.6005 -0.7016 -0.7994 -0.8939 -0.9855 -1.0745
 -1.1616
  0.4223  0.4359  0.4486  0.4605  0.4710  0.4788  0.4831  0.4831  0.4785  0.4696
  0.4569  0.4412  0.4240  0.4032  0.3870  0.3189  0.2302  0.1366  0.0367
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.8905  0.8998  0.9102  0.9196  0.9260  0.9274  0.9219  0.9085  0.8872  0.8582
  0.8221  0.7806  0.7363  0.6902  0.6430  0.5219  0.3971  0.2693  0.1392
  0.8625  0.8670  0.8729  0.8796  0.8851  0.8872  0.8840  0.8744  0.8577  0.8336
  0.8015  0.7618  0.7175  0.6708  0.6231  0.5015  0.3781  0.2526  0.1257 -0.0001
  0.8214  0.8201  0.8320  0.8429  0.8479  0.8493  0.8470  0.8398  0.8268  0.8075
  0.7806  0.7453  0.7026  0.6561  0.6079  0.4855  0.3625  0.2387  0.1141 -0.0095
 -0.1304
  0.8128  0.7947  0.7816  0.7770  0.7847  0.8023  0.8118  0.8092  0.7981  0.7810
  0.7580  0.7279  0.6892  0.6441  0.5960  0.4730  0.3499  0.2273  0.1043 -0.0176
 -0.1368 -0.2529
  0.8109  0.7903  0.7692  0.7507  0.7367  0.7314  0.7370  0.7493  0.7599  0.7546
  0.7358  0.7087  0.6747  0.6330  0.5862  0.4631  0.3399  0.2179  0.0963 -0.0245
 -0.1426 -0.2574 -0.3690 -0.4780
  0.8049  0.7866  0.7654  0.7434  0.7229  0.7059  0.6931  0.6852  0.6841  0.6911
  0.6942  0.6823  0.6564  0.6202  0.5767  0.4551  0.3319  0.2102  0.0896 -0.0301
 -0.1475 -0.2617 -0.3723 -0.4799 -0.5850 -0.6877 -0.7887 -0.8889 -0.9880 -1.0837
  0.7895  0.7764  0.7587  0.7383  0.7167  0.6957  0.6764  0.6597  0.6453  0.6337
  0.6269  0.6241  0.6156  0.5948  0.5619  0.4480  0.3252  0.2039  0.0842 -0.0345
 -0.1514 -0.2653 -0.3756 -0.4825 -0.5864 -0.6877 -0.7870 -0.8846 -0.9811 -1.0773
 -1.1708
  0.7628  0.7561  0.7439  0.7277  0.7088  0.6884  0.6673  0.6466  0.6269  0.6079
  0.5898  0.5732  0.5597  0.5465  0.5266  0.4379  0.3192  0.1985  0.0796 -0.0379
 -0.1540 -0.2678 -0.3782 -0.4850 -0.5885 -0.6890 -0.7870 -0.8829 -0.9771 -1.0707
 -1.1645
  0.7270  0.7258  0.7192  0.7084  0.6940  0.6767  0.6572  0.6363  0.6145  0.5924
  0.5701  0.5473  0.5246  0.5032  0.4827  0.4131  0.3099  0.1919  0.0739 -0.0424
 -0.1574 -0.2708 -0.3816 -0.4890 -0.5927 -0.6931 -0.7907 -0.8858 -0.9787 -1.0704
 -1.1611
  0.6838  0.6867  0.6852  0.6798  0.6706  0.6578  0.6418  0.6231  0.6022  0.5797
  0.5561  0.5314  0.5056  0.4792  0.4526  0.3836  0.2942  0.1857  0.0702 -0.0447
 -0.1582 -0.2705 -0.3809 -0.4887 -0.5932 -0.6940 -0.7917 -0.8865 -0.9787 -1.0689
 -1.1588
  0.6360  0.6415  0.6436  0.6427  0.6383  0.6304  0.6188  0.6037  0.5854  0.5645
  0.5416  0.5170  0.4909  0.4633  0.4346  0.3589  0.2750  0.1756  0.0657 -0.0470
 -0.1591 -0.2699 -0.3793 -0.4869 -0.5919 -0.6936 -0.7921 -0.8872 -0.9794 -1.0692
 -1.1568
  0.5856  0.5924  0.5968  0.5989  0.5983  0.5948  0.5877  0.5768  0.5622  0.5442
  0.5234  0.5003  0.4737  0.4462  0.4287  0.3390  0.2523  0.1616  0.0604
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F150W2
  0.9514  0.9617  0.9716  0.9793  0.9823  0.9779  0.9634  0.9378  0.9032  0.8623
  0.8178  0.7718  0.7258  0.6795  0.6328  0.5145  0.3941  0.2708  0.1442
  0.9206  0.9281  0.9363  0.9436  0.9474  0.9450  0.9335  0.9121  0.8824  0.8457
  0.8038  0.7585  0.7117  0.6643  0.6166  0.4965  0.3762  0.2546  0.1310  0.0066
  0.8932  0.8970  0.9023  0.9077  0.9112  0.9100  0.9018  0.8850  0.8603  0.8287
  0.7910  0.7481  0.7019  0.6542  0.6057  0.4838  0.3626  0.2418  0.1202 -0.0019
 -0.1226
  0.8525  0.8524  0.8623  0.8716  0.8758  0.8753  0.8691  0.8560  0.8359  0.8093
  0.7766  0.7379  0.6941  0.6470  0.5983  0.4751  0.3528  0.2320  0.1114 -0.0090
 -0.1280 -0.2445
  0.8413  0.8195  0.8082  0.8063  0.8130  0.8250  0.8314  0.8259  0.8106  0.7882
  0.7598  0.7257  0.6859  0.6409  0.5930  0.4692  0.3460  0.2247  0.1046 -0.0147
 -0.1326 -0.2479 -0.3601 -0.4698
  0.8413  0.8199  0.7985  0.7797  0.7656  0.7570  0.7542  0.7574  0.7634  0.7588
  0.7401  0.7111  0.6754  0.6342  0.5882  0.4652  0.3413  0.2195  0.0996 -0.0192
 -0.1363 -0.2509 -0.3622 -0.4706 -0.5764 -0.6801 -0.7820 -0.8828 -0.9823 -1.0778
  0.8413  0.8204  0.7969  0.7725  0.7493  0.7291  0.7123  0.6986  0.6886  0.6854
  0.6863  0.6793  0.6578  0.6240  0.5823  0.4621  0.3380  0.2159  0.0960 -0.0223
 -0.1390 -0.2533 -0.3643 -0.4720 -0.5768 -0.6791 -0.7793 -0.8777 -0.9750 -1.0714
 -1.1645
  0.8351  0.8180  0.7962  0.7713  0.7454  0.7198  0.6960  0.6744  0.6549  0.6370
  0.6224  0.6131  0.6062  0.5923  0.5659  0.4591  0.3358  0.2135  0.0936 -0.0243
 -0.1405 -0.2547 -0.3658 -0.4734 -0.5778 -0.6792 -0.7783 -0.8752 -0.9704 -1.0646
 -1.1584
  0.8185  0.8072  0.7899  0.7678  0.7428  0.7164  0.6900  0.6643  0.6395  0.6158
  0.5928  0.5710  0.5520  0.5370  0.5215  0.4480  0.3324  0.2104  0.0905 -0.0270
 -0.1427 -0.2567 -0.3682 -0.4764 -0.5810 -0.6824 -0.7811 -0.8771 -0.9711 -1.0637
 -1.1549
  0.7919  0.7859  0.7746  0.7573  0.7359  0.7117  0.6860  0.6596  0.6328  0.6059
  0.5791  0.5523  0.5258  0.5005  0.4776  0.4187  0.3262  0.2092  0.0900 -0.0270
 -0.1420 -0.2552 -0.3666 -0.4753 -0.5806 -0.6825 -0.7811 -0.8769 -0.9701 -1.0613
 -1.1509
  0.7578  0.7564  0.7500  0.7377  0.7211  0.7009  0.6781  0.6534  0.6272  0.5999
  0.5717  0.5426  0.5130  0.4832  0.4537  0.3850  0.3071  0.2051  0.0895 -0.0267
 -0.1408 -0.2532 -0.3640 -0.4727 -0.5786 -0.6813 -0.7807 -0.8768 -0.9700 -1.0608
 -1.1494
  0.7194  0.7215  0.7184  0.7103  0.6983  0.6826  0.6638  0.6422  0.6183  0.5925
  0.5649  0.5358  0.5053  0.4738  0.4498  0.3469  0.2751  0.1981  0.0890
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F150W2
  0.9859  0.9964  1.0057  1.0120  1.0130  1.0054  0.9863  0.9543  0.9124  0.8651
  0.8162  0.7677  0.7202  0.6735  0.6269  0.5099  0.3916  0.2709  0.1469
  0.9545  0.9632  0.9718  0.9786  0.9810  0.9763  0.9610  0.9337  0.8967  0.8530
  0.8057  0.7571  0.7087  0.6607  0.6129  0.4935  0.3747  0.2550  0.1337  0.0107
  0.9259  0.9311  0.9375  0.9434  0.9467  0.9444  0.9333  0.9113  0.8799  0.8411
  0.7970  0.7498  0.7015  0.6528  0.6041  0.4826  0.3624  0.2431  0.1232  0.0025
 -0.1178
  0.8921  0.8988  0.9043  0.9089  0.9118  0.9106  0.9029  0.8859  0.8602  0.8268
  0.7874  0.7433  0.6962  0.6478  0.5987  0.4756  0.3539  0.2341  0.1149 -0.0042
 -0.1227 -0.2392
  0.8692  0.8614  0.8503  0.8591  0.8702  0.8747  0.8706  0.8580  0.8372  0.8092
  0.7749  0.7352  0.6910  0.6439  0.5952  0.4713  0.3484  0.2278  0.1087 -0.0095
 -0.1267 -0.2419 -0.3544 -0.4644
  0.8588  0.8359  0.8192  0.8077  0.8023  0.8032  0.8096  0.8138  0.8069  0.7876
  0.7591  0.7241  0.6840  0.6397  0.5923  0.4687  0.3449  0.2236  0.1043 -0.0135
