 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F814W
 -1.0936 -1.0901 -1.2760 -1.2895 -1.2208 -1.1038 -0.9559 -0.8600 -0.7739 -0.6826
 -0.5944 -0.5106 -0.4328 -0.3623 -0.3026 -0.1805 -0.1345 -0.1568 -0.1639
 -1.0969 -1.0340 -0.9848 -0.9633 -0.9706 -0.9537 -0.8904 -0.8085 -0.7266 -0.6463
 -0.5681 -0.4940 -0.4261 -0.3657 -0.3137 -0.2199 -0.1741 -0.1649 -0.1760 -0.1979
 -0.9775 -0.9210 -0.8652 -0.8166 -0.7805 -0.7694 -0.7699 -0.7438 -0.6885 -0.6198
 -0.5510 -0.4842 -0.4224 -0.3674 -0.3200 -0.2346 -0.1922 -0.1847 -0.1969 -0.2186
 -0.2461
 -0.8667 -0.8260 -0.7782 -0.7298 -0.6854 -0.6473 -0.6209 -0.6126 -0.6037 -0.5752
 -0.5280 -0.4730 -0.4184 -0.3685 -0.3252 -0.2468 -0.2070 -0.2005 -0.2139 -0.2360
 -0.2628 -0.2934
 -0.7531 -0.7313 -0.6984 -0.6589 -0.6180 -0.5792 -0.5439 -0.5138 -0.4946 -0.4815
 -0.4663 -0.4400 -0.4042 -0.3641 -0.3259 -0.2543 -0.2170 -0.2117 -0.2263 -0.2500
 -0.2774 -0.3076 -0.3406 -0.3765
 -0.6362 -0.6296 -0.6139 -0.5882 -0.5567 -0.5231 -0.4904 -0.4594 -0.4307 -0.4061
 -0.3882 -0.3743 -0.3582 -0.3378 -0.3143 -0.2558 -0.2213 -0.2169 -0.2330 -0.2597
 -0.2891 -0.3203 -0.3534 -0.3885 -0.4258 -0.4656 -0.5086 -0.5550 -0.6051 -0.6589
 -0.5187 -0.5232 -0.5214 -0.5099 -0.4910 -0.4670 -0.4406 -0.4139 -0.3879 -0.3626
 -0.3394 -0.3202 -0.3054 -0.2929 -0.2802 -0.2469 -0.2193 -0.2142 -0.2327 -0.2635
 -0.2968 -0.3305 -0.3649 -0.4004 -0.4372 -0.4744 -0.5135 -0.5565 -0.6048 -0.6585
 -0.7142
 -0.4037 -0.4155 -0.4227 -0.4227 -0.4160 -0.4039 -0.3872 -0.3676 -0.3470 -0.3260
 -0.3053 -0.2859 -0.2690 -0.2555 -0.2447 -0.2243 -0.2097 -0.2074 -0.2261 -0.2600
 -0.2983 -0.3364 -0.3737 -0.4109 -0.4485 -0.4866 -0.5248 -0.5649 -0.6086 -0.6576
 -0.7127
 -0.2939 -0.3103 -0.3226 -0.3298 -0.3327 -0.3307 -0.3247 -0.3148 -0.3020 -0.2871
 -0.2714 -0.2558 -0.2412 -0.2282 -0.2173 -0.1998 -0.1931 -0.1965 -0.2151 -0.2504
 -0.2931 -0.3365 -0.3784 -0.4191 -0.4589 -0.4983 -0.5379 -0.5782 -0.6207 -0.6656
 -0.7125
 -0.1922 -0.2112 -0.2263 -0.2377 -0.2459 -0.2512 -0.2536 -0.2529 -0.2495 -0.2427
 -0.2338 -0.2237 -0.2134 -0.2037 -0.1949 -0.1794 -0.1753 -0.1824 -0.2018 -0.2363
 -0.2808 -0.3285 -0.3757 -0.4210 -0.4645 -0.5066 -0.5480 -0.5889 -0.6301 -0.6723
 -0.7166
 -0.1003 -0.1190 -0.1350 -0.1486 -0.1601 -0.1697 -0.1774 -0.1835 -0.1879 -0.1899
 -0.1891 -0.1861 -0.1816 -0.1765 -0.1715 -0.1618 -0.1592 -0.1682 -0.1890 -0.2218
 -0.2656 -0.3150 -0.3660 -0.4162 -0.4644 -0.5105 -0.5549 -0.5980 -0.6403 -0.6826
 -0.7256
 -0.0157 -0.0245 -0.0373 -0.0525 -0.0686 -0.0844 -0.0987 -0.1110 -0.1212 -0.1294
 -0.1360 -0.1408 -0.1435 -0.1444 -0.1442 -0.1434 -0.1449 -0.1546 -0.1761
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F814W
 -1.3736 -1.3848 -1.3609 -1.2604 -1.1351 -1.0129 -0.9089 -0.8213 -0.7402 -0.6623
 -0.5880 -0.5172 -0.4504 -0.3880 -0.3313 -0.2154 -0.1512 -0.1382 -0.1460
 -1.2026 -1.1417 -1.1266 -1.1355 -1.0800 -0.9808 -0.8799 -0.7932 -0.7159 -0.6429
 -0.5736 -0.5076 -0.4454 -0.3879 -0.3359 -0.2355 -0.1777 -0.1588 -0.1666 -0.1876
 -1.0965 -1.0241 -0.9615 -0.9222 -0.9229 -0.9134 -0.8507 -0.7702 -0.6962 -0.6280
 -0.5636 -0.5022 -0.4442 -0.3906 -0.3424 -0.2500 -0.1967 -0.1784 -0.1861 -0.2070
 -0.2345
 -1.0042 -0.9420 -0.8764 -0.8141 -0.7667 -0.7448 -0.7451 -0.7259 -0.6729 -0.6121
 -0.5531 -0.4964 -0.4425 -0.3925 -0.3475 -0.2616 -0.2119 -0.1941 -0.2015 -0.2227
 -0.2499 -0.2810
 -0.9106 -0.8651 -0.8098 -0.7519 -0.6981 -0.6510 -0.6162 -0.5987 -0.5942 -0.5738
 -0.5340 -0.4861 -0.4374 -0.3912 -0.3493 -0.2691 -0.2226 -0.2054 -0.2128 -0.2348
 -0.2628 -0.2939 -0.3277 -0.3651
 -0.8138 -0.7826 -0.7428 -0.6949 -0.6450 -0.5980 -0.5551 -0.5178 -0.4908 -0.4775
 -0.4680 -0.4498 -0.4202 -0.3836 -0.3462 -0.2718 -0.2283 -0.2119 -0.2194 -0.2430
 -0.2730 -0.3053 -0.3393 -0.3754 -0.4131 -0.4533 -0.4971 -0.5451 -0.5975 -0.6522
 -0.7089 -0.6920 -0.6672 -0.6338 -0.5936 -0.5518 -0.5117 -0.4743 -0.4401 -0.4110
 -0.3896 -0.3764 -0.3650 -0.3496 -0.3289 -0.2691 -0.2290 -0.2135 -0.2211 -0.2463
 -0.2793 -0.3141 -0.3497 -0.3863 -0.4242 -0.4632 -0.5044 -0.5488 -0.5973 -0.6504
 -0.7078
 -0.6031 -0.5942 -0.5828 -0.5624 -0.5357 -0.5033 -0.4692 -0.4360 -0.4044 -0.3745
 -0.3474 -0.3245 -0.3076 -0.2958 -0.2854 -0.2555 -0.2245 -0.2105 -0.2178 -0.2439
 -0.2803 -0.3189 -0.3573 -0.3958 -0.4345 -0.4729 -0.5122 -0.5542 -0.5999 -0.6504
 -0.7062
 -0.5011 -0.4959 -0.4915 -0.4817 -0.4662 -0.4460 -0.4214 -0.3946 -0.3679 -0.3420
 -0.3170 -0.2936 -0.2728 -0.2562 -0.2442 -0.2254 -0.2114 -0.2030 -0.2107 -0.2367
 -0.2755 -0.3186 -0.3613 -0.4030 -0.4439 -0.4846 -0.5257 -0.5684 -0.6127 -0.6585
 -0.7056
 -0.4081 -0.4037 -0.4014 -0.3959 -0.3891 -0.3783 -0.3644 -0.3469 -0.3273 -0.3069
 -0.2867 -0.2671 -0.2482 -0.2312 -0.2171 -0.1969 -0.1901 -0.1904 -0.2003 -0.2253
