 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140W
  0.9340  0.8192  0.7351  0.7316  0.7243  0.7375  0.7765  0.7920  0.8018  0.8114
  0.8111  0.8006  0.7831  0.7610  0.7352  0.6592  0.5491  0.4165  0.3068
  0.8800  0.8406  0.8082  0.7795  0.7584  0.7586  0.7667  0.7746  0.7821  0.7852
  0.7807  0.7687  0.7509  0.7284  0.7017  0.6193  0.5195  0.4100  0.2971  0.1834
  0.9105  0.8683  0.8327  0.8037  0.7806  0.7621  0.7567  0.7623  0.7671  0.7669
  0.7603  0.7467  0.7276  0.7041  0.6768  0.5951  0.4987  0.3925  0.2822  0.1714
  0.0611
  0.9389  0.8958  0.8572  0.8239  0.7960  0.7734  0.7562  0.7465  0.7474  0.7496
  0.7440  0.7300  0.7098  0.6852  0.6571  0.5749  0.4807  0.3775  0.2697  0.1610
  0.0531 -0.0541
  0.9616  0.9209  0.8815  0.8455  0.8133  0.7852  0.7613  0.7421  0.7295  0.7231
  0.7198  0.7112  0.6944  0.6704  0.6417  0.5585  0.4652  0.3644  0.2591  0.1521
  0.0458 -0.0593 -0.1635 -0.2671
  0.9767  0.9398  0.9027  0.8663  0.8319  0.8001  0.7713  0.7456  0.7236  0.7062
  0.6927  0.6820  0.6695  0.6513  0.6267  0.5452  0.4522  0.3532  0.2500  0.1446
  0.0394 -0.0645 -0.1670 -0.2684 -0.3696 -0.4703 -0.5705 -0.6696 -0.7676 -0.8643
  0.9828  0.9504  0.9179  0.8829  0.8489  0.8157  0.7839  0.7542  0.7266  0.7021
  0.6801  0.6602  0.6425  0.6247  0.6039  0.5322  0.4413  0.3437  0.2422  0.1383
  0.0340 -0.0692 -0.1707 -0.2707 -0.3694 -0.4667 -0.5632 -0.6597 -0.7568 -0.8541
 -0.9486
  0.9785  0.9514  0.9234  0.8924  0.8604  0.8283  0.7961  0.7644  0.7337  0.7049
  0.6777  0.6519  0.6273  0.6040  0.5811  0.5147  0.4304  0.3352  0.2354  0.1331
  0.0298 -0.0731 -0.1742 -0.2734 -0.3709 -0.4669 -0.5615 -0.6553 -0.7490 -0.8431
 -0.9380
  0.9625  0.9412  0.9178  0.8923  0.8632  0.8335  0.8032  0.7722  0.7406  0.7096
  0.6796  0.6504  0.6216  0.5935  0.5662  0.4969  0.4171  0.3260  0.2282  0.1275
  0.0252 -0.0772 -0.1785 -0.2779 -0.3751 -0.4702 -0.5638 -0.6561 -0.7478 -0.8391
 -0.9298
  0.9334  0.9185  0.9003  0.8794  0.8558  0.8300  0.8024  0.7739  0.7440  0.7133
  0.6824  0.6516  0.6208  0.5903  0.5600  0.4841  0.4052  0.3175  0.2226  0.1237
  0.0231 -0.0783 -0.1793 -0.2789 -0.3764 -0.4714 -0.5644 -0.6555 -0.7452 -0.8339
 -0.9234
  0.8911  0.8827  0.8706  0.8552  0.8367  0.8156  0.7920  0.7664  0.7394  0.7111
  0.6816  0.6512  0.6202  0.5887  0.5567  0.4763  0.3950  0.3096  0.2173  0.1203
  0.0211 -0.0789 -0.1790 -0.2786 -0.3765 -0.4721 -0.5653 -0.6561 -0.7449 -0.8323
 -0.9185
  0.8397  0.8366  0.8298  0.8196  0.8062  0.7899  0.7709  0.7494  0.7258  0.7004
  0.6736  0.6455  0.6161  0.5856  0.5540  0.4717  0.3876  0.3021  0.2122
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140W
  0.7608  0.7092  0.6932  0.7017  0.7142  0.7300  0.7457  0.7581  0.7683  0.7752
  0.7759  0.7692  0.7557  0.7368  0.7135  0.6414  0.5459  0.4316  0.3170
  0.8031  0.7667  0.7300  0.7045  0.7106  0.7212  0.7308  0.7400  0.7482  0.7535
  0.7525  0.7443  0.7295  0.7096  0.6857  0.6113  0.5193  0.4140  0.3023  0.1888
  0.8402  0.8006  0.7698  0.7450  0.7208  0.7167  0.7246  0.7297  0.7338  0.7371
  0.7350  0.7259  0.7103  0.6896  0.6649  0.5898  0.4993  0.3972  0.2883  0.1776
  0.0669
  0.8786  0.8349  0.7986  0.7703  0.7483  0.7308  0.7196  0.7222  0.7249  0.7253
  0.7221  0.7126  0.6966  0.6753  0.6499  0.5734  0.4833  0.3834  0.2768  0.1681
  0.0598 -0.0478
  0.9167  0.8708  0.8303  0.7956  0.7672  0.7451  0.7274  0.7158  0.7121  0.7139
  0.7119  0.7027  0.6868  0.6651  0.6392  0.5614  0.4710  0.3723  0.2676  0.1604
  0.0535 -0.0523 -0.1570 -0.2613
  0.9477  0.9061  0.8633  0.8248  0.7905  0.7612  0.7374  0.7185  0.7037  0.6949
  0.6930  0.6891  0.6773  0.6573  0.6316  0.5526  0.4615  0.3634  0.2602  0.1542
  0.0482 -0.0565 -0.1597 -0.2618 -0.3630 -0.4635 -0.5637 -0.6638 -0.7635 -0.8608
  0.9782  0.9381  0.8951  0.8548  0.8174  0.7830  0.7525  0.7264  0.7045  0.6867
  0.6733  0.6640  0.6554  0.6421  0.6219  0.5461  0.4545  0.3565  0.2543  0.1493
  0.0438 -0.0603 -0.1627 -0.2634 -0.3628 -0.4613 -0.5591 -0.6563 -0.7530 -0.8493
 -0.9452
  1.0006  0.9638  0.9227  0.8828  0.8443  0.8076  0.7728  0.7409  0.7125  0.6877
  0.6666  0.6484  0.6320  0.6170  0.6005  0.5377  0.4488  0.3511  0.2495  0.1456
  0.0407 -0.0633 -0.1654 -0.2654 -0.3637 -0.4602 -0.5555 -0.6501 -0.7446 -0.8393
 -0.9345
  1.0129  0.9804  0.9432  0.9052  0.8676  0.8306  0.7944  0.7593  0.7260  0.6956
  0.6683  0.6439  0.6211  0.5992  0.5784  0.5205  0.4407  0.3453  0.2445  0.1415
  0.0373 -0.0666 -0.1690 -0.2692 -0.3671 -0.4631 -0.5575 -0.6509 -0.7435 -0.8352
 -0.9261
  1.0132  0.9859  0.9535  0.9200  0.8849  0.8494  0.8138  0.7783  0.7429  0.7087
  0.6766  0.6468  0.6192  0.5926  0.5666  0.5028  0.4290  0.3397  0.2412  0.1395
  0.0365 -0.0667 -0.1690 -0.2696 -0.3679 -0.4637 -0.5574 -0.6493 -0.7398 -0.8292
 -0.9194
  1.0010  0.9798  0.9529  0.9244  0.8931  0.8606  0.8271  0.7929  0.7580  0.7229
  0.6882  0.6547  0.6229  0.5925  0.5629  0.4906  0.4164  0.3320  0.2374  0.1376
  0.0359 -0.0663 -0.1680 -0.2687 -0.3674 -0.4638 -0.5578 -0.6494 -0.7390 -0.8270
 -0.9139
  0.9792  0.9621  0.9414  0.9178  0.8914  0.8626  0.8320  0.8001  0.7671  0.7332
  0.6987  0.6639  0.6296  0.5962  0.5638  0.4847  0.4062  0.3236  0.2329
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F140W
  0.6674  0.6608  0.6733  0.6850  0.7038  0.7213  0.7294  0.7350  0.7408  0.7454
  0.7455  0.7403  0.7292  0.7126  0.6914  0.6236  0.5387  0.4380  0.3256
  0.7368  0.6868  0.6688  0.6818  0.6924  0.7038  0.7128  0.7178  0.7227  0.7264
  0.7255  0.7191  0.7068  0.6891  0.6671  0.5984  0.5146  0.4172  0.3092  0.1965
  0.7752  0.7439  0.7110  0.6833  0.6909  0.6992  0.7042  0.7074  0.7099  0.7123
  0.7108  0.7038  0.6910  0.6728  0.6502  0.5803  0.4964  0.4009  0.2960  0.1863
  0.0755
  0.8128  0.7767  0.7492  0.7267  0.7032  0.6973  0.7030  0.7036  0.7022  0.7020
  0.6998  0.6926  0.6799  0.6616  0.6388  0.5677  0.4832  0.3884  0.2856  0.1781
  0.0695 -0.0388
  0.8549  0.8122  0.7780  0.7516  0.7317  0.7148  0.7017  0.7013  0.7001  0.6956
  0.6918  0.6844  0.6719  0.6539  0.6311  0.5592  0.4738  0.3792  0.2776  0.1717
  0.0645 -0.0421 -0.1476 -0.2524
  0.8998  0.8519  0.8116  0.7780  0.7513  0.7303  0.7132  0.6997  0.6924  0.6903
  0.6858  0.6781  0.6659  0.6484  0.6259  0.5537  0.4674  0.3725  0.2716  0.1668
  0.0605 -0.0451 -0.1492 -0.2522 -0.3543 -0.4557 -0.5568 -0.6579 -0.7583 -0.8551
  0.9444  0.8938  0.8489  0.8097  0.7758  0.7470  0.7236  0.7046  0.6889  0.6770
  0.6713  0.6680  0.6595  0.6438  0.6222  0.5502  0.4632  0.3678  0.2672  0.1631
  0.0576 -0.0475 -0.1508 -0.2526 -0.3530 -0.4522 -0.5507 -0.6488 -0.7470 -0.8447
 -0.9394
  0.9851  0.9351  0.8878  0.8447  0.8060  0.7713  0.7406  0.7145  0.6924  0.6735
  0.6576  0.6469  0.6398  0.6304  0.6149  0.5479  0.4606  0.3647  0.2642  0.1607
  0.0557 -0.0492 -0.1523 -0.2534 -0.3527 -0.4506 -0.5472 -0.6428 -0.7381 -0.8333
 -0.9288
  1.0192  0.9717  0.9248  0.8801  0.8385  0.7998  0.7641  0.7316  0.7028  0.6776
  0.6554  0.6363  0.6205  0.6068  0.5933  0.5411  0.4579  0.3618  0.2611  0.1580
  0.0536 -0.0512 -0.1547 -0.2560 -0.3551 -0.4522 -0.5478 -0.6424 -0.7359 -0.8286
 -0.9202
  1.0444  1.0011  0.9573  0.9134  0.8710  0.8303  0.7916  0.7550  0.7207  0.6894
  0.6612  0.6359  0.6136  0.5931  0.5735  0.5235  0.4529  0.3606  0.2605  0.1579
  0.0541 -0.0502 -0.1537 -0.2555 -0.3548 -0.4518 -0.5467 -0.6398 -0.7313 -0.8218
 -0.9116
  1.0593  1.0218  0.9819  0.9409  0.8998  0.8592  0.8194  0.7809  0.7434  0.7077
  0.6742  0.6432  0.6151  0.5893  0.5648  0.5050  0.4399  0.3569  0.2599  0.1582
  0.0552 -0.0484 -0.1516 -0.2536 -0.3535 -0.4510 -0.5461 -0.6388 -0.7296 -0.8188
 -0.9067
  1.0650  1.0322  0.9969  0.9600  0.9218  0.8829  0.8440  0.8054  0.7670  0.7292
  0.6924  0.6570  0.6237  0.5928  0.5638  0.4943  0.4255  0.3484  0.2577
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F140W
  0.6506  0.6597  0.6716  0.6816  0.6984  0.7165  0.7246  0.7275  0.7293  0.7329
  0.7321  0.7268  0.7163  0.7005  0.6802  0.6147  0.5336  0.4380  0.3293
  0.6998  0.6563  0.6666  0.6786  0.6869  0.6992  0.7070  0.7103  0.7122  0.7151
  0.7135  0.7072  0.6956  0.6789  0.6578  0.5910  0.5104  0.4174  0.3128  0.2013
  0.7505  0.7171  0.6755  0.6760  0.6869  0.6921  0.6974  0.6996  0.7002  0.7019
  0.6998  0.6930  0.6811  0.6641  0.6425  0.5746  0.4935  0.4016  0.2998  0.1916
  0.0809
  0.7849  0.7544  0.7291  0.7003  0.6859  0.6936  0.6957  0.6950  0.6931  0.6921
  0.6895  0.6826  0.6707  0.6538  0.6323  0.5636  0.4817  0.3899  0.2898  0.1839
  0.0755 -0.0331
  0.8247  0.7866  0.7576  0.7351  0.7159  0.6980  0.6959  0.6962  0.6911  0.6859
  0.6819  0.6748  0.6632  0.6466  0.6253  0.5565  0.4737  0.3816  0.2823  0.1779
  0.0712 -0.0357 -0.1417 -0.2470
  0.8699  0.8245  0.7880  0.7590  0.7362  0.7184  0.7033  0.6933  0.6907  0.6846
  0.6768  0.6689  0.6575  0.6414  0.6206  0.5520  0.4685  0.3759  0.2769  0.1735
  0.0679 -0.0379 -0.1425 -0.2460 -0.3486 -0.4507 -0.5526 -0.6538 -0.7538 -0.8511
  0.9176  0.8672  0.8241  0.7881  0.7579  0.7334  0.7136  0.6973  0.6841  0.6764
  0.6713  0.6639  0.6529  0.6374  0.6173  0.5493  0.4653  0.3722  0.2732  0.1704
  0.0656 -0.0395 -0.1433 -0.2456 -0.3466 -0.4467 -0.5459 -0.6446 -0.7429 -0.8407
 -0.9342
  0.9642  0.9120  0.8644  0.8226  0.7862  0.7544  0.7274  0.7047  0.6853  0.6690
  0.6561  0.6482  0.6422  0.6314  0.6140  0.5479  0.4637  0.3700  0.2709  0.1685
  0.0643 -0.0404 -0.1440 -0.2457 -0.3456 -0.4441 -0.5414 -0.6378 -0.7336 -0.8292
 -0.9247
  1.0066  0.9550  0.9057  0.8602  0.8190  0.7819  0.7484  0.7189  0.6931  0.6706
  0.6507  0.6336  0.6210  0.6111  0.5996  0.5456  0.4623  0.3681  0.2687  0.1664
  0.0626 -0.0419 -0.1457 -0.2475 -0.3472 -0.4450 -0.5413 -0.6362 -0.7300 -0.8232
 -0.9160
  1.0423  0.9938  0.9454  0.8987  0.8547  0.8138  0.7758  0.7408  0.7087  0.6800
  0.6544  0.6311  0.6107  0.5931  0.5773  0.5327  0.4612  0.3684  0.2690  0.1670
  0.0637 -0.0403 -0.1441 -0.2464 -0.3463 -0.4439 -0.5396 -0.6333 -0.7256 -0.8167
 -0.9071
  1.0693  1.0250  0.9795  0.9341  0.8898  0.8471  0.8063  0.7678  0.7311  0.6969
  0.6655  0.6367  0.6105  0.5868  0.5650  0.5126  0.4509  0.3676  0.2698  0.1683
  0.0654 -0.0380 -0.1414 -0.2439 -0.3445 -0.4426 -0.5383 -0.6317 -0.7232 -0.8131
 -0.9016
  1.0876  1.0477  1.0060  0.9634  0.9207  0.8783  0.8368  0.7965  0.7573  0.7196
  0.6836  0.6496  0.6181  0.5890  0.5621  0.4986  0.4354  0.3606  0.2697
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F140W
  0.6499  0.6633  0.6722  0.6797  0.6913  0.7078  0.7164  0.7203  0.7201  0.7223
  0.7204  0.7144  0.7040  0.6889  0.6694  0.6058  0.5275  0.4359  0.3326
  0.6594  0.6539  0.6680  0.6763  0.6821  0.6921  0.6991  0.7022  0.7036  0.7053
  0.7028  0.6962  0.6850  0.6690  0.6487  0.5837  0.5054  0.4163  0.3158  0.2065
  0.7291  0.6805  0.6628  0.6761  0.6828  0.6861  0.6900  0.6916  0.6918  0.6927
  0.6899  0.6829  0.6714  0.6553  0.6348  0.5688  0.4900  0.4014  0.3031  0.1971
  0.0870
  0.7627  0.7360  0.7040  0.6762  0.6842  0.6888  0.6882  0.6871  0.6849  0.6832
  0.6801  0.6730  0.6616  0.6457  0.6253  0.5591  0.4794  0.3906  0.2935  0.1898
  0.0822 -0.0265
  0.7982  0.7660  0.7412  0.7189  0.6951  0.6898  0.6925  0.6885  0.6826  0.6770
  0.6727  0.6655  0.6543  0.6387  0.6188  0.5529  0.4726  0.3832  0.2865  0.1842
  0.0784 -0.0284 -0.1348 -0.2406
  0.8410  0.8001  0.7686  0.7438  0.7239  0.7065  0.6935  0.6912  0.6856  0.6758
  0.6676  0.6597  0.6486  0.6335  0.6142  0.5490  0.4683  0.3783  0.2816  0.1802
  0.0757 -0.0299 -0.1348 -0.2388 -0.3421 -0.4448 -0.5471 -0.6490 -0.7497 -0.8463
  0.8890  0.8410  0.8016  0.7695  0.7435  0.7224  0.7053  0.6912  0.6822  0.6767
  0.6664  0.6556  0.6442  0.6295  0.6108  0.5468  0.4658  0.3753  0.2785  0.1775
  0.0739 -0.0308 -0.1348 -0.2376 -0.3392 -0.4398 -0.5397 -0.6391 -0.7380 -0.8359
 -0.9302
  0.9387  0.8866  0.8407  0.8017  0.7687  0.7405  0.7168  0.6972  0.6803  0.6667
  0.6575  0.6496  0.6397  0.6260  0.6081  0.5457  0.4649  0.3739  0.2768  0.1760
  0.0730 -0.0310 -0.1346 -0.2368 -0.3373 -0.4365 -0.5347 -0.6318 -0.7282 -0.8242
 -0.9197
  0.9870  0.9328  0.8835  0.8390  0.7998  0.7653  0.7349  0.7084  0.6854  0.6653
  0.6476  0.6330  0.6229  0.6142  0.6014  0.5446  0.4643  0.3728  0.2752  0.1744
  0.0717 -0.0321 -0.1356 -0.2378 -0.3381 -0.4366 -0.5336 -0.6293 -0.7238 -0.8175
 -0.9109
  1.0310  0.9784  0.9275  0.8799  0.8362  0.7964  0.7604  0.7277  0.6983  0.6721
  0.6486  0.6273  0.6085  0.5937  0.5811  0.5386  0.4651  0.3740  0.2763  0.1756
  0.0732 -0.0302 -0.1336 -0.2360 -0.3364 -0.4347 -0.5310 -0.6256 -0.7187 -0.8105
 -0.9016
  1.0678  1.0183  0.9688  0.9206  0.8747  0.8315  0.7912  0.7537  0.7188  0.6867
  0.6576  0.6308  0.6063  0.5843  0.5649  0.5198  0.4598  0.3753  0.2781  0.1775
  0.0754 -0.0275 -0.1306 -0.2331 -0.3340 -0.4326 -0.5290 -0.6232 -0.7154 -0.8061
 -0.8953
  1.0968  1.0513  1.0044  0.9578  0.9119  0.8674  0.8247  0.7841  0.7453  0.7086
  0.6742  0.6421  0.6123  0.5849  0.5598  0.5027  0.4448  0.3714  0.2799
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F140W
  0.6595  0.6692  0.6748  0.6791  0.6873  0.7003  0.7076  0.7135  0.7138  0.7134
  0.7102  0.7035  0.6929  0.6780  0.6591  0.5972  0.5209  0.4335  0.3343
  0.6694  0.6605  0.6704  0.6751  0.6793  0.6865  0.6917  0.6953  0.6963  0.6970
  0.6936  0.6863  0.6751  0.6596  0.6400  0.5766  0.5001  0.4141  0.3177  0.2115
  0.7011  0.6551  0.6667  0.6758  0.6788  0.6818  0.6835  0.6848  0.6844  0.6847
