 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F814W
 -1.0755 -1.0727 -1.2578 -1.2713 -1.2035 -1.0869 -0.9393 -0.8441 -0.7586 -0.6679
 -0.5804 -0.4974 -0.4199 -0.3510 -0.2917 -0.1705 -0.1278 -0.1507 -0.1587
 -1.0799 -1.0172 -0.9682 -0.9468 -0.9543 -0.9376 -0.8747 -0.7933 -0.7121 -0.6325
 -0.5551 -0.4818 -0.4146 -0.3549 -0.3033 -0.2108 -0.1661 -0.1578 -0.1698 -0.1924
 -0.9615 -0.9053 -0.8496 -0.8010 -0.7652 -0.7543 -0.7550 -0.7294 -0.6746 -0.6066
 -0.5386 -0.4726 -0.4115 -0.3570 -0.3101 -0.2259 -0.1844 -0.1778 -0.1908 -0.2132
 -0.2413
 -0.8518 -0.8112 -0.7636 -0.7152 -0.6708 -0.6329 -0.6069 -0.5989 -0.5905 -0.5625
 -0.5160 -0.4617 -0.4078 -0.3584 -0.3157 -0.2382 -0.1994 -0.1937 -0.2078 -0.2305
 -0.2580 -0.2892
 -0.7394 -0.7176 -0.6848 -0.6452 -0.6042 -0.5655 -0.5304 -0.5006 -0.4820 -0.4694
 -0.4547 -0.4291 -0.3938 -0.3543 -0.3165 -0.2459 -0.2095 -0.2049 -0.2202 -0.2445
 -0.2725 -0.3033 -0.3369 -0.3734
 -0.6236 -0.6172 -0.6013 -0.5755 -0.5439 -0.5101 -0.4775 -0.4468 -0.4185 -0.3944
 -0.3769 -0.3636 -0.3480 -0.3281 -0.3050 -0.2476 -0.2139 -0.2101 -0.2269 -0.2542
 -0.2842 -0.3160 -0.3497 -0.3853 -0.4231 -0.4636 -0.5072 -0.5541 -0.6047 -0.6589
 -0.5071 -0.5119 -0.5099 -0.4982 -0.4792 -0.4551 -0.4285 -0.4018 -0.3761 -0.3512
 -0.3284 -0.3096 -0.2953 -0.2833 -0.2710 -0.2387 -0.2120 -0.2075 -0.2267 -0.2580
 -0.2919 -0.3261 -0.3611 -0.3971 -0.4344 -0.4722 -0.5120 -0.5556 -0.6044 -0.6585
 -0.7147
 -0.3925 -0.4051 -0.4124 -0.4121 -0.4052 -0.3929 -0.3760 -0.3563 -0.3356 -0.3148
 -0.2945 -0.2755 -0.2590 -0.2459 -0.2355 -0.2161 -0.2024 -0.2008 -0.2201 -0.2545
 -0.2934 -0.3319 -0.3697 -0.4074 -0.4456 -0.4843 -0.5232 -0.5638 -0.6081 -0.6576
 -0.7131
 -0.2826 -0.3002 -0.3131 -0.3203 -0.3231 -0.3209 -0.3146 -0.3044 -0.2914 -0.2765
 -0.2609 -0.2456 -0.2314 -0.2188 -0.2082 -0.1916 -0.1857 -0.1899 -0.2091 -0.2450
 -0.2882 -0.3321 -0.3745 -0.4155 -0.4559 -0.4958 -0.5360 -0.5767 -0.6197 -0.6651
 -0.7128
 -0.1801 -0.2006 -0.2167 -0.2288 -0.2373 -0.2425 -0.2446 -0.2436 -0.2399 -0.2329
 -0.2239 -0.2139 -0.2038 -0.1943 -0.1859 -0.1713 -0.1679 -0.1757 -0.1959 -0.2309
 -0.2759 -0.3241 -0.3716 -0.4174 -0.4614 -0.5039 -0.5458 -0.5872 -0.6289 -0.6717
 -0.7166
 -0.0868 -0.1074 -0.1249 -0.1396 -0.1517 -0.1616 -0.1694 -0.1753 -0.1794 -0.1810
 -0.1799 -0.1768 -0.1723 -0.1674 -0.1627 -0.1537 -0.1519 -0.1615 -0.1829 -0.2164
 -0.2607 -0.3105 -0.3620 -0.4126 -0.4612 -0.5077 -0.5525 -0.5961 -0.6389 -0.6816
 -0.7251
 -0.0016 -0.0134 -0.0282 -0.0447 -0.0615 -0.0775 -0.0918 -0.1038 -0.1137 -0.1217
 -0.1279 -0.1324 -0.1348 -0.1357 -0.1356 -0.1355 -0.1376 -0.1480 -0.1702
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F814W
 -1.3557 -1.3671 -1.3434 -1.2432 -1.1182 -0.9962 -0.8926 -0.8056 -0.7251 -0.6479
 -0.5743 -0.5042 -0.4381 -0.3765 -0.3205 -0.2059 -0.1436 -0.1314 -0.1401
 -1.1859 -1.1251 -1.1101 -1.1192 -1.0640 -0.9651 -0.8645 -0.7782 -0.7015 -0.6291
 -0.5606 -0.4953 -0.4338 -0.3770 -0.3256 -0.2265 -0.1698 -0.1519 -0.1604 -0.1822
 -1.0807 -1.0084 -0.9460 -0.9068 -0.9076 -0.8983 -0.8360 -0.7558 -0.6823 -0.6148
 -0.5510 -0.4903 -0.4330 -0.3801 -0.3325 -0.2413 -0.1890 -0.1715 -0.1800 -0.2016
 -0.2297
 -0.9893 -0.9272 -0.8617 -0.7995 -0.7522 -0.7304 -0.7309 -0.7120 -0.6595 -0.5993
 -0.5409 -0.4848 -0.4316 -0.3823 -0.3379 -0.2531 -0.2044 -0.1873 -0.1955 -0.2173
 -0.2452 -0.2768
 -0.8967 -0.8512 -0.7959 -0.7380 -0.6842 -0.6372 -0.6026 -0.5854 -0.5811 -0.5612
 -0.5220 -0.4747 -0.4268 -0.3812 -0.3398 -0.2607 -0.2151 -0.1987 -0.2068 -0.2294
 -0.2580 -0.2897 -0.3241 -0.3621
 -0.8008 -0.7697 -0.7298 -0.6818 -0.6319 -0.5848 -0.5420 -0.5050 -0.4783 -0.4654
 -0.4563 -0.4387 -0.4097 -0.3737 -0.3368 -0.2635 -0.2209 -0.2052 -0.2134 -0.2376
 -0.2681 -0.3010 -0.3356 -0.3723 -0.4106 -0.4514 -0.4956 -0.5442 -0.5971 -0.6523
 -0.6967 -0.6801 -0.6553 -0.6217 -0.5814 -0.5395 -0.4993 -0.4620 -0.4280 -0.3992
 -0.3783 -0.3656 -0.3547 -0.3398 -0.3196 -0.2610 -0.2217 -0.2068 -0.2151 -0.2408
 -0.2744 -0.3097 -0.3459 -0.3830 -0.4215 -0.4611 -0.5029 -0.5479 -0.5969 -0.6505
 -0.7083
 -0.5915 -0.5833 -0.5718 -0.5514 -0.5245 -0.4919 -0.4577 -0.4244 -0.3928 -0.3631
 -0.3363 -0.3139 -0.2975 -0.2862 -0.2762 -0.2473 -0.2172 -0.2039 -0.2119 -0.2385
 -0.2754 -0.3145 -0.3534 -0.3924 -0.4317 -0.4707 -0.5106 -0.5531 -0.5994 -0.6504
 -0.7067
 -0.4896 -0.4856 -0.4815 -0.4717 -0.4561 -0.4356 -0.4109 -0.3838 -0.3571 -0.3312
