 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F547M
 -4.2251 -4.1324 -4.3649 -4.2879 -4.0530 -3.7560 -3.4412 -3.2197 -3.0163 -2.8124
 -2.6278 -2.4592 -2.3013 -2.1536 -2.0129 -1.7161 -1.4329 -1.1886 -1.0431
 -4.1812 -3.9256 -3.7206 -3.5807 -3.4974 -3.3775 -3.1856 -2.9732 -2.7742 -2.5874
 -2.4138 -2.2536 -2.1064 -1.9710 -1.8456 -1.5692 -1.3412 -1.1647 -1.0362 -0.9413
 -3.9176 -3.6694 -3.4494 -3.2621 -3.1083 -3.0006 -2.9107 -2.7747 -2.6037 -2.4273
 -2.2657 -2.1171 -1.9805 -1.8553 -1.7408 -1.4953 -1.2990 -1.1469 -1.0343 -0.9493
 -0.8823
 -3.7034 -3.4784 -3.2690 -3.0802 -2.9123 -2.7632 -2.6373 -2.5402 -2.4390 -2.3076
 -2.1618 -2.0224 -1.8949 -1.7779 -1.6707 -1.4445 -1.2692 -1.1365 -1.0364 -0.9598
 -0.8981 -0.8466
 -3.5221 -3.3189 -3.1282 -2.9502 -2.7871 -2.6376 -2.5006 -2.3769 -2.2739 -2.1783
 -2.0744 -1.9564 -1.8374 -1.7264 -1.6252 -1.4113 -1.2487 -1.1287 -1.0395 -0.9708
 -0.9145 -0.8667 -0.8252 -0.7893
 -3.3699 -3.1812 -3.0076 -2.8440 -2.6910 -2.5486 -2.4160 -2.2930 -2.1802 -2.0777
 -1.9842 -1.8923 -1.7941 -1.6931 -1.5960 -1.3902 -1.2346 -1.1218 -1.0405 -0.9798
 -0.9297 -0.8864 -0.8483 -0.8141 -0.7822 -0.7542 -0.7322 -0.7178 -0.7121 -0.7158
 -3.2472 -3.0659 -2.9012 -2.7507 -2.6085 -2.4753 -2.3501 -2.2325 -2.1235 -2.0218
 -1.9266 -1.8368 -1.7503 -1.6638 -1.5767 -1.3778 -1.2250 -1.1145 -1.0382 -0.9841
 -0.9409 -0.9034 -0.8699 -0.8392 -0.8109 -0.7830 -0.7581 -0.7396 -0.7302 -0.7312
 -0.7410
 -3.1546 -2.9746 -2.8123 -2.6671 -2.5339 -2.4091 -2.2918 -2.1812 -2.0773 -1.9799
 -1.8883 -1.8011 -1.7171 -1.6362 -1.5570 -1.3716 -1.2200 -1.1090 -1.0332 -0.9827
 -0.9459 -0.9152 -0.8875 -0.8617 -0.8376 -0.8144 -0.7907 -0.7697 -0.7552 -0.7500
 -0.7561
 -3.0924 -2.9086 -2.7438 -2.5936 -2.4646 -2.3459 -2.2352 -2.1312 -2.0332 -1.9406
 -1.8529 -1.7699 -1.6903 -1.6130 -1.5377 -1.3631 -1.2165 -1.1050 -1.0268 -0.9765
 -0.9436 -0.9193 -0.8985 -0.8792 -0.8604 -0.8417 -0.8235 -0.8061 -0.7921 -0.7818
 -0.7750
 -3.0612 -2.8692 -2.6979 -2.5452 -2.4096 -2.2895 -2.1825 -2.0834 -1.9908 -1.9035
 -1.8204 -1.7414 -1.6659 -1.5925 -1.5213 -1.3560 -1.2140 -1.1030 -1.0228 -0.9699
 -0.9371 -0.9165 -0.9019 -0.8895 -0.8775 -0.8648 -0.8518 -0.8384 -0.8254 -0.8138
 -0.8031
