 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F850LP
 -0.5188 -0.5295 -0.5407 -0.5525 -0.5708 -0.5806 -0.6225 -0.6811 -0.7135
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F850LP
 -1.2401 -1.2326 -1.2216 -1.2007 -1.1518 -1.0800 -0.9958 -0.9077 -0.8304 -0.7914
 -0.7706 -0.7530 -0.7337 -0.7131 -0.6927 -0.6518 -0.6284 -0.6226 -0.6352
 -1.0710 -1.0620 -1.0557 -1.0458 -1.0263 -0.9917 -0.9366 -0.8637 -0.8096 -0.7818
 -0.7679 -0.7561 -0.7412 -0.7236 -0.7055 -0.6694 -0.6506 -0.6486 -0.6634 -0.6930
 -0.9316 -0.9158 -0.9093 -0.9062 -0.9007 -0.8874 -0.8606 -0.8176 -0.7824 -0.7644
 -0.7572 -0.7518 -0.7425 -0.7289 -0.7133 -0.6814 -0.6663 -0.6676 -0.6843 -0.7139
 -0.7529
 -0.8274 -0.8002 -0.7875 -0.7846 -0.7864 -0.7877 -0.7830 -0.7657 -0.7476 -0.7393
 -0.7390 -0.7404 -0.7377 -0.7294 -0.7173 -0.6896 -0.6775 -0.6813 -0.6997 -0.7298
 -0.7688 -0.8131
 -0.7546 -0.7172 -0.6948 -0.6860 -0.6875 -0.6951 -0.7042 -0.7074 -0.7054 -0.7070
 -0.7137 -0.7218 -0.7264 -0.7247 -0.7173 -0.6947 -0.6852 -0.6911 -0.7109 -0.7417
 -0.7810 -0.8259 -0.8735 -0.9213
 -0.7065 -0.6525 -0.6197 -0.6055 -0.6045 -0.6130 -0.6283 -0.6449 -0.6572 -0.6685
 -0.6821 -0.6965 -0.7082 -0.7140 -0.7128 -0.6970 -0.6900 -0.6978 -0.7187 -0.7504
 -0.7901 -0.8357 -0.8847 -0.9348 -0.9852 -1.0358 -1.0874 -1.1413 -1.1975 -1.2523
 -0.7008 -0.6369 -0.5881 -0.5554 -0.5387 -0.5374 -0.5503 -0.5748 -0.6019 -0.6255
 -0.6465 -0.6662 -0.6836 -0.6965 -0.7026 -0.6964 -0.6923 -0.7018 -0.7238 -0.7561
 -0.7964 -0.8428 -0.8932 -0.9453 -0.9977 -1.0500 -1.1026 -1.1558 -1.2110 -1.2686
 -1.3252
 -0.6987 -0.6348 -0.5840 -0.5456 -0.5200 -0.5070 -0.5059 -0.5163 -0.5377 -0.5663
 -0.5978 -0.6280 -0.6535 -0.6728 -0.6856 -0.6926 -0.6921 -0.7032 -0.7261 -0.7590
 -0.7999 -0.8471 -0.8989 -0.9530 -1.0077 -1.0622 -1.1164 -1.1707 -1.2256 -1.2821
 -1.3411
 -0.6911 -0.6296 -0.5807 -0.5436 -0.5172 -0.5009 -0.4944 -0.4973 -0.5088 -0.5276
 -0.5513 -0.5783 -0.6066 -0.6337 -0.6564 -0.6837 -0.6889 -0.7021 -0.7262 -0.7597
 -0.8012 -0.8493 -0.9025 -0.9588 -1.0160 -1.0728 -1.1293 -1.1853 -1.2412 -1.2978
 -1.3559
 -0.6784 -0.6204 -0.5739 -0.5392 -0.5149 -0.4997 -0.4923 -0.4920 -0.4984 -0.5109
 -0.5280 -0.5479 -0.5689 -0.5905 -0.6125 -0.6602 -0.6821 -0.6980 -0.7233 -0.7572
 -0.7990 -0.8475 -0.9016 -0.9596 -1.0192 -1.0786 -1.1374 -1.1954 -1.2529 -1.3105
 -1.3684
 -0.6493 -0.6002 -0.5599 -0.5284 -0.5074 -0.4948 -0.4893 -0.4892 -0.4939 -0.5027
 -0.5151 -0.5303 -0.5469 -0.5636 -0.5802 -0.6233 -0.6635 -0.6905 -0.7176 -0.7523
 -0.7941 -0.8429 -0.8974 -0.9565 -1.0181 -1.0800 -1.1414 -1.2018 -1.2613 -1.3203
 -1.3786
 -0.6038 -0.5593 -0.5298 -0.5067 -0.4903 -0.4816 -0.4793 -0.4816 -0.4873 -0.4955
 -0.5056 -0.5176 -0.5310 -0.5450 -0.5595 -0.5730 -0.6331 -0.6796 -0.7091
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F850LP
 -1.4402 -1.4457 -1.4413 -1.4190 -1.3484 -1.2383 -1.1060 -0.9658 -0.8417 -0.7789
 -0.7514 -0.7352 -0.7202 -0.7037 -0.6868 -0.6502 -0.6290 -0.6232 -0.6350
 -1.2510 -1.2536 -1.2533 -1.2418 -1.2107 -1.1516 -1.0571 -0.9302 -0.8289 -0.7741
 -0.7503 -0.7379 -0.7264 -0.7129 -0.6979 -0.6657 -0.6484 -0.6463 -0.6592 -0.6857
 -1.0842 -1.0796 -1.0793 -1.0759 -1.0622 -1.0308 -0.9745 -0.8892 -0.8106 -0.7636
 -0.7428 -0.7338 -0.7265 -0.7166 -0.7043 -0.6759 -0.6618 -0.6629 -0.6783 -0.7059
 -0.7429
 -0.9499 -0.9329 -0.9270 -0.9260 -0.9233 -0.9124 -0.8869 -0.8386 -0.7839 -0.7464
 -0.7295 -0.7241 -0.7211 -0.7155 -0.7067 -0.6828 -0.6714 -0.6748 -0.6923 -0.7210
 -0.7582 -0.8013
 -0.8538 -0.8216 -0.8043 -0.7983 -0.7985 -0.7993 -0.7947 -0.7769 -0.7466 -0.7217
 -0.7102 -0.7088 -0.7104 -0.7099 -0.7053 -0.6869 -0.6779 -0.6834 -0.7023 -0.7322
 -0.7699 -0.8135 -0.8605 -0.9085
 -0.7764 -0.7381 -0.7132 -0.6989 -0.6944 -0.6973 -0.7033 -0.7061 -0.6988 -0.6886
 -0.6847 -0.6880 -0.6944 -0.6992 -0.6998 -0.6886 -0.6822 -0.6894 -0.7094 -0.7401
 -0.7785 -0.8227 -0.8708 -0.9210 -0.9719 -1.0234 -1.0761 -1.1316 -1.1891 -1.2448
 -0.7420 -0.6817 -0.6390 -0.6140 -0.6042 -0.6059 -0.6153 -0.6301 -0.6417 -0.6471
 -0.6525 -0.6616 -0.6729 -0.6832 -0.6894 -0.6875 -0.6842 -0.6931 -0.7141 -0.7453
 -0.7844 -0.8293 -0.8786 -0.9304 -0.9833 -1.0365 -1.0902 -1.1447 -1.2016 -1.2606
 -1.3181
 -0.7345 -0.6682 -0.6150 -0.5755 -0.5498 -0.5371 -0.5363 -0.5470 -0.5681 -0.5906
 -0.6108 -0.6292 -0.6462 -0.6616 -0.6735 -0.6832 -0.6838 -0.6945 -0.7165 -0.7483
 -0.7879 -0.8335 -0.8838 -0.9374 -0.9923 -1.0475 -1.1029 -1.1583 -1.2147 -1.2730
 -1.3336
 -0.7267 -0.6603 -0.6062 -0.5636 -0.5322 -0.5120 -0.5024 -0.5026 -0.5124 -0.5308
 -0.5541 -0.5803 -0.6071 -0.6312 -0.6505 -0.6746 -0.6809 -0.6936 -0.7170 -0.7494
 -0.7896 -0.8361 -0.8874 -0.9425 -0.9996 -1.0571 -1.1146 -1.1724 -1.2305 -1.2888
 -1.3472
 -0.7180 -0.6517 -0.5986 -0.5568 -0.5253 -0.5036 -0.4908 -0.4865 -0.4903 -0.5016
 -0.5187 -0.5396 -0.5628 -0.5871 -0.6111 -0.6571 -0.6747 -0.6900 -0.7146 -0.7476
 -0.7881 -0.8352 -0.8873 -0.9435 -1.0023 -1.0620 -1.1217 -1.1809 -1.2398 -1.2989
 -1.3583
 -0.7021 -0.6399 -0.5881 -0.5479 -0.5182 -0.4977 -0.4853 -0.4800 -0.4812 -0.4885
 -0.5009 -0.5173 -0.5360 -0.5553 -0.5747 -0.6228 -0.6611 -0.6835 -0.7097 -0.7435
 -0.7843 -0.8316 -0.8843 -0.9413 -1.0014 -1.0630 -1.1250 -1.1864 -1.2472 -1.3076
 -1.3669
 -0.6687 -0.6159 -0.5706 -0.5342 -0.5065 -0.4882 -0.4778 -0.4738 -0.4751 -0.4808
 -0.4903 -0.5032 -0.5184 -0.5348 -0.5413 -0.5717 -0.6401 -0.6741 -0.7023
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F850LP
 -1.6257 -1.6500 -1.6638 -1.6488 -1.5869 -1.4635 -1.2673 -1.0242 -0.8558 -0.7669
 -0.7291 -0.7126 -0.7012 -0.6893 -0.6760 -0.6453 -0.6260 -0.6211 -0.6315
 -1.4274 -1.4507 -1.4607 -1.4551 -1.4186 -1.3377 -1.1995 -1.0092 -0.8541 -0.7675
 -0.7300 -0.7151 -0.7064 -0.6972 -0.6861 -0.6588 -0.6432 -0.6416 -0.6533 -0.6775
 -1.2414 -1.2537 -1.2655 -1.2677 -1.2503 -1.2029 -1.1151 -0.9801 -0.8486 -0.7650
 -0.7262 -0.7117 -0.7054 -0.6993 -0.6910 -0.6677 -0.6548 -0.6559 -0.6704 -0.6964
 -0.7315
 -1.0812 -1.0802 -1.0862 -1.0916 -1.0878 -1.0664 -1.0188 -0.9347 -0.8338 -0.7582
 -0.7188 -0.7040 -0.6996 -0.6968 -0.6918 -0.6735 -0.6630 -0.6663 -0.6828 -0.7103
 -0.7462 -0.7880
 -0.9564 -0.9381 -0.9325 -0.9343 -0.9364 -0.9317 -0.9128 -0.8707 -0.8050 -0.7441
 -0.7073 -0.6926 -0.6898 -0.6902 -0.6889 -0.6768 -0.6687 -0.6738 -0.6917 -0.7205
 -0.7573 -0.7997 -0.8460 -0.8938
 -0.8553 -0.8349 -0.8143 -0.8052 -0.8041 -0.8057 -0.8039 -0.7910 -0.7597 -0.7195
 -0.6901 -0.6774 -0.6763 -0.6796 -0.6821 -0.6776 -0.6725 -0.6792 -0.6981 -0.7277
 -0.7653 -0.8084 -0.8557 -0.9056 -0.9566 -1.0089 -1.0632 -1.1200 -1.1784 -1.2349
 -0.7896 -0.7448 -0.7186 -0.7046 -0.6976 -0.6964 -0.7000 -0.7037 -0.6989 -0.6824
 -0.6654 -0.6575 -0.6589 -0.6651 -0.6714 -0.6757 -0.6744 -0.6826 -0.7025 -0.7327
 -0.7709 -0.8148 -0.8630 -0.9143 -0.9672 -1.0210 -1.0755 -1.1316 -1.1902 -1.2501
 -1.3084
 -0.7672 -0.7043 -0.6561 -0.6236 -0.6053 -0.5988 -0.6012 -0.6103 -0.6235 -0.6301
 -0.6302 -0.6311 -0.6369 -0.6464 -0.6564 -0.6705 -0.6739 -0.6841 -0.7051 -0.7356
 -0.7743 -0.8189 -0.8679 -0.9205 -0.9752 -1.0309 -1.0872 -1.1439 -1.2018 -1.2617
 -1.3232
 -0.7567 -0.6901 -0.6351 -0.5918 -0.5608 -0.5414 -0.5320 -0.5316 -0.5404 -0.5569
 -0.5738 -0.5901 -0.6063 -0.6220 -0.6367 -0.6614 -0.6708 -0.6835 -0.7058 -0.7371
 -0.7763 -0.8217 -0.8716 -0.9253 -0.9816 -1.0393 -1.0976 -1.1559 -1.2148 -1.2747
 -1.3361
 -0.7473 -0.6797 -0.6238 -0.5785 -0.5433 -0.5182 -0.5026 -0.4956 -0.4964 -0.5050
 -0.5200 -0.5387 -0.5600 -0.5829 -0.6051 -0.6467 -0.6647 -0.6803 -0.7040 -0.7361
 -0.7755 -0.8213 -0.8719 -0.9265 -0.9840 -1.0433 -1.1035 -1.1638 -1.2241 -1.2853
 -1.3455
 -0.7375 -0.6695 -0.6130 -0.5678 -0.5326 -0.5067 -0.4893 -0.4797 -0.4773 -0.4818
 -0.4922 -0.5074 -0.5257 -0.5459 -0.5669 -0.6180 -0.6537 -0.6743 -0.6997 -0.7327
 -0.7726 -0.8186 -0.8697 -0.9249 -0.9833 -1.0440 -1.1060 -1.1682 -1.2303 -1.2921
 -1.3515
 -0.7180 -0.6553 -0.6008 -0.5558 -0.5217 -0.4967 -0.4800 -0.4704 -0.4672 -0.4697
 -0.4774 -0.4896 -0.5050 -0.5223 -0.5221 -0.5753 -0.6378 -0.6655 -0.6929
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F850LP
 -1.7826 -1.8279 -1.8376 -1.8009 -1.7179 -1.5723 -1.3593 -1.0636 -0.8724 -0.7582
 -0.7063 -0.6865 -0.6773 -0.6694 -0.6602 -0.6358 -0.6196 -0.6160 -0.6259
 -1.5834 -1.6257 -1.6575 -1.6657 -1.6331 -1.5361 -1.3498 -1.0877 -0.8850 -0.7648
 -0.7097 -0.6894 -0.6818 -0.6763 -0.6694 -0.6483 -0.6349 -0.6339 -0.6451 -0.6675
 -1.3872 -1.4208 -1.4503 -1.4646 -1.4507 -1.3929 -1.2736 -1.0842 -0.8953 -0.7715
 -0.7105 -0.6872 -0.6801 -0.6771 -0.6729 -0.6563 -0.6451 -0.6464 -0.6601 -0.6848
 -0.7184
