 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -8.9046 -8.8004 -8.7043 -8.6112 -8.5086 -8.3733 -8.1655 -7.8075 -7.2896 -6.7361
 -6.2560 -5.8848 -5.6009 -5.3753 -5.1847 -4.7923 -4.4791 -4.2249 -4.0124 -3.8297
 -3.6709 -3.5307
 -8.5563 -8.4316 -8.3163 -8.2087 -8.1020 -7.9816 -7.8204 -7.5662 -7.1695 -6.6911
 -6.2389 -5.8685 -5.5798 -5.3504 -5.1583 -4.7648 -4.4494 -4.1964 -3.9891 -3.8133
 -3.6620 -3.5298 -3.4129 -3.3089
 -8.3017 -8.1443 -8.0031 -7.8735 -7.7513 -7.6287 -7.4898 -7.3024 -7.0142 -6.6257
 -6.2179 -5.8599 -5.5702 -5.3377 -5.1439 -4.7501 -4.4318 -4.1777 -3.9735 -3.8030
 -3.6577 -3.5320 -3.4218 -3.3243 -3.2380 -3.1612 -3.0919 -3.0260 -2.9738 -2.9396
 -8.1826 -7.9657 -7.7805 -7.6177 -7.4702 -7.3308 -7.1909 -7.0346 -6.8255 -6.5303
 -6.1834 -5.8506 -5.5668 -5.3332 -5.1385 -4.7455 -4.4247 -4.1675 -3.9640 -3.7973
 -3.6566 -3.5362 -3.4320 -3.3406 -3.2603 -3.1904 -3.1281 -3.0705 -3.0173 -2.9758
 -2.9512
 -8.1782 -7.8673 -7.6151 -7.4143 -7.2459 -7.0916 -6.9398 -6.7859 -6.6175 -6.3997
 -6.1240 -5.8311 -5.5626 -5.3334 -5.1393 -4.7490 -4.4273 -4.1653 -3.9599 -3.7950
 -3.6580 -3.5418 -3.4425 -3.3567 -3.2822 -3.2172 -3.1603 -3.1103 -3.0654 -3.0239
 -2.9919
 -8.2660 -7.8909 -7.5601 -7.2812 -7.0522 -6.8617 -6.6954 -6.5451 -6.3932 -6.2218
 -6.0178 -5.7832 -5.5464 -5.3302 -5.1409 -4.7562 -4.4360 -4.1688 -3.9590 -3.7937
 -3.6589 -3.5461 -3.4511 -3.3705 -3.3016 -3.2424 -3.1915 -3.1470 -3.1078 -3.0732
 -3.0426
 -8.4512 -8.0141 -7.6262 -7.2843 -6.9899 -6.7412 -6.5300 -6.3472 -6.1806 -6.0188
 -5.8525 -5.6757 -5.4928 -5.3131 -5.1426 -4.7716 -4.4557 -4.1840 -3.9675 -3.7986
 -3.6638 -3.5530 -3.4610 -3.3843 -3.3202 -3.2664 -3.2211 -3.1823 -3.1486 -3.1193
 -3.0939
 -8.7421 -8.2376 -7.7895 -7.3917 -7.0420 -6.7387 -6.4783 -6.2545 -6.0583 -5.8816
 -5.7162 -5.5570 -5.4016 -5.2529 -5.1130 -4.7862 -4.4810 -4.2073 -3.9829 -3.8079
 -3.6707 -3.5603 -3.4701 -3.3963 -3.3360 -3.2868 -3.2468 -3.2137 -3.1856 -3.1618
 -3.1458
 -9.1359 -8.5669 -8.0523 -7.5951 -7.1908 -6.8362 -6.5280 -6.2619 -6.0322 -5.8320
 -5.6541 -5.4919 -5.3411 -5.2012 -5.0521 -4.8000 -4.5119 -4.2387 -4.0052
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = BX   
-10.5236-10.4952-10.3995-10.2238 -9.9547 -9.5821 -9.0983 -8.4978 -7.8045 -7.1345
 -6.5725 -6.1633 -5.8641 -5.6309 -5.4363 -5.0430 -4.7251 -4.4516 -4.1977
-10.0024 -9.9586 -9.9814 -9.9834 -9.8787 -9.5982 -9.0866 -8.3708 -7.6745 -7.0154
 -6.4687 -6.0648 -5.7672 -5.5354 -5.3422 -4.9509 -4.6364 -4.3696 -4.1354 -3.9269
 -9.5172 -9.4553 -9.3988 -9.3337 -9.2383 -9.0787 -8.7899 -8.2560 -7.5942 -6.9592
 -6.4211 -6.0132 -5.7096 -5.4745 -5.2802 -4.8882 -4.5741 -4.3122 -4.0870 -3.8898
 -3.7164
 -9.0793 -8.9986 -8.9266 -8.8559 -8.7711 -8.6473 -8.4425 -8.0739 -7.5197 -6.9287
 -6.4040 -5.9893 -5.6775 -5.4362 -5.2390 -4.8454 -4.5303 -4.2711 -4.0525 -3.8636
 -3.6993 -3.5547
 -8.7000 -8.5996 -8.5087 -8.4252 -8.3404 -8.2372 -8.0869 -7.8341 -7.4192 -6.8976
 -6.3987 -5.9833 -5.6627 -5.4138 -5.2125 -4.8165 -4.4998 -4.2414 -4.0276 -3.8453
 -3.6879 -3.5507 -3.4297 -3.3218
 -8.4010 -8.2691 -8.1559 -8.0528 -7.9563 -7.8569 -7.7359 -7.5582 -7.2663 -6.8468
 -6.3911 -5.9855 -5.6599 -5.4037 -5.1975 -4.7987 -4.4804 -4.2209 -4.0097 -3.8326
 -3.6808 -3.5497 -3.4350 -3.3335 -3.2432 -3.1625 -3.0889 -3.0200 -2.9677 -2.9326
 -8.2069 -8.0325 -7.8820 -7.7518 -7.6340 -7.5225 -7.4074 -7.2686 -7.0657 -6.7567
 -6.3689 -5.9882 -5.6638 -5.4028 -5.1920 -4.7902 -4.4708 -4.2085 -3.9978 -3.8244
 -3.6772 -3.5510 -3.4418 -3.3461 -3.2617 -3.1881 -3.1224 -3.0618 -3.0066 -2.9657
 -2.9408
 -8.1374 -7.8880 -7.6946 -7.5332 -7.3874 -7.2526 -7.1236 -6.9923 -6.8368 -6.6177
 -6.3167 -5.9808 -5.6702 -5.4084 -5.1944 -4.7897 -4.4704 -4.2047 -3.9918 -3.8198
 -3.6762 -3.5541 -3.4494 -3.3590 -3.2802 -3.2111 -3.1511 -3.0992 -3.0522 -3.0096
 -2.9786
 -8.1862 -7.8504 -7.5670 -7.3400 -7.1609 -7.0133 -6.8793 -6.7446 -6.6049 -6.4365
 -6.2159 -5.9434 -5.6633 -5.4119 -5.1988 -4.7933 -4.4759 -4.2068 -3.9897 -3.8168
 -3.6754 -3.5565 -3.4558 -3.3700 -3.2964 -3.2329 -3.1785 -3.1318 -3.0916 -3.0567
 -3.0258
 -8.3246 -7.9311 -7.5819 -7.2802 -7.0285 -6.8226 -6.6511 -6.5007 -6.3615 -6.2198
 -6.0594 -5.8613 -5.6366 -5.4129 -5.2092 -4.8063 -4.4919 -4.2209 -3.9978 -3.8210
 -3.6792 -3.5622 -3.4643 -3.3822 -3.3128 -3.2543 -3.2051 -3.1638 -3.1290 -3.1002
 -3.0734
 -8.5586 -8.1055 -7.7001 -7.3413 -7.0284 -6.7608 -6.5353 -6.3433 -6.1738 -6.0179
 -5.8673 -5.7105 -5.5405 -5.3657 -5.1960 -4.8227 -4.5136 -4.2430 -4.0137 -3.8307
 -3.6860 -3.5690 -3.4728 -3.3932 -3.3274 -3.2730 -3.2286 -3.1924 -3.1629 -3.1387
 -3.1190
 -8.9122 -8.3868 -7.9178 -7.5018 -7.1344 -6.8132 -6.5353 -6.2966 -6.0910 -5.9098
 -5.7448 -5.5890 -5.4371 -5.2877 -5.1592 -4.8425 -4.5410 -4.2731 -4.0374
 [Fe/H] =  0.50 [alpha/Fe] = 0.40 BC value = BX   
-10.6864-10.6918-10.3964 -9.9641 -9.4971 -9.0774 -8.7844 -8.5635 -7.9371 -7.2931
 -6.7044 -6.2569 -5.9339 -5.6879 -5.4892 -5.0944 -4.7763 -4.4997 -4.2505
-10.1725-10.1631-10.1326-10.2520-10.1168 -9.7520 -9.1793 -8.4735 -7.8266 -7.1845
 -6.6104 -6.1687 -5.8458 -5.6004 -5.4017 -5.0098 -4.6944 -4.4243 -4.1850 -3.9711
 -9.6933 -9.6586 -9.6169 -9.5751 -9.4907 -9.3371 -9.0291 -8.4131 -7.7595 -7.1363
 -6.5718 -6.1263 -5.7950 -5.5440 -5.3424 -4.9494 -4.6351 -4.3695 -4.1381 -3.9342
 -3.7549
 -9.2298 -9.1761 -9.1317 -9.0851 -9.0176 -8.9020 -8.6944 -8.2991 -7.7126 -7.1106
 -6.5605 -6.1118 -5.7692 -5.5092 -5.3021 -4.9058 -4.5911 -4.3284 -4.1035 -3.9073
 -3.7358 -3.5853
 -8.8311 -8.7550 -8.6901 -8.6315 -8.5672 -8.4776 -8.3331 -8.0758 -7.6327 -7.0922
 -6.5632 -6.1130 -5.7606 -5.4893 -5.2757 -4.8741 -4.5588 -4.2970 -4.0769 -3.8874
 -3.7225 -3.5788 -3.4525 -3.3401
 -8.4917 -8.3924 -8.3045 -8.2267 -8.1538 -8.0736 -7.9653 -7.7931 -7.4939 -7.0482
 -6.5656 -6.1229 -5.7637 -5.4823 -5.2605 -4.8522 -4.5362 -4.2737 -4.0564 -3.8723
 -3.7132 -3.5752 -3.4548 -3.3487 -3.2541 -3.1688 -3.0900 -3.0174 -2.9642 -2.9270
 -8.2366 -8.1040 -7.9877 -7.8856 -7.7937 -7.7064 -7.6112 -7.4857 -7.2874 -6.9656
 -6.5493 -6.1339 -5.7742 -5.4849 -5.2554 -4.8391 -4.5227 -4.2586 -4.0416 -3.8613
 -3.7070 -3.5738 -3.4586 -3.3581 -3.2692 -3.1902 -3.1201 -3.0561 -2.9978 -2.9569
 -2.9310
 -8.1143 -7.9256 -7.7637 -7.6253 -7.5049 -7.3968 -7.2935 -7.1834 -7.0409 -6.8236
 -6.5027 -6.1344 -5.7867 -5.4949 -5.2592 -4.8341 -4.5178 -4.2517 -4.0329 -3.8538
 -3.7033 -3.5744 -3.4636 -3.3678 -3.2843 -3.2109 -3.1467 -3.0905 -3.0405 -2.9958
 -2.9656
 -8.1047 -7.8164 -7.5878 -7.4147 -7.2773 -7.1540 -7.0333 -6.9126 -6.7882 -6.6287
 -6.4022 -6.1034 -5.7870 -5.5028 -5.2658 -4.8341 -4.5183 -4.2512 -4.0287 -3.8484
 -3.7000 -3.5745 -3.4676 -3.3762 -3.2975 -3.2292 -3.1705 -3.1204 -3.0774 -3.0404
 -3.0084
 -8.2040 -7.8504 -7.5414 -7.2842 -7.0778 -6.9162 -6.7845 -6.6672 -6.5499 -6.4182
 -6.2551 -6.0373 -5.7757 -5.5143 -5.2817 -4.8448 -4.5292 -4.2623 -4.0353 -3.8511
 -3.7020 -3.5784 -3.4743 -3.3863 -3.3116 -3.2479 -3.1940 -3.1487 -3.1111 -3.0804
 -3.0551
 -8.3877 -7.9795 -7.6147 -7.2935 -7.0180 -6.7890 -6.6016 -6.4449 -6.3078 -6.1794
 -6.0484 -5.8964 -5.7077 -5.4961 -5.2876 -4.8613 -4.5464 -4.2811 -4.0504 -3.8604
 -3.7080 -3.5843 -3.4818 -3.3962 -3.3246 -3.2647 -3.2152 -3.1746 -3.1419 -3.1161
 -3.0960
 -8.6826 -8.2076 -7.7850 -7.4096 -7.0789 -6.7913 -6.5463 -6.3394 -6.1627 -6.0063
 -5.8613 -5.7197 -5.5723 -5.4123 -5.2835 -4.8836 -4.5699 -4.3076 -4.0740
