 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
  0.3477  0.2736  0.2132  0.1836  0.1838  0.2019  0.2281  0.2562  0.2729  0.2664
  0.2488  0.2108  0.1547  0.0957  0.0292 -0.1467 -0.3215 -0.4929 -0.6578
  0.4039  0.3366  0.2720  0.2177  0.1762  0.1497  0.1383  0.1400  0.1497  0.1629
  0.1728  0.1677  0.1349  0.0772  0.0095 -0.1664 -0.3400 -0.5105 -0.6748 -0.8324
  0.4382  0.3777  0.3144  0.2507  0.1901  0.1397  0.1038  0.0835  0.0788  0.0889
  0.1042  0.1151  0.1028  0.0556 -0.0089 -0.1828 -0.3552 -0.5246 -0.6884 -0.8452
 -0.9954
  0.4506  0.3969  0.3404  0.2826  0.2255  0.1719  0.1246  0.0867  0.0602  0.0444
  0.0430  0.0530  0.0584  0.0309 -0.0260 -0.1959 -0.3671 -0.5352 -0.6987 -0.8550
 -1.0044 -1.1478
  0.4426  0.3965  0.3474  0.2963  0.2443  0.1936  0.1467  0.1064  0.0726  0.0449
  0.0219  0.0067  0.0062 -0.0040 -0.0465 -0.2072 -0.3764 -0.5430 -0.7060 -0.8624
 -1.0116 -1.1542 -1.2911 -1.4233
  0.4133  0.3762  0.3358  0.2926  0.2475  0.2012  0.1557  0.1136  0.0772  0.0462
  0.0180 -0.0098 -0.0312 -0.0435 -0.0757 -0.2190 -0.3845 -0.5487 -0.7106 -0.8674
 -1.0169 -1.1594 -1.2957 -1.4269 -1.5535 -1.6762 -1.7954 -1.9115 -2.0245 -2.1342
  0.3614  0.3341  0.3039  0.2705  0.2338  0.1943  0.1530  0.1117  0.0727  0.0379
  0.0068 -0.0235 -0.0555 -0.0776 -0.1069 -0.2357 -0.3929 -0.5537 -0.7132 -0.8697
 -1.0201 -1.1631 -1.2995 -1.4302 -1.5560 -1.6774 -1.7953 -1.9097 -2.0211 -2.1298
 -2.2358
  0.2890  0.2696  0.2494  0.2271  0.2009  0.1706  0.1363  0.0994  0.0614  0.0244
 -0.0101 -0.0428 -0.0760 -0.1082 -0.1365 -0.2572 -0.4042 -0.5594 -0.7152 -0.8698
 -1.0206 -1.1649 -1.3020 -1.4329 -1.5583 -1.6791 -1.7959 -1.9091 -2.0190 -2.1261
 -2.2309
  0.2027  0.1870  0.1731  0.1607  0.1456  0.1262  0.1016  0.0722  0.0389  0.0036
 -0.0320 -0.0667 -0.1011 -0.1358 -0.1666 -0.2804 -0.4198 -0.5690 -0.7202 -0.8715
 -1.0213 -1.1667 -1.3054 -1.4372 -1.5631 -1.6838 -1.8002 -1.9126 -2.0216 -2.1274
 -2.2307
  0.1114  0.0947  0.0825  0.0751  0.0690  0.0599  0.0465  0.0270  0.0019 -0.0278
 -0.0606 -0.0948 -0.1294 -0.1642 -0.1981 -0.3032 -0.4343 -0.5773 -0.7241 -0.8713
 -1.0181 -1.1628 -1.3027 -1.4361 -1.5631 -1.6843 -1.8008 -1.9129 -2.0212 -2.1260
 -2.2300
  0.0169 -0.0019 -0.0147 -0.0226 -0.0261 -0.0273 -0.0313 -0.0401 -0.0549 -0.0757
 -0.1017 -0.1318 -0.1641 -0.1977 -0.2318 -0.3292 -0.4512 -0.5869 -0.7290 -0.8725
 -1.0158 -1.1581 -1.2976 -1.4324 -1.5610 -1.6835 -1.8007 -1.9132 -2.0214 -2.1259
 -2.2272
 -0.0807 -0.1028 -0.1146 -0.1262 -0.1303 -0.1301 -0.1285 -0.1285 -0.1334 -0.1439
 -0.1604 -0.1825 -0.2092 -0.2391 -0.2677 -0.3584 -0.4705 -0.5978 -0.7349
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3675  0.3344  0.3093  0.2918  0.2812  0.2746  0.2690  0.2622  0.2544  0.2463
  0.2322  0.2030  0.1542  0.0913  0.0193 -0.1533 -0.3231 -0.4910 -0.6561
  0.3566  0.3080  0.2688  0.2384  0.2162  0.2012  0.1914  0.1838  0.1791  0.1781
  0.1761  0.1626  0.1257  0.0673  0.0000 -0.1737 -0.3433 -0.5093 -0.6727 -0.8302
  0.3940  0.3360  0.2814  0.2197  0.1776  0.1473  0.1280  0.1163  0.1103  0.1106
  0.1152  0.1160  0.0970  0.0482 -0.0163 -0.1894 -0.3591 -0.5240 -0.6861 -0.8426
 -0.9929
  0.4390  0.3795  0.3173  0.2537  0.1933  0.1407  0.0998  0.0724  0.0565  0.0505
  0.0526  0.0596  0.0590  0.0282 -0.0296 -0.2004 -0.3705 -0.5351 -0.6963 -0.8521
 -1.0015 -1.1449
  0.4554  0.4024  0.3456  0.2859  0.2263  0.1700  0.1195  0.0767  0.0434  0.0206
  0.0084  0.0059  0.0086 -0.0006 -0.0440 -0.2081 -0.3783 -0.5430 -0.7037 -0.8593
 -1.0083 -1.1510 -1.2881 -1.4204
