 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -5.0102 -4.7664 -4.5580 -4.3804 -4.2264 -4.0894 -3.9649 -3.8507 -3.7462 -3.6513
 -3.5656 -3.4880 -3.4165 -3.3490 -3.2843 -3.1329 -3.0020 -2.8969 -2.8188 -2.7649
 -2.7302 -2.7080 -2.6928 -2.6809 -2.6699 -2.6590 -2.6481 -2.6372 -2.6266 -2.6174
 -2.6092
 -4.9464 -4.7208 -4.5220 -4.3501 -4.1999 -4.0666 -3.9451 -3.8331 -3.7294 -3.6339
 -3.5467 -3.4677 -3.3960 -3.3299 -3.2675 -3.1223 -2.9957 -2.8930 -2.8148 -2.7596
 -2.7236 -2.7018 -2.6896 -2.6828 -2.6781 -2.6737 -2.6691 -2.6637 -2.6578 -2.6519
 -2.6470
 -4.8947 -4.6852 -4.4967 -4.3279 -4.1787 -4.0460 -3.9259 -3.8151 -3.7123 -3.6168
 -3.5288 -3.4485 -3.3742 -3.3081 -3.2515 -3.1125 -2.9887 -2.8888 -2.8111
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -7.6841 -7.0961 -6.5857 -6.1462 -5.7692 -5.4366 -5.1309 -4.8442 -4.5919 -4.3760
 -4.1877 -4.0191 -3.8656 -3.7288 -3.6062 -3.3481 -3.1404 -2.9721 -2.8376
 -7.2255 -6.6551 -6.1566 -5.7333 -5.3788 -5.0804 -4.8217 -4.5888 -4.3847 -4.2072
 -4.0486 -3.9012 -3.7620 -3.6342 -3.5189 -3.2798 -3.0938 -2.9450 -2.8270 -2.7350
 -6.6450 -6.1374 -5.7441 -5.4064 -5.1039 -4.8406 -4.6125 -4.4124 -4.2376 -4.0849
 -3.9483 -3.8198 -3.6939 -3.5737 -3.4636 -3.2359 -3.0632 -2.9284 -2.8222 -2.7388
 -2.6722
 -6.3099 -5.7659 -5.3446 -5.0257 -4.7906 -4.6146 -4.4512 -4.2880 -4.1335 -3.9948
 -3.8712 -3.7578 -3.6466 -3.5351 -3.4297 -3.2095 -3.0445 -2.9187 -2.8213 -2.7449
 -2.6836 -2.6327
 -6.1488 -5.5995 -5.1694 -4.8381 -4.5829 -4.3901 -4.2480 -4.1392 -4.0430 -3.9336
 -3.8187 -3.7104 -3.6090 -3.5083 -3.4087 -3.1943 -3.0337 -2.9134 -2.8223 -2.7520
 -2.6959 -2.6489 -2.6087 -2.5737
 -6.0643 -5.5243 -5.0968 -4.7641 -4.5053 -4.3028 -4.1433 -4.0165 -3.9170 -3.8401
 -3.7647 -3.6761 -3.5810 -3.4865 -3.3936 -3.1855 -3.0272 -2.9101 -2.8233 -2.7581
 -2.7072 -2.6649 -2.6284 -2.5961 -2.5673 -2.5415 -2.5201 -2.5047 -2.4966 -2.4975
 -6.0005 -5.4829 -5.0666 -4.7385 -4.4797 -4.2734 -4.1072 -3.9718 -3.8599 -3.7658
 -3.6867 -3.6177 -3.5459 -3.4658 -3.3802 -3.1799 -3.0230 -2.9072 -2.8228 -2.7616
 -2.7158 -2.6788 -2.6468 -2.6183 -2.5924 -2.5689 -2.5484 -2.5313 -2.5195 -2.5171
 -2.5242
 -5.9327 -5.4474 -5.0503 -4.7314 -4.4764 -4.2696 -4.0998 -3.9581 -3.8387 -3.7367
 -3.6474 -3.5678 -3.4971 -3.4301 -3.3593 -3.1745 -3.0197 -2.9041 -2.8205 -2.7615
 -2.7199 -2.6883 -2.6617 -2.6381 -2.6164 -2.5961 -2.5778 -2.5614 -2.5478 -2.5410
 -2.5445
 -5.8517 -5.4053 -5.0328 -4.7274 -4.4783 -4.2736 -4.1026 -3.9573 -3.8323 -3.7240
 -3.6289 -3.5438 -3.4663 -3.3956 -3.3292 -3.1645 -3.0150 -2.8995 -2.8159 -2.7576
 -2.7185 -2.6916 -2.6710 -2.6532 -2.6367 -2.6210 -2.6062 -2.5924 -2.5803 -2.5723
 -2.5685
 -5.7699 -5.3692 -5.0237 -4.7323 -4.4891 -4.2860 -4.1139 -3.9659 -3.8369 -3.7235
 -3.6231 -3.5337 -3.4528 -3.3786 -3.3096 -3.1529 -3.0117 -2.8967 -2.8120 -2.7527
 -2.7139 -2.6896 -2.6738 -2.6620 -2.6517 -2.6417 -2.6319 -2.6222 -2.6131 -2.6054
 -2.5986
 -5.6891 -5.3314 -5.0154 -4.7409 -4.5054 -4.3036 -4.1299 -3.9788 -3.8460 -3.7283
 -3.6234 -3.5297 -3.4456 -3.3691 -3.2987 -3.1420 -3.0068 -2.8942 -2.8084 -2.7476
 -2.7076 -2.6836 -2.6705 -2.6636 -2.6593 -2.6557 -2.6520 -2.6478 -2.6432 -2.6387
 -2.6353
 -5.6201 -5.2965 -5.0077 -4.7511 -4.5256 -4.3270 -4.1520 -3.9971 -3.8596 -3.7373
 -3.6279 -3.5299 -3.4380 -3.3593 -3.2965 -3.1318 -3.0003 -2.8920 -2.8051
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.5632 -8.0708 -7.6070 -7.1656 -6.7347 -6.2830 -5.7796 -5.2387 -4.7869 -4.4363
 -4.1717 -3.9682 -3.8030 -3.6646 -3.5447 -3.3008 -3.1103 -2.9550 -2.8274
 -8.1878 -7.6478 -7.1451 -6.6818 -6.2528 -5.8395 -5.4047 -4.9731 -4.6036 -4.3049
 -4.0690 -3.8814 -3.7271 -3.5953 -3.4800 -3.2465 -3.0694 -2.9294 -2.8160 -2.7246
 -7.8601 -7.3193 -6.8086 -6.3381 -5.9122 -5.5263 -5.1555 -4.7958 -4.4809 -4.2183
 -4.0041 -3.8290 -3.6819 -3.5546 -3.4424 -3.2146 -3.0447 -2.9138 -2.8097 -2.7261
 -2.6588
 -7.3375 -6.8406 -6.4169 -6.0235 -5.6459 -5.2926 -4.9664 -4.6610 -4.3876 -4.1534
 -3.9576 -3.7941 -3.6546 -3.5318 -3.4221 -3.1977 -3.0312 -2.9054 -2.8075 -2.7298
 -2.6676 -2.6163
 -6.9817 -6.4232 -5.9565 -5.5729 -5.2643 -5.0143 -4.7778 -4.5368 -4.3059 -4.0990
 -3.9198 -3.7669 -3.6353 -3.5182 -3.4116 -3.1899 -3.0246 -2.9014 -2.8076 -2.7346
 -2.6769 -2.6297 -2.5897 -2.5554
 -6.8281 -6.2070 -5.6973 -5.2911 -4.9674 -4.7082 -4.4992 -4.3283 -4.1810 -4.0338
 -3.8847 -3.7444 -3.6193 -3.5080 -3.4058 -3.1872 -3.0220 -2.8997 -2.8084 -2.7390
 -2.6855 -2.6426 -2.6064 -2.5750 -2.5475 -2.5238 -2.5042 -2.4902 -2.4833 -2.4842
 -6.7875 -6.1396 -5.6012 -5.1710 -4.8330 -4.5651 -4.3489 -4.1709 -4.0236 -3.9050
 -3.8066 -3.7087 -3.6038 -3.4991 -3.4009 -3.1870 -3.0215 -2.8990 -2.8089 -2.7420
 -2.6921 -2.6536 -2.6220 -2.5944 -2.5699 -2.5482 -2.5296 -2.5147 -2.5048 -2.5031
 -2.5100
 -6.7805 -6.1325 -5.5819 -5.1358 -4.7833 -4.5062 -4.2849 -4.1046 -3.9545 -3.8286
 -3.7226 -3.6348 -3.5578 -3.4783 -3.3936 -3.1876 -3.0221 -2.8985 -2.8083 -2.7428
 -2.6956 -2.6612 -2.6344 -2.6117 -2.5914 -2.5729 -2.5566 -2.5425 -2.5317 -2.5261
 -2.5299
 -6.7524 -6.1283 -5.5857 -5.1373 -4.7774 -4.4924 -4.2650 -4.0799 -3.9266 -3.7972
 -3.6863 -3.5903 -3.5069 -3.4341 -3.3652 -3.1847 -3.0213 -2.8965 -2.8056 -2.7405
 -2.6950 -2.6639 -2.6420 -2.6246 -2.6095 -2.5955 -2.5828 -2.5712 -2.5616 -2.5557
 -2.5536
 -6.7020 -6.1224 -5.6027 -5.1648 -4.8041 -4.5119 -4.2778 -4.0868 -3.9279 -3.7933
 -3.6773 -3.5763 -3.4871 -3.4077 -3.3366 -3.1757 -3.0219 -2.8963 -2.8036 -2.7375
 -2.6921 -2.6627 -2.6445 -2.6324 -2.6229 -2.6144 -2.6066 -2.5990 -2.5922 -2.5869
 -2.5842
 -6.6230 -6.0961 -5.6155 -5.1983 -4.8439 -4.5507 -4.3103 -4.1122 -3.9467 -3.8059
 -3.6840 -3.5772 -3.4830 -3.3990 -3.3234 -3.1621 -3.0200 -2.8963 -2.8017 -2.7338
 -2.6874 -2.6581 -2.6418 -2.6338 -2.6298 -2.6273 -2.6252 -2.6228 -2.6204 -2.6183
 -2.6171
 -6.5291 -6.0546 -5.6197 -5.2320 -4.8940 -4.6044 -4.3595 -4.1533 -3.9795 -3.8310
 -3.7023 -3.5894 -3.4894 -3.4005 -3.3256 -3.1439 -3.0156 -2.8965 -2.7999
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value = G_BP 
 -8.8480 -8.4113 -8.0005 -7.6093 -7.2276 -6.7878 -6.2201 -5.5352 -4.9488 -4.5061
 -4.1886 -3.9594 -3.7844 -3.6419 -3.5204 -3.2796 -3.0947 -2.9455 -2.8207
 -8.4888 -8.0082 -7.5581 -7.1379 -6.7377 -6.3205 -5.8144 -5.2634 -4.7788 -4.3946
 -4.1042 -3.8874 -3.7198 -3.5829 -3.4659 -3.2326 -3.0576 -2.9202 -2.8095 -2.7186
 -8.2242 -7.7169 -7.2376 -6.7895 -6.3741 -5.9747 -5.5422 -5.0846 -4.6715 -4.3290
 -4.0585 -3.8492 -3.6851 -3.5507 -3.4357 -3.2060 -3.0360 -2.9061 -2.8029 -2.7191
 -2.6512
 -7.8628 -7.4021 -6.9506 -6.5141 -6.0990 -5.7097 -5.3322 -4.9462 -4.5888 -4.2822
 -4.0305 -3.8290 -3.6677 -3.5348 -3.4210 -3.1930 -3.0248 -2.8985 -2.8003 -2.7219
 -2.6587 -2.6069
 -7.5022 -6.9542 -6.4735 -6.1210 -5.7973 -5.4734 -5.1451 -4.8204 -4.5130 -4.2400
 -4.0081 -3.8162 -3.6589 -3.5278 -3.4151 -3.1882 -3.0201 -2.8952 -2.8002 -2.7257
 -2.6667 -2.6187 -2.5785 -2.5442
 -7.2266 -6.5757 -6.0889 -5.6939 -5.3696 -5.0967 -4.8614 -4.6377 -4.4101 -4.1866
 -3.9820 -3.8040 -3.6527 -3.5247 -3.4138 -3.1881 -3.0192 -2.8943 -2.8010 -2.7295
 -2.6740 -2.6300 -2.5934 -2.5622 -2.5352 -2.5119 -2.4933 -2.4806 -2.4745 -2.4757
 -7.0935 -6.4553 -5.9150 -5.4745 -5.1213 -4.8337 -4.5927 -4.3851 -4.2082 -4.0588
 -3.9200 -3.7803 -3.6449 -3.5222 -3.4138 -3.1903 -3.0204 -2.8945 -2.8017 -2.7322
 -2.6797 -2.6395 -2.6072 -2.5797 -2.5559 -2.5350 -2.5175 -2.5037 -2.4949 -2.4939
 -2.5006
 -7.1102 -6.4459 -5.8684 -5.3920 -5.0099 -4.7058 -4.4594 -4.2537 -4.0782 -3.9288
 -3.8051 -3.7033 -3.6091 -3.5114 -3.4124 -3.1934 -3.0228 -2.8952 -2.8019 -2.7333
 -2.6830 -2.6461 -2.6182 -2.5954 -2.5756 -2.5580 -2.5427 -2.5300 -2.5205 -2.5161
 -2.5202
 -7.1284 -6.4660 -5.8772 -5.3794 -4.9756 -4.6547 -4.3987 -4.1903 -4.0167 -3.8691
 -3.7428 -3.6352 -3.5449 -3.4666 -3.3905 -3.1940 -3.0241 -2.8949 -2.8002 -2.7318
 -2.6829 -2.6487 -2.6248 -2.6070 -2.5922 -2.5791 -2.5674 -2.5572 -2.5489 -2.5437
 -2.5434
 -7.1195 -6.4915 -5.9114 -5.4106 -4.9950 -4.6596 -4.3925 -4.1762 -3.9986 -3.8492
 -3.7214 -3.6108 -3.5144 -3.4306 -3.3571 -3.1889 -3.0272 -2.8964 -2.7996 -2.7299
 -2.6810 -2.6482 -2.6273 -2.6141 -2.6047 -2.5968 -2.5899 -2.5835 -2.5780 -2.5742
 -2.5728
 -7.0707 -6.4849 -5.9411 -5.4541 -5.0400 -4.6975 -4.4196 -4.1937 -4.0086 -3.8536
 -3.7213 -3.6067 -3.5063 -3.4178 -3.3391 -3.1747 -3.0275 -2.8982 -2.7992 -2.7274
 -2.6775 -2.6448 -2.6255 -2.6156 -2.6111 -2.6088 -2.6074 -2.6061 -2.6049 -2.6042
 -2.6045
 -6.9969 -6.4585 -5.9548 -5.4974 -5.0979 -4.7568 -4.4720 -4.2362 -4.0411 -3.8778
 -3.7386 -3.6179 -3.5121 -3.4187 -3.3365 -3.1514 -3.0250 -2.9003 -2.7990
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value = G_BP 
 -9.0392 -8.6445 -8.2777 -7.9382 -7.6334 -7.2504 -6.6664 -5.8713 -5.1482 -4.6040
 -4.2286 -3.9667 -3.7757 -3.6264 -3.5029 -3.2612 -3.0799 -2.9350 -2.8142
 -8.6911 -8.2590 -7.8594 -7.4944 -7.1531 -6.7798 -6.2538 -5.6029 -4.9956 -4.5130
 -4.1600 -3.9077 -3.7217 -3.5765 -3.4559 -3.2207 -3.0465 -2.9116 -2.8024 -2.7119
 -8.4496 -7.9889 -7.5559 -7.1572 -6.7894 -6.4220 -5.9679 -5.4257 -4.9064 -4.4702
 -4.1335 -3.8835 -3.6971 -3.5519 -3.4321 -3.1988 -3.0278 -2.8981 -2.7955 -2.7117
 -2.6430
 -8.2197 -7.7588 -7.3160 -6.8976 -6.5058 -6.1338 -5.7400 -5.2847 -4.8370 -4.4444
 -4.1255 -3.8786 -3.6900 -3.5430 -3.4226 -3.1892 -3.0186 -2.8912 -2.7927 -2.7135
 -2.6492 -2.5966
 -7.7838 -7.3678 -6.9938 -6.6298 -6.2643 -5.8996 -5.5382 -5.1545 -4.7692 -4.4189
 -4.1218 -3.8817 -3.6925 -3.5431 -3.4214 -3.1870 -3.0155 -2.8886 -2.7923 -2.7164
 -2.6558 -2.6068 -2.5661 -2.5318
 -7.4429 -6.9309 -6.5093 -6.1627 -5.8659 -5.5917 -5.3093 -5.0018 -4.6838 -4.3811
 -4.1121 -3.8847 -3.6984 -3.5482 -3.4249 -3.1892 -3.0162 -2.8883 -2.7930 -2.7196
 -2.6621 -2.6164 -2.5791 -2.5477 -2.5211 -2.4989 -2.4814 -2.4693 -2.4641 -2.4658
 -7.3174 -6.7293 -6.2301 -5.8200 -5.4846 -5.2005 -4.9487 -4.7163 -4.4962 -4.2827
 -4.0730 -3.8758 -3.7021 -3.5543 -3.4307 -3.1936 -3.0191 -2.8895 -2.7941 -2.7222
 -2.6671 -2.6245 -2.5910 -2.5633 -2.5398 -2.5197 -2.5032 -2.4907 -2.4832 -2.4830
 -2.4900
 -7.3281 -6.6906 -6.1320 -5.6643 -5.2841 -4.9739 -4.7129 -4.4835 -4.2770 -4.0968
 -3.9448 -3.8111 -3.6817 -3.5543 -3.4362 -3.1992 -3.0232 -2.8916 -2.7949 -2.7235
 -2.6702 -2.6304 -2.6006 -2.5771 -2.5575 -2.5407 -2.5266 -2.5152 -2.5069 -2.5041
 -2.5089
 -7.3855 -6.7256 -6.1324 -5.6227 -5.2025 -4.8631 -4.5877 -4.3578 -4.1598 -3.9864
 -3.8366 -3.7112 -3.6073 -3.5150 -3.4237 -3.2031 -3.0264 -2.8928 -2.7944 -2.7227
 -2.6705 -2.6330 -2.6065 -2.5874 -2.5725 -2.5600 -2.5494 -2.5405 -2.5337 -2.5300
 -2.5313
 -7.4271 -6.7869 -6.1833 -5.6523 -5.2036 -4.8377 -4.5435 -4.3047 -4.1065 -3.9379
 -3.7921 -3.6660 -3.5581 -3.4666 -3.3873 -3.2036 -3.0319 -2.8962 -2.7953 -2.7220
 -2.6697 -2.6333 -2.6092 -2.5939 -2.5838 -2.5762 -2.5701 -2.5650 -2.5610 -2.5588
 -2.5591
 -7.4243 -6.8151 -6.2383 -5.7057 -5.2468 -4.8639 -4.5519 -4.2998 -4.0943 -3.9229
 -3.7770 -3.6508 -3.5409 -3.4452 -3.3617 -3.1902 -3.0352 -2.8999 -2.7965 -2.7209
 -2.6673 -2.6311 -2.6083 -2.5958 -2.5898 -2.5872 -2.5863 -2.5860 -2.5862 -2.5870
 -2.5891
 -7.3854 -6.8122 -6.2664 -5.7620 -5.3093 -4.9221 -4.5987 -4.3334 -4.1159 -3.9361
 -3.7847 -3.6548 -3.5417 -3.4424 -3.3469 -3.1629 -3.0363 -2.9039 -2.7980
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value = G_BP 
 -9.1601 -8.7993 -8.4718 -8.1810 -7.9500 -7.6330 -7.0678 -6.2193 -5.3898 -4.7468
 -4.3020 -3.9985 -3.7840 -3.6230 -3.4933 -3.2476 -3.0672 -2.9251 -2.8079
 -8.8200 -8.4258 -8.0700 -7.7579 -7.4786 -7.1698 -6.6727 -5.9684 -5.2549 -4.6710
 -4.2479 -3.9513 -3.7396 -3.5808 -3.4537 -3.2130 -3.0378 -2.9035 -2.7958 -2.7060
 -8.5892 -8.1672 -7.7778 -7.4301 -7.1225 -6.8150 -6.3861 -5.7984 -5.1837 -4.6493
 -4.2390 -3.9408 -3.7251 -3.5637 -3.4358 -3.1953 -3.0218 -2.8914 -2.7892 -2.7054
 -2.6361
 -8.4062 -7.9709 -7.5588 -7.1796 -6.8365 -6.5160 -6.1478 -5.6564 -5.1289 -4.6451
 -4.2509 -3.9512 -3.7290 -3.5622 -3.4314 -3.1888 -3.0146 -2.8855 -2.7864 -2.7066
 -2.6413 -2.5877
 -8.1288 -7.7309 -7.3419 -6.9672 -6.6096 -6.2689 -5.9288 -5.5204 -5.0690 -4.6377
 -4.2670 -3.9710 -3.7436 -3.5705 -3.4354 -3.1892 -3.0133 -2.8836 -2.7860 -2.7092
 -2.6471 -2.5966 -2.5549 -2.5196
 -7.6942 -7.2717 -6.9262 -6.6277 -6.3402 -6.0402 -5.7198 -5.3741 -4.9932 -4.6156
 -4.2756 -3.9907 -3.7628 -3.5847 -3.4449 -3.1937 -3.0156 -2.8844 -2.7870 -2.7121
 -2.6526 -2.6051 -2.5664 -2.5343 -2.5072 -2.4850 -2.4679 -2.4565 -2.4517 -2.4539
 -7.4798 -6.9610 -6.5298 -6.1813 -5.8937 -5.6413 -5.4005 -5.1430 -4.8563 -4.5544
 -4.2624 -4.0014 -3.7807 -3.6014 -3.4575 -3.2005 -3.0202 -2.8868 -2.7886 -2.7147
 -2.6574 -2.6124 -2.5770 -2.5481 -2.5240 -2.5039 -2.4878 -2.4761 -2.4695 -2.4699
 -2.4773
 -7.4489 -6.8633 -6.3552 -5.9322 -5.5870 -5.2995 -5.0468 -4.8093 -4.5787 -4.3624
 -4.1600 -3.9662 -3.7813 -3.6145 -3.4715 -3.2089 -3.0262 -2.8903 -2.7904 -2.7165
 -2.6607 -2.6180 -2.5855 -2.5603 -2.5399 -2.5230 -2.5094 -2.4987 -2.4917 -2.4898
 -2.4952
 -7.5118 -6.8889 -6.3264 -5.8420 -5.4395 -5.1095 -4.8344 -4.5939 -4.3737 -4.1709
 -3.9919 -3.8407 -3.7105 -3.5898 -3.4717 -3.2163 -3.0312 -2.8931 -2.7911 -2.7164
 -2.6614 -2.6208 -2.5911 -2.5696 -2.5533 -2.5404 -2.5302 -2.5221 -2.5165 -2.5140
 -2.5165
 -7.6037 -6.9734 -6.3842 -5.8589 -5.4096 -5.0385 -4.7350 -4.4828 -4.2666 -4.0753
 -3.9052 -3.7570 -3.6319 -3.5272 -3.4357 -3.2232 -3.0388 -2.8984 -2.7936 -2.7169
 -2.6615 -2.6219 -2.5943 -2.5758 -2.5635 -2.5551 -2.5491 -2.5447 -2.5418 -2.5409
 -2.5427
 -7.6537 -7.0464 -6.4625 -5.9207 -5.4452 -5.0425 -4.7112 -4.4409 -4.2173 -4.0282
 -3.8643 -3.7213 -3.5967 -3.4898 -3.3985 -3.2125 -3.0455 -2.9040 -2.7964 -2.7171
 -2.6604 -2.6208 -2.5943 -2.5781 -2.5693 -2.5652 -2.5639 -2.5640 -2.5651 -2.5672
 -2.5707
 -7.6594 -7.0809 -6.5207 -5.9934 -5.5116 -5.0937 -4.7421 -4.4525 -4.2152 -4.0190
 -3.8534 -3.7110 -3.5870 -3.4788 -3.3601 -3.1842 -3.0513 -2.9099 -2.7995
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value = G_BP 
 -9.2240 -8.8923 -8.6017 -8.3577 -8.1415 -7.8740 -7.3490 -6.4859 -5.6171 -4.8952
 -4.3874 -4.0421 -3.8021 -3.6251 -3.4882 -3.2360 -3.0551 -2.9146 -2.7993
 -8.8933 -8.5301 -8.2141 -7.9522 -7.7279 -7.4721 -7.0011 -6.2743 -5.5001 -4.8342
 -4.3459 -4.0050 -3.7654 -3.5901 -3.4541 -3.2060 -3.0290 -2.8942 -2.7870 -2.6974
 -8.6704 -8.2777 -7.9263 -7.6268 -7.3759 -7.1257 -6.7316 -6.1274 -5.4505 -4.8329
 -4.3537 -4.0075 -3.7603 -3.5797 -3.4411 -3.1913 -3.0149 -2.8829 -2.7801 -2.6960
