 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 -0.9300 -0.9265 -0.9252 -0.9246 -0.9240 -0.9231 -0.9221 -0.9224 -0.9242 -0.9273
 -0.9317
 -1.4540 -1.4462 -1.4402 -1.4307 -1.4199 -1.4064 -1.3885 -1.3656 -1.3389 -1.3097
 -1.2800 -1.2514 -1.2239 -1.1970 -1.1699 -1.0999 -1.0364 -0.9858 -0.9507 -0.9309
 -0.9230 -0.9228 -0.9264 -0.9314 -0.9363 -0.9404 -0.9438 -0.9467 -0.9531 -0.9561
 -0.9569
 -1.3417 -1.3380 -1.3428 -1.3415 -1.3349 -1.3277 -1.3179 -1.3043 -1.2865 -1.2652
 -1.2413 -1.2166 -1.1923 -1.1687 -1.1454 -1.0851 -1.0258 -0.9777 -0.9434 -0.9229
 -0.9143 -0.9148 -0.9213 -0.9309 -0.9413 -0.9511 -0.9600 -0.9676 -0.9743 -0.9806
 -0.9875
 -1.2298 -1.2272 -1.2440 -1.2534 -1.2502 -1.2468 -1.2423 -1.2355 -1.2257 -1.2127
 -1.1964 -1.1777 -1.1578 -1.1378 -1.1187 -1.0706 -1.0153 -0.9694 -0.9363
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F350LP
 -2.3447 -2.2729 -2.2070 -2.1464 -2.0893 -2.0388 -2.0200 -1.9733 -1.9176 -1.8509
 -1.7726 -1.6920 -1.6018 -1.5131 -1.4305 -1.2550 -1.1195 -1.0190 -0.9442
 -2.2442 -2.1494 -2.0880 -2.0321 -1.9785 -1.9316 -1.8906 -1.8514 -1.8087 -1.7586
 -1.6978 -1.6248 -1.5435 -1.4628 -1.3873 -1.2275 -1.1048 -1.0134 -0.9467 -0.8968
 -2.2044 -2.0787 -1.9760 -1.9021 -1.8621 -1.8378 -1.8061 -1.7664 -1.7243 -1.6810
 -1.6327 -1.5750 -1.5050 -1.4305 -1.3594 -1.2094 -1.0959 -1.0122 -0.9515 -0.9067
 -0.8726
 -2.1808 -2.0550 -1.9439 -1.8510 -1.7786 -1.7276 -1.7004 -1.6871 -1.6641 -1.6249
 -1.5786 -1.5294 -1.4724 -1.4062 -1.3406 -1.1971 -1.0902 -1.0125 -0.9572 -0.9166
 -0.8855 -0.8610
 -2.1479 -2.0326 -1.9269 -1.8331 -1.7528 -1.6869 -1.6357 -1.5982 -1.5752 -1.5576
 -1.5284 -1.4880 -1.4403 -1.3843 -1.3238 -1.1884 -1.0861 -1.0130 -0.9624 -0.9262
 -0.8986 -0.8767 -0.8589 -0.8445
 -2.0959 -1.9969 -1.9033 -1.8171 -1.7387 -1.6691 -1.6092 -1.5595 -1.5188 -1.4859
 -1.4597 -1.4323 -1.3990 -1.3567 -1.3065 -1.1808 -1.0823 -1.0122 -0.9655 -0.9339
 -0.9105 -0.8919 -0.8769 -0.8644 -0.8540 -0.8455 -0.8398 -0.8378 -0.8422 -0.8537
 -2.0240 -1.9425 -1.8646 -1.7904 -1.7200 -1.6537 -1.5924 -1.5377 -1.4901 -1.4485
 -1.4115 -1.3781 -1.3481 -1.3161 -1.2778 -1.1715 -1.0776 -1.0094 -0.9651 -0.9377
 -0.9191 -0.9049 -0.8935 -0.8840 -0.8758 -0.8689 -0.8637 -0.8609 -0.8621 -0.8713
 -0.8880
 -1.9368 -1.8717 -1.8092 -1.7488 -1.6895 -1.6311 -1.5741 -1.5195 -1.4693 -1.4241
 -1.3831 -1.3453 -1.3105 -1.2774 -1.2442 -1.1550 -1.0707 -1.0046 -0.9614 -0.9366
 -0.9227 -0.9135 -0.9067 -0.9013 -0.8965 -0.8921 -0.8888 -0.8866 -0.8863 -0.8916
 -0.9057
 -1.8401 -1.7884 -1.7391 -1.6915 -1.6442 -1.5960 -1.5465 -1.4966 -1.4479 -1.4020
 -1.3598 -1.3209 -1.2844 -1.2498 -1.2161 -1.1343 -1.0592 -0.9975 -0.9549 -0.9310
 -0.9202 -0.9161 -0.9146 -0.9141 -0.9138 -0.9134 -0.9131 -0.9130 -0.9140 -0.9174
 -0.9259
 -1.7420 -1.7005 -1.6615 -1.6242 -1.5873 -1.5492 -1.5090 -1.4665 -1.4228 -1.3793
 -1.3377 -1.2990 -1.2630 -1.2290 -1.1960 -1.1170 -1.0471 -0.9897 -0.9481 -0.9236
 -0.9135 -0.9124 -0.9157 -0.9207 -0.9257 -0.9303 -0.9343 -0.9378 -0.9413 -0.9456
 -0.9507
 -1.6466 -1.6123 -1.5798 -1.5501 -1.5214 -1.4920 -1.4605 -1.4262 -1.3896 -1.3514
 -1.3129 -1.2756 -1.2407 -1.2081 -1.1770 -1.1024 -1.0355 -0.9812 -0.9410 -0.9159
 -0.9050 -0.9045 -0.9107 -0.9202 -0.9307 -0.9408 -0.9501 -0.9584 -0.9658 -0.9730
 -0.9807
 -1.5568 -1.5270 -1.4994 -1.4739 -1.4504 -1.4275 -1.4032 -1.3765 -1.3473 -1.3158
 -1.2826 -1.2490 -1.2172 -1.1854 -1.1591 -1.0905 -1.0244 -0.9720 -0.9336
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F350LP
 -2.5488 -2.4697 -2.4015 -2.3393 -2.2780 -2.2115 -2.1341 -2.0439 -1.9483 -1.8524
 -1.7564 -1.6610 -1.5681 -1.4828 -1.4050 -1.2403 -1.1112 -1.0122 -0.9390
 -2.4479 -2.3541 -2.2728 -2.2006 -2.1339 -2.0690 -2.0018 -1.9285 -1.8523 -1.7751
 -1.6958 -1.6130 -1.5285 -1.4479 -1.3739 -1.2182 -1.0988 -1.0084 -0.9414 -0.8915
 -2.3475 -2.2399 -2.1640 -2.0968 -2.0289 -1.9639 -1.9013 -1.8381 -1.7744 -1.7106
 -1.6454 -1.5758 -1.5006 -1.4248 -1.3538 -1.2044 -1.0914 -1.0070 -0.9451 -0.8994
 -0.8647
 -2.3172 -2.1782 -2.0612 -1.9691 -1.9051 -1.8647 -1.8229 -1.7712 -1.7143 -1.6570
 -1.6001 -1.5419 -1.4780 -1.4087 -1.3410 -1.1966 -1.0878 -1.0076 -0.9496 -0.9077
 -0.8761 -0.8513
 -2.3072 -2.1616 -2.0305 -1.9184 -1.8264 -1.7566 -1.7094 -1.6786 -1.6532 -1.6142
 -1.5639 -1.5103 -1.4552 -1.3949 -1.3317 -1.1920 -1.0862 -1.0089 -0.9541 -0.9156
 -0.8873 -0.8653 -0.8477 -0.8337
 -2.2935 -2.1524 -2.0210 -1.9042 -1.8042 -1.7211 -1.6535 -1.6002 -1.5613 -1.5365
 -1.5127 -1.4773 -1.4313 -1.3789 -1.3223 -1.1885 -1.0850 -1.0098 -0.9574 -0.9220
 -0.8975 -0.8789 -0.8641 -0.8521 -0.8423 -0.8344 -0.8296 -0.8291 -0.8339 -0.8452
 -2.2629 -2.1343 -2.0106 -1.8975 -1.7973 -1.7101 -1.6355 -1.5727 -1.5203 -1.4769
 -1.4429 -1.4165 -1.3887 -1.3526 -1.3076 -1.1845 -1.0832 -1.0092 -0.9584 -0.9256
 -0.9049 -0.8904 -0.8792 -0.8702 -0.8627 -0.8567 -0.8527 -0.8510 -0.8532 -0.8626
 -0.8792
 -2.2105 -2.0983 -1.9879 -1.8841 -1.7897 -1.7047 -1.6291 -1.5621 -1.5034 -1.4525
 -1.4078 -1.3690 -1.3368 -1.3079 -1.2757 -1.1766 -1.0800 -1.0070 -0.9568 -0.9256
 -0.9080 -0.8979 -0.8911 -0.8861 -0.8820 -0.8787 -0.8765 -0.8755 -0.8763 -0.8825
 -0.8969
 -2.1374 -2.0422 -1.9473 -1.8562 -1.7712 -1.6928 -1.6208 -1.5544 -1.4938 -1.4390
 -1.3898 -1.3455 -1.3056 -1.2705 -1.2386 -1.1569 -1.0728 -1.0022 -0.9525 -0.9218
 -0.9063 -0.9001 -0.8982 -0.8981 -0.8984 -0.8988 -0.8995 -0.9007 -0.9030 -0.9083
 -0.9169
 -2.0540 -1.9741 -1.8936 -1.8156 -1.7415 -1.6719 -1.6063 -1.5441 -1.4853 -1.4301
 -1.3789 -1.3321 -1.2893 -1.2502 -1.2145 -1.1351 -1.0611 -0.9962 -0.9473 -0.9162
 -0.9008 -0.8968 -0.8991 -0.9040 -0.9095 -0.9147 -0.9197 -0.9244 -0.9291 -0.9348
 -0.9411
 -1.9676 -1.8985 -1.8298 -1.7633 -1.7000 -1.6397 -1.5818 -1.5257 -1.4712 -1.4186
 -1.3683 -1.3210 -1.2771 -1.2367 -1.1994 -1.1174 -1.0474 -0.9876 -0.9409 -0.9095
 -0.8933 -0.8896 -0.8943 -0.9034 -0.9140 -0.9246 -0.9348 -0.9441 -0.9527 -0.9611
 -0.9700
 -1.8829 -1.8213 -1.7615 -1.7038 -1.6493 -1.5976 -1.5475 -1.4981 -1.4493 -1.4011
 -1.3539 -1.3082 -1.2633 -1.2224 -1.1933 -1.1038 -1.0317 -0.9764 -0.9333
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F350LP
 -2.8788 -2.7921 -2.7159 -2.6429 -2.5683 -2.4762 -2.3506 -2.1897 -2.0286 -1.8811
 -1.7523 -1.6412 -1.5436 -1.4584 -1.3826 -1.2251 -1.1016 -1.0049 -0.9313
 -2.7407 -2.6433 -2.5605 -2.4847 -2.4092 -2.3249 -2.2159 -2.0838 -1.9498 -1.8235
 -1.7087 -1.6060 -1.5143 -1.4323 -1.3589 -1.2068 -1.0901 -1.0008 -0.9333 -0.8826
 -2.6400 -2.5338 -2.4423 -2.3602 -2.2820 -2.2017 -2.1088 -1.9992 -1.8863 -1.7776
 -1.6760 -1.5823 -1.4957 -1.4165 -1.3449 -1.1964 -1.0840 -0.9992 -0.9359 -0.8886
 -0.8531
 -2.5244 -2.4131 -2.3301 -2.2552 -2.1788 -2.1006 -2.0178 -1.9258 -1.8299 -1.7357
 -1.6464 -1.5624 -1.4825 -1.4071 -1.3373 -1.1916 -1.0816 -0.9997 -0.9393 -0.8949
 -0.8622 -0.8371
 -2.4791 -2.3301 -2.2092 -2.1134 -2.0405 -1.9847 -1.9280 -1.8577 -1.7781 -1.6965
 -1.6171 -1.5419 -1.4699 -1.3998 -1.3328 -1.1897 -1.0813 -1.0011 -0.9429 -0.9010
 -0.8710 -0.8486 -0.8312 -0.8178
 -2.4683 -2.3110 -2.1693 -2.0465 -1.9440 -1.8601 -1.7929 -1.7406 -1.6979 -1.6482
 -1.5870 -1.5207 -1.4551 -1.3915 -1.3287 -1.1890 -1.0817 -1.0027 -0.9460 -0.9062
 -0.8788 -0.8594 -0.8448 -0.8336 -0.8249 -0.8189 -0.8157 -0.8164 -0.8221 -0.8332
 -2.4656 -2.3070 -2.1583 -2.0238 -1.9070 -1.8080 -1.7247 -1.6548 -1.5971 -1.5529
 -1.5190 -1.4821 -1.4346 -1.3796 -1.3225 -1.1882 -1.0821 -1.0036 -0.9479 -0.9096
 -0.8846 -0.8685 -0.8574 -0.8491 -0.8428 -0.8384 -0.8361 -0.8363 -0.8401 -0.8500
 -0.8661
 -2.4535 -2.3027 -2.1562 -2.0192 -1.8964 -1.7900 -1.6989 -1.6213 -1.5547 -1.4979
 -1.4503 -1.4129 -1.3822 -1.3484 -1.3071 -1.1863 -1.0817 -1.0035 -0.9481 -0.9108
 -0.8876 -0.8745 -0.8672 -0.8627 -0.8598 -0.8580 -0.8576 -0.8586 -0.8620 -0.8691
 -0.8836
 -2.4203 -2.2830 -2.1459 -2.0139 -1.8923 -1.7844 -1.6901 -1.6081 -1.5368 -1.4747
 -1.4202 -1.3727 -1.3322 -1.2987 -1.2679 -1.1771 -1.0789 -1.0012 -0.9459 -0.9090
 -0.8870 -0.8764 -0.8729 -0.8729 -0.8742 -0.8761 -0.8787 -0.8818 -0.8862 -0.8934
 -0.9034
 -2.3684 -2.2475 -2.1231 -2.0019 -1.8869 -1.7817 -1.6884 -1.6057 -1.5324 -1.4671
 -1.4087 -1.3566 -1.3100 -1.2689 -1.2331 -1.1550 -1.0734 -0.9986 -0.9430 -0.9057
 -0.8837 -0.8743 -0.8738 -0.8780 -0.8840 -0.8905 -0.8971 -0.9036 -0.9104 -0.9181
 -0.9277
 -2.3036 -2.1962 -2.0853 -1.9762 -1.8709 -1.7730 -1.6839 -1.6034 -1.5309 -1.4650
 -1.4049 -1.3501 -1.3003 -1.2554 -1.2150 -1.1317 -1.0601 -0.9933 -0.9389 -0.9010
 -0.8784 -0.8690 -0.8699 -0.8775 -0.8880 -0.8995 -0.9109 -0.9218 -0.9322 -0.9427
 -0.9537
 -2.2325 -2.1365 -2.0378 -1.9395 -1.8445 -1.7552 -1.6725 -1.5964 -1.5267 -1.4624
 -1.4027 -1.3474 -1.2960 -1.2489 -1.2136 -1.1072 -1.0390 -0.9853 -0.9336
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -3.0910 -3.0004 -2.9181 -2.8362 -2.7515 -2.6431 -2.4892 -2.2872 -2.0850 -1.9057
 -1.7567 -1.6355 -1.5348 -1.4484 -1.3726 -1.2173 -1.0963 -1.0011 -0.9265
 -2.9279 -2.8279 -2.7417 -2.6616 -2.5803 -2.4857 -2.3544 -2.1877 -2.0165 -1.8590
 -1.7220 -1.6068 -1.5096 -1.4259 -1.3521 -1.2010 -1.0853 -0.9966 -0.9288 -0.8775
 -2.8102 -2.6990 -2.6047 -2.5206 -2.4402 -2.3547 -2.2455 -2.1080 -1.9630 -1.8244
 -1.6992 -1.5899 -1.4955 -1.4133 -1.3407 -1.1922 -1.0798 -0.9949 -0.9310 -0.8828
 -0.8466
 -2.6955 -2.5908 -2.4952 -2.4076 -2.3247 -2.2417 -2.1491 -2.0358 -1.9131 -1.7923
 -1.6795 -1.5776 -1.4871 -1.4068 -1.3353 -1.1884 -1.0779 -0.9953 -0.9340 -0.8884
 -0.8546 -0.8290
 -2.6133 -2.4793 -2.3537 -2.2763 -2.2105 -2.1403 -2.0597 -1.9663 -1.8631 -1.7585
 -1.6581 -1.5651 -1.4801 -1.4029 -1.3328 -1.1876 -1.0780 -0.9967 -0.9372 -0.8937
 -0.8622 -0.8391 -0.8215 -0.8081
 -2.5680 -2.4013 -2.2663 -2.1539 -2.0623 -1.9885 -1.9293 -1.8711 -1.8011 -1.7191
 -1.6331 -1.5496 -1.4713 -1.3986 -1.3312 -1.1880 -1.0790 -0.9984 -0.9401 -0.8983
 -0.8690 -0.8485 -0.8335 -0.8223 -0.8141 -0.8085 -0.8062 -0.8080 -0.8143 -0.8256
 -2.5519 -2.3869 -2.2369 -2.1040 -1.9900 -1.8935 -1.8114 -1.7404 -1.6809 -1.6318
 -1.5825 -1.5239 -1.4581 -1.3918 -1.3283 -1.1885 -1.0801 -0.9998 -0.9421 -0.9016
 -0.8741 -0.8562 -0.8444 -0.8362 -0.8304 -0.8267 -0.8254 -0.8265 -0.8314 -0.8418
 -0.8576
 -2.5517 -2.3875 -2.2325 -2.0898 -1.9627 -1.8528 -1.7589 -1.6776 -1.6064 -1.5449
 -1.4945 -1.4547 -1.4168 -1.3722 -1.3203 -1.1883 -1.0808 -1.0004 -0.9428 -0.9030
 -0.8770 -0.8614 -0.8530 -0.8484 -0.8458 -0.8448 -0.8453 -0.8475 -0.8520 -0.8602
 -0.8748
 -2.5393 -2.3830 -2.2317 -2.0875 -1.9552 -1.8381 -1.7366 -1.6490 -1.5729 -1.5061
 -1.4476 -1.3972 -1.3558 -1.3214 -1.2873 -1.1839 -1.0795 -0.9993 -0.9415 -0.9020
 -0.8769 -0.8633 -0.8580 -0.8573 -0.8589 -0.8615 -0.8650 -0.8693 -0.8749 -0.8826
 -0.8942
 -2.5090 -2.3675 -2.2249 -2.0866 -1.9557 -1.8369 -1.7323 -1.6407 -1.5610 -1.4909
 -1.4289 -1.3738 -1.3251 -1.2829 -1.2470 -1.1660 -1.0774 -0.9980 -0.9398 -0.8997
 -0.8748 -0.8621 -0.8590 -0.8620 -0.8679 -0.8748 -0.8822 -0.8897 -0.8977 -0.9067
 -0.9175
 -2.4615 -2.3337 -2.2048 -2.0755 -1.9517 -1.8364 -1.7325 -1.6403 -1.5590 -1.4869
 -1.4224 -1.3645 -1.3124 -1.2658 -1.2243 -1.1406 -1.0664 -0.9951 -0.9370 -0.8962
 -0.8707 -0.8581 -0.8561 -0.8617 -0.8716 -0.8830 -0.8950 -0.9068 -0.9183 -0.9300
 -0.9423
 -2.4031 -2.2887 -2.1714 -2.0529 -1.9382 -1.8299 -1.7303 -1.6402 -1.5595 -1.4872
 -1.4218 -1.3624 -1.3082 -1.2589 -1.2192 -1.1077 -1.0465 -0.9906 -0.9331
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.3244 -3.2355 -3.1502 -3.0602 -2.9616 -2.8303 -2.6412 -2.3929 -2.1472 -1.9355
 -1.7672 -1.6344 -1.5282 -1.4399 -1.3639 -1.2094 -1.0906 -0.9966 -0.9225
 -3.1353 -3.0366 -2.9490 -2.8644 -2.7747 -2.6655 -2.5086 -2.3036 -2.0917 -1.9002
 -1.7403 -1.6116 -1.5073 -1.4207 -1.3459 -1.1951 -1.0802 -0.9918 -0.9239 -0.8719
 -2.9946 -2.8830 -2.7876 -2.7018 -2.6180 -2.5251 -2.3987 -2.2308 -2.0500 -1.8779
 -1.7271 -1.6012 -1.4977 -1.4112 -1.3369 -1.1876 -1.0751 -0.9900 -0.9256 -0.8766
 -0.8396
 -2.8849 -2.7651 -2.6614 -2.5699 -2.4850 -2.3995 -2.2976 -2.1617 -2.0090 -1.8573
 -1.7179 -1.5967 -1.4942 -1.4078 -1.3336 -1.1848 -1.0735 -0.9901 -0.9281 -0.8814
 -0.8465 -0.8202
 -2.7388 -2.6270 -2.5376 -2.4547 -2.3726 -2.2895 -2.2005 -2.0910 -1.9638 -1.8323
 -1.7066 -1.5927 -1.4932 -1.4074 -1.3333 -1.1849 -1.0740 -0.9915 -0.9309 -0.8860
 -0.8530 -0.8288 -0.8108 -0.7973
 -2.6602 -2.5110 -2.3901 -2.2952 -2.2215 -2.1597 -2.0942 -2.0114 -1.9102 -1.7997
 -1.6893 -1.5854 -1.4911 -1.4076 -1.3342 -1.1862 -1.0755 -0.9933 -0.9335 -0.8901
 -0.8588 -0.8368 -0.8211 -0.8097 -0.8018 -0.7971 -0.7957 -0.7981 -0.8052 -0.8168
 -2.6374 -2.4710 -2.3254 -2.2012 -2.0979 -2.0113 -1.9372 -1.8708 -1.8064 -1.7365
 -1.6562 -1.5698 -1.4850 -1.4060 -1.3346 -1.1880 -1.0774 -0.9950 -0.9355 -0.8931
 -0.8634 -0.8433 -0.8303 -0.8217 -0.8162 -0.8132 -0.8127 -0.8151 -0.8210 -0.8321
 -0.8480
 -2.6369 -2.4644 -2.3068 -2.1653 -2.0420 -1.9361 -1.8447 -1.7629 -1.6881 -1.6219
 -1.5659 -1.5149 -1.4594 -1.3970 -1.3325 -1.1893 -1.0789 -0.9964 -0.9366 -0.8946
 -0.8662 -0.8480 -0.8376 -0.8323 -0.8299 -0.8295 -0.8310 -0.8343 -0.8399 -0.8495
 -0.8646
 -2.6386 -2.4670 -2.3067 -2.1574 -2.0219 -1.9026 -1.7993 -1.7090 -1.6287 -1.5562
 -1.4918 -1.4373 -1.3926 -1.3528 -1.3103 -1.1881 -1.0788 -0.9961 -0.9361 -0.8942
 -0.8665 -0.8499 -0.8421 -0.8401 -0.8414 -0.8445 -0.8489 -0.8544 -0.8613 -0.8704
 -0.8832
 -2.6301 -2.4688 -2.3114 -2.1620 -2.0220 -1.8953 -1.7838 -1.6867 -1.6020 -1.5270
 -1.4600 -1.4004 -1.3483 -1.3041 -1.2667 -1.1773 -1.0789 -0.9962 -0.9354 -0.8929
 -0.8652 -0.8495 -0.8434 -0.8444 -0.8494 -0.8564 -0.8645 -0.8732 -0.8824 -0.8929
 -0.9051
 -2.6042 -2.4548 -2.3088 -2.1636 -2.0260 -1.8979 -1.7826 -1.6813 -1.5928 -1.5151
 -1.4462 -1.3846 -1.3294 -1.2803 -1.2372 -1.1515 -1.0723 -0.9950 -0.9338 -0.8905
 -0.8623 -0.8467 -0.8415 -0.8445 -0.8528 -0.8639 -0.8762 -0.8888 -0.9015 -0.9146
 -0.9284
 -2.5626 -2.4270 -2.2913 -2.1568 -2.0246 -1.9004 -1.7860 -1.6836 -1.5931 -1.5134
 -1.4426 -1.3793 -1.3222 -1.2707 -1.2218 -1.1107 -1.0590 -0.9925 -0.9313
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -3.5620 -3.4835 -3.4037 -3.3120 -3.2002 -3.0415 -2.8091 -2.5069 -2.2197 -1.9791
 -1.7901 -1.6441 -1.5300 -1.4379 -1.3598 -1.2047 -1.0866 -0.9935 -0.9196
 -3.3520 -3.2621 -3.1791 -3.0940 -2.9962 -2.8690 -2.6808 -2.4319 -2.1776 -1.9529
 -1.7702 -1.6264 -1.5130 -1.4216 -1.3446 -1.1923 -1.0773 -0.9886 -0.9203 -0.8673
 -3.1876 -3.0826 -2.9915 -2.9067 -2.8197 -2.7168 -2.5700 -2.3685 -2.1487 -1.9419
 -1.7653 -1.6221 -1.5076 -1.4151 -1.3378 -1.1861 -1.0727 -0.9868 -0.9217 -0.8719
 -0.8337
 -3.0633 -2.9435 -2.8407 -2.7501 -2.6650 -2.5762 -2.4635 -2.3036 -2.1183 -1.9330
 -1.7659 -1.6246 -1.5090 -1.4148 -1.3365 -1.1842 -1.0715 -0.9868 -0.9238 -0.8762
 -0.8400 -0.8127
 -2.9354 -2.8226 -2.7180 -2.6227 -2.5347 -2.4492 -2.3565 -2.2324 -2.0797 -1.9184
 -1.7648 -1.6289 -1.5136 -1.4180 -1.3383 -1.1851 -1.0723 -0.9882 -0.9263 -0.8803
 -0.8459 -0.8203 -0.8013 -0.7870
 -2.7838 -2.6535 -2.5547 -2.4776 -2.4071 -2.3329 -2.2509 -2.1530 -2.0303 -1.8936
 -1.7569 -1.6302 -1.5182 -1.4227 -1.3420 -1.1873 -1.0743 -0.9902 -0.9288 -0.8840
 -0.8511 -0.8273 -0.8102 -0.7981 -0.7897 -0.7850 -0.7840 -0.7870 -0.7944 -0.8063
 -2.7272 -2.5661 -2.4312 -2.3224 -2.2356 -2.1654 -2.1042 -2.0384 -1.9542 -1.8505
 -1.7370 -1.6244 -1.5197 -1.4267 -1.3459 -1.1900 -1.0768 -0.9924 -0.9310 -0.8869
 -0.8553 -0.8332 -0.8183 -0.8085 -0.8025 -0.7994 -0.7993 -0.8023 -0.8090 -0.8205
 -0.8366
 -2.7146 -2.5397 -2.3848 -2.2505 -2.1373 -2.0421 -1.9597 -1.8840 -1.8109 -1.7401
 -1.6688 -1.5921 -1.5093 -1.4263 -1.3489 -1.1929 -1.0791 -0.9944 -0.9327 -0.8887
 -0.8582 -0.8375 -0.8247 -0.8177 -0.8144 -0.8138 -0.8157 -0.8197 -0.8264 -0.8367
 -0.8524
 -2.7182 -2.5391 -2.3746 -2.2259 -2.0942 -1.9800 -1.8813 -1.7933 -1.7113 -1.6338
 -1.5635 -1.5030 -1.4496 -1.3966 -1.3389 -1.1939 -1.0799 -0.9949 -0.9327 -0.8888
 -0.8588 -0.8397 -0.8289 -0.8246 -0.8245 -0.8271 -0.8318 -0.8380 -0.8459 -0.8561
 -0.8700
 -2.7269 -2.5494 -2.3829 -2.2280 -2.0856 -1.9582 -1.8464 -1.7486 -1.6615 -1.5820
 -1.5089 -1.4431 -1.3863 -1.3386 -1.2967 -1.1903 -1.0814 -0.9959 -0.9330 -0.8883
 -0.8584 -0.8400 -0.8307 -0.8286 -0.8316 -0.8377 -0.8458 -0.8550 -0.8652 -0.8768
 -0.8904
 -2.7235 -2.5543 -2.3925 -2.2373 -2.0917 -1.9573 -1.8369 -1.7310 -1.6381 -1.5561
 -1.4823 -1.4157 -1.3559 -1.3033 -1.2579 -1.1666 -1.0791 -0.9960 -0.9324 -0.8869
 -0.8564 -0.8381 -0.8298 -0.8294 -0.8349 -0.8444 -0.8562 -0.8691 -0.8826 -0.8967
 -0.9118
 -2.7032 -2.5462 -2.3927 -2.2441 -2.0997 -1.9646 -1.8405 -1.7295 -1.6320 -1.5464
 -1.4708 -1.4033 -1.3426 -1.2880 -1.2225 -1.1228 -1.0730 -0.9952 -0.9309
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.7753 -3.7148 -3.6494 -3.5656 -3.4431 -3.2466 -2.9577 -2.5978 -2.2786 -2.0136
 -1.8075 -1.6497 -1.5279 -1.4302 -1.3503 -1.1943 -1.0777 -0.9863 -0.9130
 -3.5560 -3.4824 -3.4117 -3.3329 -3.2304 -3.0814 -2.8489 -2.5458 -2.2507 -1.9969
 -1.7944 -1.6369 -1.5146 -1.4175 -1.3376 -1.1838 -1.0692 -0.9809 -0.9126 -0.8591
 -3.3745 -3.2836 -3.2031 -3.1243 -3.0359 -2.9202 -2.7444 -2.4992 -2.2375 -1.9976
 -1.7978 -1.6387 -1.5136 -1.4144 -1.3333 -1.1788 -1.0650 -0.9786 -0.9131 -0.8628
 -0.8241
