 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_BP 
 -5.5503 -5.2079 -4.9594 -4.6860 -4.3852 -4.1392 -3.9964 -3.9105 -3.8161 -3.6907
 -3.5501 -3.3983 -3.2468 -3.1051 -2.9698 -2.6650 -2.4120 -2.2151 -2.0577
 -5.1641 -4.7672 -4.4720 -4.2309 -4.0344 -3.8781 -3.7527 -3.6466 -3.5487 -3.4509
 -3.3472 -3.2323 -3.1054 -2.9753 -2.8517 -2.5820 -2.3624 -2.1894 -2.0553 -1.9543
 -4.9041 -4.4862 -4.1675 -3.9355 -3.7775 -3.6580 -3.5485 -3.4467 -3.3546 -3.2701
 -3.1850 -3.0936 -2.9888 -2.8731 -2.7603 -2.5173 -2.3235 -2.1705 -2.0538 -1.9640
 -1.8923
 -4.7703 -4.3649 -4.0459 -3.7998 -3.6145 -3.4789 -3.3838 -3.3108 -3.2338 -3.1483
 -3.0635 -2.9822 -2.8970 -2.7985 -2.6956 -2.4709 -2.2953 -2.1584 -2.0532 -1.9714
 -1.9055 -1.8502
 -4.6757 -4.2947 -3.9889 -3.7457 -3.5538 -3.4041 -3.2883 -3.1981 -3.1262 -3.0608
 -2.9861 -2.9038 -2.8243 -2.7407 -2.6491 -2.4390 -2.2753 -2.1500 -2.0547 -1.9804
 -1.9199 -1.8689 -1.8244 -1.7848
 -4.5768 -4.2296 -3.9462 -3.7151 -3.5265 -3.3723 -3.2467 -3.1444 -3.0591 -2.9846
 -2.9157 -2.8451 -2.7704 -2.6955 -2.6133 -2.4170 -2.2613 -2.1434 -2.0556 -1.9884
 -1.9338 -1.8875 -1.8467 -1.8101 -1.7767 -1.7464 -1.7197 -1.6987 -1.6859 -1.6835
 -4.4607 -4.1512 -3.8955 -3.6832 -3.5048 -3.3537 -3.2252 -3.1157 -3.0226 -2.9411
 -2.8665 -2.7951 -2.7242 -2.6560 -2.5842 -2.4013 -2.2512 -2.1375 -2.0542 -1.9929
 -1.9445 -1.9036 -1.8677 -1.8349 -1.8047 -1.7765 -1.7510 -1.7284 -1.7121 -1.7055
 -1.7095
 -4.3345 -4.0600 -3.8316 -3.6400 -3.4762 -3.3336 -3.2078 -3.0965 -2.9985 -2.9123
 -2.8345 -2.7616 -2.6911 -2.6226 -2.5568 -2.3890 -2.2443 -2.1325 -2.0509 -1.9927
 -1.9497 -1.9149 -1.8846 -1.8570 -1.8310 -1.8064 -1.7832 -1.7622 -1.7443 -1.7323
 -1.7319
 -4.2027 -3.9604 -3.7560 -3.5833 -3.4346 -3.3030 -3.1840 -3.0756 -2.9771 -2.8883
 -2.8082 -2.7346 -2.6648 -2.5972 -2.5328 -2.3752 -2.2376 -2.1277 -2.0461 -1.9887
