 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =  g   
 -5.7110 -3.8288 -2.1766 -2.5853 -5.4364-10.4697 -8.6692 -5.9139 -4.3559 -4.2952
 -4.1795 -4.1160 -4.6712 -5.1935 -5.1999 -4.4087
 -7.7748 -6.6833 -5.5792 -5.4171 -6.3522 -8.6021 -7.8365 -6.5927 -5.6901 -5.3423
 -5.0636 -4.9151 -5.0595 -5.1944 -5.0860 -4.3665 -3.9077 -3.6191 -3.5348
 -8.3173 -7.7617 -7.1223 -6.7271 -6.6342 -7.1366 -6.9128 -6.5387 -6.1251 -5.7501
 -5.4561 -5.2688 -5.1666 -5.0615 -4.8863 -4.2723 -3.8263 -3.5578 -3.4046 -3.2723
 -3.0681
 -7.3385 -7.0640 -6.8059 -6.5153 -6.2824 -6.0731 -5.8981 -5.7520 -5.6610 -5.5186
 -5.3568 -5.1770 -4.9928 -4.7947 -4.6008 -4.1261 -3.7738 -3.5192 -3.3326 -3.1906
 -3.0762 -2.9786 -2.8924
 -6.9421 -6.7241 -6.5088 -6.2757 -6.0558 -5.8438 -5.6492 -5.4765 -5.3240 -5.1836
 -5.0424 -4.8920 -4.7356 -4.5749 -4.4134 -4.0268 -3.7169 -3.4927 -3.3277 -3.1995
 -3.0944 -3.0037 -2.9227 -2.8496 -2.7833
 -6.5527 -6.3816 -6.2052 -6.0196 -5.8248 -5.6267 -5.4327 -5.2518 -5.0882 -4.9410
 -4.8054 -4.6742 -4.5401 -4.4051 -4.2681 -3.9470 -3.6745 -3.4734 -3.3253 -3.2093
 -3.1131 -3.0293 -2.9538 -2.8844 -2.8202 -2.7611
 -6.1702 -6.0365 -5.8951 -5.7470 -5.5893 -5.4218 -5.2486 -5.0779 -4.9170 -4.7697
 -4.6364 -4.5136 -4.3968 -4.2817 -4.1649 -3.8867 -3.6466 -3.4613 -3.3254 -3.2200
 -3.1323 -3.0554 -2.9856 -2.9207 -2.8597 -2.8027 -2.7504 -2.7039 -2.6663 -2.6451
 -5.7947 -5.6888 -5.5785 -5.4644 -5.3435 -5.2132 -5.0731 -4.9272 -4.7819 -4.6435
 -4.5157 -4.3987 -4.2912 -4.1894 -4.0898 -3.8464 -3.6305 -3.4558 -3.3259 -3.2280
 -3.1483 -3.0788 -3.0155 -2.9563 -2.8999 -2.8461 -2.7951 -2.7491 -2.7100 -2.6809
 -2.6677
 -5.4396 -5.3567 -5.2719 -5.1856 -5.0957 -4.9998 -4.8955 -4.7819 -4.6619 -4.5411
 -4.4242 -4.3149 -4.2140 -4.1205 -4.0315 -3.8181 -3.6213 -3.4561 -3.3279 -3.2326
 -3.1587 -3.0966 -3.0406 -2.9880 -2.9376 -2.8887 -2.8420 -2.7969 -2.7568 -2.7251
 -2.7043
 -5.1127 -5.0488 -4.9854 -4.9225 -4.8574 -4.7892 -4.7152 -4.6334 -4.5427 -4.4450
 -4.3449 -4.2469 -4.1536 -4.0663 -3.9842 -3.7927 -3.6125 -3.4563 -3.3307 -3.2346
 -3.1627 -3.1062 -3.0576 -3.0127 -2.9694 -2.9269 -2.8854 -2.8454 -2.8077 -2.7750
 -2.7475
 -4.8124 -4.7695 -4.7253 -4.6800 -4.6347 -4.5874 -4.5368 -4.4811 -4.4184 -4.3466
 -4.2681 -4.1862 -4.1038 -4.0234 -3.9466 -3.7688 -3.6059 -3.4572 -3.3349 -3.2383
 -3.1651 -3.1104 -3.0671 -3.0295 -2.9942 -2.9593 -2.9248 -2.8906 -2.8573 -2.8260
 -2.7964
 -4.5527 -4.5188 -4.4871 -4.4575 -4.4280 -4.3967 -4.3640 -4.3280 -4.2868 -4.2365
 -4.1785 -4.1154 -4.0492 -3.9818 -3.9147 -3.7511 -3.5969 -3.4564 -3.3368 -3.2412
 -3.1671 -3.1114 -3.0701 -3.0376 -3.0095 -2.9828 -2.9562 -2.9293 -2.9023 -2.8758
 -2.8509
 -4.3336 -4.2966 -4.2708 -4.2550 -4.2373 -4.2171 -4.1982 -4.1770 -4.1518 -4.1204
 -4.0827 -4.0392 -3.9905 -3.9415 -3.8885 -3.7397 -3.5855 -3.4539 -3.3364
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =  g   
 -7.4485 -7.1217 -6.9007 -6.7953 -6.8251 -7.3047 -6.9943 -6.6686 -6.3964 -6.1749
 -5.8975 -5.6288 -5.4942 -5.3870 -5.2083 -4.5768
 -7.3213 -6.9820 -6.7262 -6.5577 -6.4877 -6.6737 -6.4827 -6.2706 -6.0677 -5.8762
 -5.6588 -5.4413 -5.2711 -5.1107 -4.9221 -4.3867 -3.9506 -3.6264 -3.3880
 -7.1801 -6.8400 -6.5641 -6.3517 -6.2076 -6.1846 -6.0587 -5.9166 -5.7611 -5.5951
 -5.4210 -5.2409 -5.0564 -4.8692 -4.6806 -4.2253 -3.8507 -3.5665 -3.3563 -3.1962
 -3.0681
 -7.0249 -6.6957 -6.4144 -6.1773 -5.9848 -5.8374 -5.7223 -5.6066 -5.4768 -5.3317
 -5.1842 -5.0275 -4.8501 -4.6624 -4.4838 -4.0926 -3.7705 -3.5213 -3.3353 -3.1921
 -3.0759 -2.9774 -2.8889
 -6.8557 -6.5491 -6.2771 -6.0345 -5.8193 -5.6321 -5.4735 -5.3406 -5.2147 -5.0859
 -4.9483 -4.8012 -4.6522 -4.4903 -4.3317 -3.9886 -3.7100 -3.4908 -3.3251 -3.1960
 -3.0899 -2.9987 -2.9177 -2.8447 -2.7784
 -6.6725 -6.4002 -6.1522 -5.9233 -5.7111 -5.5157 -5.3380 -5.1798 -5.0391 -4.9098
 -4.7806 -4.6448 -4.5089 -4.3674 -4.2236 -3.9130 -3.6661 -3.4707 -3.3216 -3.2045
 -3.1075 -3.0232 -2.9475 -2.8782 -2.8143 -2.7556
 -6.4674 -6.2342 -6.0183 -5.8137 -5.6181 -5.4308 -5.2531 -5.0869 -4.9344 -4.7947
 -4.6636 -4.5364 -4.4096 -4.2852 -4.1557 -3.8647 -3.6370 -3.4577 -3.3208 -3.2141
 -3.1256 -3.0482 -2.9783 -2.9136 -2.8531 -2.7967 -2.7450 -2.6990 -2.6618 -2.6409
 -6.2504 -6.0529 -5.8695 -5.6942 -5.5221 -5.3524 -5.1856 -5.0241 -4.8700 -4.7262
 -4.5920 -4.4654 -4.3436 -4.2271 -4.1103 -3.8401 -3.6213 -3.4508 -3.3207 -3.2215
 -3.1409 -3.0709 -3.0075 -2.9485 -2.8925 -2.8395 -2.7899 -2.7442 -2.7051 -2.6765
 -2.6636
 -6.0105 -5.8603 -5.7109 -5.5625 -5.4158 -5.2683 -5.1187 -4.9694 -4.8226 -4.6808
 -4.5463 -4.4200 -4.3008 -4.1874 -4.0777 -3.8260 -3.6162 -3.4498 -3.3202 -3.2256
 -3.1486 -3.0883 -3.0322 -2.9798 -2.9298 -2.8815 -2.8355 -2.7944 -2.7584 -2.7271
 -2.7000
 -5.7987 -5.6767 -5.5507 -5.4214 -5.2965 -5.1708 -5.0417 -4.9093 -4.7750 -4.6413
 -4.5110 -4.3866 -4.2692 -4.1584 -4.0525 -3.8129 -3.6123 -3.4506 -3.3234 -3.2270
 -3.1548 -3.0979 -3.0491 -3.0043 -2.9614 -2.9195 -2.8787 -2.8393 -2.8023 -2.7691
 -2.7431
 -5.6100 -5.5031 -5.3926 -5.2791 -5.1715 -5.0632 -4.9536 -4.8399 -4.7220 -4.6014
