 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.5270 -2.4887 -2.3152 -2.1553 -2.0185 -1.8999 -1.8054 -1.7283 -1.6631 -1.6042
 -1.5502 -1.5001 -1.4532 -1.4091 -1.3675 -1.2759 -1.2053 -1.1595 -1.1399 -1.1435
 -2.3920 -2.4177 -2.3221 -2.1686 -2.0250 -1.9007 -1.8008 -1.7199 -1.6536 -1.5947
 -1.5425 -1.4945 -1.4498 -1.4078 -1.3681 -1.2806 -1.2137 -1.1716 -1.1546 -1.1587
 -1.1783
 -2.2752 -2.2005 -2.2165 -2.1644 -2.0360 -1.9099 -1.8021 -1.7152 -1.6455 -1.5861
 -1.5350 -1.4888 -1.4461 -1.4062 -1.3685 -1.2851 -1.2211 -1.1814 -1.1661 -1.1705
 -1.1896 -1.2178
 -2.2359 -2.1191 -2.0343 -2.0174 -2.0089 -1.9167 -1.8093 -1.7154 -1.6401 -1.5790
 -1.5271 -1.4822 -1.4412 -1.4032 -1.3675 -1.2883 -1.2270 -1.1892 -1.1750 -1.1797
 -1.1983 -1.2262 -1.2591 -1.2949
 -2.2012 -2.0892 -1.9811 -1.8942 -1.8471 -1.8388 -1.8022 -1.7199 -1.6393 -1.5733
 -1.5194 -1.4745 -1.4348 -1.3984 -1.3645 -1.2897 -1.2313 -1.1950 -1.1815 -1.1864
 -1.2048 -1.2327 -1.2658 -1.3019 -1.3405 -1.3823 -1.4282 -1.4787 -1.5324 -1.5848
 -2.1588 -2.0604 -1.9584 -1.8606 -1.7770 -1.7170 -1.6843 -1.6686 -1.6319 -1.5707
 -1.5132 -1.4661 -1.4268 -1.3917 -1.3594 -1.2887 -1.2334 -1.1987 -1.1857 -1.1907
 -1.2090 -1.2369 -1.2709 -1.3078 -1.3468 -1.3880 -1.4317 -1.4788 -1.5300 -1.5846
 -1.6385
 -2.1115 -2.0231 -1.9333 -1.8426 -1.7553 -1.6781 -1.6163 -1.5711 -1.5429 -1.5245
 -1.4974 -1.4569 -1.4175 -1.3832 -1.3521 -1.2852 -1.2331 -1.2001 -1.1874 -1.1923
 -1.2106 -1.2389 -1.2739 -1.3124 -1.3524 -1.3939 -1.4373 -1.4827 -1.5307 -1.5824
 -1.6381
 -2.0609 -1.9779 -1.8977 -1.8177 -1.7382 -1.6617 -1.5924 -1.5337 -1.4866 -1.4508
 -1.4262 -1.4089 -1.3897 -1.3664 -1.3406 -1.2784 -1.2294 -1.1983 -1.1865 -1.1914
 -1.2098 -1.2385 -1.2748 -1.3153 -1.3574 -1.4002 -1.4442 -1.4891 -1.5357 -1.5849
 -1.6373
 -2.0142 -1.9319 -1.8564 -1.7845 -1.7145 -1.6458 -1.5797 -1.5186 -1.4651 -1.4201
 -1.3835 -1.3551 -1.3345 -1.3193 -1.3062 -1.2673 -1.2237 -1.1944 -1.1831 -1.1877
 -1.2057 -1.2346 -1.2718 -1.3142 -1.3588 -1.4039 -1.4493 -1.4951 -1.5416 -1.5895
 -1.6389
 -1.9755 -1.8888 -1.8136 -1.7450 -1.6813 -1.6208 -1.5622 -1.5058 -1.4530 -1.4054
 -1.3642 -1.3297 -1.3014 -1.2793 -1.2629 -1.2368 -1.2120 -1.1874 -1.1770 -1.1815
 -1.1990 -1.2276 -1.2652 -1.3092 -1.3564 -1.4043 -1.4522 -1.4997 -1.5472 -1.5950
 -1.6428
 -1.9481 -1.8528 -1.7740 -1.7050 -1.6430 -1.5869 -1.5350 -1.4857 -1.4383 -1.3935
 -1.3521 -1.3156 -1.2842 -1.2578 -1.2365 -1.2032 -1.1865 -1.1748 -1.1681
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.6095 -2.4217 -2.2582 -2.1213 -1.9932 -1.8804 -1.7956 -1.7229 -1.6577 -1.6001
 -1.5462 -1.4954 -1.4482 -1.4041 -1.3630 -1.2712 -1.2005 -1.1498 -1.1162
 -2.5791 -2.4563 -2.2786 -2.1244 -1.9932 -1.8768 -1.7878 -1.7122 -1.6466 -1.5894
 -1.5370 -1.4885 -1.4433 -1.4012 -1.3614 -1.2737 -1.2043 -1.1566 -1.1328 -1.1315
 -2.4893 -2.4536 -2.3024 -2.1401 -1.9996 -1.8791 -1.7814 -1.7033 -1.6380 -1.5799
 -1.5293 -1.4828 -1.4397 -1.3995 -1.3616 -1.2774 -1.2110 -1.1665 -1.1457 -1.1459
 -1.1627
 -2.3552 -2.2869 -2.2811 -2.1563 -2.0132 -1.8880 -1.7825 -1.6981 -1.6300 -1.5715
 -1.5217 -1.4770 -1.4358 -1.3975 -1.3615 -1.2812 -1.2173 -1.1749 -1.1558 -1.1569
 -1.1732 -1.2002
 -2.2514 -2.1371 -2.0935 -2.1055 -2.0212 -1.8996 -1.7898 -1.6981 -1.6246 -1.5649
 -1.5139 -1.4703 -1.4308 -1.3943 -1.3602 -1.2841 -1.2227 -1.1818 -1.1638 -1.1653
 -1.1813 -1.2077 -1.2407 -1.2769
 -2.2284 -2.1031 -1.9943 -1.9283 -1.9215 -1.8918 -1.7983 -1.7035 -1.6234 -1.5594
 -1.5065 -1.4627 -1.4243 -1.3894 -1.3570 -1.2852 -1.2268 -1.1872 -1.1698 -1.1715
 -1.1874 -1.2134 -1.2463 -1.2830 -1.3225 -1.3651 -1.4122 -1.4645 -1.5191 -1.5724
 -2.2040 -2.0855 -1.9711 -1.8700 -1.7957 -1.7587 -1.7460 -1.7018 -1.6271 -1.5574
 -1.5011 -1.4548 -1.4166 -1.3827 -1.3518 -1.2841 -1.2290 -1.1911 -1.1741 -1.1757
 -1.1914 -1.2173 -1.2504 -1.2875 -1.3272 -1.3693 -1.4145 -1.4633 -1.5159 -1.5715
 -1.6259
 -2.1739 -2.0644 -1.9568 -1.8545 -1.7627 -1.6886 -1.6367 -1.6068 -1.5869 -1.5508
 -1.4975 -1.4483 -1.4080 -1.3746 -1.3446 -1.2804 -1.2288 -1.1928 -1.1763 -1.1778
 -1.1933 -1.2193 -1.2527 -1.2908 -1.3314 -1.3737 -1.4182 -1.4648 -1.5146 -1.5684
 -1.6250
 -2.1412 -2.0363 -1.9362 -1.8405 -1.7503 -1.6684 -1.5990 -1.5442 -1.5039 -1.4766
 -1.4560 -1.4307 -1.3969 -1.3640 -1.3348 -1.2737 -1.2253 -1.1916 -1.1760 -1.1776
 -1.1932 -1.2195 -1.2535 -1.2929 -1.3350 -1.3785 -1.4234 -1.4699 -1.5181 -1.5690
 -1.6234
 -2.1102 -2.0070 -1.9109 -1.8213 -1.7373 -1.6587 -1.5868 -1.5237 -1.4712 -1.4290
 -1.3964 -1.3725 -1.3543 -1.3362 -1.3169 -1.2652 -1.2199 -1.1883 -1.1734 -1.1749
 -1.1902 -1.2165 -1.2511 -1.2916 -1.3354 -1.3807 -1.4269 -1.4739 -1.5220 -1.5716
 -1.6230
 -2.0821 -1.9784 -1.8835 -1.7965 -1.7171 -1.6441 -1.5764 -1.5140 -1.4581 -1.4099
 -1.3695 -1.3367 -1.3107 -1.2908 -1.2754 -1.2451 -1.2113 -1.1823 -1.1684 -1.1698
 -1.1847 -1.2107 -1.2456 -1.2869 -1.3325 -1.3800 -1.4283 -1.4769 -1.5259 -1.5754
 -1.6252
 -2.0567 -1.9506 -1.8554 -1.7702 -1.6921 -1.6223 -1.5592 -1.5014 -1.4481 -1.3996
 -1.3565 -1.3196 -1.2886 -1.2632 -1.2103 -1.2134 -1.1995 -1.1736 -1.1610
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -2.5562 -2.3721 -2.2186 -2.0927 -1.9663 -1.8594 -1.7743 -1.7047 -1.6405 -1.5849
 -1.5322 -1.4828 -1.4369 -1.3944 -1.3549 -1.2673 -1.1987 -1.1477 -1.1118
 -2.6005 -2.4128 -2.2398 -2.0928 -1.9685 -1.8563 -1.7667 -1.6950 -1.6297 -1.5743
 -1.5232 -1.4759 -1.4320 -1.3912 -1.3530 -1.2687 -1.2011 -1.1526 -1.1255 -1.1196
 -2.4660 -2.4452 -2.2656 -2.1100 -1.9755 -1.8588 -1.7625 -1.6867 -1.6221 -1.5651
 -1.5155 -1.4701 -1.4282 -1.3893 -1.3528 -1.2718 -1.2066 -1.1606 -1.1364 -1.1327
