 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.8813 -3.7533 -3.6362 -3.5300 -3.4335 -3.2281 -3.0615 -2.9260 -2.8188 -2.7349
 -2.6682
 -5.3400 -5.1091 -4.8998 -4.7130 -4.5591 -4.4483 -4.3707 -4.2600 -4.1067 -3.9606
 -3.8268 -3.7034 -3.5902 -3.4873 -3.3940 -3.1966 -3.0395 -2.9150 -2.8175 -2.7411
 -2.6796 -2.6285
 -5.2466 -5.0276 -4.8212 -4.6337 -4.4669 -4.3185 -4.1939 -4.0964 -4.0159 -3.9115
 -3.7895 -3.6694 -3.5595 -3.4596 -3.3687 -3.1765 -3.0254 -2.9079 -2.8179 -2.7481
 -2.6919 -2.6448 -2.6045 -2.5700
 -5.1808 -4.9653 -4.7665 -4.5802 -4.4111 -4.2592 -4.1218 -3.9989 -3.8947 -3.8120
 -3.7328 -3.6393 -3.5382 -3.4405 -3.3516 -3.1635 -3.0160 -2.9027 -2.8179 -2.7542
 -2.7035 -2.6610 -2.6243 -2.5920 -2.5622 -2.5360 -2.5149 -2.5001 -2.4927 -2.4937
 -5.1252 -4.9162 -4.7252 -4.5432 -4.3742 -4.2212 -4.0832 -3.9579 -3.8443 -3.7443
 -3.6582 -3.5827 -3.5058 -3.4231 -3.3391 -3.1544 -3.0091 -2.8981 -2.8163 -2.7571
 -2.7122 -2.6751 -2.6430 -2.6144 -2.5884 -2.5634 -2.5414 -2.5247 -2.5152 -2.5141
 -2.5209
 -5.0852 -4.8785 -4.6941 -4.5168 -4.3498 -4.1956 -4.0566 -3.9312 -3.8177 -3.7144
 -3.6218 -3.5390 -3.4643 -3.3937 -3.3221 -3.1472 -3.0035 -2.8934 -2.8129 -2.7563
 -2.7163 -2.6850 -2.6583 -2.6346 -2.6127 -2.5904 -2.5695 -2.5525 -2.5412 -2.5371
 -2.5412
 -5.0671 -4.8550 -4.6701 -4.4969 -4.3324 -4.1782 -4.0374 -3.9103 -3.7962 -3.6932
 -3.5999 -3.5154 -3.4379 -3.3662 -3.2987 -3.1384 -2.9974 -2.8878 -2.8073 -2.7516
 -2.7145 -2.6885 -2.6679 -2.6500 -2.6334 -2.6175 -2.6026 -2.5899 -2.5795 -2.5713
 -2.5649
 -5.0749 -4.8490 -4.6586 -4.4876 -4.3255 -4.1723 -4.0295 -3.8995 -3.7829 -3.6784
 -3.5846 -3.5000 -3.4226 -3.3507 -3.2831 -3.1295 -2.9942 -2.8844 -2.8030 -2.7462
 -2.7095 -2.6864 -2.6710 -2.6592 -2.6488 -2.6386 -2.6287 -2.6188 -2.6095 -2.6017
 -2.5949
 -5.1032 -4.8610 -4.6613 -4.4872 -4.3256 -4.1735 -4.0304 -3.8973 -3.7766 -3.6687
 -3.5723 -3.4864 -3.4089 -3.3378 -3.2713 -3.1206 -2.9898 -2.8816 -2.7992 -2.7408
 -2.7028 -2.6802 -2.6678 -2.6611 -2.6568 -2.6531 -2.6493 -2.6449 -2.6401 -2.6354
 -2.6318
 -5.1463 -4.8912 -4.6781 -4.4948 -4.3316 -4.1802 -4.0374 -3.9033 -3.7787 -3.6657
 -3.5651 -3.4758 -3.3962 -3.3248 -3.2592 -3.1123 -2.9847 -2.8785 -2.7958
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1661 -5.9704 -5.6519 -5.3305 -5.0284 -4.7709 -4.5726 -4.4004 -4.2414 -4.0946
 -3.9568 -3.8284 -3.7097 -3.6008 -3.5009 -3.2864 -3.1081 -2.9548 -2.8268
 -5.7169 -5.6228 -5.5101 -5.2492 -4.9653 -4.7036 -4.4869 -4.3099 -4.1514 -4.0069
 -3.8717 -3.7462 -3.6309 -3.5258 -3.4303 -3.2288 -3.0654 -2.9285 -2.8145 -2.7224
 -5.5361 -5.3058 -5.1742 -5.1050 -4.9174 -4.6709 -4.4426 -4.2533 -4.0935 -3.9508
 -3.8184 -3.6956 -3.5826 -3.4800 -3.3871 -3.1927 -3.0379 -2.9113 -2.8076 -2.7238
 -2.6564
 -5.4519 -5.1926 -4.9773 -4.8177 -4.7274 -4.6214 -4.4267 -4.2272 -4.0582 -3.9150
 -3.7851 -3.6647 -3.5539 -3.4529 -3.3617 -3.1713 -3.0213 -2.9011 -2.8047 -2.7275
 -2.6653 -2.6137
 -5.4035 -5.1416 -4.9086 -4.7073 -4.5405 -4.4138 -4.3267 -4.2077 -4.0447 -3.8932
 -3.7640 -3.6459 -3.5369 -3.4374 -3.3472 -3.1590 -3.0118 -2.8954 -2.8039 -2.7321
 -2.6749 -2.6274 -2.5870 -2.5516
 -5.3794 -5.1172 -4.8792 -4.6669 -4.4792 -4.3168 -4.1807 -4.0727 -3.9857 -3.8770
 -3.7518 -3.6344 -3.5268 -3.4286 -3.3393 -3.1523 -3.0063 -2.8920 -2.8038 -2.7362
 -2.6837 -2.6409 -2.6042 -2.5725 -2.5440 -2.5194 -2.4998 -2.4862 -2.4794 -2.4808
 -5.3770 -5.1128 -4.8710 -4.6534 -4.4595 -4.2885 -4.1367 -4.0016 -3.8858 -3.7922
 -3.7097 -3.6196 -3.5207 -3.4238 -3.3350 -3.1487 -3.0028 -2.8894 -2.8031 -2.7386
 -2.6904 -2.6523 -2.6203 -2.5923 -2.5675 -2.5445 -2.5246 -2.5096 -2.5009 -2.4998
 -2.5075
 -5.3906 -5.1262 -4.8804 -4.6570 -4.4571 -4.2796 -4.1224 -3.9818 -3.8554 -3.7433
 -3.6471 -3.5670 -3.4923 -3.4138 -3.3319 -3.1467 -3.0005 -2.8870 -2.8013 -2.7385
 -2.6935 -2.6602 -2.6333 -2.6102 -2.5894 -2.5705 -2.5522 -2.5366 -2.5261 -2.5226
 -2.5274
 -5.4242 -5.1511 -4.9038 -4.6749 -4.4674 -4.2832 -4.1203 -3.9756 -3.8459 -3.7290
 -3.6244 -3.5329 -3.4536 -3.3827 -3.3143 -3.1435 -2.9973 -2.8831 -2.7973 -2.7351
 -2.6921 -2.6628 -2.6413 -2.6237 -2.6081 -2.5936 -2.5805 -2.5697 -2.5613 -2.5549
 -2.5505
 -5.4832 -5.1982 -4.9426 -4.7117 -4.4978 -4.3045 -4.1336 -3.9827 -3.8489 -3.7290
 -3.6211 -3.5248 -3.4394 -3.3635 -3.2948 -3.1391 -2.9964 -2.8810 -2.7939 -2.7310
 -2.6882 -2.6609 -2.6437 -2.6317 -2.6220 -2.6131 -2.6048 -2.5968 -2.5896 -2.5839
 -2.5810
 -5.5662 -5.2511 -4.9907 -4.7582 -4.5432 -4.3430 -4.1621 -4.0021 -3.8614 -3.7366
 -3.6252 -3.5257 -3.4367 -3.3573 -3.2856 -3.1309 -2.9958 -2.8798 -2.7908 -2.7264
 -2.6825 -2.6554 -2.6406 -2.6332 -2.6291 -2.6263 -2.6239 -2.6212 -2.6184 -2.6159
 -2.6143
 -5.6733 -5.3277 -5.0496 -4.8120 -4.5946 -4.3932 -4.2072 -4.0370 -3.8862 -3.7535
 -3.6364 -3.5324 -3.4397 -3.3571 -3.2829 -3.1249 -2.9929 -2.8796 -2.7888
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2033 -5.9250 -5.5713 -5.2497 -4.9552 -4.7019 -4.5041 -4.3364 -4.1843 -4.0410
 -3.9076 -3.7833 -3.6682 -3.5625 -3.4656 -3.2577 -3.0880 -2.9441 -2.8205
 -5.8116 -5.7431 -5.5061 -5.1970 -4.9087 -4.6472 -4.4360 -4.2622 -4.1087 -3.9671
 -3.8356 -3.7134 -3.6008 -3.4978 -3.4040 -3.2068 -3.0492 -2.9183 -2.8081 -2.7169
 -5.5652 -5.3767 -5.3145 -5.1557 -4.8886 -4.6313 -4.4033 -4.2183 -4.0619 -3.9213
 -3.7918 -3.6716 -3.5607 -3.4595 -3.3677 -3.1759 -3.0250 -2.9021 -2.8006 -2.7171
 -2.6493
 -5.4899 -5.2236 -5.0282 -4.9254 -4.8359 -4.6280 -4.4004 -4.1997 -4.0351 -3.8933
 -3.7655 -3.6471 -3.5378 -3.4379 -3.3471 -3.1582 -3.0109 -2.8927 -2.7971 -2.7196
 -2.6569 -2.6049
 -5.4627 -5.1797 -4.9379 -4.7442 -4.6030 -4.5149 -4.3916 -4.2045 -4.0263 -3.8776
 -3.7499 -3.6331 -3.5252 -3.4263 -3.3364 -3.1487 -3.0031 -2.8877 -2.7960 -2.7231
 -2.6649 -2.6170 -2.5764 -2.5412
 -5.4641 -5.1723 -4.9161 -4.6947 -4.5090 -4.3552 -4.2367 -4.1451 -4.0250 -3.8755
 -3.7416 -3.6254 -3.5187 -3.4207 -3.3314 -3.1442 -2.9991 -2.8850 -2.7958 -2.7264
 -2.6723 -2.6287 -2.5919 -2.5602 -2.5328 -2.5095 -2.4904 -2.4770 -2.4706 -2.4724
 -5.4906 -5.1901 -4.9228 -4.6887 -4.4858 -4.3111 -4.1600 -4.0302 -3.9258 -3.8365
 -3.7331 -3.6220 -3.5159 -3.4186 -3.3298 -3.1427 -2.9971 -2.8833 -2.7954 -2.7285
 -2.6779 -2.6386 -2.6062 -2.5784 -2.5540 -2.5327 -2.5147 -2.5006 -2.4915 -2.4908
 -2.4991
 -5.5345 -5.2301 -4.9522 -4.7062 -4.4913 -4.3050 -4.1426 -3.9993 -3.8726 -3.7627
 -3.6711 -3.5902 -3.5064 -3.4175 -3.3302 -3.1428 -2.9964 -2.8819 -2.7944 -2.7287
 -2.6806 -2.6453 -2.6178 -2.5946 -2.5744 -2.5563 -2.5392 -2.5250 -2.5157 -2.5130
 -2.5180
 -5.5975 -5.2831 -4.9994 -4.7420 -4.5147 -4.3171 -4.1453 -3.9946 -3.8608 -3.7411
 -3.6352 -3.5437 -3.4659 -3.3941 -3.3213 -3.1422 -2.9948 -2.8792 -2.7913 -2.7261
 -2.6797 -2.6475 -2.6247 -2.6069 -2.5917 -2.5780 -2.5659 -2.5551 -2.5464 -2.5416
 -2.5408
 -5.6830 -5.3532 -5.0652 -4.8014 -4.5619 -4.3509 -4.1678 -4.0083 -3.8681 -3.7432
 -3.6315 -3.5322 -3.4453 -3.3693 -3.3010 -3.1415 -2.9955 -2.8785 -2.7890 -2.7230
 -2.6767 -2.6462 -2.6269 -2.6142 -2.6045 -2.5963 -2.5889 -2.5821 -2.5762 -2.5718
 -2.5702
 -5.7929 -5.4369 -5.1403 -4.8736 -4.6287 -4.4056 -4.2086 -4.0374 -3.8882 -3.7568
 -3.6400 -3.5360 -3.4435 -3.3620 -3.2894 -3.1346 -2.9968 -2.8783 -2.7869 -2.7193
 -2.6720 -2.6416 -2.6243 -2.6155 -2.6112 -2.6087 -2.6070 -2.6053 -2.6037 -2.6025
 -2.6019
 -5.9287 -5.5376 -5.2243 -4.9530 -4.7061 -4.4777 -4.2694 -4.0844 -3.9231 -3.7822
 -3.6584 -3.5488 -3.4515 -3.3651 -3.2884 -3.1285 -2.9958 -2.8797 -2.7856
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2249 -5.8523 -5.4917 -5.1795 -4.9040 -4.6560 -4.4567 -4.2858 -4.1360 -3.9964
 -3.8666 -3.7457 -3.6337 -3.5306 -3.4360 -3.2326 -3.0683 -2.9300 -2.8125
 -5.9528 -5.7829 -5.4644 -5.1434 -4.8612 -4.6087 -4.4000 -4.2259 -4.0724 -3.9339
 -3.8054 -3.6861 -3.5758 -3.4747 -3.3823 -3.1875 -3.0334 -2.9070 -2.8005 -2.7106
 -5.6057 -5.5097 -5.4079 -5.1388 -4.8512 -4.5954 -4.3737 -4.1910 -4.0347 -3.8960
 -3.7690 -3.6512 -3.5423 -3.4425 -3.3514 -3.1609 -3.0122 -2.8920 -2.7927 -2.7097
 -2.6414
 -5.5138 -5.2587 -5.1233 -5.0590 -4.8573 -4.6036 -4.3739 -4.1773 -4.0142 -3.8739
 -3.7478 -3.6314 -3.5237 -3.4248 -3.3346 -3.1460 -3.0000 -2.8835 -2.7888 -2.7111
 -2.6476 -2.5951
 -5.5029 -5.2039 -4.9665 -4.8025 -4.7148 -4.5986 -4.3904 -4.1851 -4.0091 -3.8628
 -3.7361 -3.6207 -3.5142 -3.4161 -3.3264 -3.1385 -2.9936 -2.8790 -2.7874 -2.7136
 -2.6541 -2.6055 -2.5646 -2.5297
 -5.5290 -5.2090 -4.9390 -4.7176 -4.5447 -4.4184 -4.3268 -4.1952 -4.0220 -3.8632
 -3.7310 -3.6158 -3.5100 -3.4127 -3.3234 -3.1356 -2.9906 -2.8769 -2.7871 -2.7162
 -2.6602 -2.6154 -2.5782 -2.5464 -2.5187 -2.4957 -2.4780 -2.4662 -2.4608 -2.4627
 -5.5861 -5.2476 -4.9566 -4.7101 -4.5044 -4.3346 -4.1933 -4.0809 -3.9858 -3.8692
 -3.7339 -3.6148 -3.5093 -3.4125 -3.3236 -3.1356 -2.9898 -2.8759 -2.7869 -2.7180
 -2.6649 -2.6238 -2.5907 -2.5627 -2.5386 -2.5180 -2.5005 -2.4875 -2.4803 -2.4802
 -2.4879
 -5.6637 -5.3146 -5.0047 -4.7378 -4.5118 -4.3210 -4.1592 -4.0188 -3.8976 -3.7962
 -3.7062 -3.6096 -3.5103 -3.4143 -3.3258 -3.1374 -2.9903 -2.8754 -2.7864 -2.7184
 -2.6674 -2.6295 -2.6007 -2.5771 -2.5571 -2.5397 -2.5251 -2.5132 -2.5047 -2.5014
 -2.5068
 -5.7606 -5.3986 -5.0760 -4.7907 -4.5453 -4.3372 -4.1603 -4.0078 -3.8738 -3.7550
 -3.6513 -3.5622 -3.4834 -3.4052 -3.3250 -3.1387 -2.9904 -2.8740 -2.7843 -2.7165
 -2.6668 -2.6315 -2.6066 -2.5879 -2.5727 -2.5597 -2.5486 -2.5392 -2.5319 -2.5278
 -2.5290
 -5.8775 -5.4998 -5.1698 -4.8726 -4.6088 -4.3815 -4.1884 -4.0231 -3.8799 -3.7533
 -3.6405 -3.5406 -3.4536 -3.3783 -3.3091 -3.1416 -2.9930 -2.8747 -2.7833 -2.7146
 -2.6649 -2.6308 -2.6087 -2.5945 -2.5845 -2.5765 -2.5700 -2.5644 -2.5599 -2.5572
 -2.5571
 -6.0147 -5.6131 -5.2742 -4.9710 -4.6962 -4.4517 -4.2401 -4.0593 -3.9039 -3.7686
 -3.6492 -3.5431 -3.4489 -3.3664 -3.2937 -3.1376 -2.9960 -2.8760 -2.7825 -2.7121
 -2.6615 -2.6274 -2.6068 -2.5959 -2.5906 -2.5880 -2.5869 -2.5862 -2.5858 -2.5861
 -2.5867
 -6.1761 -5.7410 -5.3863 -5.0772 -4.7974 -4.5433 -4.3160 -4.1177 -3.9470 -3.7998
 -3.6714 -3.5584 -3.4585 -3.3701 -3.2921 -3.1313 -2.9975 -2.8787 -2.7825
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.2270 -5.8126 -5.4455 -5.1379 -4.8682 -4.6256 -4.4261 -4.2481 -4.0959 -3.9609
 -3.8337 -3.7153 -3.6058 -3.5050 -3.4121 -3.2120 -3.0507 -2.9179 -2.8044
 -5.9535 -5.7870 -5.4299 -5.1049 -4.8244 -4.5786 -4.3740 -4.1974 -4.0435 -3.9074
 -3.7810 -3.6640 -3.5558 -3.4563 -3.3650 -3.1717 -3.0190 -2.8953 -2.7918 -2.7034
 -5.7128 -5.6601 -5.4250 -5.1110 -4.8198 -4.5636 -4.3495 -4.1682 -4.0124 -3.8755
 -3.7502 -3.6344 -3.5273 -3.4287 -3.3385 -3.1483 -3.0001 -2.8816 -2.7839 -2.7017
 -2.6330
 -5.5380 -5.3294 -5.2738 -5.1115 -4.8391 -4.5781 -4.3499 -4.1582 -3.9968 -3.8574
 -3.7328 -3.6180 -3.5119 -3.4141 -3.3244 -3.1355 -2.9894 -2.8737 -2.7798 -2.7020
 -2.6377 -2.5846
 -5.5259 -5.2224 -5.0116 -4.9138 -4.8223 -4.6031 -4.3714 -4.1666 -3.9947 -3.8494
 -3.7238 -3.6097 -3.5043 -3.4072 -3.3179 -3.1294 -2.9839 -2.8697 -2.7782 -2.7036
 -2.6429 -2.5933 -2.5520 -2.5168
 -5.5716 -5.2277 -4.9533 -4.7465 -4.6086 -4.5234 -4.3881 -4.1916 -4.0079 -3.8520
 -3.7208 -3.6064 -3.5016 -3.4050 -3.3161 -3.1275 -2.9818 -2.8680 -2.7778 -2.7056
 -2.6478 -2.6015 -2.5635 -2.5315 -2.5044 -2.4822 -2.4651 -2.4536 -2.4491 -2.4515
 -5.6587 -5.2821 -4.9726 -4.7218 -4.5234 -4.3698 -4.2539 -4.1572 -4.0259 -3.8679
 -3.7258 -3.6070 -3.5022 -3.4059 -3.3173 -3.1284 -2.9817 -2.8675 -2.7778 -2.7072
 -2.6518 -2.6085 -2.5741 -2.5456 -2.5215 -2.5014 -2.4853 -2.4735 -2.4670 -2.4678
 -2.4758
 -5.7762 -5.3755 -5.0349 -4.7528 -4.5222 -4.3341 -4.1797 -4.0498 -3.9420 -3.8449
 -3.7341 -3.6129 -3.5055 -3.4092 -3.3206 -3.1313 -2.9832 -2.8678 -2.7778 -2.7079
 -2.6542 -2.6136 -2.5826 -2.5582 -2.5380 -2.5209 -2.5072 -2.4960 -2.4889 -2.4878
 -2.4938
 -5.9094 -5.4926 -5.1299 -4.8189 -4.5596 -4.3462 -4.1698 -4.0206 -3.8908 -3.7772
 -3.6790 -3.5898 -3.4998 -3.4103 -3.3234 -3.1341 -2.9845 -2.8675 -2.7765 -2.7067
 -2.6541 -2.6155 -2.5878 -2.5675 -2.5518 -2.5389 -2.5286 -2.5200 -2.5142 -2.5122
 -2.5149
 -6.0618 -5.6289 -5.2532 -4.9225 -4.6362 -4.3962 -4.1974 -4.0309 -3.8886 -3.7635
 -3.6523 -3.5542 -3.4680 -3.3915 -3.3181 -3.1394 -2.9887 -2.8695 -2.7767 -2.7057
 -2.6531 -2.6156 -2.5901 -2.5735 -2.5623 -2.5542 -2.5482 -2.5437 -2.5406 -2.5387
 -2.5413
 -6.2307 -5.7767 -5.3892 -5.0473 -4.7436 -4.4795 -4.2560 -4.0690 -3.9112 -3.7755
 -3.6562 -3.5502 -3.4559 -3.3731 -3.3005 -3.1401 -2.9935 -2.8725 -2.7773 -2.7045
 -2.6509 -2.6134 -2.5891 -2.5751 -2.5679 -2.5647 -2.5636 -2.5637 -2.5647 -2.5666
 -2.5687
 -6.4188 -5.9335 -5.5325 -5.1822 -4.8693 -4.5899 -4.3452 -4.1357 -3.9585 -3.8078
 -3.6779 -3.5642 -3.4636 -3.3744 -3.2957 -3.1344 -2.9975 -2.8764 -2.7788
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.1004 -5.6957 -5.3556 -5.0734 -4.8147 -4.5835 -4.3938 -4.2220 -4.0671 -3.9334
 -3.8086 -3.6921 -3.5847 -3.4855 -3.3942 -3.1965 -3.0343 -2.9019 -2.7951
 -6.0104 -5.7178 -5.3614 -5.0518 -4.7854 -4.5468 -4.3512 -4.1767 -4.0216 -3.8870
 -3.7625 -3.6472 -3.5408 -3.4427 -3.3525 -3.1599 -3.0071 -2.8842 -2.7825 -2.6954
 -5.8511 -5.7028 -5.3908 -5.0699 -4.7866 -4.5384 -4.3288 -4.1515 -3.9958 -3.8596
 -3.7359 -3.6216 -3.5160 -3.4187 -3.3292 -3.1389 -2.9899 -2.8714 -2.7746 -2.6931
 -2.6243
 -5.6480 -5.4563 -5.3672 -5.1013 -4.8130 -4.5552 -4.3310 -4.1431 -3.9835 -3.8444
 -3.7210 -3.6075 -3.5027 -3.4059 -3.3168 -3.1275 -2.9801 -2.8641 -2.7704 -2.6926
 -2.6276 -2.5737
 -5.5287 -5.2438 -5.1023 -5.0461 -4.8414 -4.5861 -4.3535 -4.1521 -3.9826 -3.8386
 -3.7137 -3.6006 -3.4963 -3.4001 -3.3114 -3.1223 -2.9752 -2.8604 -2.7686 -2.6934
 -2.6315 -2.5807 -2.5387 -2.5031
 -5.5849 -5.2322 -4.9698 -4.8012 -4.7223 -4.6005 -4.3860 -4.1775 -3.9956 -3.8424
 -3.7120 -3.5983 -3.4944 -3.3986 -3.3101 -3.1209 -2.9734 -2.8588 -2.7681 -2.6949
 -2.6355 -2.5875 -2.5484 -2.5159 -2.4886 -2.4665 -2.4499 -2.4394 -2.4356 -2.4388
 -5.6978 -5.2934 -4.9768 -4.7327 -4.5549 -4.4358 -4.3457 -4.2032 -4.0230 -3.8580
 -3.7182 -3.5999 -3.4956 -3.3999 -3.3117 -3.1223 -2.9739 -2.8587 -2.7683 -2.6963
 -2.6390 -2.5934 -2.5573 -2.5279 -2.5035 -2.4834 -2.4675 -2.4567 -2.4518 -2.4535
 -2.4621
 -5.8553 -5.4078 -5.0447 -4.7558 -4.5283 -4.3521 -4.2143 -4.1051 -4.0048 -3.8785
 -3.7354 -3.6076 -3.4998 -3.4038 -3.3154 -3.1256 -2.9760 -2.8596 -2.7687 -2.6973
 -2.6413 -2.5979 -2.5646 -2.5387 -2.5177 -2.5006 -2.4873 -2.4775 -2.4720 -2.4718
 -2.4787
 -6.0345 -5.5575 -5.1579 -4.8282 -4.5623 -4.3501 -4.1802 -4.0394 -3.9192 -3.8153
 -3.7182 -3.6137 -3.5052 -3.4080 -3.3194 -3.1291 -2.9781 -2.8601 -2.7681 -2.6966
 -2.6415 -2.5999 -2.5692 -2.5467 -2.5296 -2.5164 -2.5063 -2.4991 -2.4946 -2.4940
 -2.4986
 -6.2245 -5.7328 -5.3097 -4.9486 -4.6458 -4.3989 -4.1997 -4.0368 -3.8993 -3.7788
 -3.6720 -3.5772 -3.4899 -3.4056 -3.3238 -3.1360 -2.9834 -2.8633 -2.7693 -2.6966
 -2.6414 -2.6007 -2.5718 -2.5521 -2.5389 -2.5299 -2.5238 -2.5201 -2.5184 -2.5190
 -2.5227
 -6.4255 -5.9193 -5.4794 -5.0994 -4.7698 -4.4902 -4.2594 -4.0707 -3.9146 -3.7816
 -3.6648 -3.5607 -3.4677 -3.3849 -3.3109 -3.1411 -2.9899 -2.8676 -2.7713 -2.6966
 -2.6403 -2.5995 -2.5716 -2.5541 -2.5442 -2.5393 -2.5377 -2.5382 -2.5402 -2.5437
 -2.5479
 -6.6377 -6.1171 -5.6566 -5.2643 -4.9185 -4.6171 -4.3577 -4.1405 -3.9606 -3.8101
 -3.6816 -3.5693 -3.4695 -3.3805 -3.2807 -3.1444 -2.9976 -2.8730 -2.7741
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -6.0292 -5.6327 -5.3048 -5.0388 -4.7824 -4.5590 -4.3678 -4.1994 -4.0455 -3.9139
 -3.7903 -3.6754 -3.5693 -3.4716 -3.3815 -3.1855 -3.0243 -2.8923 -2.7856
 -6.0635 -5.6678 -5.3147 -5.0152 -4.7593 -4.5273 -4.3307 -4.1602 -4.0051 -3.8726
 -3.7494 -3.6354 -3.5302 -3.4334 -3.3440 -3.1520 -2.9983 -2.8746 -2.7734 -2.6872
 -5.8275 -5.7029 -5.3486 -5.0368 -4.7626 -4.5207 -4.3138 -4.1391 -3.9831 -3.8485
 -3.7258 -3.6126 -3.5082 -3.4119 -3.3230 -3.1328 -2.9822 -2.8626 -2.7657 -2.6844
