 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.5293 -2.3724 -2.4779 -3.1146 -4.1559 -4.7923 -5.0668 -5.1584 -5.0213 -4.6790
 -5.0502 -5.5508 -5.2133 -4.4382 -3.8886 -4.0681
 -3.0942 -2.9772 -2.9528 -3.1665 -3.5870 -3.8610 -4.0222 -4.1375 -4.1885 -4.1783
 -4.4007 -4.6229 -4.4791 -4.1285 -3.8901 -4.0808 -4.2648 -4.4304 -4.6019
 -3.3907 -3.3440 -3.2979 -3.3158 -3.4030 -3.4795 -3.5634 -3.6617 -3.7687 -3.8807
 -3.9869 -4.0504 -4.0249 -3.9454 -3.9077 -4.0923 -4.2785 -4.4467 -4.6122 -4.7683
 -4.9181
 -3.4188 -3.4728 -3.5132 -3.5625 -3.6040 -3.6478 -3.6904 -3.7308 -3.7618 -3.7862
 -3.8087 -3.8334 -3.8506 -3.8890 -3.9414 -4.1026 -4.2900 -4.4609 -4.6237 -4.7803
 -4.9309 -5.0755 -5.2150
 -3.5316 -3.5572 -3.5798 -3.6100 -3.6431 -3.6811 -3.7215 -3.7619 -3.8002 -3.8336
 -3.8613 -3.8882 -3.9131 -3.9454 -3.9897 -4.1296 -4.2982 -4.4694 -4.6341 -4.7908
 -4.9403 -5.0837 -5.2216 -5.3548 -5.4840
 -3.6517 -3.6576 -3.6661 -3.6802 -3.7019 -3.7306 -3.7648 -3.8016 -3.8390 -3.8754
 -3.9088 -3.9388 -3.9676 -3.9949 -4.0347 -4.1588 -4.3108 -4.4772 -4.6417 -4.7987
 -4.9479 -5.0906 -5.2274 -5.3592 -5.4867 -5.6105
 -3.7791 -3.7740 -3.7721 -3.7731 -3.7804 -3.7963 -3.8203 -3.8499 -3.8828 -3.9171
 -3.9515 -3.9842 -4.0148 -4.0422 -4.0764 -4.1902 -4.3278 -4.4843 -4.6465 -4.8040
 -4.9537 -5.0962 -5.2324 -5.3634 -5.4896 -5.6118 -5.7306 -5.8463 -5.9591 -6.0688
 -3.9139 -3.9064 -3.8978 -3.8882 -3.8817 -3.8823 -3.8916 -3.9099 -3.9346 -3.9633
 -3.9943 -4.0263 -4.0579 -4.0872 -4.1178 -4.2186 -4.3481 -4.4935 -4.6496 -4.8064
 -4.9571 -5.1003 -5.2365 -5.3670 -5.4925 -5.6135 -5.7308 -5.8449 -5.9560 -6.0645
 -6.1705
 -4.0511 -4.0454 -4.0348 -4.0199 -4.0037 -3.9904 -3.9836 -3.9861 -3.9981 -4.0176
 -4.0416 -4.0691 -4.0988 -4.1291 -4.1583 -4.2472 -4.3671 -4.5054 -4.6535 -4.8067
 -4.9577 -5.1022 -5.2393 -5.3700 -5.4952 -5.6156 -5.7320 -5.8447 -5.9542 -6.0610
 -6.1656
 -4.1768 -4.1812 -4.1759 -4.1619 -4.1415 -4.1185 -4.0980 -4.0841 -4.0797 -4.0852
 -4.0987 -4.1181 -4.1421 -4.1694 -4.1975 -4.2785 -4.3871 -4.5189 -4.6615 -4.8091
 -4.9583 -5.1039 -5.2427 -5.3745 -5.5002 -5.6206 -5.7366 -5.8486 -5.9571 -6.0627
 -6.1656
 -4.2947 -4.3061 -4.3070 -4.2985 -4.2793 -4.2544 -4.2265 -4.2001 -4.1797 -4.1688
 -4.1686 -4.1772 -4.1924 -4.2123 -4.2356 -4.3093 -4.4078 -4.5307 -4.6678 -4.8104
 -4.9554 -5.0998 -5.2398 -5.3734 -5.5002 -5.6213 -5.7374 -5.8491 -5.9570 -6.0615
 -6.1652
 -4.3990 -4.4201 -4.4284 -4.4253 -4.4118 -4.3901 -4.3610 -4.3292 -4.2982 -4.2748
 -4.2602 -4.2538 -4.2551 -4.2636 -4.2788 -4.3416 -4.4323 -4.5445 -4.6748 -4.8130
 -4.9539 -5.0952 -5.2345 -5.3694 -5.4980 -5.6204 -5.7374 -5.8495 -5.9574 -6.0617
 -6.1626
 -4.4897 -4.5231 -4.5401 -4.5423 -4.5390 -4.5256 -4.4928 -4.4613 -4.4273 -4.3966
 -4.3703 -4.3481 -4.3296 -4.3233 -4.3271 -4.3754 -4.4606 -4.5603 -4.6825
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5664 -3.6337 -3.7017 -3.7750 -3.8437 -3.8256 -3.7617 -3.6961 -3.6541 -3.6692
 -3.8104 -3.9860 -4.0159 -3.9245 -3.8785 -4.0563
 -3.5114 -3.5748 -3.6391 -3.7064 -3.7706 -3.7887 -3.7777 -3.7562 -3.7383 -3.7410
 -3.7941 -3.8667 -3.8936 -3.8817 -3.8954 -4.0755 -4.2543 -4.4265 -4.5923
 -3.4804 -3.5383 -3.5974 -3.6581 -3.7172 -3.7581 -3.7826 -3.7930 -3.7954 -3.7957
 -3.7989 -3.8091 -3.8300 -3.8644 -3.9148 -4.0936 -4.2715 -4.4438 -4.6087 -4.7662
 -4.9176
 -3.4734 -3.5242 -3.5766 -3.6301 -3.6834 -3.7338 -3.7764 -3.8066 -3.8256 -3.8334
 -3.8247 -3.8131 -3.8249 -3.8727 -3.9367 -4.1106 -4.2860 -4.4577 -4.6221 -4.7790
 -4.9292 -5.0737 -5.2131
 -3.4904 -3.5325 -3.5767 -3.6224 -3.6693 -3.7158 -3.7591 -3.7968 -3.8288 -3.8541
 -3.8716 -3.8787 -3.8784 -3.9066 -3.9611 -4.1265 -4.2978 -4.4682 -4.6325 -4.7891
 -4.9385 -5.0818 -5.2197 -5.3531 -5.4826
 -3.5314 -3.5632 -3.5977 -3.6350 -3.6749 -3.7164 -3.7581 -3.7970 -3.8315 -3.8606
 -3.8890 -3.9165 -3.9306 -3.9500 -3.9933 -4.1435 -4.3087 -4.4758 -4.6399 -4.7967
 -4.9459 -5.0885 -5.2254 -5.3573 -5.4850 -5.6091
 -3.5971 -3.6180 -3.6409 -3.6676 -3.6985 -3.7334 -3.7707 -3.8087 -3.8452 -3.8788
 -3.9100 -3.9409 -3.9716 -3.9903 -4.0295 -4.1647 -4.3205 -4.4822 -4.6446 -4.8018
 -4.9514 -5.0939 -5.2302 -5.3613 -5.4877 -5.6101 -5.7292 -5.8451 -5.9580 -6.0677
 -3.6833 -3.6957 -3.7082 -3.7228 -3.7422 -3.7676 -3.7978 -3.8316 -3.8669 -3.9019
 -3.9355 -3.9686 -4.0024 -4.0290 -4.0640 -4.1888 -4.3352 -4.4891 -4.6473 -4.8042
 -4.9548 -5.0978 -5.2341 -5.3648 -5.4904 -5.6117 -5.7293 -5.8435 -5.9547 -6.0633
 -6.1693
 -3.7388 -3.7763 -3.7965 -3.8011 -3.8086 -3.8221 -3.8423 -3.8684 -3.8989 -3.9318
 -3.9654 -3.9993 -4.0337 -4.0669 -4.0984 -4.2131 -4.3511 -4.4983 -4.6493 -4.8043
 -4.9545 -5.0997 -5.2368 -5.3676 -5.4930 -5.6136 -5.7302 -5.8434 -5.9533 -6.0603
 -6.1645
 -3.8923 -3.8861 -3.8890 -3.9001 -3.8987 -3.9002 -3.9085 -3.9238 -3.9458 -3.9729
 -4.0031 -4.0353 -4.0688 -4.1028 -4.1345 -4.2398 -4.3686 -4.5103 -4.6568 -4.8063
 -4.9560 -5.1015 -5.2403 -5.3721 -5.4979 -5.6185 -5.7347 -5.8469 -5.9556 -6.0612
 -6.1643
 -3.9903 -3.9952 -4.0020 -4.0106 -4.0044 -3.9992 -3.9962 -3.9996 -4.0102 -4.0279
 -4.0511 -4.0784 -4.1084 -4.1403 -4.1723 -4.2679 -4.3861 -4.5203 -4.6622 -4.8069
 -4.9529 -5.0975 -5.2375 -5.3710 -5.4980 -5.6191 -5.7354 -5.8473 -5.9554 -6.0601
 -6.1638
 -4.0892 -4.1036 -4.1118 -4.1144 -4.1085 -4.0969 -4.0863 -4.0971 -4.0957 -4.1016
 -4.1144 -4.1334 -4.1571 -4.1842 -4.2137 -4.2994 -4.4070 -4.5321 -4.6682 -4.8089
 -4.9510 -5.0928 -5.2323 -5.3672 -5.4958 -5.6183 -5.7354 -5.8477 -5.9557 -6.0601
 -6.1612
 -4.1892 -4.2113 -4.2183 -4.2116 -4.2112 -4.1934 -4.2063 -4.1931 -4.1838 -4.1957
 -4.1966 -4.2044 -4.2185 -4.2380 -4.2587 -4.3343 -4.4313 -4.5457 -4.6748
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.6613 -3.7433 -3.7945 -3.7853 -3.7198 -3.6356 -3.5582 -3.4995 -3.4829 -3.5317
 -3.5986 -3.6860 -3.7693 -3.8189 -3.8812 -4.0548
 -3.5832 -3.6579 -3.7187 -3.7491 -3.7487 -3.7305 -3.7042 -3.6762 -3.6592 -3.6654
 -3.6826 -3.7202 -3.7766 -3.8350 -3.9021 -4.0781 -4.2531 -4.4247 -4.5895
 -3.5269 -3.5945 -3.6594 -3.7142 -3.7560 -3.7828 -3.7944 -3.7928 -3.7829 -3.7694
 -3.7591 -3.7638 -3.7964 -3.8540 -3.9218 -4.0980 -4.2719 -4.4425 -4.6068 -4.7645
 -4.9161
 -3.4924 -3.5531 -3.6166 -3.6806 -3.7417 -3.7925 -3.8288 -3.8493 -3.8540 -3.8437
 -3.8281 -3.8168 -3.8287 -3.8759 -3.9403 -4.1145 -4.2872 -4.4567 -4.6206 -4.7774
 -4.9275 -5.0720 -5.2116
 -3.4797 -3.5337 -3.5903 -3.6483 -3.7058 -3.7596 -3.8074 -3.8457 -3.8725 -3.8883
 -3.8896 -3.8792 -3.8735 -3.9007 -3.9576 -4.1276 -4.2990 -4.4673 -4.6309 -4.7872
