 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F250M
 -1.7249 -1.6577 -1.9697 -2.7922 -3.7176 -3.8514 -4.2919 -4.6073 -4.4920 -3.9695
 -4.2583 -4.8493 -4.5366 -3.6325 -2.9774 -3.1598
 -2.5006 -2.3627 -2.3876 -2.6489 -3.0105 -3.0312 -3.2246 -3.4025 -3.4573 -3.3836
 -3.5776 -3.8373 -3.7047 -3.2914 -2.9951 -3.1803 -3.4127 -3.5428 -3.7325
 -2.8966 -2.7854 -2.7039 -2.6996 -2.7547 -2.7350 -2.7850 -2.8601 -2.9501 -3.0484
 -3.1466 -3.2131 -3.1865 -3.0861 -3.0247 -3.1999 -3.4140 -3.5606 -3.7236 -3.8784
 -4.0208
 -2.9129 -2.9258 -2.9186 -2.9443 -2.9502 -2.9628 -2.9731 -2.9800 -2.9704 -2.9641
 -2.9653 -2.9764 -2.9819 -3.0167 -3.0662 -3.2186 -3.3949 -3.5637 -3.7251 -3.8800
 -4.0296 -4.1742 -4.3149
 -3.1208 -3.0774 -3.0346 -3.0173 -3.0077 -3.0109 -3.0205 -3.0306 -3.0365 -3.0350
 -3.0322 -3.0384 -3.0493 -3.0739 -3.1153 -3.2491 -3.4071 -3.5713 -3.7328 -3.8878
 -4.0363 -4.1793 -4.3175 -4.4515 -4.5818
 -3.3321 -3.2508 -3.1809 -3.1292 -3.0980 -3.0847 -3.0850 -3.0915 -3.0993 -3.1047
 -3.1058 -3.1065 -3.1153 -3.1299 -3.1639 -3.2815 -3.4242 -3.5807 -3.7396 -3.8940
 -4.0418 -4.1837 -4.3202 -4.4524 -4.5808 -4.7058
 -3.5466 -3.4460 -3.3575 -3.2800 -3.2211 -3.1842 -3.1666 -3.1627 -3.1657 -3.1708
 -3.1753 -3.1777 -3.1810 -3.1881 -3.2120 -3.3158 -3.4462 -3.5919 -3.7455 -3.8986
 -4.0461 -4.1874 -4.3229 -4.4536 -4.5802 -4.7032 -4.8231 -4.9402 -5.0543 -5.1645
 -3.7645 -3.6630 -3.5644 -3.4685 -3.3836 -3.3178 -3.2736 -3.2502 -3.2413 -3.2403
 -3.2423 -3.2454 -3.2482 -3.2513 -3.2635 -3.3479 -3.4703 -3.6064 -3.7521 -3.9017
 -4.0489 -4.1902 -4.3252 -4.4550 -4.5802 -4.7015 -4.8195 -4.9346 -5.0470 -5.1568
 -5.2635
 -3.9691 -3.8802 -3.7842 -3.6819 -3.5805 -3.4892 -3.4153 -3.3636 -3.3334 -3.3192
 -3.3134 -3.3122 -3.3135 -3.3159 -3.3205 -3.3801 -3.4926 -3.6230 -3.7611 -3.9049
 -4.0500 -4.1915 -4.3269 -4.4563 -4.5807 -4.7007 -4.8172 -4.9304 -5.0408 -5.1488
 -5.2547
 -4.1644 -4.0887 -4.0011 -3.9029 -3.7982 -3.6913 -3.5934 -3.5123 -3.4530 -3.4158
 -3.3951 -3.3843 -3.3798 -3.3790 -3.3811 -3.4172 -3.5145 -3.6399 -3.7738 -3.9118
 -4.0529 -4.1934 -4.3295 -4.4597 -4.5842 -4.7037 -4.8191 -4.9310 -5.0397 -5.1459
 -5.2498
 -4.3570 -4.2847 -4.2034 -4.1141 -4.0116 -3.9044 -3.7949 -3.6921 -3.6049 -3.5388
 -3.4944 -3.4672 -3.4523 -3.4455 -3.4439 -3.4664 -3.5369 -3.6538 -3.7840 -3.9180
 -4.0541 -4.1915 -4.3271 -4.4581 -4.5834 -4.7032 -4.8183 -4.9292 -5.0367 -5.1412
 -5.2452
 -4.5320 -4.4682 -4.3935 -4.3091 -4.2139 -4.1122 -4.0026 -3.8919 -3.7865 -3.7001
 -3.6333 -3.5829 -3.5463 -3.5212 -3.5058 -3.5076 -3.5645 -3.6682 -3.7933 -3.9244
 -4.0572 -4.1907 -4.3238 -4.4545 -4.5808 -4.7016 -4.8173 -4.9283 -5.0353 -5.1389
 -5.2394
 -4.6896 -4.6393 -4.5714 -4.4879 -4.4051 -4.3147 -4.2025 -4.0928 -3.9833 -3.8837
 -3.7956 -3.7181 -3.6504 -3.6061 -3.5668 -3.5406 -3.5973 -3.6831 -3.8017
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F250M
 -3.0506 -3.0941 -3.1380 -3.1837 -3.2150 -3.1172 -3.0572 -2.9854 -2.9187 -2.8964
 -3.0178 -3.1986 -3.2247 -3.1008 -3.0248 -3.1786
 -2.9715 -3.0073 -3.0464 -3.0880 -3.1211 -3.0839 -3.0571 -3.0183 -2.9779 -2.9547
 -2.9898 -3.0549 -3.0725 -3.0409 -3.0366 -3.1955 -3.3657 -3.5346 -3.6995
 -2.9333 -2.9584 -2.9893 -3.0239 -3.0552 -3.0578 -3.0547 -3.0403 -3.0204 -3.0008
 -2.9863 -2.9810 -2.9884 -3.0112 -3.0517 -3.2124 -3.3796 -3.5486 -3.7121 -3.8688
 -4.0203
 -2.9360 -2.9474 -2.9667 -2.9914 -3.0175 -3.0389 -3.0500 -3.0513 -3.0462 -3.0345
 -3.0073 -2.9769 -2.9725 -3.0117 -3.0701 -3.2293 -3.3930 -3.5603 -3.7226 -3.8783
 -4.0281 -4.1728 -4.3130
 -2.9796 -2.9743 -2.9786 -2.9905 -3.0079 -3.0272 -3.0430 -3.0513 -3.0553 -3.0559
 -3.0528 -3.0425 -3.0248 -3.0425 -3.0918 -3.2462 -3.4059 -3.5697 -3.7311 -3.8860
 -4.0345 -4.1776 -4.3158 -4.4499 -4.5804
 -3.0641 -3.0391 -3.0250 -3.0212 -3.0264 -3.0379 -3.0522 -3.0641 -3.0705 -3.0717
 -3.0758 -3.0841 -3.0804 -3.0862 -3.1229 -3.2645 -3.4197 -3.5784 -3.7376 -3.8920
 -4.0398 -4.1817 -4.3184 -4.4507 -4.5792 -4.7045
 -3.1868 -3.1434 -3.1079 -3.0843 -3.0729 -3.0725 -3.0795 -3.0899 -3.0995 -3.1057
 -3.1104 -3.1183 -3.1306 -3.1325 -3.1625 -3.2871 -3.4352 -3.5878 -3.7431 -3.8963
 -4.0439 -4.1851 -4.3208 -4.4517 -4.5784 -4.7016 -4.8218 -4.9390 -5.0532 -5.1634
 -3.3357 -3.2816 -3.2291 -3.1833 -3.1509 -3.1331 -3.1275 -3.1308 -3.1384 -3.1464
 -3.1534 -3.1610 -3.1731 -3.1811 -3.2040 -3.3146 -3.4534 -3.5992 -3.7487 -3.8993
 -4.0465 -4.1878 -4.3229 -4.4528 -4.5782 -4.6997 -4.8180 -4.9333 -5.0458 -5.1557
 -5.2624
 -3.4240 -3.4161 -3.3798 -3.3180 -3.2641 -3.2247 -3.2010 -3.1910 -3.1911 -3.1963
 -3.2032 -3.2108 -3.2206 -3.2323 -3.2472 -3.3434 -3.4730 -3.6128 -3.7541 -3.9019
 -4.0466 -4.1891 -4.3245 -4.4541 -4.5786 -4.6988 -4.8155 -4.9291 -5.0399 -5.1480
 -5.2536
 -3.6590 -3.5874 -3.5281 -3.4799 -3.4120 -3.3515 -3.3065 -3.2772 -3.2630 -3.2596
 -3.2623 -3.2680 -3.2757 -3.2853 -3.2959 -3.3744 -3.4938 -3.6285 -3.7672 -3.9079
 -4.0501 -4.1910 -4.3272 -4.4574 -4.5820 -4.7016 -4.8173 -4.9294 -5.0383 -5.1446
 -5.2487
 -3.8092 -3.7540 -3.7024 -3.6541 -3.5804 -3.5102 -3.4455 -3.3951 -3.3610 -3.3421
 -3.3346 -3.3344 -3.3383 -3.3447 -3.3524 -3.4085 -3.5136 -3.6414 -3.7765 -3.9132
