 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F444W
 -3.5841 -3.5393 -3.6139 -4.0569 -4.8919 -5.4841 -5.4863 -5.4346 -5.3642 -5.3034
 -5.4765 -5.5786 -5.4378 -5.2186 -5.1323 -5.3027
 -4.0135 -3.9757 -3.9823 -4.1593 -4.5305 -4.8309 -4.9177 -5.0008 -5.0673 -5.1159
 -5.2161 -5.2634 -5.2121 -5.1385 -5.1284 -5.3176 -5.4922 -5.6553 -5.8508
 -4.2493 -4.2533 -4.2577 -4.3117 -4.4272 -4.5531 -4.6620 -4.7855 -4.8986 -4.9880
 -5.0491 -5.0797 -5.0904 -5.1062 -5.1447 -5.3318 -5.5099 -5.6892 -5.8703 -6.0448
 -6.1677
 -4.2915 -4.3721 -4.4401 -4.5141 -4.5820 -4.6506 -4.7192 -4.7888 -4.8579 -4.9199
 -4.9756 -5.0273 -5.0728 -5.1217 -5.1812 -5.3453 -5.5365 -5.7094 -5.8767 -6.0367
 -6.1885 -6.3334 -6.4726
 -4.3918 -4.4480 -4.5006 -4.5586 -4.6186 -4.6819 -4.7472 -4.8134 -4.8801 -4.9455
 -5.0068 -5.0634 -5.1152 -5.1654 -5.2181 -5.3667 -5.5441 -5.7217 -5.8899 -6.0492
 -6.2006 -6.3451 -6.4833 -6.6161 -6.7445
 -4.4946 -4.5344 -4.5751 -4.6195 -4.6693 -4.7243 -4.7833 -4.8443 -4.9066 -4.9691
 -5.0306 -5.0896 -5.1450 -5.1951 -5.2483 -5.3880 -5.5523 -5.7296 -5.8991 -6.0588
 -6.2102 -6.3545 -6.4922 -6.6244 -6.7515 -6.8745
 -4.6000 -4.6313 -4.6636 -4.6968 -4.7342 -4.7778 -4.8275 -4.8815 -4.9381 -4.9962
 -5.0549 -5.1127 -5.1686 -5.2202 -5.2718 -5.4092 -5.5611 -5.7331 -5.9043 -6.0655
 -6.2173 -6.3616 -6.4993 -6.6310 -6.7575 -6.8794 -6.9976 -7.1123 -7.2240 -7.3333
 -4.7081 -4.7387 -4.7661 -4.7906 -4.8164 -4.8468 -4.8836 -4.9272 -4.9759 -5.0279
 -5.0820 -5.1370 -5.1915 -5.2435 -5.2938 -5.4256 -5.5722 -5.7347 -5.9049 -6.0686
 -6.2220 -6.3669 -6.5046 -6.6363 -6.7625 -6.8838 -7.0009 -7.1143 -7.2245 -7.3321
 -7.4377
 -4.8156 -4.8489 -4.8757 -4.8966 -4.9146 -4.9333 -4.9561 -4.9859 -5.0233 -5.0665
 -5.1136 -5.1635 -5.2152 -5.2669 -5.3162 -5.4418 -5.5821 -5.7375 -5.9023 -6.0671
 -6.2234 -6.3700 -6.5085 -6.6405 -6.7666 -6.8877 -7.0043 -7.1168 -7.2259 -7.3320
 -7.4356
 -4.9115 -4.9547 -4.9872 -5.0101 -5.0253 -5.0362 -5.0475 -5.0632 -5.0861 -5.1169
 -5.1542 -5.1964 -5.2424 -5.2909 -5.3389 -5.4603 -5.5935 -5.7428 -5.9020 -6.0645
 -6.2232 -6.3728 -6.5132 -6.6461 -6.7728 -6.8940 -7.0105 -7.1228 -7.2313 -7.3365
 -7.4388
 -5.0028 -5.0504 -5.0879 -5.1163 -5.1338 -5.1442 -5.1500 -5.1552 -5.1640 -5.1804
 -5.2058 -5.2384 -5.2762 -5.3172 -5.3602 -5.4761 -5.6050 -5.7472 -5.9002 -6.0581
 -6.2158 -6.3680 -6.5115 -6.6463 -6.7741 -6.8959 -7.0126 -7.1247 -7.2329 -7.3375
 -7.4411
 -5.0767 -5.1360 -5.1815 -5.2145 -5.2374 -5.2513 -5.2568 -5.2581 -5.2582 -5.2638
 -5.2762 -5.2951 -5.3202 -5.3511 -5.3875 -5.4962 -5.6204 -5.7538 -5.9006 -6.0532
 -6.2075 -6.3596 -6.5056 -6.6436 -6.7735 -6.8966 -7.0141 -7.1267 -7.2349 -7.3394
 -7.4405
 -5.1332 -5.2116 -5.2680 -5.3047 -5.3361 -5.3575 -5.3614 -5.3635 -5.3616 -5.3612
