angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,CoRoT_ID,RA,DEC,dist_G,sig_dist_G
0.006075,101.306501489,-1.23776324793,0.001,0.001,90,3107154232994731264,101.30650342814,0.0267,-1.2377561176799998,0.0271,0.2069,0.0298,0.45,0.052000000000000005,1.656,0.046,0,38771.8,14.8883,14.217077,13706.1,43.2684,15.009101000000001,37026.3,54.0894,13.340645,1.6684560000000002,,,4299.0,0.821,0.411,,,102770063,101.306503,-1.2377639999999999,4.692469246924692,0.7307178981610621
0.063138,101.317224812,-1.2588618657,0.001,0.001,90,3107060125972805632,101.31723390667,0.0372,-1.258894018,0.0379,0.972,0.0409,2.112,0.075,-7.468,0.067,0,151234.0,31.5117,12.739241,66748.4,160.015,13.290285999999998,120864.0,175.08900000000003,12.05618,1.234106,-11.32,1.62,4956.85,,,3.6,7.047999999999999,102771922,101.31721999999999,-1.258845,1.0321032103210321,0.04421116709596966
0.06297,101.329962263,-1.05037340678,0.001,0.001,90,3107346475731127168,101.32994367826001,0.0398,-1.05038192786,0.0386,0.7737,0.0431,-4.316,0.079,-1.979,0.069,0,421676.0,157.095,11.625917999999999,140702.0,272.873,12.480638,407415.0,421.30199999999996,10.736827,1.743811,20.04,0.9,4335.25,0.958,0.489,10.98,38.391,102774177,101.329949,-1.050362,1.296129612961296,0.0745908453515624
0.06514500000000001,101.344462542,0.0773500973,0.001,0.001,0,3113490722806492544,101.34445079705999,0.0236,0.07734439354,0.0225,0.3845,0.0276,-2.728,0.05,-1.325,0.055,0,100543.0,27.159,13.182485999999999,37434.2,94.5783,13.918216000000001,91709.7,118.564,12.355882000000001,1.5623340000000001,46.73,0.49,4606.52,0.737,0.3582,9.04,33.126999999999995,102776749,101.344476,0.077338,2.601260126012601,0.19488552980518714
0.130477,101.347563899,-0.46649375163999995,0.005,0.004,90,3107451204214662016,101.34756860789,0.17,-0.46649446753,0.1931,0.0301,0.2701,1.094,0.301,-0.166,0.25,0,15010.9,42.8967,15.247348,5339.44,138.891,16.032648000000002,16299.2,219.959,14.231506,1.8011419999999998,,,4035.0,,,,,102777303,101.34754000000001,-0.466521,3.822382238223822,2.2661429635435706
1.016414,101.347295552,-0.46666229200000003,0.001,0.001,0,3107451208514456576,101.3472955516,0.5589,-0.46666229200000003,0.5717,,,,,,,0,3111.31,7.958710000000001,16.956007,,,,,,,,,,,,,,,102777303,101.34754000000001,-0.466521,0.0,
0.053109,101.350006498,-1.12509566911,0.001,0.001,90,3107157535830918912,101.34999494725001,0.0222,-1.1250833845700001,0.0222,0.4693,0.0252,-2.682,0.045,2.853,0.039,0,104556.0,48.9921,13.139994,38141.2,84.9062,13.897903,96967.9,269.007,12.29535,1.6025530000000001,,,4502.61,0.919,0.447,8.06,24.04,102777770,101.35001,-1.12511,2.133213321332133,0.1175596386241755
0.038715,101.352791021,1.0392429868200002,0.001,0.001,90,3125633179466832256,101.35278195679001,0.028,1.03924310672,0.0319,0.3103,0.0441,-2.105,0.051,0.027999999999999997,0.044000000000000004,0,49015.8,12.4999,13.962525,16270.5,28.546,14.822885999999999,48191.1,53.1779,13.054504,1.768382,,,4501.94,1.0595,0.528,,,102778275,101.352801,1.039247,3.198319831983198,0.5238861707000907
0.032008,101.353604726,-0.16245929392,0.001,0.001,0,3107477974750456064,101.35361480121,0.0206,-0.16245157765,0.0205,0.3153,0.0238,2.34,0.04,1.7919999999999998,0.04,0,48440.6,14.1129,13.975342999999999,16375.2,35.0265,14.815919000000001,47111.2,51.8138,13.07911,1.736809,,,4433.17,1.084,0.5325,8.54,25.394000000000002,102778440,101.353596,-0.162461,3.1653165316531653,0.2490898640205073
2.155088,101.35419364399999,-0.16249548147,0.004,0.001,0,3107477974744723712,101.35419364408001,1.1488,-0.16249548147,4.4376,,,,,,,0,212.39,2.06549,19.87053,,,,,,,,,,,,,,,102778440,101.353596,-0.162461,0.0,
0.12137200000000001,101.35399101899999,-0.36259424836,0.001,0.001,90,3107458836376301568,101.35398502121001,0.0284,-0.36260559974,0.0307,0.3515,0.0378,-1.393,0.054000000000000006,-2.636,0.048,0,36512.6,11.7125,14.282257999999999,11796.8,34.1241,15.171981,36363.7,59.7724,13.36025,1.8117299999999998,,,4063.09,1.2887,0.628,8.73,18.725,102778510,101.35396300000001,-0.362613,2.841284128412841,0.3348412574965671
3.5985480000000005,101.35296482,-0.36266657174999994,0.01,0.009000000000000001,90,3107458832081660928,101.35296849267,0.3448,-0.36266929719999996,0.3528,0.4003,0.3503,0.853,0.622,-0.633,0.568,0,545.0840000000001,1.9715,18.847206,251.395,12.5726,19.350496,616.692,16.6605,17.786749,1.563747,,,,,,,,102778510,101.35396300000001,-0.362613,2.622262226222622,2.1235550598020105
0.079807,101.35860565899999,-0.9350100105600001,0.001,0.001,90,3107356341277841792,101.35860228899,0.0264,-0.9350131738299998,0.0236,0.3971,0.0284,-0.7829999999999999,0.049,-0.735,0.047,0,62126.0,16.5634,13.705182,19236.6,44.4285,14.641067999999999,63645.9,61.6463,12.752495,1.888573,,,4409.14,1.313,0.6277,7.81,20.75,102779389,101.358627,-0.9350040000000001,2.5202520252025202,0.18814357479605387
0.050885,101.359557197,-0.49089586663,0.001,0.001,90,3107450894976967552,101.3595617921,0.0482,-0.49090274179,0.0519,0.6149,0.0714,1.067,0.086,-1.597,0.07200000000000001,0,203690.0,58.0952,12.415939999999999,75757.5,148.658,13.152823000000001,185375.0,212.4,11.591791,1.561032,61.46,0.49,4312.12,0.7595,0.367,9.76,29.689,102779558,101.359557,-0.49091,1.644164416441644,0.22015308428718153
0.088637,101.365292564,-0.09415626747000001,0.001,0.001,90,3113483850858903296,101.36529041052,0.0195,-0.09415651384,0.0196,0.315,0.0225,-0.5,0.04,-0.057,0.039,0,69177.7,17.714,13.58845,24366.7,49.4747,14.384395000000001,65588.9,116.318,12.719845,1.66455,,,4573.6,1.09,0.5438,9.34,34.361999999999995,102780552,101.365313,-0.09417,3.168316831683168,0.2349482006890591
0.063189,101.369470226,-0.43573374636000006,0.001,0.001,90,3107451788329206016,101.3694679656,0.0405,-0.4357671657,0.038,0.5501,0.0462,-0.525,0.075,-7.7620000000000005,0.062,0,130221.0,48.2363,12.901661,48838.4,51.0088,13.629484,117818.0,153.347,12.083894,1.54559,63.61,1.31,4314.79,0.9537,0.468,8.71,23.691,102781334,101.369467,-0.435751,1.827182718271827,0.16426978452010998
0.060863,101.379600304,-0.28783825140999997,0.001,0.001,0,3107462719026679296,101.37959803798,0.0326,-0.28783385044,0.0348,0.1232,0.0414,-0.526,0.068,1.022,0.07400000000000001,0,22913.2,12.0903,14.788154,6735.07,18.9945,15.780534,24342.4,45.1357,13.796013,1.984521,,,3833.03,1.0732,0.546,,,102783216,101.379598,-0.287855,6.480648064806481,1.7476064489240586
2.744785,101.37980487200001,-0.28712116054000003,0.008,0.008,0,3107462714732162816,101.3798024541,0.2384,-0.28711718047,0.2599,-0.0637,0.3045,-0.562,0.509,0.924,0.542,0,690.814,2.79493,18.589964000000002,424.969,2.45412,18.780495000000002,869.117,42.9295,17.414225,1.36627,,,,,,,,102783216,101.379598,-0.287855,3.897389738973897,2.3035996401146193
0.051976,101.381414465,-0.33037116423,0.001,0.001,90,3107462302409141120,101.38140438056,0.0372,-0.33035591796,0.0395,0.4837,0.0494,-2.342,0.071,3.5410000000000004,0.068,0,202424.0,43.3105,12.42271,75037.0,118.435,13.163198999999999,183347.0,172.135,11.603735,1.5594649999999999,50.28,0.62,4561.43,0.7517,0.344,10.48,42.841,102783541,101.381427,-0.330364,2.076207620762076,0.2341064347650333
4.462128,101.382375025,-0.33116249204,0.009000000000000001,0.009000000000000001,90,3107462306706659840,101.38237874935999,0.2916,-0.33116329324,0.3888,0.9477,0.5572,0.865,0.607,-0.18600000000000003,0.5920000000000001,0,531.227,2.4214700000000002,18.875166,564.788,48.3776,18.471676000000002,1050.13,45.2049,17.208809,1.262867,,,,,,,,102783541,101.381427,-0.330364,1.761176117611761,2.117206972822178
0.066538,101.407833218,-1.00216062356,0.001,0.001,90,3107352183749507584,101.40783226152,0.0303,-1.00215773579,0.0308,0.3272,0.0384,-0.222,0.059000000000000004,0.6709999999999999,0.05,0,30729.5,12.4064,14.469478,10329.3,42.6487,15.316216,30252.3,41.1287,13.560025,1.7561900000000001,,,4468.91,1.38,0.667,6.4,14.734000000000002,102788196,101.407849,-1.002151,3.0453045304530453,0.39622498853619037
0.056462,101.40846333399999,-0.8666112158399999,0.001,0.001,90,3107358677740005888,101.40846656104999,0.038,-0.8666430045100001,0.0368,0.7094,0.0461,0.7490000000000001,0.069,-7.382999999999999,0.063,0,135713.0,61.6184,12.856810000000001,42717.1,59.2584,13.774882999999999,136846.0,164.81599999999997,11.921336,1.853547,71.63,0.66,4078.09,1.3465,0.6572,8.24,16.929000000000002,102788308,101.408479,-0.866612,1.416141614161416,0.09604351021327122
0.042677,101.42176210299999,-1.14335132678,0.001,0.001,90,3107156505038763136,101.42176558318,0.0271,-1.14335063453,0.0264,0.3037,0.0286,0.8079999999999999,0.054000000000000006,0.161,0.046,0,49438.5,18.8538,13.953202,17432.1,25.994,14.748016,46961.4,50.6817,13.082567999999998,1.665448,,,4631.19,0.8912,0.429,7.9,25.883000000000003,102790572,101.421773,-1.143356,3.279327932793279,0.32891085336213605
0.054667999999999994,101.421845284,0.0153808314,0.001,0.001,0,3113489344127198720,101.42185058704,0.0247,0.01538390747,0.0227,0.5144,0.0255,1.232,0.054000000000000006,0.7140000000000001,0.057999999999999996,0,84639.9,26.7401,13.369428,29325.3,69.1021,14.183279999999998,81232.8,81.7893,12.487592,1.695688,,,4216.5,1.183,0.524,8.07,18.527,102790587,101.421846,0.015396,1.947194719471947,0.0987200624993075
0.07341,101.424649697,-1.36485953822,0.001,0.001,90,3107043805097367040,101.42464772894002,0.0273,-1.36486072684,0.0267,0.1971,0.03,-0.457,0.053,-0.276,0.049,0,24645.0,10.8415,14.709044,8423.9,21.545,15.537604,24169.2,22.466,13.803763,1.733841,,,4126.04,1.0067,0.472,,,102791095,101.424664,-1.364845,4.896489648964896,0.8021066542363304
0.06727799999999999,101.428237199,-0.33852860147,0.001,0.001,0,3107459111254155904,101.42822672546,0.037,-0.33850446133,0.0393,0.6526,0.0512,-2.432,0.076,5.607,0.08800000000000001,0,302364.0,62.2217,11.987041,112103.0,149.15,12.727347,274112.0,315.547,11.167099,1.5602479999999999,54.25,0.56,4320.7,0.654,0.3127,11.14,38.968,102791704,101.428239,-0.33851,1.539153915391539,0.12868397925557037
4.772314,101.42752944799999,-0.33739023104000004,0.008,0.006999999999999999,90,3107459106959736064,101.42752646304001,0.2584,-0.33739274484,0.2434,-0.4619,0.3272,-0.693,0.496,-0.584,0.451,0,799.716,3.1232,18.431026,638.48,48.3435,18.338520000000003,1595.93,150.564,16.754382999999997,1.5841370000000001,,,,,,,,102791704,101.428239,-0.33851,4.575457545754575,2.4125173327946707
0.10379000000000001,101.435828985,0.31356492946,0.001,0.001,0,3125513573218761472,101.43583523225,0.0227,0.31355443296,0.0237,0.5561,0.0277,1.4509999999999998,0.046,-2.438,0.052000000000000005,0,81261.2,28.3154,13.413657,27511.5,52.198,14.252603,79151.3,120.419,12.515775,1.7368279999999998,54.13,1.07,4205.94,1.2623,0.6195,7.37,15.307,102793018,101.435856,0.313575,1.8001800180018002,0.09185675902480078
0.052235000000000004,101.461321308,-1.20018518908,0.001,0.001,90,3107153099123334016,101.46132412285999,0.0319,-1.20019062416,0.0314,0.6202,0.0354,0.654,0.065,-1.262,0.06,0,248144.0,52.5005,12.201605,88724.5,115.95,12.981278,231432.0,176.412,11.35086,1.630419,14.43,0.7,4267.04,0.8438,0.401,11.04,36.374,102796614,101.46133499999999,-1.2001899999999999,1.617161716171617,0.09527836244302557
0.037833,101.496244983,-1.4772267060100002,0.001,0.001,90,3107039063453510144,101.49624612520999,0.0295,-1.4772193930500002,0.0325,0.2289,0.0392,0.265,0.057,1.6980000000000002,0.051,0,34138.0,12.7592,14.355269,10731.8,19.5058,15.274704000000002,34909.9,37.0841,13.404549,1.870155,,,4132.73,1.275,0.628,,,102800862,101.496235,-1.4772299999999998,4.233423342334233,0.8184300067042123
4.870993,101.497531028,-1.47683989591,0.003,0.003,90,3107039063453508864,101.49752710854,0.1118,-1.47684144912,0.1154,0.3489,0.1344,-0.91,0.213,-0.361,0.187,0,1814.56,2.71391,17.541435,759.321,13.2151,18.150323999999998,1591.45,12.0093,16.757435,1.392889,,,,,,,,102800862,101.496235,-1.4772299999999998,2.826282628262826,1.5719157617608077
0.072912,291.056276133,0.6902390562199999,0.001,0.001,90,4263749313355655040,291.05625518979997,0.0216,0.69021514741,0.0191,0.3715,0.0283,-4.864,0.046,-5.553,0.040999999999999995,0,72408.1,18.1354,13.538898000000001,23915.0,40.297,14.404713000000001,71280.2,53.0532,12.629498,1.7752150000000002,,,4070.25,1.087,0.525,11.57,33.107,110568814,291.056296,0.690243,2.691269126912691,0.21496124510729023
4.423387,291.055516007,0.68929355373,0.006999999999999999,0.006,90,4263749313348787200,291.05550223869,0.1908,0.68927080171,0.1657,-0.6015,0.2416,-3.198,0.436,-5.284,0.408,0,931.347,2.21141,18.265587,470.83099999999996,18.6259,18.669224,1077.32,16.371,17.181060000000002,1.488163,,,,,,,,110568814,291.056296,0.690243,5.7905790579057905,2.5423569723355373
0.097608,291.03786258599996,0.79078296609,0.002,0.001,90,4263753981958157568,291.03787261612,0.0375,0.79076340855,0.0305,0.75,0.0451,2.329,0.09699999999999999,-4.542,0.077,0,243291.0,62.9842,12.22305,69706.0,115.802,13.243213,256468.0,245.554,11.239335,2.003878,-6.3,1.08,4245.15,1.3507,0.668,9.18,24.668000000000003,110637723,291.037873,0.790808,1.338133813381338,0.08353353194799816
0.10254200000000001,291.115607126,0.77852293604,0.001,0.001,90,4263754501675774464,291.11561901782,0.0354,0.77852174246,0.0297,0.7432,0.0429,2.762,0.08800000000000001,-0.27699999999999997,0.067,0,255326.0,59.6753,12.170630000000001,82411.1,118.816,13.061424,253432.0,248.99599999999998,11.252267,1.809157,,,4089.84,1.2815,0.6015,10.69,28.811,110639075,291.115612,0.778551,1.3501350135013501,0.08064474033946184
0.043014,292.05734194900003,1.4972419104799999,0.001,0.001,90,4287826517740838144,292.05732500223996,0.0423,1.49717748801,0.0388,1.1891,0.0591,-3.935,0.084,-14.963,0.065,0,242441.0,98.8561,12.226851,87388.9,164.386,12.997747,231308.0,246.553,11.351445,1.6463020000000002,-82.71,0.75,4264.0,,,5.7,9.682,110649535,292.057341,1.4972299999999998,0.843084308430843,0.04309798231845179
0.7957529999999999,292.057388668,1.4974458450600001,0.001,0.001,90,4287826522046452352,292.05738866767,1.0114,1.4974458450600001,0.744,,,,,,,0,7463.02,70.2877,16.006079,,,,,,,,,,,,,,,110649535,292.057341,1.4972299999999998,0.0,
0.10252,290.63831240900004,1.6927885403,0.001,0.001,90,4288629646586187520,290.6382855073,0.0202,1.6927543890099999,0.0203,0.2828,0.0251,-6.245,0.042,-7.932,0.04,0,78632.6,20.8315,13.449359,24422.0,50.1321,14.381934,80261.7,59.42,12.500649000000001,1.8812849999999999,,,3934.97,1.0703,0.497,17.69,67.577,100448189,290.638327,1.6928130000000001,3.519351935193519,0.3291763098575934
4.3173580000000005,290.637538888,1.6919087543900002,0.002,0.002,90,4288629543494146304,290.63753888811,1.6173,1.6919087543900002,1.538,,,,,,,0,221.71599999999998,1.88022,19.823872,288.23900000000003,27.1048,19.202005,608.7909999999999,37.029,17.80075,1.401255,,,,,,,,100448189,290.638327,1.6928130000000001,0.0,
0.09007799999999999,290.690710184,1.5201677329299998,0.001,0.001,90,4264604252371053056,290.69071845659,0.0302,1.52015944544,0.0291,0.8607,0.04,1.921,0.07,-1.925,0.063,0,280639.0,55.9719,12.067997,89188.0,123.675,12.975622,280931.0,187.079,11.140422000000001,1.8352,-70.06,0.7,4221.0,1.2547,0.612,8.75,21.886,100483847,290.69073199999997,1.5201799999999999,1.164116411641164,0.05536709926235552
3.6160930000000002,290.689910437,1.5196016663499998,0.01,0.006999999999999999,0,4264604252363532032,290.68991043672,7.4297,1.5196016663499998,9.5592,,,,,,,0,167.93,2.29103,20.125544,,,,,,,,,,,,,,,100483847,290.69073199999997,1.5201799999999999,0.0,
0.102557,290.756838691,1.63496980903,0.001,0.001,90,4288626687321011456,290.75682851448,0.0301,1.6349617534099998,0.0302,0.4355,0.0363,-2.363,0.064,-1.871,0.062,1,146109.0,39.4043,12.77667,46581.6,70.4679,13.680851,146254.0,84.2354,11.849147,1.831704,-19.78,0.62,4245.05,1.264,0.633,12.25,43.937,100528464,290.756852,1.634995,2.301230123012301,0.20395437879778452
0.043207999999999996,290.798358292,1.59934899863,0.001,0.001,90,4288625660856105600,290.79834952438,0.0301,1.59931860092,0.03,0.7208,0.0385,-2.036,0.063,-7.06,0.059000000000000004,0,294940.0,46.4792,12.014032,102645.0,102.087,12.823047,279460.0,183.38,11.146123,1.676924,-6.81,0.89,4056.36,0.936,0.467,12.17,36.133,100556001,290.798358,1.599337,1.392139213921392,0.07649621759698876
2.8692860000000002,290.79915413599997,1.5992933177500002,0.025,0.025,0,4288625660857151872,290.79914351987003,0.8208,1.5992768522100003,0.8911,5.2163,1.3286,-2.465,1.594,-3.824,1.594,0,308.327,6.4428,19.465837,,,,,,,,,,,,,,,100556001,290.798358,1.599337,0.222022202220222,1.8317325992986189
4.65523,290.799350866,1.60016594121,0.009000000000000001,0.009000000000000001,0,4288625660857192448,290.79935086578,8.5616,1.60016594121,9.3114,,,,,,,0,111.95700000000001,2.51534,20.565739999999998,,,,,,,,,,,,,,,100556001,290.798358,1.599337,0.0,
0.02814,290.800092328,1.6729881901800001,0.001,0.001,90,4288627310124541952,290.80008402107995,0.0225,1.67296610117,0.022,0.3517,0.0296,-1.929,0.048,-5.13,0.045,0,31669.8,11.7838,14.436753,10218.6,17.12,15.327912,31671.2,25.1221,13.510259,1.817654,,,4378.52,1.4178,0.67,6.43,13.672,100557143,290.800092,1.672996,2.841284128412841,0.2528485437004728
0.062411,290.834821703,1.27735483501,0.001,0.001,90,4264550406332489216,290.83481760968,0.0357,1.27733229838,0.0334,0.3576,0.046,-0.95,0.077,-5.234,0.069,0,202442.0,42.5731,12.422613,60338.7,89.4772,13.399898,209188.0,243.94400000000002,11.460579,1.9393189999999998,140.18,0.25,4129.97,1.0363,0.5347,19.17,96.275,100580176,290.834837,1.277363,2.793279327932793,0.41032262067303327
0.034981,290.844178868,1.7981556670299998,0.001,0.001,90,4288637240088257408,290.84416705608,0.0202,1.7981530605400002,0.0201,0.4343,0.0269,-2.742,0.043,-0.605,0.04,0,45211.1,11.7844,14.050251999999999,15652.7,22.3734,14.864917000000002,43031.2,32.9002,13.177463000000001,1.687454,,,4419.83,,,6.05,12.565999999999999,100586437,290.844188,1.798159,2.304230423042304,0.14763970149064135
3.77466,290.845232404,1.7982573935900004,0.022000000000000002,0.019,0,4288637240088940928,290.84523240391,19.0367,1.7982573935900004,21.5528,,,,,,,0,83.6337,1.9837,20.882412,70.3427,12.6082,20.73334,150.905,5.40836,19.315160000000002,1.418179,,,,,,,,100586437,290.844188,1.798159,0.0,
0.111356,290.860199153,1.29498939925,0.001,0.001,90,4264550543775811328,290.86020785672,0.0189,1.29497241361,0.0185,0.3064,0.0245,2.021,0.04,-3.945,0.036000000000000004,0,109626.0,34.7702,13.088581,33165.4,93.7565,14.049676999999999,112659.0,89.403,12.132501,1.9171759999999998,-24.92,1.44,4237.71,1.073,0.5177,15.17,66.846,100597075,290.86023,1.294987,3.2553255325532553,0.2724543290128614
0.049986,290.860985899,1.4508635262099998,0.001,0.001,90,4288574907195297536,290.86096148616,0.0293,1.4508348668200002,0.0278,0.5728,0.0359,-5.667999999999999,0.063,-6.656000000000001,0.055999999999999994,0,194149.0,39.9897,12.46803,64457.2,115.296,13.328209,189648.0,148.356,11.567049,1.7611599999999998,14.98,0.43,4077.7,1.058,0.5045,12.21,37.164,100597609,290.860992,1.450876,1.749174917491749,0.11396439632597946
2.503851,290.861056443,1.45156852409,0.002,0.002,0,4288574911520929280,290.86105644339,1.6846,1.45156852409,1.7732,,,,,,,0,504.811,2.85195,18.930544,,,,,,,,,,,,,,,100597609,290.860992,1.450876,0.0,
4.180297,290.862048206,1.4503927669499999,0.002,0.002,90,4288574911520892544,290.86204820593997,1.557,1.4503927669499999,1.5456,,,,,,,0,134.578,1.48101,20.365929,264.455,0.425951,19.29551,249.14,35.3811,18.77081,0.5247,,,,,,,,100597609,290.860992,1.450876,0.0,
4.385573,290.86161333900003,1.45192396587,0.001,0.001,90,4288574911520578304,290.86161333875,1.2351,1.45192396587,1.2344,,,,,,,0,228.562,3.06331,19.790855,,,,,,,,,,,,,,,100597609,290.860992,1.450876,0.0,
0.043087,290.861957455,1.7727539270500001,0.001,0.001,90,4288636930850532096,290.86195631749,0.0206,1.7727405448400002,0.0204,0.1748,0.0268,-0.264,0.046,-3.108,0.044000000000000004,0,45152.4,11.7976,14.051663000000001,15189.6,20.8258,14.897522,44104.0,84.8288,13.150726,1.746796,,,4061.75,0.8827,0.456,,,100598266,290.861962,1.7727650000000001,5.46954695469547,0.880167268106453
4.804344,290.862834386,1.77377528143,0.012,0.012,90,4288636930833502720,290.86283739607995,0.3446,1.7737585659900001,0.3325,-0.1801,0.3556,0.6990000000000001,0.794,-3.8819999999999997,0.7859999999999999,0,513.005,2.92391,18.913061,285.226,10.2254,19.213413,543.159,18.2169,17.924603,1.2888110000000002,,,,,,,,100598266,290.861962,1.7727650000000001,3.897389738973897,2.3293498314908088
0.054473,290.873820868,1.3195831662200002,0.001,0.001,90,4264550960414029696,290.87380739223,0.0185,1.31955627687,0.0184,0.3087,0.024,-3.1289999999999996,0.039,-6.245,0.035,0,100798.0,28.886,13.179735999999998,34342.0,46.8659,14.011825,96894.4,76.2847,12.296173,1.715652,22.26,1.14,4600.31,1.001,0.4733,11.31,51.617,100606331,290.873827,1.319597,3.231323132313231,0.2624097631693228
0.08363,290.88038272299997,1.68954477104,0.001,0.001,0,4288633013840166400,290.88035927722,0.02,1.6894965477700001,0.0204,0.4647,0.0275,-5.443,0.044000000000000004,-11.2,0.044000000000000004,0,67360.5,16.4659,13.617353,23804.4,27.4005,14.409745000000001,63641.5,64.4706,12.752569,1.6571759999999998,,,4271.83,0.8225,0.4197,7.65,17.545,100610961,290.880383,1.689568,2.1542154215421543,0.1315933945946998
3.26251,290.880240873,1.68867295156,0.002,0.002,90,4288633013822323456,290.88024087291,1.6405,1.68867295156,1.5424,,,,,,,0,152.334,1.43934,20.231377,,,,,,,,,,,,,,,100610961,290.880383,1.689568,0.0,
