 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  g   
 -5.9105 -5.5719 -5.5007 -5.6407 -5.8990 -6.1090 -5.8395 -5.6606 -5.4875 -5.3030
 -5.1018 -4.9090 -4.7027 -4.4919 -4.2918 -3.8207 -3.3987 -3.0839 -2.8208
 -6.4940 -6.1614 -5.9132 -5.7410 -5.6219 -5.5069 -5.3775 -5.2380 -5.0924 -4.9403
 -4.7693 -4.5760 -4.3726 -4.1764 -3.9936 -3.5861 -3.2500 -2.9869 -2.7914 -2.6424
 -6.2688 -5.9508 -5.6850 -5.4649 -5.2881 -5.1548 -5.0540 -4.9461 -4.8117 -4.6582
 -4.5020 -4.3378 -4.1589 -3.9819 -3.8183 -3.4663 -3.1765 -2.9469 -2.7738 -2.6403
 -2.5324
 -6.0836 -5.7923 -5.5373 -5.3129 -5.1162 -4.9461 -4.8015 -4.6812 -4.5725 -4.4477
 -4.3010 -4.1516 -3.9966 -3.8377 -3.6884 -3.3735 -3.1213 -2.9201 -2.7657 -2.6451
 -2.5463 -2.4616
 -5.8965 -5.6416 -5.4106 -5.1987 -5.0041 -4.8263 -4.6656 -4.5214 -4.3916 -4.2719
 -4.1501 -4.0175 -3.8799 -3.7366 -3.5986 -3.3080 -3.0815 -2.9020 -2.7632 -2.6538
 -2.5632 -2.4849 -2.4148 -2.3501
 -5.6998 -5.4836 -5.2834 -5.0935 -4.9123 -4.7406 -4.5790 -4.4286 -4.2896 -4.1601
 -4.0372 -3.9167 -3.7961 -3.6701 -3.5435 -3.2662 -3.0547 -2.8897 -2.7626 -2.6629
 -2.5804 -2.5086 -2.4438 -2.3841 -2.3261 -2.2718 -2.2241 -2.1851 -2.1567 -2.1398
 -5.5038 -5.3182 -5.1487 -4.9849 -4.8239 -4.6658 -4.5123 -4.3648 -4.2248 -4.0933
 -3.9687 -3.8495 -3.7344 -3.6206 -3.5071 -3.2459 -3.0396 -2.8820 -2.7617 -2.6695
 -2.5947 -2.5299 -2.4713 -2.4169 -2.3655 -2.3159 -2.2698 -2.2291 -2.1956 -2.1716
 -2.1624
 -5.3116 -5.1538 -5.0089 -4.8689 -4.7304 -4.5908 -4.4503 -4.3117 -4.1770 -4.0472
 -3.9238 -3.8065 -3.6941 -3.5854 -3.4794 -3.2360 -3.0348 -2.8791 -2.7609 -2.6724
 -2.6036 -2.5460 -2.4945 -2.4465 -2.4007 -2.3566 -2.3129 -2.2722 -2.2375 -2.2113
 -2.1951
 -5.1310 -4.9953 -4.8672 -4.7461 -4.6273 -4.5065 -4.3827 -4.2569 -4.1313 -4.0077
 -3.8878 -3.7730 -3.6635 -3.5583 -3.4567 -3.2256 -3.0321 -2.8787 -2.7605 -2.6721
 -2.6062 -2.5545 -2.5103 -2.4696 -2.4307 -2.3926 -2.3556 -2.3212 -2.2897 -2.2607
 -2.2341
 -4.9620 -4.8427 -4.7320 -4.6233 -4.5187 -4.4147 -4.3080 -4.1975 -4.0845 -3.9706
 -3.8575 -3.7471 -3.6408 -3.5390 -3.4413 -3.2184 -3.0315 -2.8804 -2.7625 -2.6729
 -2.6066 -2.5575 -2.5189 -2.4855 -2.4542 -2.4235 -2.3930 -2.3627 -2.3374 -2.3090
 -2.2795
 -4.8046 -4.6960 -4.6033 -4.5009 -4.4055 -4.3129 -4.2205 -4.1255 -4.0270 -3.9256
 -3.8226 -3.7197 -3.6186 -3.5206 -3.4265 -3.2114 -3.0292 -2.8808 -2.7638 -2.6736
 -2.6062 -2.5569 -2.5208 -2.4929 -2.4688 -2.4458 -2.4230 -2.3997 -2.3761 -2.3530
 -2.3312
 -4.6588 -4.5552 -4.4811 -4.3784 -4.2879 -4.2024 -4.1199 -4.0376 -3.9532 -3.8660
 -3.7758 -3.6837 -3.5910 -3.4992 -3.4123 -3.2046 -3.0252 -2.8799 -2.7644
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  g   
 -6.7579 -6.3254 -6.0505 -5.9033 -5.8418 -5.7965 -5.6110 -5.4613 -5.2989 -5.1178
 -4.9171 -4.7108 -4.5011 -4.3013 -4.1172 -3.7077 -3.3516 -3.0645 -2.8243
 -6.5452 -6.1992 -5.9527 -5.7421 -5.5548 -5.3917 -5.2462 -5.1078 -4.9654 -4.8110
 -4.6393 -4.4498 -4.2536 -4.0674 -3.8975 -3.5359 -3.2352 -2.9864 -2.7920 -2.6395
 -6.2897 -5.9112 -5.6200 -5.4030 -5.2530 -5.1315 -4.9991 -4.8571 -4.7144 -4.5724
 -4.4234 -4.2607 -4.0839 -3.9096 -3.7507 -3.4217 -3.1600 -2.9445 -2.7729 -2.6383
 -2.5291
 -6.1534 -5.7841 -5.4854 -5.2441 -5.0502 -4.8956 -4.7785 -4.6786 -4.5574 -4.4132
 -4.2665 -4.1201 -3.9650 -3.8036 -3.6538 -3.3429 -3.1065 -2.9162 -2.7633 -2.6415
 -2.5415 -2.4561
 -6.0505 -5.7043 -5.4159 -5.1734 -4.9678 -4.7929 -4.6432 -4.5141 -4.4047 -4.2978
 -4.1678 -4.0260 -3.8823 -3.7349 -3.5911 -3.2924 -3.0706 -2.8975 -2.7594 -2.6487
 -2.5569 -2.4778 -2.4074 -2.3436
 -5.9460 -5.6318 -5.3631 -5.1304 -4.9259 -4.7448 -4.5836 -4.4391 -4.3077 -4.1873
 -4.0750 -3.9570 -3.8288 -3.6921 -3.5555 -3.2633 -3.0482 -2.8851 -2.7577 -2.6564
 -2.5726 -2.5001 -2.4351 -2.3756 -2.3203 -2.2692 -2.2229 -2.1821 -2.1502 -2.1329
 -5.8302 -5.5502 -5.3072 -5.0909 -4.8952 -4.7164 -4.5525 -4.4020 -4.2628 -4.1326
 -4.0096 -3.8926 -3.7793 -3.6610 -3.5368 -3.2503 -3.0360 -2.8772 -2.7560 -2.6619
 -2.5856 -2.5202 -2.4615 -2.4072 -2.3562 -2.3081 -2.2636 -2.2232 -2.1886 -2.1649
 -2.1560
 -5.7077 -5.4582 -5.2409 -5.0446 -4.8626 -4.6918 -4.5312 -4.3801 -4.2384 -4.1050
 -3.9781 -3.8572 -3.7423 -3.6304 -3.5189 -3.2504 -3.0328 -2.8734 -2.7544 -2.6641
 -2.5938 -2.5354 -2.4836 -2.4358 -2.3903 -2.3467 -2.3055 -2.2670 -2.2318 -2.2043
 -2.1884
 -5.5847 -5.3585 -5.1619 -4.9849 -4.8191 -4.6603 -4.5072 -4.3601 -4.2197 -4.0861
 -3.9589 -3.8373 -3.7210 -3.6092 -3.5010 -3.2488 -3.0354 -2.8725 -2.7525 -2.6630
 -2.5958 -2.5433 -2.4987 -2.4581 -2.4194 -2.3818 -2.3454 -2.3105 -2.2779 -2.2491
 -2.2272
 -5.4764 -5.2655 -5.0821 -4.9185 -4.7669 -4.6216 -4.4793 -4.3399 -4.2042 -4.0733
 -3.9476 -3.8274 -3.7118 -3.6008 -3.4939 -3.2488 -3.0413 -2.8770 -2.7540 -2.6629
 -2.5957 -2.5459 -2.5069 -2.4735 -2.4424 -2.4120 -2.3821 -2.3526 -2.3240 -2.2973
 -2.2721
 -5.3814 -5.1805 -5.0030 -4.8468 -4.7044 -4.5705 -4.4400 -4.3109 -4.1832 -4.0578
 -3.9359 -3.8183 -3.7050 -3.5957 -3.4906 -3.2494 -3.0456 -2.8819 -2.7565 -2.6632
 -2.5946 -2.5449 -2.5086 -2.4807 -2.4567 -2.4340 -2.4117 -2.3891 -2.3663 -2.3441
 -2.3232
 -5.2974 -5.1026 -4.9289 -4.7743 -4.6357 -4.5082 -4.3871 -4.2685 -4.1508 -4.0340
 -3.9185 -3.8057 -3.6954 -3.5884 -3.4911 -3.2506 -3.0483 -2.8872 -2.7600
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  g   
 -7.5735 -7.1121 -6.7314 -6.4157 -6.1485 -5.9094 -5.6803 -5.4503 -5.2252 -5.0039
 -4.7819 -4.5608 -4.3483 -4.1555 -3.9822 -3.6155 -3.3087 -3.0478 -2.8268
 -7.1554 -6.6937 -6.3081 -5.9933 -5.7351 -5.5153 -5.3158 -5.1227 -4.9343 -4.7473
 -4.5558 -4.3577 -4.1605 -3.9774 -3.8132 -3.4758 -3.2072 -2.9808 -2.7925 -2.6411
 -6.6945 -6.2722 -5.9549 -5.6866 -5.4471 -5.2387 -5.0542 -4.8825 -4.7177 -4.5556
 -4.3906 -4.2171 -4.0361 -3.8613 -3.7026 -3.3814 -3.1367 -2.9371 -2.7713 -2.6356
 -2.5246
 -6.4682 -6.0118 -5.6559 -5.3849 -5.1840 -5.0316 -4.8820 -4.7246 -4.5685 -4.4174
