 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F150W2
  0.9901  1.0209  1.0733  1.0954  1.0745  1.0523  1.0582  1.0775  1.0823  1.0660
  1.0371  0.9994  0.9596  0.9181  0.8735  0.7550  0.6289  0.5006  0.3744
  0.9808  0.9796  0.9905  1.0012  1.0111  1.0216  1.0306  1.0354  1.0334  1.0233
  1.0039  0.9744  0.9365  0.8938  0.8489  0.7317  0.6092  0.4834  0.3584  0.2353
  0.9737  0.9564  0.9438  0.9421  0.9562  0.9745  0.9858  0.9900  0.9892  0.9833
  0.9695  0.9463  0.9125  0.8710  0.8264  0.7103  0.5907  0.4678  0.3446  0.2236
  0.1055
  0.9688  0.9513  0.9332  0.9181  0.9098  0.9110  0.9238  0.9413  0.9497  0.9460
  0.9339  0.9151  0.8876  0.8497  0.8060  0.6908  0.5734  0.4538  0.3329  0.2137
  0.0974 -0.0158
  0.9561  0.9428  0.9267  0.9098  0.8945  0.8837  0.8792  0.8810  0.8885  0.8958
  0.8934  0.8796  0.8582  0.8272  0.7868  0.6733  0.5574  0.4407  0.3225  0.2049
  0.0900 -0.0218 -0.1305 -0.2366
  0.9314  0.9245  0.9136  0.8999  0.8849  0.8702  0.8580  0.8498  0.8449  0.8418
  0.8390  0.8322  0.8175  0.7953  0.7633  0.6572  0.5428  0.4283  0.3130  0.1973
  0.0833 -0.0277 -0.1353 -0.2401 -0.3421 -0.4420 -0.5401 -0.6377 -0.7350 -0.8294
  0.8940  0.8937  0.8895  0.8816  0.8706  0.8572  0.8430  0.8299  0.8187  0.8089
  0.7987  0.7870  0.7725  0.7544  0.7296  0.6391  0.5293  0.4168  0.3042  0.1908
  0.0778 -0.0328 -0.1400 -0.2440 -0.3451 -0.4435 -0.5399 -0.6346 -0.7289 -0.8234
 -0.9156
  0.8457  0.8510  0.8530  0.8517  0.8466  0.8377  0.8258  0.8121  0.7982  0.7846
  0.7712  0.7562  0.7384  0.7179  0.6949  0.6158  0.5151  0.4061  0.2958  0.1849
  0.0736 -0.0366 -0.1439 -0.2479 -0.3485 -0.4462 -0.5414 -0.6346 -0.7263 -0.8175
 -0.9096
  0.7891  0.7985  0.8054  0.8099  0.8110  0.8082  0.8010  0.7901  0.7767  0.7619
  0.7467  0.7306  0.7123  0.6909  0.6669  0.5915  0.4981  0.3942  0.2865  0.1779
  0.0686 -0.0407 -0.1483 -0.2529 -0.3539 -0.4516 -0.5464 -0.6388 -0.7291 -0.8181
 -0.9069
  0.7243  0.7371  0.7482  0.7574  0.7642  0.7673  0.7660  0.7602  0.7501  0.7370
  0.7219  0.7055  0.6878  0.6677  0.6445  0.5713  0.4829  0.3838  0.2793  0.1729
  0.0659 -0.0416 -0.1485 -0.2535 -0.3553 -0.4536 -0.5487 -0.6408 -0.7304 -0.8181
 -0.9056
  0.6513  0.6681  0.6828  0.6958  0.7068  0.7152  0.7197  0.7197  0.7150  0.7058
