 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F140M
  2.9217  3.3229  3.4339  2.8790  1.8037  1.2758  1.4544  1.2646  1.0968  1.2821
  1.3511  1.4483  1.6556  1.8214  1.8950  1.7755
  2.3985  2.6552  2.8170  2.6668  2.2610  1.9841  1.9745  1.8179  1.6795  1.6882
  1.6868  1.7184  1.7964  1.8560  1.8700  1.7569  1.6500  1.5438  1.4171
  2.0884  2.2121  2.3358  2.3721  2.3227  2.2185  2.1450  2.0468  1.9606  1.9019
  1.8716  1.8643  1.8658  1.8607  1.8421  1.7359  1.6280  1.5201  1.4056  1.2913
  1.1782
  1.9914  1.9936  1.9903  1.9949  1.9887  1.9791  1.9659  1.9512  1.9400  1.9231
  1.9056  1.8859  1.8639  1.8355  1.8113  1.7125  1.6084  1.5003  1.3903  1.2794
  1.1684  1.0572  0.9454
  1.9971  1.9894  1.9803  1.9758  1.9694  1.9611  1.9489  1.9323  1.9110  1.8874
  1.8642  1.8417  1.8198  1.7956  1.7677  1.6838  1.5874  1.4835  1.3759  1.2674
  1.1592  1.0513  0.9435  0.8357  0.7276
  1.9767  1.9655  1.9548  1.9461  1.9396  1.9329  1.9234  1.9087  1.8885  1.8635
  1.8357  1.8080  1.7818  1.7568  1.7304  1.6552  1.5660  1.4671  1.3627  1.2565
  1.1505  1.0451  0.9404  0.8359  0.7316  0.6272
  1.9301  1.9219  1.9138  1.9058  1.8993  1.8945  1.8894  1.8804  1.8650  1.8432
  1.8163  1.7862  1.7557  1.7272  1.6994  1.6267  1.5442  1.4511  1.3507  1.2467
  1.1423  1.0386  0.9360  0.8342  0.7329  0.6319  0.5310  0.4294  0.3274  0.2283
  1.8573  1.8586  1.8573  1.8537  1.8498  1.8470  1.8455  1.8427  1.8351  1.8201
  1.7979  1.7703  1.7392  1.7074  1.6768  1.6027  1.5233  1.4352  1.3393  1.2382
  1.1351  1.0324  0.9311  0.8310  0.7321  0.6338  0.5361  0.4384  0.3398  0.2407
  0.1440
  1.7572  1.7724  1.7822  1.7873  1.7898  1.7912  1.7931  1.7955  1.7957  1.7898
  1.7759  1.7539  1.7261  1.6947  1.6622  1.5843  1.5055  1.4203  1.3282  1.2305
  1.1294  1.0274  0.9265  0.8273  0.7297  0.6335  0.5381  0.4433  0.3485  0.2531
  0.1566
  1.6445  1.6686  1.6879  1.7029  1.7152  1.7243  1.7323  1.7397  1.7463  1.7497
  1.7458  1.7325  1.7109  1.6831  1.6519  1.5698  1.4909  1.4069  1.3168  1.2219
  1.1231  1.0222  0.9215  0.8222  0.7250  0.6297  0.5359  0.4430  0.3509  0.2586
  0.1661
  1.5261  1.5539  1.5804  1.6057  1.6277  1.6468  1.6628  1.6769  1.6897  1.7004
  1.7040  1.6998  1.6882  1.6697  1.6449  1.5658  1.4795  1.3967  1.3081  1.2152
  1.1188  1.0199  0.9199  0.8206  0.7233  0.6282  0.5351  0.4437  0.3535  0.2641
  0.1735
  1.3845  1.4283  1.4659  1.4980  1.5284  1.5565  1.5819  1.6043  1.6245  1.6419
  1.6547  1.6612  1.6601  1.6502  1.6312  1.5572  1.4705  1.3879  1.3010  1.2094
  1.1146  1.0176  0.9191  0.8204  0.7228  0.6273  0.5341  0.4432  0.3541  0.2663
  0.1794
  1.2197  1.2917  1.3444  1.3798  1.4173  1.4534  1.4902  1.5210  1.5490  1.5730
  1.5930  1.6093  1.6221  1.6246  1.6106  1.5441  1.4639  1.3805  1.2955
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F140M
  1.6062  1.6459  1.6860  1.7243  1.7514  1.7991  1.8843  1.8928  1.8805  1.8783
  1.8635  1.8651  1.8917  1.9052  1.8953  1.7959
  1.6581  1.6905  1.7220  1.7518  1.7746  1.8052  1.8577  1.8771  1.8838  1.8892
  1.8852  1.8826  1.8850  1.8787  1.8591  1.7654  1.6569  1.5433  1.4267
  1.7082  1.7334  1.7569  1.7788  1.7967  1.8145  1.8422  1.8637  1.8788  1.8873
  1.8890  1.8838  1.8717  1.8526  1.8265  1.7371  1.6331  1.5224  1.4091  1.2946
  1.1793
  1.7565  1.7746  1.7907  1.8053  1.8178  1.8270  1.8378  1.8526  1.8657  1.8726
  1.8751  1.8688  1.8516  1.8268  1.7975  1.7110  1.6111  1.5036  1.3933  1.2821
  1.1708  1.0592  0.9475
  1.8030  1.8141  1.8234  1.8313  1.8379  1.8427  1.8445  1.8438  1.8444  1.8451
  1.8434  1.8375  1.8248  1.8014  1.7721  1.6871  1.5909  1.4869  1.3792  1.2707
  1.1624  1.0542  0.9461  0.8379  0.7294
  1.8477  1.8519  1.8550  1.8568  1.8570  1.8553  1.8514  1.8445  1.8346  1.8243
  1.8139  1.8032  1.7917  1.7738  1.7480  1.6655  1.5720  1.4717  1.3667  1.2603
  1.1541  1.0485  0.9434  0.8386  0.7338  0.6290
  1.8855  1.8847  1.8827  1.8799  1.8755  1.8689  1.8599  1.8483  1.8334  1.8159
  1.7972  1.7785  1.7603  1.7427  1.7197  1.6447  1.5545  1.4575  1.3556  1.2511
  1.1463  1.0424  0.9394  0.8372  0.7355  0.6341  0.5328  0.4309  0.3288  0.2297
  1.9070  1.9050  1.9009  1.8952  1.8883  1.8793  1.8679  1.8533  1.8356  1.8146
  1.7913  1.7667  1.7420  1.7187  1.6942  1.6229  1.5378  1.4442  1.3454  1.2432
  1.1396  1.0365  0.9348  0.8343  0.7350  0.6363  0.5380  0.4400  0.3413  0.2421
  0.1454
  1.9190  1.9100  1.9028  1.8973  1.8900  1.8806  1.8691  1.8546  1.8366  1.8149
  1.7900  1.7626  1.7339  1.7053  1.6772  1.6035  1.5217  1.4316  1.3390  1.2362
  1.1360  1.0317  0.9304  0.8308  0.7329  0.6362  0.5404  0.4447  0.3490  0.2533
  0.1579
  1.8806  1.8967  1.8961  1.8807  1.8758  1.8683  1.8585  1.8460  1.8301  1.8105
  1.7869  1.7597  1.7298  1.6987  1.6675  1.5881  1.5069  1.4191  1.3257  1.2284
  1.1283  1.0268  0.9255  0.8259  0.7283  0.6326  0.5383  0.4452  0.3527  0.2604
  0.1675
  1.8207  1.8530  1.8597  1.8434  1.8434  1.8400  1.8336  1.8247  1.8127  1.7972
  1.7776  1.7536  1.7257  1.6948  1.6624  1.5786  1.4955  1.4093  1.3178  1.2225
  1.1245  1.0246  0.9241  0.8244  0.7266  0.6312  0.5377  0.4459  0.3555  0.2658
  0.1750
  1.7534  1.7790  1.7964  1.8063  1.8126  1.8144  1.8128  1.7886  1.7816  1.7715
  1.7576  1.7391  1.7159  1.6883  1.6573  1.5727  1.4863  1.4008  1.3110  1.2171
  1.1207  1.0225  0.9234  0.8242  0.7262  0.6304  0.5368  0.4455  0.3562  0.2681
  0.1810
  1.6787  1.6747  1.7062  1.7695  1.7834  1.7916  1.7568  1.7585  1.7569  1.7319
  1.7245  1.7130  1.6965  1.6749  1.6522  1.5704  1.4793  1.3936  1.3053
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F140M
  1.4212  1.4326  1.4696  1.5825  1.7457  1.8628  1.9224  1.9647  1.9860  1.9692
  1.9510  1.9380  1.9286  1.9121  1.8862  1.7970
  1.5165  1.5359  1.5654  1.6309  1.7201  1.7953  1.8491  1.8918  1.9186  1.9228
  1.9183  1.9084  1.8948  1.8752  1.8490  1.7635  1.6587  1.5453  1.4299
  1.5958  1.6196  1.6431  1.6761  1.7153  1.7586  1.8018  1.8395  1.8672  1.8832
  1.8874  1.8806  1.8653  1.8438  1.8172  1.7341  1.6340  1.5246  1.4119  1.2974
  1.1817
  1.6591  1.6837  1.7027  1.7181  1.7313  1.7527  1.7805  1.8078  1.8318  1.8504
  1.8583  1.8546  1.8401  1.8179  1.7908  1.7088  1.6121  1.5062  1.3961  1.2850
  1.1735  1.0617  0.9495
  1.7064  1.7282  1.7442  1.7569  1.7681  1.7776  1.7852  1.7967  1.8124  1.8244
  1.8310  1.8304  1.8192  1.7975  1.7698  1.6876  1.5930  1.4901  1.3826  1.2740
  1.1655  1.0571  0.9488  0.8404  0.7316
  1.7506  1.7681  1.7803  1.7885  1.7943  1.7985  1.8015  1.8024  1.8016  1.8032
  1.8058  1.8044  1.7977  1.7803  1.7532  1.6702  1.5767  1.4761  1.3709  1.2642
  1.1577  1.0518  0.9464  0.8412  0.7361  0.6309
  1.7992  1.8099  1.8171  1.8209  1.8215  1.8196  1.8159  1.8107  1.8032  1.7938
  1.7846  1.7768  1.7689  1.7571  1.7359  1.6560  1.5629  1.4640  1.3608  1.2556
  1.1504  1.0461  0.9428  0.8402  0.7381  0.6364  0.5347  0.4326  0.3304  0.2313
  1.8509  1.8544  1.8555  1.8545  1.8507  1.8440  1.8344  1.8229  1.8093  1.7939
  1.7770  1.7599  1.7437  1.7293  1.7112  1.6416  1.5510  1.4534  1.3521  1.2485
  1.1442  1.0407  0.9385  0.8377  0.7379  0.6389  0.5402  0.4418  0.3429  0.2436
  0.1470
  1.8956  1.8948  1.8912  1.8858  1.8784  1.8683  1.8551  1.8391  1.8206  1.8000
  1.7779  1.7550  1.7319  1.7099  1.6888  1.6232  1.5389  1.4438  1.3443  1.2425
  1.1393  1.0362  0.9345  0.8345  0.7362  0.6391  0.5429  0.4472  0.3519  0.2561
  0.1594
