 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F277W
  3.9335  4.1831  4.0551  3.2468  2.0062  1.2316  0.7463  0.6125  0.8987  1.5286
  1.0627  0.2773  0.6865  1.7794  2.5895  2.4123
  3.1719  3.3621  3.4191  3.1792  2.7059  2.4081  2.1879  2.0668  2.0576  2.1439
  1.8608  1.5208  1.7028  2.2129  2.5825  2.3950  2.2069  2.0509  1.8771
  2.7967  2.8955  2.9915  3.0111  2.9449  2.8967  2.8298  2.7457  2.6377  2.5121
  2.3819  2.2995  2.3447  2.4795  2.5625  2.3816  2.1948  2.0324  1.8682  1.7126
  1.5620
  2.8079  2.7833  2.7723  2.7425  2.7232  2.6974  2.6720  2.6492  2.6389  2.6332
  2.6259  2.6134  2.6121  2.5792  2.5295  2.3721  2.1895  2.0193  1.8575  1.7021
  1.5520  1.4080  1.2685
  2.6769  2.6862  2.6964  2.6922  2.6828  2.6644  2.6412  2.6173  2.5962  2.5810
  2.5706  2.5573  2.5449  2.5209  2.4796  2.3433  2.1797  2.0116  1.8483  1.6925
  1.5436  1.4007  1.2630  1.1298  1.0005
  2.5351  2.5680  2.5951  2.6121  2.6168  2.6101  2.5943  2.5739  2.5521  2.5316
  2.5145  2.5000  2.4834  2.4669  2.4316  2.3122  2.1650  2.0033  1.8412  1.6853
  1.5368  1.3946  1.2581  1.1264  0.9989  0.8750
  2.3825  2.4287  2.4684  2.5022  2.5251  2.5345  2.5313  2.5190  2.5017  2.4824
  2.4628  2.4448  2.4279  2.4129  2.3855  2.2788  2.1454  1.9944  1.8362  1.6805
  1.5316  1.3897  1.2538  1.1231  0.9969  0.8746  0.7556  0.6397  0.5267  0.4171
  2.2190  2.2683  2.3163  2.3631  2.4036  2.4324  2.4477  2.4495  2.4416  2.4280
  2.4114  2.3933  2.3752  2.3588  2.3381  2.2477  2.1228  1.9825  1.8316  1.6780
  1.5286  1.3861  1.2503  1.1200  0.9947  0.8736  0.7562  0.6419  0.5306  0.4219
  0.3159
  2.0568  2.1008  2.1496  2.2026  2.2551  2.3017  2.3376  2.3594  2.3670  2.3639
  2.3546  2.3411  2.3248  2.3072  2.2896  2.2163  2.1016  1.9679  1.8252  1.6766
  1.5281  1.3846  1.2480  1.1176  0.9927  0.8723  0.7558  0.6429  0.5332  0.4261
  0.3212
  1.9031  1.9366  1.9795  2.0308  2.0877  2.1462  2.1994  2.2420  2.2704  2.2844
  2.2871  2.2823  2.2720  2.2577  2.2414  2.1812  2.0800  1.9523  1.8146  1.6720
  1.5267  1.3831  1.2451  1.1137  0.9883  0.8680  0.7520  0.6398  0.5311  0.4253
  0.3220
  1.7548  1.7829  1.8198  1.8645  1.9202  1.9805  2.0429  2.1013  2.1499  2.1846
  2.2046  2.2127  2.2118  2.2046  2.1929  2.1426  2.0575  1.9390  1.8060  1.6680
  1.5276  1.3865  1.2483  1.1155  0.9889  0.8680  0.7519  0.6401  0.5321  0.4274
  0.3234
  1.6193  1.6397  1.6703  1.7100  1.7594  1.8158  1.8793  1.9443  2.0064  2.0566
  2.0939  2.1199  2.1356  2.1423  2.1408  2.1053  2.0306  1.9242  1.7975  1.6633
  1.5267  1.3894  1.2529  1.1197  0.9918  0.8697  0.7528  0.6406  0.5326  0.4282
  0.3271
  1.4968  1.5070  1.5310  1.5673  1.6053  1.6521  1.7197  1.7844  1.8502  1.9099
  1.9623  2.0079  2.0473  2.0708  2.0850  2.0692  1.9993  1.9079  1.7891
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F277W
  2.5567  2.5108  2.4525  2.3815  2.3112  2.3459  2.4356  2.5639  2.6820  2.7258
  2.5778  2.3565  2.3322  2.4883  2.5870  2.4154
  2.6358  2.5967  2.5483  2.4907  2.4323  2.4291  2.4608  2.5223  2.5886  2.6291
  2.5938  2.5220  2.5114  2.5591  2.5729  2.3985  2.2220  2.0514  1.8865
  2.6848  2.6536  2.6154  2.5705  2.5234  2.4970  2.4899  2.5042  2.5312  2.5620
  2.5894  2.6072  2.6101  2.5939  2.5550  2.3817  2.2066  2.0357  1.8717  1.7148
  1.5636
  2.7037  2.6815  2.6538  2.6209  2.5846  2.5496  2.5229  2.5098  2.5096  2.5245
  2.5645  2.6120  2.6285  2.5928  2.5333  2.3650  2.1929  2.0229  1.8595  1.7034
  1.5537  1.4095  1.2701
