 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F606W
 -3.8933 -3.8233 -4.0131 -3.9458 -3.7676 -3.5240 -3.2590 -3.0856 -2.9344 -2.7791
 -2.6343 -2.4995 -2.3752 -2.2618 -2.1573 -1.9386 -1.7491 -1.5815 -1.4954
 -3.8923 -3.6851 -3.5147 -3.4000 -3.3372 -3.2444 -3.0928 -2.9281 -2.7781 -2.6377
 -2.5046 -2.3805 -2.2663 -2.1620 -2.0664 -1.8612 -1.7005 -1.5830 -1.5016 -1.4446
 -3.7095 -3.5080 -3.3215 -3.1605 -3.0323 -2.9505 -2.8896 -2.7932 -2.6676 -2.5357
 -2.4130 -2.2986 -2.1931 -2.0967 -2.0090 -1.8238 -1.6824 -1.5799 -1.5084 -1.4572
 -1.4193
 -3.5606 -3.3814 -3.2030 -3.0366 -2.8902 -2.7670 -2.6711 -2.6049 -2.5395 -2.4498
 -2.3438 -2.2386 -2.1412 -2.0518 -1.9702 -1.7986 -1.6702 -1.5796 -1.5161 -1.4703
 -1.4354 -1.4084
 -3.4248 -3.2733 -3.1141 -2.9559 -2.8083 -2.6775 -2.5654 -2.4712 -2.3990 -2.3363
 -2.2681 -2.1867 -2.1007 -2.0182 -1.9423 -1.7813 -1.6613 -1.5789 -1.5228 -1.4826
 -1.4513 -1.4264 -1.4067 -1.3915
 -3.2985 -3.1689 -3.0341 -2.8920 -2.7517 -2.6208 -2.5047 -2.4047 -2.3195 -2.2467
 -2.1833 -2.1224 -2.0566 -1.9869 -1.9183 -1.7680 -1.6537 -1.5762 -1.5258 -1.4919
 -1.4655 -1.4439 -1.4264 -1.4120 -1.3999 -1.3913 -1.3878 -1.3903 -1.3998 -1.4167
 -3.1838 -3.0690 -2.9538 -2.8309 -2.7039 -2.5792 -2.4630 -2.3600 -2.2722 -2.1966
 -2.1292 -2.0674 -2.0091 -1.9512 -1.8924 -1.7549 -1.6459 -1.5698 -1.5237 -1.4959
 -1.4756 -1.4588 -1.4448 -1.4330 -1.4232 -1.4136 -1.4065 -1.4051 -1.4117 -1.4272
 -1.4489
 -3.0827 -2.9768 -2.8731 -2.7660 -2.6552 -2.5418 -2.4307 -2.3272 -2.2365 -2.1592
 -2.0921 -2.0312 -1.9736 -1.9187 -1.8655 -1.7410 -1.6376 -1.5628 -1.5173 -1.4933
 -1.4793 -1.4687 -1.4597 -1.4519 -1.4452 -1.4392 -1.4328 -1.4287 -1.4302 -1.4399
 -1.4594
 -2.9973 -2.8958 -2.7970 -2.6956 -2.5994 -2.4997 -2.3985 -2.2993 -2.2075 -2.1272
 -2.0588 -1.9993 -1.9445 -1.8921 -1.8414 -1.7249 -1.6277 -1.5550 -1.5083 -1.4852
 -1.4756 -1.4714 -1.4688 -1.4666 -1.4643 -1.4620 -1.4600 -1.4586 -1.4602 -1.4650
 -1.4728
 -2.9295 -2.8292 -2.7314 -2.6361 -2.5431 -2.4522 -2.3627 -2.2725 -2.1844 -2.1027
 -2.0312 -1.9703 -1.9170 -1.8670 -1.8195 -1.7108 -1.6180 -1.5474 -1.5000 -1.4752
 -1.4665 -1.4666 -1.4702 -1.4744 -1.4781 -1.4809 -1.4831 -1.4849 -1.4869 -1.4902
 -1.4944
 -2.8760 -2.7724 -2.6736 -2.5792 -2.4888 -2.4023 -2.3193 -2.2389 -2.1588 -2.0807
 -2.0081 -1.9442 -1.8896 -1.8420 -1.7983 -1.6968 -1.6081 -1.5395 -1.4925 -1.4655
 -1.4556 -1.4568 -1.4642 -1.4742 -1.4843 -1.4934 -1.5012 -1.5078 -1.5135 -1.5191
 -1.5255
 -2.8167 -2.6968 -2.5938 -2.5034 -2.4215 -2.3448 -2.2706 -2.1970 -2.1244 -2.0538
 -1.9858 -1.9217 -1.8647 -1.8158 -1.7732 -1.6805 -1.5977 -1.5311 -1.4845
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F606W
 -4.2549 -4.1772 -4.0543 -3.8212 -3.5554 -3.3029 -3.0948 -2.9282 -2.7806 -2.6421
 -2.5112 -2.3890 -2.2762 -2.1725 -2.0773 -1.8771 -1.7130 -1.5767 -1.4875
 -3.9642 -3.7719 -3.6622 -3.5941 -3.4304 -3.2080 -2.9965 -2.8233 -2.6779 -2.5447
 -2.4198 -2.3039 -2.1974 -2.1006 -2.0127 -1.8275 -1.6817 -1.5704 -1.4900 -1.4331
 -3.8067 -3.5912 -3.4059 -3.2648 -3.1885 -3.0976 -2.9321 -2.7559 -2.6067 -2.4781
 -2.3589 -2.2485 -2.1473 -2.0554 -1.9724 -1.7993 -1.6659 -1.5662 -1.4949 -1.4440
 -1.4064
 -3.6950 -3.4889 -3.2940 -3.1156 -2.9673 -2.8625 -2.7934 -2.6960 -2.5597 -2.4317
 -2.3167 -2.2114 -2.1148 -2.0270 -1.9476 -1.7827 -1.6571 -1.5651 -1.5007 -1.4551
 -1.4208 -1.3943
 -3.6019 -3.4145 -3.2278 -3.0510 -2.8899 -2.7470 -2.6304 -2.5433 -2.4759 -2.3888
 -2.2860 -2.1845 -2.0917 -2.0077 -1.9314 -1.7726 -1.6521 -1.5649 -1.5056 -1.4650
 -1.4347 -1.4107 -1.3917 -1.3781
 -3.5230 -3.3499 -3.1781 -3.0085 -2.8480 -2.7009 -2.5689 -2.4547 -2.3621 -2.2929
 -2.2298 -2.1552 -2.0728 -1.9922 -1.9188 -1.7652 -1.6481 -1.5639 -1.5081 -1.4724
 -1.4468 -1.4264 -1.4098 -1.3966 -1.3852 -1.3772 -1.3745 -1.3786 -1.3902 -1.4081
