 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5634 -3.6381 -3.6993 -3.7295 -3.7287 -3.7102 -3.6831 -3.6536 -3.6355 -3.6408
 -3.6572 -3.6945 -3.7504 -3.8087 -3.8753 -4.0515 -4.2266 -4.3983 -4.5633
 -3.5064 -3.5738 -3.6387 -3.6935 -3.7353 -3.7621 -3.7734 -3.7712 -3.7604 -3.7459
 -3.7345 -3.7382 -3.7701 -3.8274 -3.8951 -4.0714 -4.2454 -4.4161 -4.5805 -4.7381
 -3.4713 -3.5317 -3.5950 -3.6590 -3.7202 -3.7711 -3.8074 -3.8278 -3.8319 -3.8208
 -3.8041 -3.7916 -3.8026 -3.8493 -3.9137 -4.0879 -4.2607 -4.4303 -4.5942 -4.7510
 -4.9011
 -3.4581 -3.5118 -3.5682 -3.6260 -3.6834 -3.7372 -3.7851 -3.8234 -3.8500 -3.8655
 -3.8660 -3.8547 -3.8479 -3.8744 -3.9311 -4.1010 -4.2725 -4.4409 -4.6045 -4.7608
 -4.9102 -5.0536
 -3.4651 -3.5114 -3.5605 -3.6116 -3.6637 -3.7145 -3.7616 -3.8022 -3.8362 -3.8639
 -3.8868 -3.9014 -3.9008 -3.9099 -3.9519 -4.1124 -4.2819 -4.4487 -4.6118 -4.7683
 -4.9174 -5.0601 -5.1970 -5.3291
 -3.4932 -3.5306 -3.5712 -3.6145 -3.6598 -3.7061 -3.7518 -3.7940 -3.8305 -3.8615
 -3.8897 -3.9173 -3.9383 -3.9497 -3.9814 -4.1244 -4.2899 -4.4544 -4.6164 -4.7732
 -4.9227 -5.0652 -5.2016 -5.3328 -5.4594 -5.5820 -5.7012 -5.8173 -5.9303 -6.0400
 -3.5437 -3.5714 -3.6020 -3.6357 -3.6726 -3.7122 -3.7537 -3.7950 -3.8342 -3.8691
 -3.9002 -3.9304 -3.9622 -3.9838 -4.0127 -4.1411 -4.2984 -4.4593 -4.6189 -4.7755
 -4.9259 -5.0690 -5.2054 -5.3361 -5.4619 -5.5834 -5.7012 -5.8156 -5.9270 -6.0357
 -6.1417
 -3.6147 -3.6346 -3.6553 -3.6780 -3.7046 -3.7352 -3.7696 -3.8066 -3.8447 -3.8819
 -3.9165 -3.9492 -3.9823 -4.0143 -4.0422 -4.1627 -4.3097 -4.4650 -4.6208 -4.7756
 -4.9265 -5.0708 -5.2079 -5.3388 -5.4643 -5.5851 -5.7019 -5.8151 -5.9250 -6.0321
 -6.1369
 -3.6999 -3.7161 -3.7304 -3.7433 -3.7589 -3.7786 -3.8035 -3.8331 -3.8665 -3.9020
 -3.9377 -3.9726 -4.0070 -4.0417 -4.0722 -4.1859 -4.3252 -4.4745 -4.6258 -4.7772
 -4.9271 -5.0726 -5.2113 -5.3432 -5.4691 -5.5898 -5.7063 -5.8187 -5.9277 -6.0335
 -6.1368
 -3.7905 -3.8074 -3.8200 -3.8278 -3.8344 -3.8439 -3.8577 -3.8775 -3.9029 -3.9328
 -3.9657 -4.0001 -4.0348 -4.0698 -4.1037 -4.2086 -4.3398 -4.4828 -4.6297 -4.7769
 -4.9239 -5.0687 -5.2086 -5.3421 -5.4691 -5.5904 -5.7068 -5.8190 -5.9273 -6.0322
 -6.1362
