 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  R   
 -1.0837 -0.9958 -0.9146 -0.8406 -0.7738 -0.6371 -0.5378 -0.4716 -0.4323 -0.4100
 -0.3972 -0.3909
 -2.0782 -1.9361 -1.7912 -1.6516 -1.5233 -1.4092 -1.3171 -1.2509 -1.2027 -1.1369
 -1.0554 -0.9726 -0.8962 -0.8266 -0.7636 -0.6342 -0.5396 -0.4764 -0.4402 -0.4212
 -0.4110 -0.4059 -0.4052 -0.4097
 -2.0004 -1.8705 -1.7387 -1.6060 -1.4788 -1.3615 -1.2560 -1.1648 -1.0922 -1.0406
 -0.9953 -0.9399 -0.8760 -0.8117 -0.7525 -0.6300 -0.5394 -0.4785 -0.4445 -0.4291
 -0.4225 -0.4200 -0.4206 -0.4244 -0.4301 -0.4391 -0.4531 -0.4735 -0.5008 -0.5328
 -1.9223 -1.8059 -1.6881 -1.5666 -1.4457 -1.3305 -1.2242 -1.1287 -1.0452 -0.9756
 -0.9201 -0.8760 -0.8329 -0.7856 -0.7358 -0.6229 -0.5364 -0.4770 -0.4443 -0.4320
 -0.4300 -0.4315 -0.4349 -0.4403 -0.4475 -0.4558 -0.4668 -0.4826 -0.5048 -0.5342
 -0.5705
 -1.8503 -1.7409 -1.6370 -1.5268 -1.4152 -1.3053 -1.2013 -1.1056 -1.0201 -0.9452
 -0.8819 -0.8289 -0.7842 -0.7445 -0.7054 -0.6096 -0.5297 -0.4722 -0.4397 -0.4292
 -0.4318 -0.4384 -0.4462 -0.4547 -0.4639 -0.4723 -0.4819 -0.4951 -0.5138 -0.5396
 -0.5733
 -1.7903 -1.6819 -1.5837 -1.4840 -1.3816 -1.2793 -1.1800 -1.0861 -1.0002 -0.9238
 -0.8578 -0.8017 -0.7533 -0.7108 -0.6729 -0.5885 -0.5172 -0.4636 -0.4315 -0.4213
 -0.4269 -0.4391 -0.4525 -0.4657 -0.4785 -0.4914 -0.5046 -0.5198 -0.5373 -0.5567
 -0.5780
 -1.7502 -1.6360 -1.5358 -1.4416 -1.3482 -1.2535 -1.1599 -1.0698 -0.9853 -0.9081
 -0.8401 -0.7820 -0.7325 -0.6892 -0.6502 -0.5683 -0.5024 -0.4529 -0.4216 -0.4104
 -0.4165 -0.4324 -0.4514 -0.4704 -0.4883 -0.5053 -0.5217 -0.5378 -0.5542 -0.5718
 -0.5905
 -1.7402 -1.6045 -1.4955 -1.4016 -1.3144 -1.2264 -1.1389 -1.0529 -0.9712 -0.8949
 -0.8256 -0.7650 -0.7136 -0.6699 -0.6314 -0.5507 -0.4872 -0.4405 -0.4109 -0.3987
 -0.4034 -0.4203 -0.4431 -0.4677 -0.4915 -0.5139 -0.5350 -0.5548 -0.5737 -0.5926
 -0.6122
 -1.7543 -1.5876 -1.4627 -1.3644 -1.2799 -1.1984 -1.1170 -1.0360 -0.9570 -0.8823
 -0.8133 -0.7511 -0.6969 -0.6511 -0.6123 -0.5344 -0.4731 -0.4280 -0.3997
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  R   
 -2.8591 -2.7266 -2.4832 -2.2284 -1.9817 -1.7710 -1.6146 -1.4848 -1.3675 -1.2594
 -1.1576 -1.0617 -0.9715 -0.8875 -0.8098 -0.6462 -0.5239 -0.4371 -0.3813
 -2.5058 -2.4537 -2.3822 -2.1811 -1.9539 -1.7408 -1.5666 -1.4310 -1.3140 -1.2090
 -1.1111 -1.0193 -0.9335 -0.8541 -0.7812 -0.6298 -0.5188 -0.4414 -0.3917 -0.3625
 -2.3613 -2.1940 -2.1030 -2.0646 -1.9246 -1.7295 -1.5462 -1.3976 -1.2780 -1.1749
 -1.0805 -0.9926 -0.9108 -0.8353 -0.7662 -0.6234 -0.5192 -0.4472 -0.4015 -0.3753
 -0.3613
 -2.2870 -2.1005 -1.9384 -1.8188 -1.7595 -1.6886 -1.5404 -1.3843 -1.2549 -1.1502
 -1.0583 -0.9738 -0.8955 -0.8234 -0.7576 -0.6215 -0.5221 -0.4535 -0.4103 -0.3865
 -0.3743 -0.3690
 -2.2317 -2.0519 -1.8802 -1.7257 -1.5970 -1.5036 -1.4470 -1.3656 -1.2450 -1.1322
 -1.0403 -0.9583 -0.8830 -0.8140 -0.7510 -0.6207 -0.5251 -0.4589 -0.4176 -0.3956
 -0.3857 -0.3819 -0.3825 -0.3862
 -2.1844 -2.0156 -1.8491 -1.6907 -1.5454 -1.4186 -1.3148 -1.2381 -1.1826 -1.1113
 -1.0246 -0.9439 -0.8708 -0.8045 -0.7440 -0.6189 -0.5267 -0.4623 -0.4224 -0.4022
 -0.3948 -0.3937 -0.3958 -0.4010 -0.4082 -0.4189 -0.4351 -0.4583 -0.4879 -0.5193
 -2.1419 -1.9835 -1.8256 -1.6722 -1.5271 -1.3942 -1.2753 -1.1716 -1.0867 -1.0235
 -0.9727 -0.9183 -0.8561 -0.7933 -0.7351 -0.6150 -0.5259 -0.4632 -0.4243 -0.4053
 -0.4005 -0.4028 -0.4078 -0.4148 -0.4238 -0.4338 -0.4468 -0.4649 -0.4900 -0.5221
 -0.5571
 -2.1034 -1.9533 -1.8042 -1.6576 -1.5169 -1.3844 -1.2627 -1.1529 -1.0561 -0.9735
 -0.9066 -0.8560 -0.8130 -0.7684 -0.7205 -0.6079 -0.5222 -0.4611 -0.4227 -0.4044
 -0.4018 -0.4079 -0.4169 -0.4272 -0.4382 -0.4505 -0.4632 -0.4782 -0.4982 -0.5250
 -0.5599
 -2.0750 -1.9238 -1.7823 -1.6428 -1.5070 -1.3781 -1.2577 -1.1467 -1.0462 -0.9572
 -0.8805 -0.8171 -0.7666 -0.7248 -0.6869 -0.5938 -0.5140 -0.4551 -0.4173 -0.3993
 -0.3980 -0.4076 -0.4215 -0.4363 -0.4510 -0.4659 -0.4814 -0.4990 -0.5187 -0.5404
 -0.5639
 -2.0664 -1.9074 -1.7634 -1.6308 -1.5007 -1.3753 -1.2573 -1.1475 -1.0465 -0.9547
 -0.8734 -0.8035 -0.7454 -0.6974 -0.6567 -0.5730 -0.5016 -0.4466 -0.4096 -0.3911
 -0.3896 -0.4012 -0.4196 -0.4396 -0.4593 -0.4782 -0.4968 -0.5152 -0.5339 -0.5539
 -0.5767
 -2.0928 -1.8969 -1.7489 -1.6189 -1.4953 -1.3743 -1.2585 -1.1500 -1.0498 -0.9574
 -0.8737 -0.7997 -0.7364 -0.6836 -0.6392 -0.5526 -0.4861 -0.4343 -0.3994 -0.3806
 -0.3782 -0.3901 -0.4113 -0.4363 -0.4614 -0.4855 -0.5086 -0.5305 -0.5518 -0.5730
 -0.5949
 -2.1635 -1.9202 -1.7476 -1.6114 -1.4886 -1.3730 -1.2619 -1.1545 -1.0546 -0.9623
 -0.8778 -0.8014 -0.7340 -0.6766 -0.6285 -0.5373 -0.4709 -0.4210 -0.3873
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  R   
 -2.9106 -2.7044 -2.4301 -2.1732 -1.9313 -1.7225 -1.5665 -1.4414 -1.3306 -1.2257
 -1.1282 -1.0364 -0.9500 -0.8693 -0.7942 -0.6335 -0.5124 -0.4266 -0.3699
 -2.5970 -2.5669 -2.3913 -2.1475 -1.9144 -1.6997 -1.5300 -1.3976 -1.2853 -1.1830
 -1.0885 -1.0001 -0.9173 -0.8401 -0.7688 -0.6187 -0.5078 -0.4303 -0.3800 -0.3501
 -2.3964 -2.2622 -2.2314 -2.1183 -1.9086 -1.7015 -1.5168 -1.3718 -1.2555 -1.1542
 -1.0624 -0.9772 -0.8977 -0.8238 -0.7557 -0.6131 -0.5085 -0.4359 -0.3891 -0.3619
 -0.3479
 -2.3291 -2.1335 -1.9866 -1.9173 -1.8613 -1.7030 -1.5227 -1.3631 -1.2370 -1.1336
 -1.0434 -0.9608 -0.8843 -0.8135 -0.7482 -0.6117 -0.5115 -0.4420 -0.3975 -0.3721
 -0.3598 -0.3550
 -2.2909 -2.0912 -1.9094 -1.7600 -1.6546 -1.5970 -1.5117 -1.3691 -1.2311 -1.1193
 -1.0283 -0.9474 -0.8733 -0.8051 -0.7425 -0.6114 -0.5147 -0.4474 -0.4045 -0.3806
 -0.3700 -0.3667 -0.3679 -0.3725
 -2.2633 -2.0697 -1.8855 -1.7172 -1.5723 -1.4535 -1.3670 -1.3066 -1.2241 -1.1143
 -1.0162 -0.9354 -0.8628 -0.7968 -0.7364 -0.6102 -0.5167 -0.4512 -0.4095 -0.3868
 -0.3780 -0.3770 -0.3799 -0.3858 -0.3949 -0.4078 -0.4252 -0.4481 -0.4770 -0.5102
 -2.2414 -2.0556 -1.8757 -1.7063 -1.5516 -1.4147 -1.2965 -1.1983 -1.1245 -1.0665
 -0.9988 -0.9234 -0.8522 -0.7876 -0.7291 -0.6072 -0.5167 -0.4528 -0.4119 -0.3901
 -0.3830 -0.3848 -0.3904 -0.3983 -0.4082 -0.4206 -0.4358 -0.4551 -0.4800 -0.5127
 -0.5484
 -2.2235 -2.0447 -1.8711 -1.7049 -1.5496 -1.4079 -1.2807 -1.1685 -1.0718 -0.9917
 -0.9294 -0.8788 -0.8286 -0.7743 -0.7195 -0.6018 -0.5141 -0.4516 -0.4114 -0.3901
 -0.3842 -0.3888 -0.3981 -0.4092 -0.4214 -0.4349 -0.4491 -0.4658 -0.4872 -0.5151
 -0.5505
 -2.2153 -2.0344 -1.8666 -1.7052 -1.5522 -1.4105 -1.2809 -1.1636 -1.0593 -0.9680
 -0.8903 -0.8268 -0.7774 -0.7355 -0.6944 -0.5917 -0.5075 -0.4468 -0.4072 -0.3862
 -0.3812 -0.3883 -0.4016 -0.4170 -0.4329 -0.4490 -0.4659 -0.4837 -0.5033 -0.5268
 -0.5542
 -2.2255 -2.0329 -1.8663 -1.7099 -1.5603 -1.4197 -1.2901 -1.1714 -1.0638 -0.9673
 -0.8824 -0.8098 -0.7497 -0.7012 -0.6607 -0.5741 -0.4979 -0.4397 -0.4006 -0.3793
 -0.3742 -0.3825 -0.3994 -0.4196 -0.4401 -0.4602 -0.4801 -0.4999 -0.5201 -0.5417
 -0.5659
 -2.2688 -2.0450 -1.8705 -1.7156 -1.5703 -1.4320 -1.3027 -1.1837 -1.0750 -0.9759
 -0.8869 -0.8086 -0.7416 -0.6862 -0.6403 -0.5525 -0.4834 -0.4290 -0.3913 -0.3699
 -0.3642 -0.3726 -0.3915 -0.4159 -0.4416 -0.4667 -0.4909 -0.5141 -0.5368 -0.5595
 -0.5826
 -2.3629 -2.0844 -1.8864 -1.7253 -1.5810 -1.4460 -1.3183 -1.1990 -1.0894 -0.9892
 -0.8979 -0.8159 -0.7438 -0.6823 -0.6311 -0.5362 -0.4682 -0.4159 -0.3798
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  R   
 -2.9355 -2.6565 -2.3748 -2.1239 -1.8969 -1.6916 -1.5340 -1.4064 -1.2980 -1.1964
 -1.1021 -1.0137 -0.9305 -0.8526 -0.7799 -0.6220 -0.5010 -0.4141 -0.3568
 -2.7242 -2.6109 -2.3656 -2.1095 -1.8801 -1.6720 -1.5039 -1.3715 -1.2594 -1.1598
 -1.0678 -0.9822 -0.9020 -0.8270 -0.7571 -0.6081 -0.4963 -0.4179 -0.3667 -0.3360
 -2.4381 -2.3816 -2.3189 -2.1115 -1.8815 -1.6739 -1.4937 -1.3506 -1.2346 -1.1349
 -1.0451 -0.9620 -0.8846 -0.8125 -0.7454 -0.6029 -0.4968 -0.4231 -0.3753 -0.3468
 -0.3325
 -2.3572 -2.1676 -2.0719 -2.0378 -1.8870 -1.6861 -1.5014 -1.3443 -1.2194 -1.1172
 -1.0284 -0.9475 -0.8726 -0.8030 -0.7386 -0.6016 -0.4996 -0.4288 -0.3832 -0.3563
 -0.3433 -0.3388
 -2.3335 -2.1170 -1.9361 -1.8120 -1.7550 -1.6762 -1.5160 -1.3537 -1.2156 -1.1057
 -1.0153 -0.9355 -0.8626 -0.7954 -0.7333 -0.6014 -0.5028 -0.4340 -0.3898 -0.3642
 -0.3524 -0.3492 -0.3511 -0.3568
 -2.3263 -2.1076 -1.9086 -1.7379 -1.6036 -1.5103 -1.4497 -1.3567 -1.2250 -1.1031
 -1.0054 -0.9250 -0.8532 -0.7877 -0.7277 -0.6006 -0.5051 -0.4380 -0.3948 -0.3702
 -0.3595 -0.3580 -0.3615 -0.3682 -0.3776 -0.3911 -0.4101 -0.4358 -0.4672 -0.4994
 -2.3276 -2.1119 -1.9101 -1.7273 -1.5681 -1.4347 -1.3262 -1.2447 -1.1809 -1.1005
 -1.0018 -0.9161 -0.8441 -0.7796 -0.7210 -0.5980 -0.5056 -0.4400 -0.3975 -0.3736
 -0.3640 -0.3645 -0.3704 -0.3790 -0.3900 -0.4037 -0.4200 -0.4407 -0.4678 -0.5014
 -0.5367
 -2.3336 -2.1223 -1.9226 -1.7370 -1.5697 -1.4221 -1.2948 -1.1854 -1.0944 -1.0226
 -0.9631 -0.8995 -0.8337 -0.7706 -0.7132 -0.5935 -0.5037 -0.4396 -0.3976 -0.3740
 -0.3653 -0.3677 -0.3766 -0.3883 -0.4016 -0.4163 -0.4332 -0.4523 -0.4749 -0.5031
 -0.5392
 -2.3496 -2.1360 -1.9376 -1.7532 -1.5832 -1.4302 -1.2943 -1.1747 -1.0702 -0.9800
 -0.9047 -0.8437 -0.7934 -0.7465 -0.6986 -0.5854 -0.4983 -0.4357 -0.3943 -0.3710
 -0.3630 -0.3671 -0.3792 -0.3948 -0.4116 -0.4289 -0.4473 -0.4668 -0.4881 -0.5125
 -0.5423
 -2.3831 -2.1553 -1.9581 -1.7762 -1.6064 -1.4507 -1.3105 -1.1852 -1.0738 -0.9755
 -0.8899 -0.8167 -0.7561 -0.7078 -0.6668 -0.5729 -0.4909 -0.4299 -0.3889 -0.3654
 -0.3573 -0.3623 -0.3769 -0.3966 -0.4177 -0.4388 -0.4600 -0.4814 -0.5033 -0.5267
 -0.5527
 -2.4459 -2.1891 -1.9832 -1.8010 -1.6331 -1.4773 -1.3344 -1.2056 -1.0899 -0.9864
 -0.8945 -0.8142 -0.7454 -0.6882 -0.6416 -0.5522 -0.4788 -0.4210 -0.3808 -0.3572
 -0.3488 -0.3538 -0.3698 -0.3928 -0.4185 -0.4442 -0.4696 -0.4942 -0.5185 -0.5429
 -0.5674
 -2.5575 -2.2476 -2.0193 -1.8298 -1.6611 -1.5065 -1.3633 -1.2320 -1.1132 -1.0061
 -0.9098 -0.8241 -0.7492 -0.6852 -0.6319 -0.5344 -0.4643 -0.4090 -0.3704
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  R   
 -2.9290 -2.6198 -2.3356 -2.0901 -1.8691 -1.6694 -1.5122 -1.3792 -1.2694 -1.1716
 -1.0795 -0.9933 -0.9127 -0.8373 -0.7666 -0.6115 -0.4902 -0.4024 -0.3436
 -2.7211 -2.6154 -2.3381 -2.0790 -1.8505 -1.6480 -1.4836 -1.3494 -1.2374 -1.1395
 -1.0492 -0.9656 -0.8875 -0.8143 -0.7460 -0.5981 -0.4849 -0.4046 -0.3521 -0.3204
 -2.5294 -2.5112 -2.3377 -2.0908 -1.8565 -1.6472 -1.4733 -1.3315 -1.2161 -1.1176
 -1.0290 -0.9476 -0.8719 -0.8012 -0.7352 -0.5929 -0.4848 -0.4090 -0.3599 -0.3303
 -0.3152
 -2.3820 -2.2294 -2.2035 -2.0882 -1.8748 -1.6653 -1.4803 -1.3269 -1.2036 -1.1020
 -1.0141 -0.9344 -0.8608 -0.7925 -0.7288 -0.5916 -0.4871 -0.4141 -0.3671 -0.3390
 -0.3248 -0.3204
 -2.3604 -2.1358 -1.9755 -1.9099 -1.8524 -1.6846 -1.5005 -1.3365 -1.2012 -1.0922
 -1.0025 -0.9235 -0.8515 -0.7852 -0.7237 -0.5913 -0.4901 -0.4190 -0.3733 -0.3462
 -0.3329 -0.3294 -0.3318 -0.3381
 -2.3712 -2.1295 -1.9230 -1.7627 -1.6593 -1.6042 -1.5084 -1.3564 -1.2118 -1.0909
 -0.9940 -0.9140 -0.8428 -0.7779 -0.7182 -0.5905 -0.4925 -0.4230 -0.3781 -0.3518
 -0.3393 -0.3369 -0.3406 -0.3481 -0.3588 -0.3738 -0.3943 -0.4213 -0.4537 -0.4866
 -2.3962 -2.1496 -1.9289 -1.7389 -1.5839 -1.4647 -1.3800 -1.3145 -1.2208 -1.1009
 -0.9928 -0.9065 -0.8345 -0.7703 -0.7120 -0.5882 -0.4933 -0.4254 -0.3810 -0.3553
 -0.3435 -0.3423 -0.3480 -0.3572 -0.3692 -0.3840 -0.4020 -0.4247 -0.4534 -0.4880
 -0.5237
 -2.4320 -2.1826 -1.9561 -1.7544 -1.5799 -1.4327 -1.3115 -1.2123 -1.1343 -1.0680
 -0.9912 -0.9035 -0.8275 -0.7627 -0.7048 -0.5840 -0.4919 -0.4256 -0.3816 -0.3562
 -0.3451 -0.3452 -0.3530 -0.3649 -0.3790 -0.3949 -0.4132 -0.4338 -0.4584 -0.4887
 -0.5257
 -2.4746 -2.2199 -1.9920 -1.7846 -1.6000 -1.4395 -1.3020 -1.1847 -1.0842 -0.9993
 -0.9294 -0.8693 -0.8095 -0.7512 -0.6954 -0.5768 -0.4872 -0.4224 -0.3792 -0.3539
 -0.3435 -0.3449 -0.3550 -0.3701 -0.3874 -0.4057 -0.4254 -0.4461 -0.4692 -0.4962
 -0.5280
 -2.5352 -2.2665 -2.0354 -1.8269 -1.6370 -1.4679 -1.3202 -1.1918 -1.0805 -0.9834
 -0.8994 -0.8280 -0.7683 -0.7185 -0.6738 -0.5684 -0.4812 -0.4176 -0.3747 -0.3494
 -0.3390 -0.3411 -0.3530 -0.3712 -0.3923 -0.4141 -0.4365 -0.4594 -0.4832 -0.5080
 -0.5367
 -2.6229 -2.3259 -2.0841 -1.8727 -1.6815 -1.5081 -1.3530 -1.2165 -1.0968 -0.9917
 -0.8996 -0.8193 -0.7503 -0.6923 -0.6449 -0.5515 -0.4720 -0.4104 -0.3679 -0.3423
 -0.3317 -0.3339 -0.3469 -0.3675 -0.3924 -0.4184 -0.4446 -0.4706 -0.4965 -0.5229
 -0.5493
 -2.7534 -2.4069 -2.1432 -1.9226 -1.7286 -1.5536 -1.3950 -1.2525 -1.1261 -1.0142
 -0.9153 -0.8284 -0.7525 -0.6873 -0.6325 -0.5327 -0.4590 -0.4002 -0.3589
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  R   
 -2.8486 -2.5421 -2.2742 -2.0453 -1.8299 -1.6380 -1.4886 -1.3603 -1.2476 -1.1504
 -1.0600 -0.9755 -0.8968 -0.8232 -0.7544 -0.6021 -0.4825 -0.3930 -0.3292
 -2.7823 -2.5698 -2.2896 -2.0399 -1.8207 -1.6223 -1.4654 -1.3324 -1.2190 -1.1220
 -1.0329 -0.9505 -0.8740 -0.8025 -0.7354 -0.5888 -0.4740 -0.3910 -0.3363 -0.3031
 -2.6527 -2.5563 -2.3156 -2.0598 -1.8301 -1.6257 -1.4545 -1.3160 -1.2006 -1.1023
 -1.0147 -0.9342 -0.8597 -0.7903 -0.7254 -0.5835 -0.4731 -0.3943 -0.3430 -0.3123
 -0.2962
 -2.4805 -2.3412 -2.2886 -2.0837 -1.8540 -1.6453 -1.4623 -1.3117 -1.1898 -1.0883
 -1.0011 -0.9221 -0.8495 -0.7821 -0.7192 -0.5819 -0.4749 -0.3986 -0.3494 -0.3200
 -0.3047 -0.2999
 -2.3696 -2.1561 -2.0543 -2.0266 -1.8728 -1.6710 -1.4841 -1.3215 -1.1879 -1.0800
 -0.9905 -0.9120 -0.8407 -0.7751 -0.7142 -0.5816 -0.4776 -0.4031 -0.3550 -0.3265
 -0.3119 -0.3076 -0.3104 -0.3172
 -2.3920 -2.1379 -1.9376 -1.8092 -1.7590 -1.6750 -1.5088 -1.3432 -1.1983 -1.0793
 -0.9830 -0.9033 -0.8325 -0.7680 -0.7088 -0.5807 -0.4799 -0.4070 -0.3595 -0.3316
 -0.3177 -0.3140 -0.3177 -0.3259 -0.3378 -0.3535 -0.3753 -0.4044 -0.4378 -0.4718
 -2.4411 -2.1677 -1.9359 -1.7482 -1.6098 -1.5219 -1.4620 -1.3586 -1.2191 -1.0899
 -0.9827 -0.8966 -0.8248 -0.7607 -0.7025 -0.5783 -0.4809 -0.4097 -0.3626 -0.3350
 -0.3217 -0.3188 -0.3237 -0.3334 -0.3461 -0.3618 -0.3814 -0.4060 -0.4364 -0.4721
 -0.5086
 -2.5066 -2.2212 -1.9722 -1.7602 -1.5852 -1.4468 -1.3404 -1.2608 -1.1915 -1.1007
 -0.9926 -0.8959 -0.8187 -0.7537 -0.6957 -0.5741 -0.4797 -0.4103 -0.3639 -0.3364
 -0.3234 -0.3215 -0.3279 -0.3395 -0.3541 -0.3709 -0.3904 -0.4126 -0.4393 -0.4718
 -0.5098
 -2.5790 -2.2853 -2.0267 -1.7999 -1.6055 -1.4431 -1.3096 -1.1995 -1.1082 -1.0328
 -0.9652 -0.8923 -0.8143 -0.7464 -0.6876 -0.5672 -0.4753 -0.4078 -0.3622 -0.3349
 -0.3226 -0.3217 -0.3296 -0.3436 -0.3608 -0.3799 -0.4006 -0.4234 -0.4483 -0.4770
 -0.5110
 -2.6627 -2.3611 -2.0945 -1.8596 -1.6524 -1.4738 -1.3229 -1.1958 -1.0881 -0.9952
 -0.9155 -0.8476 -0.7875 -0.7305 -0.6775 -0.5605 -0.4701 -0.4039 -0.3587 -0.3314
 -0.3191 -0.3188 -0.3281 -0.3442 -0.3645 -0.3865 -0.4098 -0.4340 -0.4596 -0.4871
 -0.5174
 -2.7716 -2.4490 -2.1690 -1.9276 -1.7137 -1.5245 -1.3601 -1.2194 -1.0992 -0.9956
 -0.9054 -0.8269 -0.7591 -0.7008 -0.6515 -0.5490 -0.4629 -0.3977 -0.3529 -0.3254
 -0.3128 -0.3128 -0.3229 -0.3409 -0.3640 -0.3896 -0.4162 -0.4433 -0.4709 -0.4993
 -0.5280
 -2.9059 -2.5490 -2.2518 -2.0004 -1.7806 -1.5862 -1.4132 -1.2615 -1.1302 -1.0164
 -0.9176 -0.8313 -0.7559 -0.6906 -0.6096 -0.5327 -0.4537 -0.3892 -0.3448
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  R   
 -2.7980 -2.4922 -2.2335 -2.0174 -1.8030 -1.6177 -1.4671 -1.3416 -1.2293 -1.1334
 -1.0436 -0.9599 -0.8823 -0.8102 -0.7429 -0.5930 -0.4735 -0.3820 -0.3145
 -2.8306 -2.5300 -2.2519 -2.0095 -1.7979 -1.6045 -1.4462 -1.3171 -1.2034 -1.1074
 -1.0189 -0.9372 -0.8616 -0.7912 -0.7253 -0.5800 -0.4637 -0.3777 -0.3199 -0.2846
 -2.6340 -2.5596 -2.2816 -2.0325 -1.8091 -1.6087 -1.4391 -1.3028 -1.1872 -1.0896
 -1.0022 -0.9222 -0.8485 -0.7799 -0.7158 -0.5746 -0.4621 -0.3798 -0.3255 -0.2928
 -0.2756
