 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F162M
  0.8859  1.0502  1.2390  1.2606  1.1291  1.0175  0.9989  1.0155  1.0082  0.9732
  0.9243  0.8698  0.8144  0.7573  0.6977  0.5439  0.3867  0.2308  0.0786
  0.8242  0.8688  0.9411  0.9860  1.0108  1.0233  1.0228  1.0089  0.9823  0.9453
  0.9002  0.8490  0.7942  0.7367  0.6775  0.5263  0.3739  0.2216  0.0711 -0.0771
  0.7877  0.7685  0.7706  0.8052  0.8768  0.9360  0.9585  0.9555  0.9372  0.9079
  0.8690  0.8225  0.7705  0.7144  0.6561  0.5073  0.3590  0.2111  0.0635 -0.0820
 -0.2243
  0.7764  0.7493  0.7275  0.7182  0.7271  0.7556  0.8060  0.8553  0.8729  0.8610
  0.8307  0.7903  0.7433  0.6904  0.6335  0.4869  0.3420  0.1993  0.0558 -0.0870
 -0.2270 -0.3637
  0.7533  0.7316  0.7090  0.6892  0.6771  0.6756  0.6854  0.7046  0.7341  0.7599
  0.7627  0.7420  0.7068  0.6616  0.6088  0.4655  0.3230  0.1848  0.0471 -0.0920
 -0.2299 -0.3649 -0.4965 -0.6248
  0.7057  0.6956  0.6810  0.6645  0.6485  0.6363  0.6305  0.6309  0.6347  0.6418
  0.6517  0.6543  0.6405  0.6127  0.5737  0.4428  0.3027  0.1676  0.0356 -0.0980
 -0.2328 -0.3660 -0.4962 -0.6231 -0.7468 -0.8675 -0.9852 -1.1004 -1.2129 -1.3203
  0.6284  0.6332  0.6314  0.6245  0.6145  0.6029  0.5923  0.5847  0.5796  0.5750
  0.5698  0.5644  0.5565  0.5410  0.5159  0.4133  0.2814  0.1488  0.0212 -0.1064
 -0.2364 -0.3669 -0.4955 -0.6211 -0.7437 -0.8632 -0.9798 -1.0934 -1.2046 -1.3133
 -1.4174
  0.5225  0.5435  0.5564  0.5623  0.5627  0.5585  0.5514  0.5433  0.5354  0.5274
  0.5180  0.5059  0.4910  0.4734  0.4523  0.3713  0.2563  0.1292  0.0045 -0.1178
 -0.2421 -0.3687 -0.4949 -0.6189 -0.7401 -0.8585 -0.9741 -1.0869 -1.1968 -1.3044
 -1.4098
  0.3958  0.4302  0.4575  0.4772  0.4900  0.4964  0.4974  0.4943  0.4885  0.4812
  0.4722  0.4601  0.4440  0.4238  0.4002  0.3257  0.2246  0.1067 -0.0145 -0.1335
 -0.2526 -0.3742 -0.4973 -0.6196 -0.7395 -0.8566 -0.9710 -1.0828 -1.1920 -1.2987
 -1.4031
  0.2583  0.2991  0.3385  0.3710  0.3967  0.4149  0.4262  0.4315  0.4319  0.4285
  0.4225  0.4135  0.4006  0.3828  0.3602  0.2864  0.1937  0.0849 -0.0316 -0.1482
 -0.2636 -0.3801 -0.4985 -0.6177 -0.7357 -0.8514 -0.9644 -1.0747 -1.1825 -1.2880
 -1.3934
  0.1120  0.1594  0.2055  0.2477  0.2845  0.3142  0.3366  0.3521  0.3611  0.3646
  0.3637  0.3592  0.3512  0.3386  0.3207  0.2536  0.1641  0.0631 -0.0479 -0.1619
 -0.2754 -0.3887 -0.5027 -0.6179 -0.7330 -0.8468 -0.9584 -1.0673 -1.1737 -1.2777
 -1.3795
 -0.0430  0.0111  0.0665  0.1129  0.1572  0.1962  0.2288  0.2546  0.2737  0.2861
  0.2928  0.2946  0.2922  0.2858  0.2817  0.2273  0.1358  0.0413 -0.0634
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F162M
  1.0272  1.0643  1.0942  1.1134  1.1196  1.1130  1.0944  1.0647  1.0260  0.9802
  0.9295  0.8752  0.8189  0.7608  0.7006  0.5466  0.3894  0.2333  0.0793
  0.9442  0.9814  1.0158  1.0425  1.0579  1.0607  1.0510  1.0299  0.9985  0.9584
  0.9113  0.8591  0.8036  0.7457  0.6860  0.5327  0.3778  0.2241  0.0727 -0.0758
  0.8529  0.8520  0.8805  0.9617  0.9887  1.0008  0.9996  0.9866  0.9632  0.9303
  0.8891  0.8408  0.7875  0.7306  0.6713  0.5190  0.3661  0.2149  0.0661 -0.0796
 -0.2221
  0.7965  0.7623  0.7680  0.8063  0.8587  0.9071  0.9365  0.9391  0.9233  0.8963
  0.8611  0.8184  0.7693  0.7147  0.6565  0.5055  0.3543  0.2057  0.0595 -0.0841
 -0.2243 -0.3613
  0.7996  0.7673  0.7400  0.7362  0.7518  0.7778  0.8066  0.8321  0.8491  0.8507
  0.8273  0.7907  0.7466  0.6966  0.6408  0.4919  0.3421  0.1958  0.0527 -0.0883
 -0.2268 -0.3621 -0.4939 -0.6225
  0.7981  0.7678  0.7375  0.7099  0.6886  0.6772  0.6753  0.6816  0.6975  0.7255
  0.7455  0.7396  0.7125  0.6719  0.6221  0.4777  0.3293  0.1849  0.0447 -0.0929
 -0.2290 -0.3627 -0.4932 -0.6205 -0.7444 -0.8652 -0.9831 -1.0985 -1.2110 -1.3182
  0.7765  0.7554  0.7303  0.7039  0.6783  0.6561  0.6394  0.6288  0.6227  0.6201
  0.6244  0.6345  0.6354  0.6186  0.5873  0.4618  0.3160  0.1729  0.0351 -0.0990
 -0.2317 -0.3631 -0.4921 -0.6181 -0.7410 -0.8608 -0.9776 -1.0913 -1.2026 -1.3113
 -1.4152
  0.7266  0.7179  0.7035  0.6850  0.6640  0.6421  0.6209  0.6020  0.5860  0.5721
  0.5595  0.5491  0.5428  0.5360  0.5211  0.4344  0.3011  0.1601  0.0240 -0.1070
 -0.2358 -0.3641 -0.4911 -0.6155 -0.7371 -0.8558 -0.9717 -1.0847 -1.1948 -1.3024
 -1.4077
  0.6415  0.6511  0.6501  0.6431  0.6317  0.6168  0.5993  0.5803  0.5610  0.5419
  0.5231  0.5040  0.4851  0.4675  0.4505  0.3866  0.2769  0.1442  0.0101 -0.1189
 -0.2441 -0.3686 -0.4930 -0.6158 -0.7361 -0.8536 -0.9683 -1.0804 -1.1898 -1.2967
 -1.4011
  0.5306  0.5544  0.5689  0.5755  0.5761  0.5715  0.5625  0.5496  0.5334  0.5149
  0.4949  0.4735  0.4507  0.4267  0.4022  0.3369  0.2444  0.1259 -0.0028 -0.1297
 -0.2524 -0.3729 -0.4933 -0.6134 -0.7320 -0.8480 -0.9614 -1.0720 -1.1801 -1.2859
 -1.3914
  0.4051  0.4357  0.4633  0.4836  0.4970  0.5042  0.5057  0.5020  0.4931  0.4799
  0.4631  0.4434  0.4211  0.3964  0.3697  0.2965  0.2099  0.1033 -0.0171 -0.1407
 -0.2617 -0.3797 -0.4963 -0.6129 -0.7288 -0.8431 -0.9551 -1.0644 -1.1711 -1.2753
 -1.3774
  0.2673  0.3063  0.3410  0.3714  0.3967  0.4159  0.4285  0.4350  0.4356  0.4304
  0.4202  0.4055  0.3871  0.3652  0.3530  0.2654  0.1734  0.0764 -0.0328
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F162M
  1.1216  1.1492  1.1670  1.1733  1.1662  1.1465  1.1157  1.0752  1.0276  0.9756
  0.9210  0.8651  0.8086  0.7514  0.6931  0.5429  0.3892  0.2342  0.0799
  1.0484  1.0804  1.1054  1.1201  1.1223  1.1114  1.0882  1.0545  1.0125  0.9642
  0.9118  0.8565  0.7997  0.7418  0.6829  0.5318  0.3789  0.2262  0.0750 -0.0734
  0.9695  1.0047  1.0358  1.0579  1.0683  1.0661  1.0516  1.0259  0.9909  0.9483
  0.8999  0.8471  0.7912  0.7334  0.6742  0.5224  0.3696  0.2184  0.0693 -0.0765
 -0.2191
  0.8779  0.8882  0.9344  0.9806  1.0056  1.0133  1.0069  0.9892  0.9617  0.9259
  0.8832  0.8346  0.7815  0.7250  0.6662  0.5144  0.3618  0.2115  0.0640 -0.0801
 -0.2207 -0.3578
  0.8191  0.7978  0.8057  0.8330  0.8705  0.9106  0.9418  0.9436  0.9264  0.8975
  0.8605  0.8172  0.7686  0.7152  0.6578  0.5072  0.3549  0.2054  0.0594 -0.0832
 -0.2224 -0.3580 -0.4901 -0.6190
  0.8247  0.7914  0.7645  0.7484  0.7460  0.7536  0.7735  0.8053  0.8342  0.8446
  0.8280  0.7939  0.7506  0.7017  0.6478  0.4999  0.3483  0.1996  0.0549 -0.0860
 -0.2235 -0.3579 -0.4888 -0.6164 -0.7407 -0.8619 -0.9801 -1.0955 -1.2078 -1.3147
  0.8351  0.8001  0.7665  0.7366  0.7132  0.6980  0.6906  0.6881  0.6903  0.7025
  0.7225  0.7296  0.7138  0.6793  0.6330  0.4918  0.3415  0.1935  0.0500 -0.0891
 -0.2247 -0.3574 -0.4870 -0.6136 -0.7369 -0.8570 -0.9741 -1.0882 -1.1995 -1.3079
 -1.4115
  0.8364  0.8058  0.7732  0.7405  0.7094  0.6819  0.6592  0.6418  0.6278  0.6161
  0.6086  0.6100  0.6166  0.6131  0.5926  0.4809  0.3341  0.1870  0.0445 -0.0931
 -0.2262 -0.3573 -0.4852 -0.6103 -0.7324 -0.8515 -0.9679 -1.0812 -1.1915 -1.2991
 -1.4042
  0.8113  0.7938  0.7686  0.7396  0.7092  0.6788  0.6499  0.6233  0.5995  0.5778
  0.5577  0.5395  0.5257  0.5183  0.5116  0.4492  0.3227  0.1779  0.0362 -0.1002
 -0.2318 -0.3602 -0.4862 -0.6099 -0.7308 -0.8488 -0.9641 -1.0765 -1.1863 -1.2933
 -1.3978
  0.7558  0.7522  0.7411  0.7209  0.6970  0.6706  0.6429  0.6146  0.5866  0.5592
  0.5327  0.5068  0.4818  0.4589  0.4399  0.3935  0.3000  0.1688  0.0294 -0.1059
