 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F770W
 -0.2952 -0.4124 -0.5776 -0.6577 -0.7225 -0.8018 -0.8897 -0.9792 -1.0745 -1.1665
 -1.2553 -1.3416 -1.4254 -1.5069 -1.5865 -1.7771 -1.9650 -2.1484 -2.3182
 -0.3820 -0.4594 -0.5459 -0.6423 -0.7473 -0.8458 -0.9342 -1.0217 -1.1126 -1.2036
 -1.2926 -1.3793 -1.4635 -1.5455 -1.6253 -1.8177 -2.0040 -2.1829 -2.3525 -2.5132
 -0.4092 -0.4836 -0.5664 -0.6547 -0.7482 -0.8489 -0.9525 -1.0499 -1.1415 -1.2303
 -1.3181 -1.4044 -1.4889 -1.5712 -1.6513 -1.8431 -2.0269 -2.2045 -2.3742 -2.5353
 -2.6882
 -0.4434 -0.5127 -0.5915 -0.6761 -0.7646 -0.8564 -0.9517 -1.0511 -1.1510 -1.2468
 -1.3367 -1.4226 -1.5064 -1.5884 -1.6686 -1.8606 -2.0433 -2.2197 -2.3891 -2.5504
 -2.7035 -2.8491
 -0.4909 -0.5481 -0.6204 -0.7004 -0.7849 -0.8725 -0.9621 -1.0533 -1.1477 -1.2437
 -1.3389 -1.4306 -1.5176 -1.6003 -1.6803 -1.8722 -2.0545 -2.2303 -2.3993 -2.5607
 -2.7139 -2.8597 -2.9986 -3.1315
 -0.5504 -0.5965 -0.6561 -0.7290 -0.8084 -0.8916 -0.9772 -1.0642 -1.1524 -1.2421
 -1.3328 -1.4241 -1.5141 -1.6015 -1.6855 -1.8794 -2.0616 -2.2370 -2.4058 -2.5675
 -2.7211 -2.8670 -3.0061 -3.1392 -3.2667 -3.3895 -3.5081 -3.6233 -3.7355 -3.8452
 -0.6185 -0.6563 -0.7015 -0.7652 -0.8372 -0.9149 -0.9959 -1.0788 -1.1632 -1.2484
 -1.3341 -1.4201 -1.5065 -1.5929 -1.6782 -1.8806 -2.0647 -2.2398 -2.4091 -2.5715
 -2.7257 -2.8722 -3.0116 -3.1447 -3.2722 -3.3946 -3.5126 -3.6267 -3.7375 -3.8455
 -3.9517
 -0.6917 -0.7236 -0.7605 -0.8122 -0.8745 -0.9445 -1.0197 -1.0978 -1.1780 -1.2594
 -1.3414 -1.4235 -1.5054 -1.5876 -1.6699 -1.8722 -2.0621 -2.2390 -2.4092 -2.5728
 -2.7281 -2.8753 -3.0153 -3.1488 -3.2765 -3.3988 -3.5164 -3.6298 -3.7397 -3.8465
 -3.9506
 -0.7663 -0.7942 -0.8282 -0.8729 -0.9242 -0.9847 -1.0522 -1.1243 -1.1996 -1.2766
 -1.3548 -1.4336 -1.5123 -1.5908 -1.6693 -1.8653 -2.0557 -2.2357 -2.4076 -2.5735
 -2.7308 -2.8794 -3.0202 -3.1545 -3.2827 -3.4053 -3.5231 -3.6364 -3.7459 -3.8519
 -3.9547
 -0.8390 -0.8641 -0.8971 -0.9373 -0.9838 -1.0359 -1.0936 -1.1577 -1.2264 -1.2981
 -1.3716 -1.4463 -1.5216 -1.5970 -1.6722 -1.8601 -2.0462 -2.2262 -2.3989 -2.5667
 -2.7270 -2.8779 -3.0200 -3.1551 -3.2840 -3.4072 -3.5254 -3.6388 -3.7481 -3.8536
 -3.9578
 -0.9065 -0.9347 -0.9684 -1.0072 -1.0503 -1.0975 -1.1481 -1.2026 -1.2629 -1.3277
 -1.3955 -1.4653 -1.5363 -1.6080 -1.6800 -1.8602 -2.0398 -2.2171 -2.3894 -2.5569
 -2.7193 -2.8734 -3.0178 -3.1542 -3.2841 -3.4081 -3.5270 -3.6410 -3.7506 -3.8562
 -3.9583
 -0.9674 -1.0244 -1.0693 -1.1069 -1.1416 -1.1771 -1.2165 -1.2617 -1.3125 -1.3683
 -1.4284 -1.4921 -1.5578 -1.6250 -1.6930 -1.8651 -2.0379 -2.2101 -2.3803
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F770W
 -0.3816 -0.4771 -0.5581 -0.6197 -0.6867 -0.7664 -0.8598 -0.9596 -1.0587 -1.1545
 -1.2464 -1.3351 -1.4207 -1.5038 -1.5846 -1.7783 -1.9649 -2.1461 -2.3177
 -0.3714 -0.4447 -0.5384 -0.6408 -0.7254 -0.8060 -0.8949 -0.9917 -1.0906 -1.1874
 -1.2809 -1.3711 -1.4582 -1.5424 -1.6239 -1.8180 -2.0021 -2.1798 -2.3495 -2.5102
 -0.3852 -0.4559 -0.5372 -0.6284 -0.7325 -0.8343 -0.9252 -1.0161 -1.1118 -1.2083
 -1.3023 -1.3935 -1.4815 -1.5666 -1.6490 -1.8440 -2.0270 -2.2024 -2.3712 -2.5321
 -2.6849
 -0.4067 -0.4766 -0.5557 -0.6405 -0.7316 -0.8304 -0.9352 -1.0356 -1.1295 -1.2233
 -1.3164 -1.4076 -1.4960 -1.5817 -1.6647 -1.8609 -2.0439 -2.2181 -2.3860 -2.5468
 -2.6998 -2.8454
 -0.4347 -0.5014 -0.5780 -0.6607 -0.7474 -0.8380 -0.9329 -1.0319 -1.1335 -1.2322
 -1.3266 -1.4172 -1.5054 -1.5912 -1.6745 -1.8717 -2.0552 -2.2288 -2.3959 -2.5565
 -2.7098 -2.8556 -2.9947 -3.1284
 -0.4743 -0.5316 -0.6033 -0.6828 -0.7664 -0.8530 -0.9425 -1.0342 -1.1283 -1.2252
 -1.3232 -1.4188 -1.5101 -1.5970 -1.6806 -1.8782 -2.0622 -2.2358 -2.4023 -2.5628
 -2.7164 -2.8626 -3.0019 -3.1351 -3.2631 -3.3865 -3.5058 -3.6214 -3.7337 -3.8431
 -0.5217 -0.5711 -0.6344 -0.7082 -0.7879 -0.8710 -0.9566 -1.0441 -1.1332 -1.2236
 -1.3155 -1.4088 -1.5017 -1.5928 -1.6805 -1.8818 -2.0662 -2.2400 -2.4062 -2.5665
 -2.7205 -2.8673 -3.0069 -3.1403 -3.2681 -3.3909 -3.5093 -3.6239 -3.7353 -3.8438
 -3.9495
 -0.5791 -0.6228 -0.6747 -0.7397 -0.8136 -0.8923 -0.9740 -1.0577 -1.1429 -1.2290
 -1.3162 -1.4042 -1.4925 -1.5811 -1.6691 -1.8798 -2.0677 -2.2418 -2.4079 -2.5682
 -2.7226 -2.8700 -3.0103 -3.1441 -3.2720 -3.3947 -3.5127 -3.6267 -3.7370 -3.8442
 -3.9485
 -0.6433 -0.6831 -0.7265 -0.7813 -0.8468 -0.9196 -0.9968 -1.0765 -1.1580 -1.2405
 -1.3239 -1.4081 -1.4925 -1.5768 -1.6611 -1.8698 -2.0663 -2.2434 -2.4099 -2.5704
 -2.7255 -2.8738 -3.0150 -3.1495 -3.2779 -3.4008 -3.5190 -3.6330 -3.7430 -3.8494
 -3.9524
 -0.7099 -0.7478 -0.7869 -0.8335 -0.8886 -0.9529 -1.0237 -1.0985 -1.1757 -1.2544
 -1.3341 -1.4146 -1.4955 -1.5764 -1.6570 -1.8580 -2.0543 -2.2373 -2.4059 -2.5670
 -2.7228 -2.8723 -3.0145 -3.1498 -3.2789 -3.4024 -3.5209 -3.6348 -3.7446 -3.8506
 -3.9553
 -0.7738 -0.8159 -0.8549 -0.8960 -0.9419 -0.9964 -1.0589 -1.1270 -1.1991 -1.2735
 -1.3492 -1.4259 -1.5033 -1.5810 -1.6586 -1.8516 -2.0426 -2.2267 -2.3988 -2.5608
 -2.7175 -2.8686 -3.0123 -3.1488 -3.2788 -3.4031 -3.5223 -3.6366 -3.7466 -3.8527
 -3.9552
 -0.8326 -0.8875 -0.9307 -0.9689 -1.0075 -1.0519 -1.1047 -1.1645 -1.2299 -1.2988
 -1.3700 -1.4427 -1.5163 -1.5905 -1.6649 -1.8507 -2.0350 -2.2159 -2.3892
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F770W
 -0.4603 -0.5166 -0.5503 -0.5961 -0.6564 -0.7349 -0.8324 -0.9353 -1.0374 -1.1361
 -1.2307 -1.3217 -1.4092 -1.4939 -1.5760 -1.7723 -1.9588 -2.1387 -2.3112
 -0.3869 -0.4764 -0.5602 -0.6197 -0.6881 -0.7694 -0.8639 -0.9653 -1.0674 -1.1673
 -1.2637 -1.3565 -1.4459 -1.5322 -1.6156 -1.8132 -1.9983 -2.1747 -2.3443 -2.5055
 -0.3809 -0.4440 -0.5317 -0.6339 -0.7161 -0.7965 -0.8867 -0.9852 -1.0863 -1.1863
 -1.2834 -1.3773 -1.4679 -1.5554 -1.6398 -1.8391 -2.0242 -2.1991 -2.3666 -2.5272
 -2.6803
 -0.3937 -0.4560 -0.5310 -0.6179 -0.7194 -0.8201 -0.9097 -1.0014 -1.0991 -1.1983
 -1.2955 -1.3898 -1.4811 -1.5693 -1.6545 -1.8553 -2.0411 -2.2154 -2.3817 -2.5416
 -2.6947 -2.8406
 -0.4112 -0.4754 -0.5493 -0.6307 -0.7183 -0.8145 -0.9182 -1.0182 -1.1119 -1.2069
 -1.3031 -1.3974 -1.4889 -1.5775 -1.6632 -1.8653 -2.0518 -2.2262 -2.3918 -2.5511
 -2.7042 -2.8502 -2.9895 -3.1231
 -0.4336 -0.4971 -0.5705 -0.6507 -0.7348 -0.8229 -0.9158 -1.0139 -1.1153 -1.2139
 -1.3090 -1.4025 -1.4937 -1.5824 -1.6683 -1.8712 -2.0585 -2.2332 -2.3986 -2.5574
 -2.7103 -2.8567 -2.9962 -3.1296 -3.2580 -3.3820 -3.5019 -3.6180 -3.7306 -3.8400
 -0.4636 -0.5228 -0.5928 -0.6717 -0.7539 -0.8386 -0.9264 -1.0173 -1.1109 -1.2071
 -1.3047 -1.4018 -1.4954 -1.5849 -1.6712 -1.8746 -2.0625 -2.2376 -2.4031 -2.5615
 -2.7142 -2.8608 -3.0006 -3.1343 -3.2623 -3.3858 -3.5052 -3.6206 -3.7321 -3.8402
 -3.9461
 -0.5031 -0.5558 -0.6193 -0.6939 -0.7743 -0.8570 -0.9414 -1.0279 -1.1165 -1.2067
 -1.2980 -1.3915 -1.4856 -1.5784 -1.6685 -1.8762 -2.0647 -2.2402 -2.4058 -2.5639
 -2.7164 -2.8632 -3.0035 -3.1375 -3.2657 -3.3888 -3.5075 -3.6223 -3.7333 -3.8409
 -3.9452
 -0.5503 -0.5981 -0.6541 -0.7215 -0.7977 -0.8781 -0.9602 -1.0435 -1.1284 -1.2146
 -1.3017 -1.3898 -1.4790 -1.5685 -1.6578 -1.8741 -2.0677 -2.2438 -2.4097 -2.5677
 -2.7198 -2.8668 -3.0077 -3.1423 -3.2710 -3.3944 -3.5131 -3.6276 -3.7383 -3.8453
 -3.9490
 -0.6025 -0.6464 -0.6972 -0.7555 -0.8245 -0.9002 -0.9794 -1.0600 -1.1417 -1.2243
 -1.3077 -1.3920 -1.4770 -1.5624 -1.6476 -1.8594 -2.0619 -2.2426 -2.4090 -2.5669
 -2.7187 -2.8656 -3.0069 -3.1423 -3.2716 -3.3954 -3.5145 -3.6290 -3.7394 -3.8462
 -3.9495
 -0.6564 -0.7029 -0.7486 -0.7995 -0.8590 -0.9277 -1.0021 -1.0794 -1.1583 -1.2378
 -1.3179 -1.3987 -1.4801 -1.5621 -1.6440 -1.8474 -2.0475 -2.2363 -2.4065 -2.5648
 -2.7163 -2.8630 -3.0048 -3.1410 -3.2712 -3.3958 -3.5154 -3.6303 -3.7409 -3.8477
 -3.9508
 -0.7093 -0.7596 -0.8050 -0.8514 -0.9041 -0.9638 -1.0304 -1.1029 -1.1782 -1.2548
 -1.3320 -1.4097 -1.4878 -1.5663 -1.6452 -1.8412 -2.0346 -2.2233 -2.3996
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F770W
 -0.4968 -0.5269 -0.5508 -0.5897 -0.6434 -0.7206 -0.8177 -0.9214 -1.0247 -1.1245
 -1.2203 -1.3124 -1.4009 -1.4864 -1.5692 -1.7666 -1.9535 -2.1331 -2.3057
 -0.4169 -0.5069 -0.5564 -0.6073 -0.6739 -0.7537 -0.8487 -0.9510 -1.0542 -1.1552
 -1.2527 -1.3466 -1.4371 -1.5243 -1.6086 -1.8080 -1.9944 -2.1710 -2.3403 -2.5021
 -0.3835 -0.4496 -0.5483 -0.6275 -0.6966 -0.7781 -0.8704 -0.9704 -1.0726 -1.1737
 -1.2720 -1.3669 -1.4586 -1.5470 -1.6324 -1.8338 -2.0206 -2.1962 -2.3634 -2.5239
 -2.6772
 -0.3925 -0.4489 -0.5235 -0.6186 -0.7185 -0.8020 -0.8891 -0.9845 -1.0849 -1.1852
 -1.2836 -1.3790 -1.4713 -1.5605 -1.6467 -1.8498 -2.0374 -2.2127 -2.3790 -2.5384
 -2.6915 -2.8376
 -0.4081 -0.4671 -0.5379 -0.6181 -0.7089 -0.8110 -0.9098 -1.0007 -1.0946 -1.1930
 -1.2908 -1.3863 -1.4788 -1.5684 -1.6552 -1.8595 -2.0480 -2.2235 -2.3894 -2.5481
 -2.7009 -2.8471 -2.9865 -3.1202
 -0.4261 -0.4875 -0.5588 -0.6371 -0.7203 -0.8098 -0.9066 -1.0084 -1.1071 -1.2007
 -1.2958 -1.3908 -1.4833 -1.5731 -1.6600 -1.8654 -2.0546 -2.2306 -2.3965 -2.5547
 -2.7070 -2.8532 -2.9928 -3.1263 -3.2545 -3.3785 -3.4989 -3.6157 -3.7287 -3.8381
 -0.4489 -0.5095 -0.5797 -0.6582 -0.7398 -0.8245 -0.9131 -1.0059 -1.1027 -1.2016
 -1.2987 -1.3937 -1.4860 -1.5757 -1.6628 -1.8687 -2.0587 -2.2351 -2.4010 -2.5591
 -2.7109 -2.8571 -2.9970 -3.1306 -3.2587 -3.3821 -3.5017 -3.6176 -3.7299 -3.8384
 -3.9418
 -0.4789 -0.5358 -0.6022 -0.6788 -0.7599 -0.8427 -0.9274 -1.0148 -1.1050 -1.1972
