 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.2031 -2.1558 -2.1053 -2.0592 -2.0142 -1.9770 -1.9951 -1.9668 -1.9280 -1.8720
 -1.8011 -1.7359 -1.6516 -1.5616 -1.4770 -1.3037 -1.1826 -1.1047 -1.0496
 -2.1604 -2.0508 -1.9780 -1.9383 -1.9243 -1.9088 -1.8830 -1.8510 -1.8153 -1.7753
 -1.7236 -1.6568 -1.5798 -1.5028 -1.4313 -1.2836 -1.1769 -1.1050 -1.0579 -1.0267
 -2.0993 -2.0040 -1.9210 -1.8538 -1.8059 -1.7808 -1.7739 -1.7626 -1.7356 -1.6951
 -1.6509 -1.6003 -1.5369 -1.4683 -1.4032 -1.2688 -1.1738 -1.1106 -1.0690 -1.0413
 -1.0226
 -2.0412 -1.9594 -1.8832 -1.8142 -1.7552 -1.7089 -1.6761 -1.6566 -1.6439 -1.6227
 -1.5873 -1.5467 -1.4980 -1.4401 -1.3816 -1.2580 -1.1717 -1.1161 -1.0800 -1.0557
 -1.0390 -1.0275
 -1.9650 -1.9015 -1.8391 -1.7782 -1.7205 -1.6688 -1.6256 -1.5912 -1.5639 -1.5415
 -1.5180 -1.4878 -1.4533 -1.4099 -1.3614 -1.2491 -1.1689 -1.1194 -1.0892 -1.0690
 -1.0549 -1.0452 -1.0385 -1.0334
 -1.8711 -1.8261 -1.7804 -1.7327 -1.6833 -1.6346 -1.5894 -1.5498 -1.5161 -1.4862
 -1.4582 -1.4303 -1.4027 -1.3705 -1.3335 -1.2391 -1.1644 -1.1189 -1.0944 -1.0794
 -1.0692 -1.0622 -1.0575 -1.0546 -1.0523 -1.0520 -1.0552 -1.0632 -1.0770 -1.0971
 -1.7672 -1.7357 -1.7057 -1.6728 -1.6358 -1.5956 -1.5543 -1.5147 -1.4791 -1.4474
 -1.4177 -1.3886 -1.3602 -1.3321 -1.3016 -1.2241 -1.1575 -1.1143 -1.0936 -1.0844
 -1.0795 -1.0765 -1.0751 -1.0747 -1.0749 -1.0748 -1.0763 -1.0816 -1.0925 -1.1102
 -1.1346
 -1.6552 -1.6367 -1.6188 -1.5987 -1.5749 -1.5462 -1.5131 -1.4783 -1.4444 -1.4128
 -1.3838 -1.3561 -1.3287 -1.3017 -1.2738 -1.2059 -1.1477 -1.1068 -1.0876 -1.0827
 -1.0836 -1.0861 -1.0891 -1.0924 -1.0957 -1.0989 -1.1011 -1.1046 -1.1122 -1.1261
 -1.1477
 -1.5438 -1.5348 -1.5250 -1.5145 -1.5016 -1.4840 -1.4615 -1.4347 -1.4059 -1.3770
 -1.3498 -1.3242 -1.2995 -1.2751 -1.2499 -1.1877 -1.1353 -1.0977 -1.0785 -1.0751
 -1.0804 -1.0889 -1.0978 -1.1061 -1.1137 -1.1203 -1.1266 -1.1341 -1.1429 -1.1529
 -1.1640
 -1.4330 -1.4300 -1.4295 -1.4255 -1.4200 -1.4119 -1.3995 -1.3824 -1.3614 -1.3381
 -1.3143 -1.2914 -1.2697 -1.2486 -1.2273 -1.1719 -1.1235 -1.0884 -1.0690 -1.0648
 -1.0716 -1.0842 -1.0988 -1.1131 -1.1261 -1.1376 -1.1478 -1.1572 -1.1704 -1.1795
 -1.1862
 -1.3227 -1.3223 -1.3323 -1.3363 -1.3349 -1.3329 -1.3284 -1.3203 -1.3082 -1.2926
 -1.2746 -1.2558 -1.2373 -1.2196 -1.2021 -1.1564 -1.1118 -1.0788 -1.0599 -1.0546
 -1.0607 -1.0745 -1.0927 -1.1123 -1.1313 -1.1486 -1.1641 -1.1780 -1.1905 -1.2025
 -1.2149
 -1.2130 -1.2117 -1.2334 -1.2479 -1.2500 -1.2517 -1.2524 -1.2509 -1.2465 -1.2391
 -1.2285 -1.2157 -1.2017 -1.1876 -1.1743 -1.1412 -1.1002 -1.0689 -1.0512
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =  G   
 -2.2829 -2.2191 -2.1630 -2.1147 -2.0692 -2.0273 -2.0038 -1.9631 -1.9130 -1.8516
 -1.7786 -1.7022 -1.6175 -1.5341 -1.4569 -1.2958 -1.1778 -1.0972 -1.0439
 -2.1934 -2.1054 -2.0511 -2.0027 -1.9566 -1.9170 -1.8827 -1.8496 -1.8125 -1.7677
 -1.7123 -1.6447 -1.5691 -1.4940 -1.4241 -1.2787 -1.1726 -1.1002 -1.0525 -1.0202
 -2.1591 -2.0424 -1.9486 -1.8824 -1.8490 -1.8306 -1.8050 -1.7713 -1.7348 -1.6971
 -1.6542 -1.6021 -1.5380 -1.4693 -1.4041 -1.2686 -1.1710 -1.1052 -1.0627 -1.0346
 -1.0156
 -2.1390 -2.0230 -1.9214 -1.8371 -1.7722 -1.7274 -1.7055 -1.6970 -1.6794 -1.6461
 -1.6056 -1.5621 -1.5111 -1.4510 -1.3914 -1.2628 -1.1712 -1.1105 -1.0725 -1.0478
 -1.0309 -1.0194
 -2.1081 -2.0029 -1.9068 -1.8218 -1.7492 -1.6900 -1.6447 -1.6125 -1.5943 -1.5817
 -1.5583 -1.5243 -1.4829 -1.4333 -1.3792 -1.2589 -1.1716 -1.1146 -1.0807 -1.0598
 -1.0458 -1.0361 -1.0297 -1.0260
 -2.0575 -1.9683 -1.8842 -1.8066 -1.7359 -1.6732 -1.6197 -1.5758 -1.5403 -1.5126
 -1.4915 -1.4699 -1.4430 -1.4075 -1.3643 -1.2543 -1.1705 -1.1159 -1.0854 -1.0690
 -1.0589 -1.0521 -1.0478 -1.0454 -1.0446 -1.0456 -1.0492 -1.0568 -1.0712 -1.0916
 -1.9868 -1.9146 -1.8457 -1.7799 -1.7171 -1.6578 -1.6031 -1.5544 -1.5125 -1.4764
 -1.4446 -1.4167 -1.3924 -1.3667 -1.3353 -1.2460 -1.1671 -1.1139 -1.0854 -1.0734
