 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F850LP
 -1.3673 -1.3888 -1.4131 -1.4376 -1.4583 -1.4769 -1.4775 -1.4901 -1.5158 -1.5536
 -1.5991 -1.6539 -1.7077 -1.7610 -1.8135 -1.8652 -1.9165 -1.9671 -2.0185 -2.0726
 -2.1305
 -1.3266 -1.3120 -1.3017 -1.2986 -1.2999 -1.3039 -1.3094 -1.3163 -1.3251 -1.3361
 -1.3488 -1.3624 -1.3772 -1.3942 -1.4136 -1.4542 -1.4718 -1.4873 -1.5139 -1.5520
 -1.6001 -1.6551 -1.7121 -1.7686 -1.8238 -1.8780 -1.9315 -1.9843 -2.0370 -2.0903
 -2.1457
 -1.2632 -1.2636 -1.2655 -1.2723 -1.2813 -1.2911 -1.3007 -1.3094 -1.3176 -1.3260
 -1.3353 -1.3455 -1.3563 -1.3677 -1.3808 -1.4192 -1.4540 -1.4797 -1.5081 -1.5460
 -1.5939 -1.6499 -1.7097 -1.7697 -1.8284 -1.8856 -1.9416 -1.9965 -2.0508 -2.1050
 -2.1598
 -1.1788 -1.1933 -1.2090 -1.2260 -1.2442 -1.2619 -1.2780 -1.2915 -1.3027 -1.3124
 -1.3213 -1.3303 -1.3397 -1.3495 -1.3599 -1.3907 -1.4274 -1.4641 -1.4986 -1.5373
 -1.5847 -1.6405 -1.7020 -1.7651 -1.8275 -1.8881 -1.9472 -2.0048 -2.0613 -2.1171
 -2.1727
 -1.0760 -1.1036 -1.1317 -1.1600 -1.1878 -1.2143 -1.2381 -1.2587 -1.2757 -1.2896
 -1.3014 -1.3119 -1.3221 -1.3323 -1.3509 -1.3687 -1.3920 -1.4405 -1.4854
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F850LP
 -1.8327 -1.8191 -1.8079 -1.7941 -1.7742 -1.7430 -1.6957 -1.6373 -1.5978 -1.5762
 -1.5594 -1.5396 -1.5163 -1.4919 -1.4686 -1.4235 -1.3972 -1.3929 -1.4096
 -1.6899 -1.6746 -1.6675 -1.6632 -1.6573 -1.6453 -1.6225 -1.5912 -1.5715 -1.5625
 -1.5552 -1.5431 -1.5249 -1.5039 -1.4832 -1.4436 -1.4233 -1.4219 -1.4394 -1.4720
 -1.5796 -1.5576 -1.5489 -1.5489 -1.5528 -1.5562 -1.5537 -1.5434 -1.5383 -1.5398
 -1.5419 -1.5386 -1.5274 -1.5107 -1.4927 -1.4578 -1.4416 -1.4431 -1.4613 -1.4932
 -1.5341
 -1.5023 -1.4701 -1.4548 -1.4529 -1.4603 -1.4726 -1.4850 -1.4916 -1.4987 -1.5092
 -1.5198 -1.5257 -1.5232 -1.5127 -1.4981 -1.4676 -1.4546 -1.4586 -1.4779 -1.5097
 -1.5505 -1.5956
 -1.4469 -1.4044 -1.3830 -1.3766 -1.3823 -1.3972 -1.4173 -1.4367 -1.4540 -1.4722
 -1.4901 -1.5043 -1.5112 -1.5088 -1.4993 -1.4737 -1.4636 -1.4696 -1.4901 -1.5222
 -1.5632 -1.6092 -1.6568 -1.7048
 -1.4394 -1.3795 -1.3379 -1.3157 -1.3129 -1.3270 -1.3521 -1.3814 -1.4080 -1.4326
 -1.4557 -1.4760 -1.4910 -1.4977 -1.4954 -1.4767 -1.4692 -1.4771 -1.4987 -1.5314
 -1.5727 -1.6197 -1.6690 -1.7187 -1.7684 -1.8181 -1.8686 -1.9212 -1.9767 -2.0311
 -1.4434 -1.3829 -1.3364 -1.3040 -1.2863 -1.2830 -1.2936 -1.3174 -1.3509 -1.3866
 -1.4187 -1.4450 -1.4650 -1.4787 -1.4850 -1.4764 -1.4718 -1.4815 -1.5040 -1.5374
 -1.5793 -1.6274 -1.6784 -1.7302 -1.7818 -1.8332 -1.8845 -1.9366 -1.9907 -2.0477
 -2.1042
 -1.4420 -1.3843 -1.3400 -1.3079 -1.2869 -1.2770 -1.2778 -1.2886 -1.3081 -1.3344
 -1.3654 -1.3982 -1.4280 -1.4511 -1.4660 -1.4724 -1.4715 -1.4829 -1.5064 -1.5402
 -1.5827 -1.6318 -1.6848 -1.7389 -1.7928 -1.8462 -1.8994 -1.9524 -2.0064 -2.0615
 -2.1203
 -1.4323 -1.3782 -1.3377 -1.3088 -1.2900 -1.2798 -1.2774 -1.2823 -1.2940 -1.3112
 -1.3319 -1.3549 -1.3794 -1.4047 -1.4279 -1.4617 -1.4678 -1.4815 -1.5061 -1.5405
 -1.5836 -1.6336 -1.6884 -1.7452 -1.8018 -1.8577 -1.9131 -1.9679 -2.0226 -2.0779
 -2.1350
 -1.4067 -1.3622 -1.3269 -1.3025 -1.2872 -1.2797 -1.2781 -1.2812 -1.2887 -1.3002
 -1.3148 -1.3314 -1.3487 -1.3664 -1.3850 -1.4311 -1.4594 -1.4766 -1.5025 -1.5372
 -1.5803 -1.6307 -1.6868 -1.7460 -1.8055 -1.8642 -1.9220 -1.9788 -2.0350 -2.0913
 -2.1481
 -1.3569 -1.3261 -1.3020 -1.2843 -1.2742 -1.2709 -1.2724 -1.2771 -1.2841 -1.2930
 -1.3038 -1.3162 -1.3297 -1.3434 -1.3572 -1.3951 -1.4353 -1.4674 -1.4959 -1.5312
 -1.5742 -1.6246 -1.6813 -1.7421 -1.8043 -1.8660 -1.9266 -1.9859 -2.0442 -2.1020
 -2.1595
 -1.2788 -1.2652 -1.2549 -1.2485 -1.2463 -1.2489 -1.2553 -1.2638 -1.2732 -1.2830
 -1.2929 -1.3034 -1.3145 -1.3261 -1.3445 -1.3537 -1.3955 -1.4539 -1.4863
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F850LP
 -2.0263 -2.0180 -2.0063 -1.9847 -1.9347 -1.8617 -1.7760 -1.6861 -1.6071 -1.5670
 -1.5456 -1.5278 -1.5082 -1.4873 -1.4668 -1.4254 -1.4017 -1.3957 -1.4081
 -1.8562 -1.8463 -1.8392 -1.8286 -1.8082 -1.7726 -1.7161 -1.6415 -1.5860 -1.5573
 -1.5428 -1.5307 -1.5155 -1.4977 -1.4794 -1.4429 -1.4238 -1.4216 -1.4362 -1.4656
 -1.7161 -1.6993 -1.6919 -1.6880 -1.6816 -1.6674 -1.6395 -1.5952 -1.5587 -1.5398
 -1.5321 -1.5263 -1.5168 -1.5029 -1.4872 -1.4549 -1.4395 -1.4405 -1.4569 -1.4864
 -1.5252
 -1.6114 -1.5831 -1.5694 -1.5656 -1.5666 -1.5670 -1.5615 -1.5430 -1.5239 -1.5147
 -1.5139 -1.5148 -1.5119 -1.5034 -1.4911 -1.4630 -1.4506 -1.4541 -1.4723 -1.5022
 -1.5410 -1.5852
 -1.5379 -1.4995 -1.4762 -1.4665 -1.4671 -1.4739 -1.4821 -1.4845 -1.4816 -1.4824
 -1.4886 -1.4963 -1.5006 -1.4987 -1.4911 -1.4681 -1.4583 -1.4639 -1.4835 -1.5141
 -1.5532 -1.5980 -1.6454 -1.6930
 -1.4885 -1.4337 -1.4001 -1.3852 -1.3835 -1.3913 -1.4058 -1.4217 -1.4332 -1.4439
 -1.4570 -1.4710 -1.4824 -1.4880 -1.4866 -1.4704 -1.4631 -1.4706 -1.4913 -1.5227
 -1.5622 -1.6078 -1.6566 -1.7066 -1.7569 -1.8075 -1.8591 -1.9129 -1.9691 -2.0238
 -1.4821 -1.4172 -1.3675 -1.3340 -1.3168 -1.3148 -1.3272 -1.3511 -1.3777 -1.4008
 -1.4214 -1.4407 -1.4578 -1.4705 -1.4764 -1.4699 -1.4654 -1.4746 -1.4963 -1.5284
 -1.5685 -1.6148 -1.6651 -1.7171 -1.7694 -1.8216 -1.8742 -1.9274 -1.9826 -2.0402
 -2.0968
 -1.4796 -1.4145 -1.3628 -1.3236 -1.2974 -1.2837 -1.2822 -1.2921 -1.3131 -1.3413
 -1.3724 -1.4024 -1.4276 -1.4467 -1.4594 -1.4660 -1.4652 -1.4760 -1.4987 -1.5313
 -1.5720 -1.6190 -1.6707 -1.7247 -1.7794 -1.8337 -1.8879 -1.9422 -1.9971 -2.0537
 -2.1127
 -1.4718 -1.4091 -1.3592 -1.3212 -1.2941 -1.2772 -1.2703 -1.2727 -1.2839 -1.3023
 -1.3257 -1.3525 -1.3807 -1.4076 -1.4301 -1.4571 -1.4620 -1.4749 -1.4988 -1.5320
 -1.5734 -1.6213 -1.6743 -1.7305 -1.7875 -1.8443 -1.9007 -1.9567 -2.0127 -2.0693
 -2.1274
 -1.4591 -1.3998 -1.3523 -1.3167 -1.2916 -1.2758 -1.2679 -1.2672 -1.2733 -1.2855
 -1.3023 -1.3220 -1.3428 -1.3643 -1.3861 -1.4336 -1.4552 -1.4708 -1.4959 -1.5295
 -1.5711 -1.6195 -1.6734 -1.7313 -1.7907 -1.8500 -1.9087 -1.9667 -2.0242 -2.0818
 -2.1397
 -1.4298 -1.3795 -1.3382 -1.3058 -1.2840 -1.2707 -1.2647 -1.2643 -1.2686 -1.2771
 -1.2893 -1.3043 -1.3207 -1.3373 -1.3538 -1.3966 -1.4366 -1.4633 -1.4902 -1.5246
 -1.5663 -1.6148 -1.6692 -1.7282 -1.7896 -1.8514 -1.9127 -1.9730 -2.0325 -2.0915
 -2.1496
 -1.3839 -1.3383 -1.3078 -1.2838 -1.2667 -1.2574 -1.2546 -1.2566 -1.2620 -1.2699
 -1.2798 -1.2916 -1.3048 -1.3187 -1.3332 -1.3461 -1.4062 -1.4524 -1.4817
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F850LP
 -2.2270 -2.2320 -2.2272 -2.2044 -2.1330 -2.0216 -1.8876 -1.7453 -1.6190 -1.5548
 -1.5266 -1.5100 -1.4947 -1.4780 -1.4609 -1.4239 -1.4024 -1.3963 -1.4079
 -2.0370 -2.0389 -2.0380 -2.0260 -1.9941 -1.9341 -1.8381 -1.7093 -1.6060 -1.5500
 -1.5254 -1.5125 -1.5008 -1.4871 -1.4719 -1.4393 -1.4216 -1.4193 -1.4320 -1.4584
 -1.8696 -1.8641 -1.8631 -1.8591 -1.8446 -1.8123 -1.7549 -1.6680 -1.5877 -1.5394
 -1.5179 -1.5085 -1.5008 -1.4907 -1.4782 -1.4495 -1.4350 -1.4359 -1.4510 -1.4785
 -1.5152
 -1.7348 -1.7168 -1.7100 -1.7083 -1.7049 -1.6932 -1.6667 -1.6171 -1.5609 -1.5223
 -1.5046 -1.4987 -1.4954 -1.4896 -1.4806 -1.4562 -1.4445 -1.4477 -1.4649 -1.4935
 -1.5305 -1.5734
 -1.6382 -1.6050 -1.5868 -1.5799 -1.5793 -1.5793 -1.5739 -1.5551 -1.5236 -1.4977
 -1.4854 -1.4834 -1.4847 -1.4839 -1.4792 -1.4603 -1.4511 -1.4563 -1.4749 -1.5046
 -1.5421 -1.5856 -1.6325 -1.6804
 -1.5597 -1.5207 -1.4951 -1.4799 -1.4746 -1.4767 -1.4820 -1.4839 -1.4757 -1.4645
 -1.4599 -1.4627 -1.4687 -1.4733 -1.4736 -1.4620 -1.4553 -1.4622 -1.4820 -1.5125
 -1.5507 -1.5947 -1.6428 -1.6928 -1.7436 -1.7951 -1.8478 -1.9032 -1.9607 -2.0163
 -1.5241 -1.4630 -1.4197 -1.3940 -1.3836 -1.3846 -1.3934 -1.4075 -1.4183 -1.4230
 -1.4278 -1.4363 -1.4473 -1.4572 -1.4632 -1.4609 -1.4573 -1.4659 -1.4867 -1.5177
 -1.5566 -1.6013 -1.6504 -1.7022 -1.7550 -1.8082 -1.8618 -1.9163 -1.9732 -2.0322
 -2.0897
 -1.5160 -1.4488 -1.3948 -1.3545 -1.3281 -1.3149 -1.3136 -1.3238 -1.3443 -1.3663
 -1.3860 -1.4039 -1.4206 -1.4356 -1.4474 -1.4566 -1.4569 -1.4673 -1.4891 -1.5206
 -1.5601 -1.6055 -1.6556 -1.7091 -1.7639 -1.8191 -1.8745 -1.9299 -1.9863 -2.0446
 -2.1052
 -1.5080 -1.4406 -1.3855 -1.3421 -1.3099 -1.2891 -1.2790 -1.2787 -1.2881 -1.3060
 -1.3289 -1.3548 -1.3813 -1.4052 -1.4243 -1.4481 -1.4540 -1.4664 -1.4895 -1.5217
 -1.5618 -1.6081 -1.6592 -1.7142 -1.7712 -1.8286 -1.8861 -1.9439 -2.0020 -2.0603
 -2.1187
 -1.4993 -1.4319 -1.3777 -1.3349 -1.3027 -1.2803 -1.2669 -1.2622 -1.2656 -1.2765
 -1.2933 -1.3140 -1.3369 -1.3610 -1.3848 -1.4305 -1.4478 -1.4628 -1.4872 -1.5199
 -1.5603 -1.6071 -1.6591 -1.7152 -1.7739 -1.8334 -1.8930 -1.9522 -2.0111 -2.0703
 -2.1297
 -1.4834 -1.4200 -1.3671 -1.3260 -1.2953 -1.2741 -1.2613 -1.2555 -1.2563 -1.2632
 -1.2754 -1.2915 -1.3100 -1.3291 -1.3483 -1.3962 -1.4342 -1.4563 -1.4823 -1.5159
 -1.5565 -1.6036 -1.6561 -1.7129 -1.7729 -1.8344 -1.8962 -1.9576 -2.0183 -2.0787
 -2.1382
 -1.4498 -1.3958 -1.3495 -1.3121 -1.2836 -1.2646 -1.2536 -1.2491 -1.2500 -1.2554
 -1.2647 -1.2773 -1.2923 -1.3085 -1.3148 -1.3452 -1.4132 -1.4469 -1.4748
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F850LP
 -2.4125 -2.4366 -2.4505 -2.4356 -2.3733 -2.2488 -2.0506 -1.8047 -1.6339 -1.5432
 -1.5046 -1.4875 -1.4758 -1.4636 -1.4502 -1.4190 -1.3995 -1.3943 -1.4044
 -2.2137 -2.2365 -2.2462 -2.2403 -2.2034 -2.1217 -1.9821 -1.7894 -1.6320 -1.5438
 -1.5054 -1.4899 -1.4809 -1.4715 -1.4601 -1.4324 -1.4165 -1.4146 -1.4262 -1.4502
 -2.0272 -2.0388 -2.0502 -2.0519 -2.0341 -1.9860 -1.8970 -1.7601 -1.6266 -1.5414
 -1.5016 -1.4865 -1.4798 -1.4735 -1.4649 -1.4412 -1.4280 -1.4289 -1.4432 -1.4690
 -1.5039
 -1.8666 -1.8648 -1.8702 -1.8750 -1.8707 -1.8486 -1.8000 -1.7145 -1.6119 -1.5347
 -1.4942 -1.4788 -1.4740 -1.4709 -1.4657 -1.4469 -1.4361 -1.4391 -1.4554 -1.4829
 -1.5185 -1.5602
 -1.7415 -1.7223 -1.7159 -1.7169 -1.7184 -1.7130 -1.6933 -1.6502 -1.5831 -1.5207
 -1.4828 -1.4675 -1.4642 -1.4643 -1.4627 -1.4502 -1.4419 -1.4466 -1.4643 -1.4929
 -1.5295 -1.5718 -1.6180 -1.6657
 -1.6394 -1.6185 -1.5971 -1.5872 -1.5854 -1.5863 -1.5837 -1.5700 -1.5376 -1.4962
 -1.4658 -1.4524 -1.4508 -1.4537 -1.4560 -1.4510 -1.4456 -1.4520 -1.4707 -1.5001
 -1.5375 -1.5805 -1.6277 -1.6775 -1.7283 -1.7806 -1.8348 -1.8916 -1.9500 -2.0065
 -1.5726 -1.5272 -1.5005 -1.4859 -1.4782 -1.4764 -1.4792 -1.4822 -1.4766 -1.4591
 -1.4411 -1.4325 -1.4334 -1.4392 -1.4453 -1.4492 -1.4475 -1.4554 -1.4751 -1.5051
 -1.5431 -1.5868 -1.6349 -1.6861 -1.7389 -1.7926 -1.8470 -1.9032 -1.9618 -2.0217
 -2.0800
 -1.5494 -1.4856 -1.4368 -1.4036 -1.3848 -1.3778 -1.3797 -1.3881 -1.4007 -1.4067
 -1.4059 -1.4062 -1.4114 -1.4206 -1.4303 -1.4439 -1.4470 -1.4569 -1.4777 -1.5080
 -1.5465 -1.5909 -1.6398 -1.6922 -1.7468 -1.8025 -1.8587 -1.9154 -1.9734 -2.0333
 -2.0948
 -1.5386 -1.4710 -1.4150 -1.3710 -1.3393 -1.3194 -1.3095 -1.3086 -1.3169 -1.3329
 -1.3493 -1.3651 -1.3808 -1.3962 -1.4106 -1.4349 -1.4439 -1.4563 -1.4784 -1.5095
 -1.5484 -1.5936 -1.6435 -1.6970 -1.7532 -1.8108 -1.8691 -1.9274 -1.9863 -2.0462
 -2.1076
 -1.5291 -1.4604 -1.4035 -1.3573 -1.3214 -1.2956 -1.2794 -1.2719 -1.2724 -1.2806
 -1.2951 -1.3134 -1.3344 -1.3570 -1.3790 -1.4202 -1.4379 -1.4531 -1.4766 -1.5084
 -1.5476 -1.5932 -1.6437 -1.6981 -1.7555 -1.8148 -1.8749 -1.9351 -1.9955 -2.0566
 -2.1169
 -1.5194 -1.4502 -1.3926 -1.3464 -1.3104 -1.2838 -1.2658 -1.2556 -1.2529 -1.2569
 -1.2670 -1.2819 -1.2999 -1.3198 -1.3407 -1.3914 -1.4268 -1.4471 -1.4723 -1.5051
 -1.5447 -1.5906 -1.6415 -1.6965 -1.7548 -1.8154 -1.8773 -1.9394 -2.0014 -2.0633
 -2.1227
 -1.5000 -1.4360 -1.3804 -1.3344 -1.2993 -1.2736 -1.2562 -1.2462 -1.2425 -1.2447
 -1.2520 -1.2639 -1.2791 -1.2962 -1.2957 -1.3485 -1.4106 -1.4383 -1.4655
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F850LP
 -2.5691 -2.6143 -2.6243 -2.5880 -2.5048 -2.3584 -2.1435 -1.8450 -1.6513 -1.5351
 -1.4820 -1.4616 -1.4520 -1.4438 -1.4344 -1.4096 -1.3931 -1.3893 -1.3993
 -2.3694 -2.4115 -2.4433 -2.4515 -2.4188 -2.3213 -2.1336 -1.8691 -1.6639 -1.5417
 -1.4854 -1.4643 -1.4563 -1.4506 -1.4434 -1.4220 -1.4082 -1.4070 -1.4181 -1.4403
 -2.1729 -2.2061 -2.2354 -2.2495 -2.2355 -2.1772 -2.0569 -1.8655 -1.6743 -1.5486
 -1.4862 -1.4622 -1.4547 -1.4514 -1.4469 -1.4299 -1.4183 -1.4194 -1.4329 -1.4574
 -1.4909
