 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F460M
  0.3312  0.1893  0.0752  0.0248 -0.0405 -0.1064 -0.1657 -0.2228 -0.2844 -0.3639
 -0.4411 -0.5165 -0.5902 -0.6618 -0.7315 -0.8990 -1.0439 -1.1408 -1.3348
  0.2620  0.1981  0.1272  0.0458 -0.0437 -0.1221 -0.1899 -0.2551 -0.3189 -0.3940
 -0.4703 -0.5458 -0.6198 -0.6923 -0.7630 -0.9300 -1.0790 -1.2170 -1.3602 -1.5179
  0.2423  0.1849  0.1210  0.0505 -0.0267 -0.1114 -0.1961 -0.2703 -0.3396 -0.4103
 -0.4849 -0.5594 -0.6331 -0.7057 -0.7770 -0.9460 -1.0976 -1.2353 -1.3799 -1.5359
 -1.6873
  0.2147  0.1631  0.1048  0.0402 -0.0304 -0.1054 -0.1833 -0.2645 -0.3437 -0.4196
 -0.4934 -0.5662 -0.6384 -0.7103 -0.7815 -0.9526 -1.1083 -1.2504 -1.3945 -1.5490
 -1.7000 -1.8446
  0.1761  0.1326  0.0811  0.0223 -0.0430 -0.1129 -0.1850 -0.2591 -0.3368 -0.4160
 -0.4940 -0.5688 -0.6409 -0.7114 -0.7815 -0.9534 -1.1131 -1.2594 -1.4053 -1.5585
 -1.7092 -1.8537 -1.9918 -2.1242
  0.1279  0.0907  0.0477 -0.0035 -0.0619 -0.1264 -0.1944 -0.2645 -0.3371 -0.4116
 -0.4876 -0.5635 -0.6377 -0.7098 -0.7801 -0.9511 -1.1135 -1.2642 -1.4125 -1.5651
 -1.7159 -1.8604 -1.9985 -2.1308 -2.2579 -2.3805 -2.4991 -2.6143 -2.7265 -2.8360
  0.0725  0.0392  0.0034 -0.0400 -0.0900 -0.1474 -0.2098 -0.2753 -0.3449 -0.4157
 -0.4874 -0.5595 -0.6319 -0.7040 -0.7750 -0.9474 -1.1111 -1.2658 -1.4158 -1.5687
 -1.7203 -1.8653 -2.0036 -2.1359 -2.2627 -2.3848 -2.5026 -2.6167 -2.7275 -2.8354
 -2.9414
  0.0126 -0.0187 -0.0511 -0.0881 -0.1305 -0.1785 -0.2332 -0.2929 -0.3581 -0.4257
 -0.4943 -0.5631 -0.6318 -0.7010 -0.7703 -0.9419 -1.1071 -1.2640 -1.4152 -1.5686
 -1.7219 -1.8682 -2.0072 -2.1398 -2.2667 -2.3886 -2.5059 -2.6192 -2.7290 -2.8358
 -2.9400
 -0.0491 -0.0798 -0.1116 -0.1482 -0.1834 -0.2244 -0.2702 -0.3215 -0.3799 -0.4431
 -0.5083 -0.5742 -0.6401 -0.7061 -0.7723 -0.9390 -1.1036 -1.2608 -1.4139 -1.5674
 -1.7226 -1.8713 -2.0118 -2.1453 -2.2727 -2.3949 -2.5124 -2.6256 -2.7350 -2.8410
 -2.9438
 -0.1102 -0.1407 -0.1733 -0.2078 -0.2438 -0.2813 -0.3205 -0.3633 -0.4117 -0.4680
 -0.5279 -0.5899 -0.6528 -0.7159 -0.7791 -0.9384 -1.0989 -1.2565 -1.4087 -1.5608
 -1.7162 -1.8675 -2.0105 -2.1455 -2.2739 -2.3966 -2.5143 -2.6276 -2.7368 -2.8424
 -2.9465
 -0.1683 -0.2024 -0.2373 -0.2729 -0.3089 -0.3454 -0.3823 -0.4196 -0.4591 -0.5055
 -0.5580 -0.6140 -0.6722 -0.7318 -0.7919 -0.9437 -1.0975 -1.2519 -1.4031 -1.5542
 -1.7077 -1.8599 -2.0057 -2.1433 -2.2734 -2.3972 -2.5157 -2.6294 -2.7387 -2.8444
 -2.9465
 -0.2225 -0.2786 -0.3239 -0.3615 -0.3944 -0.4249 -0.4551 -0.4866 -0.5208 -0.5589
 -0.6017 -0.6496 -0.7011 -0.7552 -0.8111 -0.9546 -1.1011 -1.2498 -1.3995
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F460M
  0.2632  0.1700  0.0941  0.0307 -0.0370 -0.1055 -0.1733 -0.2403 -0.3006 -0.3767
 -0.4560 -0.5337 -0.6093 -0.6825 -0.7536 -0.9225 -1.0743 -1.1971 -1.3470
  0.2708  0.2015  0.1166  0.0265 -0.0455 -0.1169 -0.1898 -0.2607 -0.3271 -0.4049
 -0.4849 -0.5636 -0.6401 -0.7144 -0.7865 -0.9566 -1.1084 -1.2425 -1.3716 -1.5159
  0.2620  0.2010  0.1331  0.0555 -0.0351 -0.1202 -0.1952 -0.2695 -0.3404 -0.4156
 -0.4953 -0.5743 -0.6514 -0.7265 -0.7995 -0.9718 -1.1261 -1.2618 -1.3922 -1.5352
 -1.6839
  0.2456  0.1897  0.1282  0.0600 -0.0157 -0.0997 -0.1889 -0.2710 -0.3462 -0.4190
 -0.4970 -0.5754 -0.6526 -0.7280 -0.8016 -0.9761 -1.1342 -1.2743 -1.4076 -1.5492
 -1.6965 -1.8406
  0.2221  0.1714  0.1146  0.0521 -0.0168 -0.0920 -0.1720 -0.2559 -0.3408 -0.4189
 -0.4956 -0.5725 -0.6489 -0.7242 -0.7978 -0.9741 -1.1361 -1.2818 -1.4188 -1.5595
 -1.7056 -1.8494 -1.9875 -2.1205
