 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.3807 -1.3379 -1.5271 -1.5016 -1.3799 -1.2045 -1.0084 -0.8792 -0.7670 -0.6484
 -0.5362 -0.4300 -0.3331 -0.2469 -0.1722 -0.0183  0.0744  0.1414  0.1638
 -1.3774 -1.2517 -1.1482 -1.0840 -1.0589 -1.0072 -0.9041 -0.7867 -0.6779 -0.5741
 -0.4741 -0.3802 -0.2945 -0.2178 -0.1497 -0.0142  0.0753  0.1254  0.1488  0.1560
 -1.2339 -1.1157 -1.0024 -0.9026 -0.8241 -0.7806 -0.7535 -0.6971 -0.6131 -0.5196
 -0.4300 -0.3454 -0.2676 -0.1976 -0.1356 -0.0125  0.0682  0.1121  0.1318  0.1377
  0.1345
 -1.1100 -1.0103 -0.9066 -0.8053 -0.7138 -0.6363 -0.5785 -0.5449 -0.5130 -0.4609
 -0.3911 -0.3173 -0.2475 -0.1840 -0.1271 -0.0133  0.0614  0.1007  0.1171  0.1214
  0.1182  0.1092
 -0.9908 -0.9123 -0.8259 -0.7347 -0.6451 -0.5632 -0.4924 -0.4336 -0.3925 -0.3602
 -0.3250 -0.2783 -0.2243 -0.1696 -0.1184 -0.0134  0.0570  0.0929  0.1060  0.1076
  0.1032  0.0943  0.0812  0.0638
 -0.8751 -0.8121 -0.7449 -0.6696 -0.5900 -0.5111 -0.4391 -0.3763 -0.3232 -0.2797
 -0.2447 -0.2135 -0.1794 -0.1414 -0.1019 -0.0099  0.0565  0.0902  0.1005  0.0978
  0.0906  0.0802  0.0668  0.0504  0.0310  0.0080 -0.0192 -0.0511 -0.0881 -0.1302
 -0.7662 -0.7124 -0.6594 -0.5996 -0.5343 -0.4649 -0.3964 -0.3336 -0.2796 -0.2336
 -0.1938 -0.1591 -0.1285 -0.0996 -0.0701  0.0015  0.0608  0.0945  0.1016  0.0941
  0.0821  0.0685  0.0533  0.0362  0.0172 -0.0025 -0.0249 -0.0524 -0.0868 -0.1283
 -0.1730
 -0.6675 -0.6179 -0.5716 -0.5231 -0.4711 -0.4150 -0.3555 -0.2962 -0.2426 -0.1968
 -0.1578 -0.1233 -0.0917 -0.0633 -0.0369  0.0224  0.0710  0.1022  0.1090  0.0978
  0.0801  0.0614  0.0426  0.0232  0.0029 -0.0183 -0.0397 -0.0635 -0.0921 -0.1275
 -0.1709
 -0.5822 -0.5331 -0.4878 -0.4430 -0.4002 -0.3555 -0.3079 -0.2573 -0.2071 -0.1618
 -0.1235 -0.0910 -0.0619 -0.0348 -0.0093  0.0454  0.0867  0.1131  0.1204  0.1078
  0.0854  0.0607  0.0365  0.0130 -0.0101 -0.0332 -0.0566 -0.0809 -0.1081 -0.1383
 -0.1713
 -0.5136 -0.4628 -0.4153 -0.3708 -0.3290 -0.2898 -0.2520 -0.2121 -0.1702 -0.1283
 -0.0906 -0.0589 -0.0322 -0.0077  0.0152  0.0651  0.1031  0.1263  0.1331  0.1216
  0.0976  0.0683  0.0382  0.0092 -0.0184 -0.0449 -0.0708 -0.0965 -0.1225 -0.1498
 -0.1789
 -0.4613 -0.4038 -0.3518 -0.3047 -0.2622 -0.2239 -0.1894 -0.1576 -0.1252 -0.0912
