 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4084 -2.2400 -2.3484 -2.9755 -4.0425 -4.6834 -4.9708 -5.0602 -4.9140 -4.5619
 -4.9314 -5.4445 -5.1145 -4.3185 -3.7592 -3.9411
 -2.9766 -2.8524 -2.8292 -3.0351 -3.4663 -3.7405 -3.9066 -4.0198 -4.0688 -4.0562
 -4.2795 -4.5076 -4.3651 -4.0049 -3.7613 -3.9535 -4.1366 -4.3007 -4.4721
 -3.2730 -3.2229 -3.1767 -3.1898 -3.2789 -3.3540 -3.4382 -3.5351 -3.6428 -3.7556
 -3.8629 -3.9281 -3.9011 -3.8189 -3.7791 -3.9644 -4.1497 -4.3179 -4.4836 -4.6396
 -4.7899
 -3.2976 -3.3515 -3.3909 -3.4396 -3.4803 -3.5240 -3.5656 -3.6059 -3.6362 -3.6600
 -3.6818 -3.7060 -3.7225 -3.7606 -3.8126 -3.9738 -4.1614 -4.3321 -4.4951 -4.6516
 -4.8019 -4.9465 -5.0860
 -3.4109 -3.4359 -3.4575 -3.4871 -3.5194 -3.5569 -3.5967 -3.6366 -3.6744 -3.7073
 -3.7344 -3.7607 -3.7852 -3.8170 -3.8612 -4.0010 -4.1695 -4.3406 -4.5053 -4.6620
 -4.8114 -4.9547 -5.0926 -5.2258 -5.3550
 -3.5316 -3.5365 -3.5440 -3.5574 -3.5783 -3.6063 -3.6400 -3.6762 -3.7132 -3.7491
 -3.7820 -3.8115 -3.8399 -3.8667 -3.9064 -4.0303 -4.1821 -4.3484 -4.5128 -4.6698
 -4.8190 -4.9616 -5.0984 -5.2303 -5.3578 -5.4816
 -3.6595 -3.6533 -3.6504 -3.6505 -3.6570 -3.6722 -3.6955 -3.7247 -3.7571 -3.7909
 -3.8248 -3.8571 -3.8873 -3.9142 -3.9482 -4.0617 -4.1992 -4.3555 -4.5176 -4.6750
 -4.8247 -4.9672 -5.1035 -5.2344 -5.3606 -5.4828 -5.6017 -5.7174 -5.8301 -5.9398
