 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.0581 -3.9978 -3.7412 -3.4038 -3.1023 -2.8467 -2.6215 -2.4285 -2.2600 -2.1097
 -1.9747 -1.8494 -1.7334 -1.6268 -1.5298 -1.3294 -1.1791 -1.0629 -0.9689 -0.8904
 -0.8251 -0.7718
 -3.9515 -3.6884 -3.6205 -3.4398 -3.1462 -2.8734 -2.6383 -2.4353 -2.2612 -2.1084
 -1.9731 -1.8488 -1.7336 -1.6274 -1.5301 -1.3278 -1.1761 -1.0603 -0.9681 -0.8923
 -0.8299 -0.7795 -0.7391 -0.7063
 -4.0133 -3.6288 -3.3736 -3.2621 -3.1571 -2.9155 -2.6707 -2.4574 -2.2734 -2.1152
 -1.9769 -1.8533 -1.7390 -1.6333 -1.5360 -1.3316 -1.1774 -1.0605 -0.9690 -0.8949
 -0.8348 -0.7867 -0.7488 -0.7183 -0.6930 -0.6737 -0.6615 -0.6568 -0.6592 -0.6677
 -4.1678 -3.6955 -3.3506 -3.1053 -2.9539 -2.8634 -2.7055 -2.4928 -2.2990 -2.1314
 -1.9870 -1.8614 -1.7478 -1.6428 -1.5457 -1.3396 -1.1822 -1.0631 -0.9709 -0.8977
 -0.8392 -0.7931 -0.7575 -0.7296 -0.7070 -0.6884 -0.6749 -0.6682 -0.6689 -0.6763
 -0.6899
 -4.4023 -3.8472 -3.4254 -3.1106 -2.8774 -2.7101 -2.5913 -2.4837 -2.3321 -2.1599
 -2.0061 -1.8743 -1.7595 -1.6549 -1.5583 -1.3510 -1.1905 -1.0681 -0.9740 -0.9005
 -0.8429 -0.7984 -0.7648 -0.7396 -0.7198 -0.7041 -0.6919 -0.6842 -0.6825 -0.6875
 -0.6999
 -4.6944 -4.0716 -3.5750 -3.1922 -2.9019 -2.6818 -2.5133 -2.3787 -2.2657 -2.1556
 -2.0283 -1.8926 -1.7726 -1.6675 -1.5712 -1.3633 -1.2002 -1.0743 -0.9772 -0.9023
 -0.8448 -0.8014 -0.7696 -0.7470 -0.7305 -0.7180 -0.7090 -0.7031 -0.7006 -0.7032
 -0.7123
 -4.9778 -4.3375 -3.7981 -3.3497 -2.9980 -2.7273 -2.5188 -2.3541 -2.2174 -2.0983
 -1.9918 -1.8903 -1.7861 -1.6830 -1.5881 -1.3801 -1.2143 -1.0848 -0.9839 -0.9060
 -0.8472 -0.8039 -0.7732 -0.7526 -0.7391 -0.7302 -0.7247 -0.7217 -0.7212 -0.7241
 -0.7302
 -5.3144 -4.6381 -4.0594 -3.5690 -3.1608 -2.8348 -2.5801 -2.3809 -2.2211 -2.0870
 -1.9693 -1.8637 -1.7679 -1.6786 -1.5943 -1.3975 -1.2304 -1.0977 -0.9928 -0.9111
 -0.8497 -0.8052 -0.7747 -0.7553 -0.7443 -0.7389 -0.7373 -0.7381 -0.7407 -0.7454
 -0.7517
 -5.7043 -4.9733 -4.3331 -3.8221 -3.3771 -3.0033 -2.6992 -2.4571 -2.2651 -2.1094
 -1.9788 -1.8649 -1.7630 -1.6711 -1.5898 -1.4155 -1.2485 -1.1130 -1.0039
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  V   
 -4.2782 -3.9143 -3.6069 -3.3505 -3.0907 -2.8664 -2.6678 -2.4882 -2.3254 -2.1775
 -2.0420 -1.9156 -1.7986 -1.6915 -1.5937 -1.3863 -1.2191 -1.0881 -0.9788
 -4.3721 -3.9498 -3.6000 -3.3156 -3.0635 -2.8313 -2.6290 -2.4478 -2.2807 -2.1365
 -2.0015 -1.8759 -1.7598 -1.6533 -1.5563 -1.3535 -1.1968 -1.0721 -0.9693 -0.8819
 -4.4288 -4.0250 -3.6420 -3.3240 -3.0624 -2.8208 -2.6104 -2.4275 -2.2589 -2.1144
 -1.9805 -1.8557 -1.7402 -1.6341 -1.5372 -1.3353 -1.1815 -1.0610 -0.9629 -0.8801
 -0.8098
 -4.1040 -4.0551 -3.7104 -3.3682 -3.0771 -2.8307 -2.6101 -2.4209 -2.2540 -2.1045
 -1.9714 -1.8476 -1.7326 -1.6266 -1.5296 -1.3267 -1.1732 -1.0548 -0.9596 -0.8801
 -0.8133 -0.7580
 -3.9635 -3.8114 -3.7164 -3.4265 -3.1205 -2.8545 -2.6269 -2.4272 -2.2555 -2.1036
 -1.9698 -1.8469 -1.7326 -1.6269 -1.5296 -1.3249 -1.1700 -1.0520 -0.9583 -0.8816
 -0.8174 -0.7646 -0.7222 -0.6883
 -3.9942 -3.6367 -3.4546 -3.3913 -3.1679 -2.8972 -2.6553 -2.4468 -2.2669 -2.1110
 -1.9734 -1.8510 -1.7375 -1.6323 -1.5352 -1.3286 -1.1710 -1.0520 -0.9592 -0.8838
 -0.8217 -0.7711 -0.7308 -0.6989 -0.6735 -0.6537 -0.6416 -0.6384 -0.6415 -0.6512
 -4.1435 -3.6776 -3.3536 -3.1515 -3.0652 -2.9284 -2.6982 -2.4795 -2.2902 -2.1254
 -1.9835 -1.8586 -1.7458 -1.6413 -1.5443 -1.3364 -1.1759 -1.0545 -0.9610 -0.8864
 -0.8259 -0.7771 -0.7388 -0.7089 -0.6854 -0.6669 -0.6538 -0.6472 -0.6492 -0.6575
 -0.6724
 -4.3998 -3.8225 -3.4080 -3.1089 -2.9019 -2.7752 -2.6793 -2.5181 -2.3256 -2.1519
 -2.0011 -1.8710 -1.7569 -1.6529 -1.5563 -1.3477 -1.1842 -1.0597 -0.9643 -0.8894
 -0.8297 -0.7823 -0.7457 -0.7179 -0.6966 -0.6801 -0.6682 -0.6608 -0.6599 -0.6667
 -0.6801
 -4.7196 -4.0610 -3.5509 -3.1746 -2.8965 -2.6933 -2.5466 -2.4358 -2.3256 -2.1826
 -2.0274 -1.8887 -1.7698 -1.6651 -1.5689 -1.3601 -1.1942 -1.0663 -0.9681 -0.8917
 -0.8320 -0.7856 -0.7504 -0.7246 -0.7058 -0.6920 -0.6824 -0.6766 -0.6753 -0.6793
 -0.6906
 -5.1271 -4.3818 -3.7868 -3.3273 -2.9799 -2.7189 -2.5221 -2.3705 -2.2470 -2.1390
 -2.0316 -1.9141 -1.7919 -1.6830 -1.5865 -1.3773 -1.2090 -1.0776 -0.9756 -0.8964
 -0.8353 -0.7888 -0.7545 -0.7301 -0.7136 -0.7026 -0.6959 -0.6926 -0.6927 -0.6955
 -0.7051
 -5.6687 -4.7849 -4.0879 -3.5593 -3.1402 -2.8165 -2.5692 -2.3788 -2.2281 -2.1021
 -1.9913 -1.8903 -1.7934 -1.6964 -1.6026 -1.3966 -1.2263 -1.0917 -0.9859 -0.9030
 -0.8393 -0.7915 -0.7571 -0.7337 -0.7188 -0.7105 -0.7069 -0.7068 -0.7096 -0.7152
 -0.7240
 -6.3446 -5.2703 -4.4056 -3.8434 -3.3699 -2.9850 -2.6810 -2.4444 -2.2592 -2.1105
 -1.9859 -1.8766 -1.7781 -1.6878 -1.6172 -1.4180 -1.2461 -1.1086 -0.9990
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  V   
 -4.1985 -3.8622 -3.5729 -3.3261 -3.0669 -2.8524 -2.6606 -2.4824 -2.3191 -2.1715
 -2.0385 -1.9141 -1.7987 -1.6926 -1.5951 -1.3859 -1.2164 -1.0828 -0.9720
 -4.2868 -3.8911 -3.5623 -3.2939 -3.0450 -2.8196 -2.6215 -2.4399 -2.2761 -2.1320
 -2.0010 -1.8773 -1.7626 -1.6569 -1.5601 -1.3553 -1.1952 -1.0676 -0.9629 -0.8746
 -4.4076 -3.9703 -3.5989 -3.2963 -3.0456 -2.8093 -2.6043 -2.4232 -2.2551 -2.1129
 -1.9809 -1.8578 -1.7437 -1.6384 -1.5417 -1.3379 -1.1804 -1.0568 -0.9566 -0.8724
 -0.8008
 -4.3467 -4.0510 -3.6714 -3.3364 -3.0581 -2.8203 -2.6034 -2.4170 -2.2520 -2.1032
 -1.9718 -1.8494 -1.7357 -1.6305 -1.5337 -1.3291 -1.1720 -1.0505 -0.9531 -0.8720
 -0.8035 -0.7461
 -4.0213 -3.9602 -3.7327 -3.4004 -3.0968 -2.8410 -2.6183 -2.4230 -2.2533 -2.1023
 -1.9697 -1.8482 -1.7350 -1.6301 -1.5331 -1.3268 -1.1683 -1.0472 -0.9517 -0.8729
 -0.8068 -0.7517 -0.7070 -0.6715
 -3.9783 -3.6733 -3.5951 -3.4395 -3.1530 -2.8793 -2.6449 -2.4410 -2.2637 -2.1096
 -1.9729 -1.8515 -1.7391 -1.6346 -1.5377 -1.3297 -1.1688 -1.0466 -0.9517 -0.8747
 -0.8106 -0.7575 -0.7146 -0.6806 -0.6542 -0.6343 -0.6224 -0.6194 -0.6229 -0.6338
 -4.1050 -3.6625 -3.3748 -3.2519 -3.1617 -2.9287 -2.6844 -2.4699 -2.2845 -2.1229
 -1.9825 -1.8585 -1.7465 -1.6426 -1.5460 -1.3370 -1.1732 -1.0487 -0.9532 -0.8770
 -0.8144 -0.7630 -0.7218 -0.6895 -0.6645 -0.6453 -0.6319 -0.6260 -0.6286 -0.6377
 -0.6538
 -4.3654 -3.7858 -3.3919 -3.1187 -2.9577 -2.8765 -2.7234 -2.5119 -2.3165 -2.1467
 -1.9987 -1.8702 -1.7568 -1.6533 -1.5572 -1.3477 -1.1812 -1.0537 -0.9563 -0.8798
 -0.8181 -0.7681 -0.7284 -0.6977 -0.6744 -0.6567 -0.6436 -0.6365 -0.6366 -0.6446
 -0.6589
 -4.6875 -4.0217 -3.5168 -3.1568 -2.8978 -2.7213 -2.6099 -2.5081 -2.3533 -2.1791
 -2.0221 -1.8864 -1.7688 -1.6646 -1.5688 -1.3595 -1.1910 -1.0603 -0.9602 -0.8823
 -0.8205 -0.7714 -0.7330 -0.7040 -0.6825 -0.6669 -0.6562 -0.6500 -0.6488 -0.6541
 -0.6670
 -5.1838 -4.3732 -3.7497 -3.2947 -2.9603 -2.7141 -2.5344 -2.4026 -2.2974 -2.1885
 -2.0570 -1.9170 -1.7911 -1.6823 -1.5858 -1.3764 -1.2059 -1.0718 -0.9682 -0.8876
 -0.8245 -0.7752 -0.7374 -0.7096 -0.6898 -0.6763 -0.6678 -0.6635 -0.6635 -0.6682
 -0.6782
 -5.8389 -4.8403 -4.0771 -3.5259 -3.1086 -2.7953 -2.5598 -2.3817 -2.2436 -2.1293
 -2.0266 -1.9241 -1.8158 -1.7051 -1.6055 -1.3960 -1.2238 -1.0866 -0.9794 -0.8952
 -0.8296 -0.7790 -0.7410 -0.7137 -0.6952 -0.6836 -0.6775 -0.6758 -0.6779 -0.6837
 -0.6937
 -6.6529 -5.4230 -4.4499 -3.8345 -3.3404 -2.9546 -2.6583 -2.4314 -2.2559 -2.1164
 -1.9998 -1.8968 -1.8017 -1.7102 -1.6279 -1.4183 -1.2447 -1.1047 -0.9938
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  V   
 -4.1334 -3.8388 -3.5665 -3.3145 -3.0604 -2.8311 -2.6305 -2.4537 -2.2966 -2.1557
 -2.0279 -1.9107 -1.8016 -1.6988 -1.6014 -1.3913 -1.2191 -1.0797 -0.9668
 -4.2349 -3.8521 -3.5385 -3.2873 -3.0390 -2.8164 -2.6200 -2.4397 -2.2773 -2.1366
 -2.0058 -1.8838 -1.7706 -1.6658 -1.5694 -1.3630 -1.1994 -1.0674 -0.9599 -0.8701
 -4.3565 -3.9210 -3.5653 -3.2816 -3.0384 -2.8049 -2.6037 -2.4229 -2.2564 -2.1162
 -1.9859 -1.8646 -1.7518 -1.6475 -1.5514 -1.3461 -1.1852 -1.0579 -0.9546 -0.8682
 -0.7947
 -4.4089 -4.0204 -3.6329 -3.3107 -3.0493 -2.8144 -2.6009 -2.4170 -2.2528 -2.1057
 -1.9760 -1.8553 -1.7429 -1.6388 -1.5426 -1.3369 -1.1765 -1.0512 -0.9509 -0.8674
 -0.7967 -0.7370
 -4.1636 -4.0395 -3.7158 -3.3727 -3.0780 -2.8362 -2.6147 -2.4218 -2.2541 -2.1032
 -1.9729 -1.8528 -1.7409 -1.6369 -1.5406 -1.3335 -1.1720 -1.0473 -0.9488 -0.8677
 -0.7993 -0.7417 -0.6944 -0.6567
 -3.9777 -3.7732 -3.7032 -3.4384 -3.1338 -2.8652 -2.6410 -2.4380 -2.2638 -2.1113
 -1.9752 -1.8552 -1.7438 -1.6401 -1.5438 -1.3353 -1.1715 -1.0458 -0.9482 -0.8688
 -0.8024 -0.7467 -0.7010 -0.6646 -0.6362 -0.6160 -0.6045 -0.6009 -0.6044 -0.6161
 -4.0663 -3.6573 -3.4355 -3.3790 -3.1831 -2.9170 -2.6736 -2.4662 -2.2826 -2.1234
 -1.9847 -1.8612 -1.7501 -1.6470 -1.5509 -1.3415 -1.1750 -1.0470 -0.9489 -0.8705
 -0.8057 -0.7517 -0.7075 -0.6725 -0.6454 -0.6252 -0.6116 -0.6058 -0.6081 -0.6175
 -0.6346
 -4.2998 -3.7489 -3.3827 -3.1512 -3.0612 -2.9445 -2.7224 -2.5034 -2.3123 -2.1452
 -1.9994 -1.8723 -1.7593 -1.6566 -1.5610 -1.3513 -1.1823 -1.0514 -0.9514 -0.8728
 -0.8090 -0.7564 -0.7136 -0.6800 -0.6542 -0.6349 -0.6216 -0.6141 -0.6139 -0.6219
 -0.6369
 -4.6135 -3.9657 -3.4813 -3.1440 -2.9129 -2.7813 -2.6964 -2.5419 -2.3503 -2.1738
 -2.0195 -1.8870 -1.7704 -1.6667 -1.5715 -1.3622 -1.1915 -1.0576 -0.9550 -0.8752
 -0.8114 -0.7597 -0.7182 -0.6858 -0.6615 -0.6437 -0.6316 -0.6246 -0.6231 -0.6287
 -0.6423
 -5.1670 -4.3268 -3.6980 -3.2595 -2.9440 -2.7178 -2.5637 -2.4606 -2.3578 -2.2150
 -2.0579 -1.9152 -1.7914 -1.6835 -1.5874 -1.3782 -1.2060 -1.0690 -0.9629 -0.8805
 -0.8156 -0.7638 -0.7229 -0.6915 -0.6684 -0.6521 -0.6416 -0.6359 -0.6349 -0.6396
 -0.6505
 -5.8978 -4.8322 -4.0345 -3.4780 -3.0738 -2.7760 -2.5558 -2.3942 -2.2738 -2.1733
 -2.0689 -1.9493 -1.8228 -1.7073 -1.6072 -1.3973 -1.2238 -1.0839 -0.9743 -0.8886
 -0.8212 -0.7683 -0.7271 -0.6961 -0.6739 -0.6590 -0.6502 -0.6464 -0.6470 -0.6524
 -0.6627
 -6.8060 -5.4819 -4.4908 -3.7978 -3.2966 -2.9199 -2.6364 -2.4217 -2.2584 -2.1307
 -2.0244 -1.9278 -1.8316 -1.7321 -1.6309 -1.4195 -1.2449 -1.1023 -0.9892
