 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F070W
 -0.7642  0.7490  2.0886  1.9236  0.0704 -2.9300 -2.1366 -0.6816  0.2332  0.3688
  0.4899  0.5237  0.1337 -0.3538 -0.5648 -0.3339
 -1.3244 -0.7020 -0.0472 -0.0147 -0.6780 -2.0077 -1.6686 -1.0166 -0.5126 -0.3001
 -0.1408 -0.0750 -0.2121 -0.4070 -0.4844 -0.3003 -0.1896 -0.1298 -0.1654
 -1.4890 -1.3358 -1.0958 -0.9704 -0.9897 -1.2967 -1.2034 -1.0214 -0.8177 -0.6370
 -0.5025 -0.4304 -0.4211 -0.4347 -0.4226 -0.2801 -0.1991 -0.1480 -0.1433 -0.1455
 -0.1187
 -1.2580 -1.1524 -1.0572 -0.9435 -0.8647 -0.7969 -0.7410 -0.6958 -0.6822 -0.6419
 -0.5950 -0.5426 -0.4933 -0.4369 -0.3794 -0.2733 -0.1994 -0.1590 -0.1407 -0.1373
 -0.1422 -0.1530 -0.1675
 -1.0107 -0.9468 -0.8852 -0.8141 -0.7526 -0.6951 -0.6438 -0.5992 -0.5613 -0.5277
 -0.4938 -0.4569 -0.4196 -0.3808 -0.3400 -0.2566 -0.2047 -0.1757 -0.1617 -0.1581
 -0.1619 -0.1710 -0.1841 -0.2016 -0.2241
 -0.7810 -0.7501 -0.7167 -0.6788 -0.6373 -0.5947 -0.5534 -0.5150 -0.4799 -0.4483
 -0.4195 -0.3920 -0.3635 -0.3363 -0.3065 -0.2414 -0.2037 -0.1845 -0.1762 -0.1749
 -0.1793 -0.1881 -0.2006 -0.2162 -0.2352 -0.2584
 -0.5690 -0.5623 -0.5517 -0.5376 -0.5188 -0.4957 -0.4698 -0.4432 -0.4168 -0.3912
 -0.3668 -0.3437 -0.3217 -0.3011 -0.2789 -0.2277 -0.1964 -0.1854 -0.1842 -0.1877
 -0.1944 -0.2043 -0.2170 -0.2320 -0.2494 -0.2697 -0.2934 -0.3238 -0.3623 -0.4042
 -0.3746 -0.3834 -0.3902 -0.3952 -0.3965 -0.3931 -0.3849 -0.3730 -0.3585 -0.3422
 -0.3248 -0.3069 -0.2892 -0.2720 -0.2552 -0.2143 -0.1868 -0.1787 -0.1835 -0.1934
 -0.2049 -0.2177 -0.2320 -0.2479 -0.2652 -0.2842 -0.3048 -0.3297 -0.3619 -0.4023
 -0.4468
 -0.2057 -0.2227 -0.2403 -0.2584 -0.2747 -0.2876 -0.2961 -0.2995 -0.2982 -0.2932
 -0.2847 -0.2738 -0.2614 -0.2481 -0.2343 -0.2012 -0.1764 -0.1680 -0.1748 -0.1901
 -0.2079 -0.2259 -0.2438 -0.2621 -0.2808 -0.3002 -0.3210 -0.3430 -0.3691 -0.4022
 -0.4444
 -0.0592 -0.0828 -0.1080 -0.1346 -0.1605 -0.1848 -0.2060 -0.2228 -0.2345 -0.2408
 -0.2422 -0.2394 -0.2334 -0.2251 -0.2150 -0.1875 -0.1657 -0.1563 -0.1622 -0.1794
 -0.2024 -0.2267 -0.2502 -0.2727 -0.2946 -0.3160 -0.3377 -0.3601 -0.3843 -0.4127
 -0.4455
  0.0647  0.0361  0.0065 -0.0240 -0.0555 -0.0865 -0.1159 -0.1426 -0.1654 -0.1828
 -0.1944 -0.2007 -0.2025 -0.2004 -0.1951 -0.1747 -0.1550 -0.1455 -0.1492 -0.1650
 -0.1896 -0.2186 -0.2481 -0.2764 -0.3030 -0.3281 -0.3525 -0.3765 -0.4008 -0.4264
 -0.4540
  0.1596  0.1340  0.1046  0.0719  0.0377  0.0034 -0.0308 -0.0635 -0.0936 -0.1192
 -0.1399 -0.1556 -0.1662 -0.1718 -0.1726 -0.1614 -0.1450 -0.1353 -0.1374 -0.1512
 -0.1746 -0.2047 -0.2383 -0.2722 -0.3046 -0.3349 -0.3634 -0.3906 -0.4169 -0.4432
 -0.4706
  0.2257  0.2109  0.1863  0.1531  0.1191  0.0849  0.0472  0.0113 -0.0230 -0.0538
 -0.0810 -0.1048 -0.1255 -0.1393 -0.1474 -0.1477 -0.1357 -0.1257 -0.1268
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F070W
 -1.3466 -1.1631 -1.0523 -1.0129 -1.0448 -1.3029 -1.1425 -0.9881 -0.8701 -0.7795
 -0.6554 -0.5344 -0.4992 -0.5075 -0.4840 -0.2945
 -1.3288 -1.1474 -1.0216 -0.9513 -0.9370 -1.0549 -0.9741 -0.8894 -0.8141 -0.7463
 -0.6639 -0.5814 -0.5295 -0.4942 -0.4468 -0.2841 -0.1801 -0.1239 -0.0976
 -1.2925 -1.1190 -0.9868 -0.8962 -0.8480 -0.8664 -0.8323 -0.7924 -0.7476 -0.6988
 -0.6466 -0.5918 -0.5348 -0.4761 -0.4162 -0.2762 -0.1887 -0.1411 -0.1188 -0.1131
 -0.1179
 -1.2377 -1.0779 -0.9479 -0.8476 -0.7778 -0.7374 -0.7171 -0.6972 -0.6706 -0.6370
 -0.6034 -0.5656 -0.5150 -0.4532 -0.3922 -0.2708 -0.1961 -0.1563 -0.1379 -0.1329
 -0.1369 -0.1474 -0.1628
 -1.1644 -1.0241 -0.9049 -0.8055 -0.7263 -0.6679 -0.6285 -0.6038 -0.5831 -0.5609
 -0.5343 -0.5029 -0.4702 -0.4255 -0.3748 -0.2679 -0.2023 -0.1695 -0.1548 -0.1510
 -0.1548 -0.1640 -0.1779 -0.1962 -0.2195
 -1.0726 -0.9576 -0.8578 -0.7699 -0.6935 -0.6304 -0.5816 -0.5456 -0.5187 -0.4965
 -0.4734 -0.4466 -0.4212 -0.3923 -0.3553 -0.2642 -0.2050 -0.1781 -0.1683 -0.1669
 -0.1714 -0.1804 -0.1933 -0.2097 -0.2296 -0.2534
 -0.9603 -0.8701 -0.7929 -0.7231 -0.6582 -0.5990 -0.5479 -0.5069 -0.4748 -0.4482
 -0.4238 -0.3994 -0.3742 -0.3535 -0.3264 -0.2559 -0.2030 -0.1800 -0.1758 -0.1789
 -0.1858 -0.1959 -0.2090 -0.2248 -0.2431 -0.2642 -0.2888 -0.3199 -0.3589 -0.4009
 -0.8350 -0.7648 -0.7077 -0.6575 -0.6092 -0.5612 -0.5147 -0.4733 -0.4389 -0.4107
 -0.3863 -0.3628 -0.3388 -0.3180 -0.2963 -0.2402 -0.1959 -0.1752 -0.1752 -0.1841
 -0.1957 -0.2088 -0.2237 -0.2402 -0.2583 -0.2783 -0.3007 -0.3261 -0.3583 -0.3991
 -0.4436
 -0.6905 -0.6467 -0.6080 -0.5739 -0.5422 -0.5093 -0.4736 -0.4373 -0.4040 -0.3758
 -0.3519 -0.3305 -0.3095 -0.2888 -0.2701 -0.2217 -0.1847 -0.1654 -0.1663 -0.1810
 -0.1953 -0.2168 -0.2351 -0.2541 -0.2737 -0.2938 -0.3155 -0.3412 -0.3710 -0.4045
 -0.4414
 -0.5688 -0.5292 -0.4995 -0.4789 -0.4597 -0.4407 -0.4186 -0.3928 -0.3652 -0.3390
 -0.3164 -0.2971 -0.2794 -0.2621 -0.2459 -0.2034 -0.1708 -0.1538 -0.1550 -0.1707
