 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0082 -0.9725 -0.9256 -0.8682 -0.8072 -0.7485 -0.6947 -0.6481 -0.6138 -0.5948
 -0.5804 -0.5572 -0.5231 -0.4830 -0.4431 -0.3631 -0.3134 -0.2906 -0.2919 -0.3093
 -0.3332 -0.3596 -0.3878 -0.4180 -0.4497 -0.4839 -0.5218 -0.5644 -0.6118 -0.6618
 -0.9034 -0.8832 -0.8532 -0.8119 -0.7618 -0.7086 -0.6568 -0.6086 -0.5655 -0.5298
 -0.5034 -0.4861 -0.4705 -0.4508 -0.4262 -0.3599 -0.3136 -0.2917 -0.2932 -0.3125
 -0.3398 -0.3690 -0.3990 -0.4300 -0.4623 -0.4955 -0.5309 -0.5696 -0.6128 -0.6611
 -0.7141
 -0.7974 -0.7860 -0.7708 -0.7446 -0.7095 -0.6669 -0.6214 -0.5765 -0.5344 -0.4962
 -0.4630 -0.4357 -0.4152 -0.3997 -0.3854 -0.3464 -0.3087 -0.2885 -0.2898 -0.3101
 -0.3410 -0.3743 -0.4074 -0.4405 -0.4740 -0.5069 -0.5405 -0.5768 -0.6172 -0.6627
 -0.7141
 -0.6949 -0.6876 -0.6803 -0.6664 -0.6446 -0.6158 -0.5809 -0.5426 -0.5045 -0.4683
 -0.4354 -0.4065 -0.3817 -0.3616 -0.3460 -0.3181 -0.2959 -0.2808 -0.2825 -0.3028
 -0.3363 -0.3743 -0.4120 -0.4487 -0.4846 -0.5202 -0.5561 -0.5936 -0.6327 -0.6733
 -0.7152
 -0.6011 -0.5948 -0.5901 -0.5816 -0.5704 -0.5533 -0.5307 -0.5030 -0.4720 -0.4403
 -0.4102 -0.3829 -0.3587 -0.3377 -0.3201 -0.2912 -0.2758 -0.2686 -0.2722 -0.2916
 -0.3255 -0.3667 -0.4094 -0.4508 -0.4906 -0.5291 -0.5671 -0.6045 -0.6422 -0.6809
 -0.7211
 -0.5219 -0.5089 -0.5023 -0.4960 -0.4913 -0.4816 -0.4689 -0.4522 -0.4314 -0.4072
 -0.3820 -0.3578 -0.3360 -0.3168 -0.3000 -0.2702 -0.2558 -0.2529 -0.2600 -0.2790
 -0.3117 -0.3540 -0.4001 -0.4463 -0.4910 -0.5337 -0.5750 -0.6149 -0.6541 -0.6931
 -0.7327
 -0.4540 -0.4299 -0.4169 -0.4109 -0.4082 -0.4051 -0.3995 -0.3909 -0.3796 -0.3651
 -0.3475 -0.3286 -0.3103 -0.2938 -0.2793 -0.2526 -0.2386 -0.2371 -0.2466
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7521 -1.6932 -1.5445 -1.3825 -1.2228 -1.0869 -0.9888 -0.9072 -0.8313 -0.7589
 -0.6908 -0.6261 -0.5646 -0.5064 -0.4520 -0.3373 -0.2580 -0.2157 -0.2069
 -1.4967 -1.4967 -1.4794 -1.3607 -1.2180 -1.0819 -0.9717 -0.8866 -0.8110 -0.7415
 -0.6765 -0.6151 -0.5569 -0.5020 -0.4510 -0.3450 -0.2734 -0.2359 -0.2279 -0.2387
 -1.3842 -1.2977 -1.2636 -1.2694 -1.1979 -1.0797 -0.9649 -0.8719 -0.7960 -0.7284
 -0.6663 -0.6080 -0.5529 -0.5011 -0.4529 -0.3535 -0.2873 -0.2525 -0.2448 -0.2557
 -0.2761
 -1.3119 -1.2172 -1.1300 -1.0714 -1.0595 -1.0399 -0.9588 -0.8643 -0.7839 -0.7167
 -0.6570 -0.6014 -0.5492 -0.5002 -0.4547 -0.3608 -0.2985 -0.2658 -0.2582 -0.2692
 -0.2898 -0.3153
 -1.2411 -1.1606 -1.0724 -0.9888 -0.9215 -0.8810 -0.8696 -0.8393 -0.7735 -0.7052
 -0.6466 -0.5937 -0.5441 -0.4976 -0.4546 -0.3656 -0.3067 -0.2757 -0.2684 -0.2795
 -0.3010 -0.3269 -0.3557 -0.3868
 -1.1633 -1.1011 -1.0265 -0.9461 -0.8686 -0.8012 -0.7499 -0.7193 -0.7052 -0.6780
 -0.6315 -0.5829 -0.5363 -0.4925 -0.4518 -0.3675 -0.3116 -0.2821 -0.2753 -0.2867
 -0.3094 -0.3368 -0.3663 -0.3979 -0.4311 -0.4669 -0.5068 -0.5516 -0.6008 -0.6504
 -1.0781 -1.0322 -0.9746 -0.9075 -0.8360 -0.7668 -0.7043 -0.6511 -0.6106 -0.5862
 -0.5708 -0.5500 -0.5194 -0.4827 -0.4455 -0.3661 -0.3131 -0.2850 -0.2787 -0.2904
 -0.3145 -0.3441 -0.3755 -0.4080 -0.4419 -0.4767 -0.5138 -0.5546 -0.6004 -0.6510
 -0.7029
 -0.9894 -0.9539 -0.9115 -0.8602 -0.8014 -0.7389 -0.6777 -0.6211 -0.5715 -0.5301
 -0.4989 -0.4786 -0.4640 -0.4477 -0.4262 -0.3609 -0.3110 -0.2845 -0.2784 -0.2902
 -0.3155 -0.3479 -0.3821 -0.4168 -0.4518 -0.4878 -0.5242 -0.5623 -0.6040 -0.6506
 -0.7029
 -0.9027 -0.8707 -0.8381 -0.8002 -0.7556 -0.7051 -0.6515 -0.5982 -0.5483 -0.5033
 -0.4646 -0.4331 -0.4095 -0.3927 -0.3794 -0.3439 -0.3045 -0.2801 -0.2746 -0.2862
 -0.3122 -0.3472 -0.3852 -0.4232 -0.4609 -0.4983 -0.5363 -0.5759 -0.6171 -0.6597
 -0.7035
 -0.8240 -0.7913 -0.7610 -0.7316 -0.6986 -0.6609 -0.6187 -0.5734 -0.5281 -0.4846
 -0.4449 -0.4102 -0.3811 -0.3578 -0.3398 -0.3114 -0.2896 -0.2721 -0.2675 -0.2785
 -0.3039 -0.3404 -0.3819 -0.4242 -0.4655 -0.5058 -0.5458 -0.5853 -0.6251 -0.6659
 -0.7089
 -0.7597 -0.7169 -0.6859 -0.6591 -0.6328 -0.6048 -0.5738 -0.5393 -0.5022 -0.4641
 -0.4272 -0.3931 -0.3629 -0.3374 -0.3163 -0.2821 -0.2660 -0.2578 -0.2573 -0.2683
 -0.2926 -0.3290 -0.3729 -0.4192 -0.4650 -0.5093 -0.5523 -0.5942 -0.6354 -0.6766
 -0.7183
 -0.7107 -0.6564 -0.6185 -0.5896 -0.5648 -0.5416 -0.5182 -0.4932 -0.4659 -0.4362
 -0.4052 -0.3748 -0.3463 -0.3210 -0.2994 -0.2615 -0.2437 -0.2392 -0.2436
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.8067 -1.6842 -1.5099 -1.3451 -1.1889 -1.0550 -0.9580 -0.8814 -0.8122 -0.7430
 -0.6788 -0.6180 -0.5605 -0.5060 -0.4546 -0.3431 -0.2619 -0.2143 -0.1992
 -1.5742 -1.5906 -1.4925 -1.3382 -1.1893 -1.0522 -0.9464 -0.8648 -0.7944 -0.7277
 -0.6662 -0.6083 -0.5535 -0.5016 -0.4529 -0.3488 -0.2751 -0.2329 -0.2200 -0.2285
 -1.4196 -1.3556 -1.3673 -1.3161 -1.1882 -1.0584 -0.9426 -0.8533 -0.7812 -0.7158
 -0.6567 -0.6015 -0.5494 -0.5002 -0.4540 -0.3557 -0.2870 -0.2483 -0.2363 -0.2446
 -0.2646
 -1.3533 -1.2487 -1.1706 -1.1505 -1.1423 -1.0554 -0.9459 -0.8477 -0.7706 -0.7054
 -0.6480 -0.5951 -0.5455 -0.4988 -0.4550 -0.3617 -0.2967 -0.2605 -0.2493 -0.2573
 -0.2773 -0.3031
 -1.2952 -1.1984 -1.0998 -1.0178 -0.9681 -0.9569 -0.9256 -0.8465 -0.7641 -0.6960
 -0.6387 -0.5877 -0.5404 -0.4960 -0.4544 -0.3658 -0.3040 -0.2698 -0.2592 -0.2672
 -0.2875 -0.3137 -0.3431 -0.3749
 -1.2311 -1.1510 -1.0614 -0.9709 -0.8913 -0.8298 -0.7936 -0.7785 -0.7461 -0.6870
 -0.6286 -0.5787 -0.5332 -0.4910 -0.4515 -0.3675 -0.3087 -0.2760 -0.2662 -0.2742
 -0.2951 -0.3224 -0.3525 -0.3848 -0.4194 -0.4569 -0.4980 -0.5430 -0.5917 -0.6427
 -1.1587 -1.0950 -1.0212 -0.9404 -0.8592 -0.7852 -0.7227 -0.6750 -0.6457 -0.6288
 -0.6032 -0.5644 -0.5231 -0.4834 -0.4460 -0.3664 -0.3105 -0.2794 -0.2700 -0.2782
 -0.2997 -0.3286 -0.3605 -0.3937 -0.4285 -0.4652 -0.5041 -0.5460 -0.5920 -0.6431
 -0.6950
 -1.0817 -1.0291 -0.9705 -0.9044 -0.8330 -0.7615 -0.6944 -0.6357 -0.5870 -0.5495
 -0.5251 -0.5085 -0.4901 -0.4655 -0.4357 -0.3622 -0.3093 -0.2796 -0.2708 -0.2789
 -0.3007 -0.3314 -0.3658 -0.4012 -0.4373 -0.4743 -0.5120 -0.5517 -0.5948 -0.6423
 -0.6950
 -1.0060 -0.9571 -0.9084 -0.8558 -0.7980 -0.7363 -0.6740 -0.6146 -0.5613 -0.5152
 -0.4772 -0.4482 -0.4281 -0.4136 -0.3992 -0.3521 -0.3042 -0.2764 -0.2681 -0.2762
 -0.2983 -0.3306 -0.3680 -0.4066 -0.4452 -0.4838 -0.5231 -0.5630 -0.6042 -0.6483
 -0.6954
 -0.9373 -0.8871 -0.8421 -0.7980 -0.7520 -0.7024 -0.6500 -0.5966 -0.5451 -0.4976
 -0.4556 -0.4199 -0.3910 -0.3690 -0.3528 -0.3238 -0.2943 -0.2701 -0.2624 -0.2701
 -0.2916 -0.3246 -0.3646 -0.4069 -0.4490 -0.4904 -0.5314 -0.5723 -0.6135 -0.6557
 -0.6999
 -0.8811 -0.8234 -0.7774 -0.7360 -0.6963 -0.6566 -0.6150 -0.5712 -0.5264 -0.4822
 -0.4408 -0.4036 -0.3715 -0.3449 -0.3236 -0.2901 -0.2717 -0.2588 -0.2536 -0.2612
 -0.2820 -0.3146 -0.3561 -0.4017 -0.4479 -0.4930 -0.5371 -0.5802 -0.6227 -0.6652
 -0.7081
 -0.8413 -0.7710 -0.7189 -0.6760 -0.6377 -0.6025 -0.5687 -0.5342 -0.4985 -0.4615
 -0.4247 -0.3895 -0.3574 -0.3294 -0.3059 -0.2658 -0.2470 -0.2402 -0.2412
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.8234 -1.6501 -1.4689 -1.3083 -1.1640 -1.0338 -0.9365 -0.8589 -0.7929 -0.7270
 -0.6660 -0.6085 -0.5542 -0.5029 -0.4545 -0.3473 -0.2657 -0.2147 -0.1916
 -1.6755 -1.6278 -1.4735 -1.3079 -1.1617 -1.0305 -0.9267 -0.8461 -0.7770 -0.7131
 -0.6544 -0.5995 -0.5476 -0.4986 -0.4522 -0.3512 -0.2762 -0.2300 -0.2121 -0.2171
 -1.4565 -1.4507 -1.4378 -1.3114 -1.1650 -1.0345 -0.9232 -0.8362 -0.7652 -0.7020
 -0.6454 -0.5928 -0.5434 -0.4967 -0.4525 -0.3565 -0.2859 -0.2436 -0.2276 -0.2325
 -0.2513
 -1.3823 -1.2786 -1.2383 -1.2458 -1.1642 -1.0406 -0.9265 -0.8309 -0.7556 -0.6923
 -0.6369 -0.5864 -0.5392 -0.4948 -0.4528 -0.3613 -0.2942 -0.2546 -0.2399 -0.2447
 -0.2632 -0.2891
 -1.3365 -1.2245 -1.1232 -1.0589 -1.0471 -1.0210 -0.9302 -0.8325 -0.7498 -0.6840
 -0.6281 -0.5791 -0.5339 -0.4916 -0.4518 -0.3648 -0.3007 -0.2630 -0.2493 -0.2542
 -0.2725 -0.2986 -0.3285 -0.3612
 -1.2876 -1.1885 -1.0850 -0.9895 -0.9162 -0.8747 -0.8603 -0.8219 -0.7490 -0.6778
 -0.6195 -0.5707 -0.5270 -0.4865 -0.4487 -0.3661 -0.3050 -0.2690 -0.2561 -0.2611
 -0.2794 -0.3061 -0.3366 -0.3696 -0.4048 -0.4431 -0.4855 -0.5326 -0.5835 -0.6336
 -1.2307 -1.1470 -1.0559 -0.9622 -0.8749 -0.8016 -0.7466 -0.7133 -0.6946 -0.6625
 -0.6108 -0.5611 -0.5183 -0.4794 -0.4433 -0.3651 -0.3070 -0.2725 -0.2601 -0.2653
 -0.2837 -0.3112 -0.3432 -0.3771 -0.4129 -0.4507 -0.4907 -0.5340 -0.5818 -0.6337
 -0.6857
 -1.1682 -1.0956 -1.0189 -0.9373 -0.8545 -0.7758 -0.7069 -0.6501 -0.6069 -0.5783
 -0.5593 -0.5355 -0.5037 -0.4691 -0.4354 -0.3614 -0.3062 -0.2733 -0.2613 -0.2664
 -0.2850 -0.3134 -0.3473 -0.3832 -0.4203 -0.4584 -0.4983 -0.5399 -0.5841 -0.6323
 -0.6855
 -1.1058 -1.0383 -0.9704 -0.9016 -0.8300 -0.7577 -0.6883 -0.6255 -0.5717 -0.5273
 -0.4929 -0.4689 -0.4513 -0.4347 -0.4149 -0.3538 -0.3020 -0.2709 -0.2595 -0.2647
 -0.2834 -0.3127 -0.3487 -0.3874 -0.4269 -0.4666 -0.5072 -0.5486 -0.5914 -0.6365
 -0.6854
 -1.0492 -0.9802 -0.9173 -0.8567 -0.7961 -0.7343 -0.6721 -0.6116 -0.5558 -0.5065
 -0.4643 -0.4297 -0.4027 -0.3831 -0.3686 -0.3350 -0.2950 -0.2658 -0.2550 -0.2598
 -0.2781 -0.3076 -0.3453 -0.3870 -0.4296 -0.4720 -0.5142 -0.5565 -0.5993 -0.6431
 -0.6888
 -1.0032 -0.9280 -0.8645 -0.8066 -0.7523 -0.6998 -0.6472 -0.5943 -0.5427 -0.4939
 -0.4497 -0.4112 -0.3787 -0.3523 -0.3319 -0.2999 -0.2774 -0.2572 -0.2476 -0.2523
 -0.2700 -0.2992 -0.3377 -0.3819 -0.4279 -0.4737 -0.5188 -0.5632 -0.6072 -0.6513
 -0.6954
 -0.9719 -0.8853 -0.8169 -0.7578 -0.7048 -0.6566 -0.6113 -0.5670 -0.5229 -0.4794
 -0.4376 -0.3991 -0.3648 -0.3355 -0.3112 -0.2711 -0.2513 -0.2408 -0.2370
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7960 -1.6024 -1.4236 -1.2717 -1.1361 -1.0135 -0.9190 -0.8389 -0.7728 -0.7112
 -0.6527 -0.5976 -0.5460 -0.4974 -0.4516 -0.3492 -0.2685 -0.2134 -0.1859
 -1.6599 -1.6191 -1.4407 -1.2751 -1.1323 -1.0078 -0.9085 -0.8278 -0.7597 -0.6982
 -0.6417 -0.5890 -0.5396 -0.4930 -0.4489 -0.3515 -0.2763 -0.2270 -0.2043 -0.2050
 -1.5220 -1.5459 -1.4470 -1.2886 -1.1393 -1.0089 -0.9036 -0.8185 -0.7491 -0.6875
 -0.6328 -0.5824 -0.5351 -0.4907 -0.4486 -0.3555 -0.2841 -0.2385 -0.2185 -0.2198
 -0.2365
 -1.4034 -1.3251 -1.3391 -1.2840 -1.1507 -1.0190 -0.9056 -0.8137 -0.7403 -0.6781
 -0.6244 -0.5758 -0.5307 -0.4883 -0.4483 -0.3594 -0.2910 -0.2480 -0.2297 -0.2313
 -0.2476 -0.2730
 -1.3643 -1.2426 -1.1539 -1.1345 -1.1233 -1.0266 -0.9139 -0.8147 -0.7349 -0.6705
 -0.6159 -0.5686 -0.5252 -0.4848 -0.4468 -0.3623 -0.2967 -0.2555 -0.2384 -0.2403
 -0.2562 -0.2815 -0.3117 -0.3450
 -1.3308 -1.2132 -1.1004 -1.0095 -0.9590 -0.9479 -0.9075 -0.8205 -0.7351 -0.6649
 -0.6079 -0.5604 -0.5183 -0.4796 -0.4434 -0.3634 -0.3008 -0.2612 -0.2448 -0.2470
 -0.2627 -0.2879 -0.3186 -0.3522 -0.3884 -0.4279 -0.4717 -0.5202 -0.5721 -0.6228
 -1.2905 -1.1858 -1.0785 -0.9760 -0.8883 -0.8245 -0.7884 -0.7694 -0.7288 -0.6633
 -0.6019 -0.5518 -0.5100 -0.4726 -0.4380 -0.3622 -0.3028 -0.2648 -0.2489 -0.2512
 -0.2668 -0.2923 -0.3238 -0.3583 -0.3949 -0.4338 -0.4753 -0.5202 -0.5695 -0.6224
 -0.6747
 -1.2462 -1.1507 -1.0549 -0.9592 -0.8673 -0.7859 -0.7201 -0.6711 -0.6395 -0.6177
 -0.5871 -0.5430 -0.5006 -0.4639 -0.4305 -0.3585 -0.3023 -0.2660 -0.2505 -0.2528
 -0.2684 -0.2943 -0.3269 -0.3631 -0.4008 -0.4400 -0.4812 -0.5244 -0.5704 -0.6202
 -0.6743
 -1.1995 -1.1085 -1.0216 -0.9360 -0.8515 -0.7705 -0.6970 -0.6343 -0.5833 -0.5440
 -0.5161 -0.4956 -0.4733 -0.4472 -0.4189 -0.3515 -0.2985 -0.2641 -0.2495 -0.2517
 -0.2675 -0.2939 -0.3279 -0.3662 -0.4060 -0.4467 -0.4885 -0.5312 -0.5757 -0.6229
 -0.6734
 -1.1575 -1.0665 -0.9834 -0.9053 -0.8298 -0.7563 -0.6858 -0.6204 -0.5629 -0.5141
 -0.4738 -0.4422 -0.4186 -0.4006 -0.3850 -0.3405 -0.2926 -0.2601 -0.2459 -0.2479
 -0.2634 -0.2900 -0.3249 -0.3652 -0.4077 -0.4507 -0.4941 -0.5378 -0.5822 -0.6280
 -0.6755
 -1.1240 -1.0280 -0.9447 -0.8690 -0.7992 -0.7334 -0.6701 -0.6093 -0.5524 -0.5009
 -0.4558 -0.4177 -0.3862 -0.3611 -0.3422 -0.3105 -0.2809 -0.2530 -0.2397 -0.2416
 -0.2566 -0.2830 -0.3184 -0.3603 -0.4055 -0.4515 -0.4974 -0.5430 -0.5885 -0.6344
 -0.6802
 -1.1027 -0.9973 -0.9098 -0.8330 -0.7642 -0.7022 -0.6452 -0.5912 -0.5396 -0.4907
 -0.4455 -0.4052 -0.3702 -0.3407 -0.3166 -0.2777 -0.2561 -0.2405 -0.2308
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.7465 -1.5533 -1.3840 -1.2412 -1.1072 -0.9890 -0.9000 -0.8239 -0.7558 -0.6955
 -0.6392 -0.5859 -0.5362 -0.4896 -0.4459 -0.3483 -0.2727 -0.2178 -0.1807
 -1.7135 -1.5873 -1.4045 -1.2443 -1.1071 -0.9847 -0.8910 -0.8117 -0.7432 -0.6833
 -0.6285 -0.5774 -0.5298 -0.4851 -0.4429 -0.3493 -0.2749 -0.2234 -0.1966 -0.1925
 -1.6212 -1.5832 -1.4281 -1.2606 -1.1141 -0.9874 -0.8843 -0.8021 -0.7336 -0.6728
 -0.6197 -0.5707 -0.5252 -0.4825 -0.4422 -0.3523 -0.2810 -0.2328 -0.2090 -0.2065
 -0.2205
 -1.4847 -1.4132 -1.4055 -1.2768 -1.1285 -0.9974 -0.8861 -0.7968 -0.7250 -0.6636
 -0.6113 -0.5641 -0.5206 -0.4799 -0.4415 -0.3556 -0.2869 -0.2409 -0.2188 -0.2172
 -0.2308 -0.2552
 -1.3800 -1.2611 -1.2147 -1.2247 -1.1368 -1.0101 -0.8947 -0.7975 -0.7196 -0.6565
 -0.6029 -0.5569 -0.5150 -0.4762 -0.4397 -0.3581 -0.2921 -0.2476 -0.2266 -0.2254
 -0.2388 -0.2627 -0.2930 -0.3267
 -1.3583 -1.2272 -1.1139 -1.0446 -1.0354 -1.0026 -0.9044 -0.8045 -0.7193 -0.6512
 -0.5952 -0.5488 -0.5081 -0.4708 -0.4362 -0.3590 -0.2960 -0.2529 -0.2326 -0.2316
 -0.2448 -0.2684 -0.2987 -0.3329 -0.3701 -0.4104 -0.4554 -0.5057 -0.5585 -0.6102
 -1.3363 -1.2111 -1.0912 -0.9857 -0.9076 -0.8675 -0.8518 -0.8039 -0.7245 -0.6501
 -0.5899 -0.5406 -0.4999 -0.4637 -0.4306 -0.3576 -0.2981 -0.2567 -0.2367 -0.2357
 -0.2489 -0.2723 -0.3029 -0.3377 -0.3750 -0.4147 -0.4576 -0.5043 -0.5551 -0.6090
 -0.6619
 -1.3098 -1.1924 -1.0786 -0.9711 -0.8748 -0.7967 -0.7413 -0.7080 -0.6848 -0.6449
 -0.5874 -0.5345 -0.4913 -0.4554 -0.4231 -0.3537 -0.2977 -0.2583 -0.2389 -0.2377
 -0.2507 -0.2743 -0.3053 -0.3411 -0.3794 -0.4194 -0.4617 -0.5062 -0.5540 -0.6058
 -0.6609
 -1.2811 -1.1678 -1.0606 -0.9590 -0.8636 -0.7772 -0.7038 -0.6452 -0.6013 -0.5706
 -0.5466 -0.5179 -0.4805 -0.4448 -0.4132 -0.3468 -0.2940 -0.2569 -0.2385 -0.2374
 -0.2506 -0.2744 -0.3062 -0.3433 -0.3832 -0.4245 -0.4673 -0.5116 -0.5577 -0.6066
 -0.6592
 -1.2561 -1.1430 -1.0387 -0.9424 -0.8527 -0.7692 -0.6928 -0.6256 -0.5693 -0.5234
 -0.4873 -0.4601 -0.4387 -0.4176 -0.3956 -0.3382 -0.2885 -0.2535 -0.2358 -0.2346
 -0.2475 -0.2714 -0.3038 -0.3421 -0.3839 -0.4271 -0.4712 -0.5162 -0.5622 -0.6098
 -0.6593
 -1.2338 -1.1197 -1.0158 -0.9212 -0.8353 -0.7568 -0.6843 -0.6175 -0.5576 -0.5054
 -0.4614 -0.4251 -0.3958 -0.3729 -0.3547 -0.3185 -0.2799 -0.2473 -0.2306 -0.2294
 -0.2418 -0.2656 -0.2983 -0.3376 -0.3812 -0.4268 -0.4731 -0.5197 -0.5667 -0.6143
 -0.6623
 -1.2142 -1.0979 -0.9931 -0.8994 -0.8141 -0.7380 -0.6696 -0.6070 -0.5494 -0.4968
 -0.4499 -0.4093 -0.3749 -0.3463 -0.2905 -0.2877 -0.2682 -0.2383 -0.2229
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.6946 -1.5040 -1.3444 -1.2128 -1.0805 -0.9681 -0.8788 -0.8057 -0.7386 -0.6803
 -0.6252 -0.5732 -0.5248 -0.4799 -0.4380 -0.3444 -0.2706 -0.2152 -0.1756
 -1.7371 -1.5446 -1.3660 -1.2130 -1.0826 -0.9645 -0.8702 -0.7947 -0.7264 -0.6684
 -0.6148 -0.5649 -0.5186 -0.4754 -0.4347 -0.3445 -0.2716 -0.2189 -0.1886 -0.1800
 -1.5988 -1.5761 -1.3920 -1.2310 -1.0904 -0.9674 -0.8657 -0.7857 -0.7179 -0.6582
 -0.6060 -0.5582 -0.5139 -0.4726 -0.4337 -0.3469 -0.2765 -0.2265 -0.1990 -0.1927
