 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390M
 -9.6915 -9.1468 -8.7526 -8.4786 -8.2755 -8.1050 -7.9945 -7.8250 -7.6405 -7.4183
 -7.1608 -6.7377 -6.4684 -6.1833 -5.8887 -5.0165 -4.0107 -3.3997 -2.7620
 -8.9836 -8.5507 -8.2187 -7.9776 -7.8040 -7.6474 -7.4823 -7.3020 -7.1063 -6.8876
 -6.6280 -6.3202 -5.9864 -5.6522 -5.3218 -4.4627 -3.6626 -3.0282 -2.5686 -2.2244
 -8.7576 -8.2864 -7.8745 -7.5251 -7.2422 -7.0293 -6.8747 -6.7331 -6.5677 -6.3631
 -6.1274 -5.8522 -5.5385 -5.2232 -4.9179 -4.1700 -3.4554 -2.8842 -2.4724 -2.1670
 -1.9281
 -8.6427 -8.1431 -7.6923 -7.2909 -6.9395 -6.6393 -6.3899 -6.1910 -6.0285 -5.8626
 -5.6634 -5.4317 -5.1606 -4.8695 -4.5885 -3.9264 -3.3025 -2.7861 -2.4109 -2.1352
 -1.9205 -1.7443
 -8.5945 -8.0803 -7.6077 -7.1773 -6.7894 -6.4430 -6.1377 -5.8722 -5.6442 -5.4491
 -5.2677 -5.0730 -4.8508 -4.6003 -4.3444 -3.7489 -3.1995 -2.7281 -2.3780 -2.1230
 -1.9266 -1.7659 -1.6291 -1.5106
 -8.5971 -8.0805 -7.5980 -7.1505 -6.7397 -6.3662 -6.0281 -5.7243 -5.4542 -5.2148
 -5.0021 -4.8071 -4.6126 -4.4003 -4.1758 -3.6323 -3.1399 -2.7042 -2.3690 -2.1256
 -1.9419 -1.7935 -1.6677 -1.5582 -1.4589 -1.3689 -1.2882 -1.2169 -1.1549 -1.1021
 -8.6462 -8.1322 -7.6482 -7.1933 -6.7688 -6.3769 -6.0171 -5.6879 -5.3889 -5.1195
 -4.8776 -4.6597 -4.4588 -4.2613 -4.0616 -3.5626 -3.1115 -2.7066 -2.3790 -2.1390
 -1.9620 -1.8230 -1.7070 -1.6066 -1.5179 -1.4376 -1.3653 -1.3008 -1.2443 -1.1961
 -1.1579
 -8.7416 -8.2325 -7.7494 -7.2922 -6.8618 -6.4582 -6.0815 -5.7336 -5.4135 -5.1194
 -4.8528 -4.6120 -4.3933 -4.1885 -3.9932 -3.5282 -3.0998 -2.7236 -2.4035 -2.1609
 -1.9845 -1.8509 -1.7432 -1.6517 -1.5715 -1.5000 -1.4342 -1.3750 -1.3241 -1.2827
 -1.2516
 -8.8729 -8.3680 -7.8885 -7.4324 -6.9997 -6.5896 -6.2019 -5.8388 -5.5006 -5.1871
 -4.8982 -4.6342 -4.3942 -4.1735 -3.9683 -3.5115 -3.0999 -2.7396 -2.4316 -2.1868
 -2.0064 -1.8740 -1.7723 -1.6892 -1.6180 -1.5550 -1.4989 -1.4492 -1.4055 -1.3671
 -1.3336
 -9.0401 -8.5387 -8.0670 -7.6129 -7.1803 -6.7683 -6.3751 -6.0011 -5.6480 -5.3170
 -5.0079 -4.7217 -4.4586 -4.2177 -3.9958 -3.5205 -3.1166 -2.7628 -2.4626 -2.2184
 -2.0326 -1.8965 -1.7962 -1.7193 -1.6564 -1.6024 -1.5549 -1.5126 -1.4775 -1.4437
 -1.4122
 -9.2432 -8.7446 -8.2849 -7.8059 -7.3821 -6.9709 -6.5774 -6.1987 -5.8361 -5.4908
 -5.1642 -4.8577 -4.5721 -4.3084 -4.0654 -3.5527 -3.1407 -2.7899 -2.4925 -2.2482
 -2.0586 -1.9174 -1.8144 -1.7393 -1.6828 -1.6375 -1.5994 -1.5659 -1.5364 -1.5108
 -1.4894
 -9.4822 -8.9857 -8.5422 -8.0039 -7.5846 -7.1783 -6.7879 -6.4114 -6.0464 -5.6935
 -5.3546 -5.0314 -4.7258 -4.4399 -4.1771 -3.6081 -3.1722 -2.8209 -2.5213
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F390M
 -8.6805 -8.3856 -8.1787 -8.0377 -7.9335 -7.8418 -7.7622 -7.6465 -7.4992 -7.3018
 -7.0475 -6.7002 -6.3881 -6.0806 -5.7803 -5.0009 -4.1535 -3.4735 -2.8198
 -8.3201 -8.0485 -7.8513 -7.6776 -7.5163 -7.3687 -7.2310 -7.0932 -6.9380 -6.7464
 -6.5065 -6.2158 -5.8979 -5.5851 -5.2845 -4.5558 -3.8187 -3.1604 -2.6645 -2.2893
 -8.1355 -7.7586 -7.4516 -7.2134 -7.0448 -6.9111 -6.7703 -6.6117 -6.4381 -6.2485
 -6.0277 -5.7645 -5.4660 -5.1660 -4.8826 -4.2226 -3.5838 -3.0048 -2.5594 -2.2299
 -1.9752
 -8.1081 -7.6728 -7.2962 -6.9741 -6.7046 -6.4851 -6.3176 -6.1824 -6.0312 -5.8434
 -5.6329 -5.3991 -5.1312 -4.8478 -4.5799 -3.9750 -3.4140 -2.9004 -2.4936 -2.1924
 -1.9613 -1.7745
 -8.1906 -7.7075 -7.2817 -6.9064 -6.5777 -6.2923 -6.0466 -5.8369 -5.6647 -5.5102
 -5.3318 -5.1246 -4.8906 -4.6323 -4.3750 -3.8076 -3.3029 -2.8396 -2.4605 -2.1777
 -1.9633 -1.7917 -1.6477 -1.5230
 -8.3714 -7.8445 -7.3724 -6.9515 -6.5779 -6.2464 -5.9528 -5.6931 -5.4624 -5.2597
 -5.0827 -4.9095 -4.7168 -4.4944 -4.2574 -3.7097 -3.2409 -2.8146 -2.4541 -2.1809
 -1.9767 -1.8163 -1.6832 -1.5685 -1.4676 -1.3777 -1.2971 -1.2232 -1.1546 -1.0997
 -8.6305 -8.0687 -7.5557 -7.0911 -6.6743 -6.3022 -5.9701 -5.6730 -5.4058 -5.1644
 -4.9469 -4.7524 -4.5739 -4.3876 -4.1846 -3.6672 -3.2167 -2.8156 -2.4684 -2.1978
 -1.9976 -1.8447 -1.7206 -1.6149 -1.5225 -1.4405 -1.3676 -1.3022 -1.2438 -1.1943
 -1.1549
 -8.9395 -8.3551 -7.8122 -7.3108 -6.8532 -6.4411 -6.0720 -5.7406 -5.4419 -5.1710
 -4.9238 -4.6994 -4.4969 -4.3081 -4.1238 -3.6561 -3.2186 -2.8338 -2.4971 -2.2253
 -2.0233 -1.8736 -1.7565 -1.6592 -1.5751 -1.5009 -1.4354 -1.3769 -1.3245 -1.2810
 -1.2489
 -9.2664 -8.6706 -8.1079 -7.5820 -7.0932 -6.6453 -6.2395 -5.8742 -5.5447 -5.2460
 -4.9732 -4.7237 -4.4955 -4.2855 -4.0906 -3.6463 -3.2294 -2.8562 -2.5295 -2.2570
 -2.0501 -1.8995 -1.7867 -1.6968 -1.6212 -1.5555 -1.4978 -1.4467 -1.4015 -1.3621
 -1.3310
 -9.5998 -9.0081 -8.4364 -7.8952 -7.3854 -6.9108 -6.4732 -6.0743 -5.7131 -5.3859
 -5.0876 -4.8137 -4.5617 -4.3292 -4.1146 -3.6530 -3.2505 -2.8851 -2.5661 -2.2956
 -2.0827 -1.9266 -1.8135 -1.7285 -1.6603 -1.6030 -1.5536 -1.5104 -1.4725 -1.4395
 -1.4092
 -9.9004 -9.3305 -8.7657 -8.2211 -7.7019 -7.2112 -6.7519 -6.3259 -5.9348 -5.5778
 -5.2522 -4.9534 -4.6783 -4.4236 -4.1877 -3.6850 -3.2774 -2.9177 -2.6012 -2.3325
 -2.1158 -1.9530 -1.8357 -1.7513 -1.6885 -1.6391 -1.5985 -1.5638 -1.5338 -1.5080
 -1.4863
-10.1476 -9.6095 -9.0721 -8.5387 -8.0211 -7.5258 -7.0561 -6.6132 -6.1999 -5.8169
 -5.4639 -5.1388 -4.8288 -4.5482 -4.3099 -3.7423 -3.3101 -2.9540 -2.6348
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F390M
 -8.0093 -7.8894 -7.8112 -7.7596 -7.7197 -7.6768 -7.6184 -7.5334 -7.4091 -7.2327
 -6.9962 -6.7079 -6.3936 -6.0881 -5.7951 -5.0895 -4.3621 -3.6631 -3.0048
 -7.7014 -7.5177 -7.3796 -7.2810 -7.2084 -7.1447 -7.0732 -6.9800 -6.8540 -6.6849
 -6.4628 -6.1891 -5.8864 -5.5882 -5.3057 -4.6484 -4.0069 -3.3735 -2.8314 -2.4213
 -7.4721 -7.2338 -7.0667 -6.9303 -6.8086 -6.7028 -6.6048 -6.4988 -6.3706 -6.2111
 -6.0113 -5.7653 -5.4828 -5.1963 -4.9255 -4.3140 -3.7447 -3.1943 -2.7128 -2.3418
 -2.0593
 -7.4770 -7.1396 -6.8661 -6.6523 -6.4947 -6.3803 -6.2675 -6.1403 -6.0002 -5.8417
 -5.6578 -5.4410 -5.1860 -4.9141 -4.6533 -4.0770 -3.5623 -3.0736 -2.6383 -2.2955
 -2.0354 -1.8297
