 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F098M
  0.1975  0.1535  0.0759  0.0127 -0.0219 -0.0533 -0.1065 -0.1666 -0.2058 -0.2136
 -0.2043 -0.1823 -0.1558 -0.1323 -0.1119 -0.0863 -0.1003 -0.1405 -0.1856
  0.1315  0.1144  0.0798  0.0408 -0.0014 -0.0468 -0.0927 -0.1343 -0.1674 -0.1896
 -0.1994 -0.1959 -0.1809 -0.1609 -0.1429 -0.1206 -0.1331 -0.1715 -0.2196 -0.2731
  0.0857  0.0800  0.0678  0.0457  0.0093 -0.0337 -0.0730 -0.1076 -0.1393 -0.1678
 -0.1879 -0.1975 -0.1943 -0.1809 -0.1665 -0.1483 -0.1601 -0.1970 -0.2464 -0.3000
 -0.3544
  0.0601  0.0503  0.0399  0.0274  0.0102 -0.0140 -0.0474 -0.0865 -0.1215 -0.1482
 -0.1698 -0.1871 -0.1960 -0.1923 -0.1827 -0.1694 -0.1813 -0.2170 -0.2661 -0.3195
 -0.3738 -0.4278
  0.0607  0.0424  0.0271  0.0141  0.0012 -0.0140 -0.0332 -0.0569 -0.0857 -0.1168
 -0.1436 -0.1649 -0.1832 -0.1922 -0.1902 -0.1833 -0.1963 -0.2312 -0.2808 -0.3351
 -0.3900 -0.4445 -0.4980 -0.5503
  0.0856  0.0572  0.0337  0.0153  0.0005 -0.0129 -0.0271 -0.0436 -0.0625 -0.0837
 -0.1067 -0.1296 -0.1510 -0.1707 -0.1821 -0.1894 -0.2045 -0.2391 -0.2897 -0.3462
 -0.4029 -0.4587 -0.5134 -0.5668 -0.6186 -0.6693 -0.7195 -0.7723 -0.8294 -0.8881
  0.1311  0.0926  0.0598  0.0335  0.0132 -0.0032 -0.0176 -0.0317 -0.0470 -0.0636
 -0.0809 -0.0988 -0.1168 -0.1371 -0.1550 -0.1837 -0.2059 -0.2408 -0.2921 -0.3515
 -0.4115 -0.4699 -0.5266 -0.5817 -0.6351 -0.6867 -0.7374 -0.7875 -0.8406 -0.8989
 -0.9595
  0.1908  0.1449  0.1038  0.0688  0.0408  0.0185  0.0005 -0.0151 -0.0302 -0.0456
 -0.0614 -0.0772 -0.0930 -0.1093 -0.1273 -0.1647 -0.1987 -0.2367 -0.2883 -0.3501
 -0.4142 -0.4765 -0.5364 -0.5941 -0.6498 -0.7033 -0.7552 -0.8061 -0.8570 -0.9104
 -0.9700
  0.2564  0.2071  0.1607  0.1188  0.0831  0.0537  0.0297  0.0096 -0.0082 -0.0250
