 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F115W
  1.0902  1.0183  0.8465  0.8096  0.8144  0.8564  0.9369  0.9794  1.0164  1.0506
  1.0724  1.0872  1.0980  1.1046  1.1063  1.0941  1.0529  0.9806  0.8823
  1.0529  1.0354  1.0173  0.9880  0.9447  0.9254  0.9417  0.9721  1.0036  1.0293
  1.0478  1.0604  1.0684  1.0722  1.0720  1.0525  1.0043  0.9360  0.8602  0.7824
  1.1110  1.0914  1.0770  1.0643  1.0493  1.0219  0.9917  0.9849  0.9985  1.0178
  1.0318  1.0408  1.0459  1.0475  1.0456  1.0247  0.9788  0.9126  0.8379  0.7615
  0.6851
  1.1679  1.1419  1.1237  1.1101  1.0987  1.0879  1.0726  1.0481  1.0283  1.0232
  1.0264  1.0303  1.0320  1.0311  1.0274  1.0041  0.9590  0.8945  0.8204  0.7446
  0.6692  0.5943
  1.2276  1.1931  1.1683  1.1502  1.1357  1.1233  1.1118  1.0990  1.0811  1.0615
  1.0450  1.0349  1.0284  1.0231  1.0168  0.9903  0.9451  0.8814  0.8076  0.7312
  0.6558  0.5814  0.5080  0.4348
  1.2888  1.2481  1.2152  1.1905  1.1710  1.1547  1.1399  1.1259  1.1118  1.0965
  1.0781  1.0590  1.0425  1.0285  1.0157  0.9828  0.9367  0.8736  0.7997  0.7217
  0.6451  0.5701  0.4966  0.4242  0.3524  0.2806  0.2080  0.1343  0.0591 -0.0179
  1.3483  1.3044  1.2656  1.2338  1.2082  1.1868  1.1679  1.1503  1.1333  1.1170
  1.1002  1.0822  1.0633  1.0447  1.0270  0.9826  0.9333  0.8715  0.7969  0.7169
  0.6378  0.5611  0.4865  0.4137  0.3423  0.2727  0.2035  0.1328  0.0593 -0.0172
 -0.0940
  1.4031  1.3587  1.3174  1.2809  1.2491  1.2218  1.1981  1.1764  1.1559  1.1363
  1.1173  1.0985  1.0796  1.0602  1.0407  0.9900  0.9350  0.8724  0.7984  0.7170
  0.6350  0.5554  0.4787  0.4045  0.3323  0.2618  0.1932  0.1250  0.0554 -0.0170
 -0.0930
  1.4502  1.4074  1.3667  1.3292  1.2928  1.2604  1.2313  1.2051  1.1807  1.1577
  1.1357  1.1143  1.0933  1.0727  1.0521  0.9986  0.9400  0.8752  0.8020  0.7203
  0.6360  0.5530  0.4732  0.3964  0.3223  0.2506  0.1807  0.1122  0.0436 -0.0255
 -0.0949
  1.4863  1.4470  1.4089  1.3721  1.3364  1.3018  1.2686  1.2380  1.2092  1.1825
  1.1572  1.1328  1.1092  1.0863  1.0638  1.0071  0.9468  0.8807  0.8078  0.7272
  0.6423  0.5570  0.4739  0.3938  0.3169  0.2431  0.1716  0.1022  0.0344 -0.0327
 -0.1004
  1.5086  1.4754  1.4419  1.4083  1.3747  1.3409  1.3072  1.2737  1.2414  1.2109
  1.1820  1.1543  1.1277  1.1019  1.0767  1.0155  0.9534  0.8865  0.8135  0.7344
  0.6503  0.5644  0.4791  0.3958  0.3156  0.2387  0.1647  0.0935  0.0245 -0.0430
 -0.1096
  1.5149  1.4953  1.4705  1.4417  1.4102  1.3771  1.3431  1.3090  1.2752  1.2421
  1.2099  1.1789  1.1491  1.1204  1.0925  1.0252  0.9598  0.8922  0.8193
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F115W
  0.8604  0.7977  0.7668  0.7909  0.8334  0.8808  0.9251  0.9640  1.0004  1.0324
  1.0562  1.0719  1.0814  1.0862  1.0868  1.0722  1.0350  0.9749  0.8930
  0.9479  0.9320  0.8932  0.8440  0.8449  0.8764  0.9138  0.9494  0.9831  1.0120
  1.0327  1.0456  1.0526  1.0552  1.0541  1.0371  0.9995  0.9403  0.8673  0.7900
  1.0059  0.9974  0.9888  0.9710  0.9307  0.9030  0.9158  0.9431  0.9718  0.9978
  1.0164  1.0273  1.0325  1.0333  1.0307  1.0113  0.9737  0.9169  0.8459  0.7701
  0.6935
  1.0604  1.0468  1.0398  1.0360  1.0271  1.0052  0.9725  0.9587  0.9705  0.9904
  1.0066  1.0160  1.0196  1.0189  1.0149  0.9929  0.9545  0.8991  0.8296  0.7544
  0.6786  0.6033
  1.1177  1.0952  1.0827  1.0750  1.0686  1.0623  1.0519  1.0334  1.0097  1.0011
  1.0057  1.0112  1.0130  1.0108  1.0056  0.9810  0.9413  0.8863  0.8177  0.7424
  0.6664  0.5913  0.5172  0.4427
  1.1772  1.1477  1.1263  1.1131  1.1035  1.0953  1.0883  1.0811  1.0695  1.0512
  1.0337  1.0220  1.0148  1.0089  1.0018  0.9744  0.9333  0.8783  0.8101  0.7341
  0.6569  0.5811  0.5068  0.4335  0.3614  0.2895  0.2165  0.1416  0.0644 -0.0133
  1.2430  1.2055  1.1746  1.1532  1.1382  1.1261  1.1154  1.1060  1.0970  1.0866
  1.0727  1.0546  1.0363  1.0204  1.0063  0.9725  0.9298  0.8745  0.8066  0.7299
  0.6507  0.5730  0.4976  0.4239  0.3516  0.2806  0.2098  0.1381  0.0646 -0.0113
 -0.0895
  1.3093  1.2677  1.2288  1.1985  1.1757  1.1584  1.1434  1.1297  1.1171  1.1051
  1.0930  1.0789  1.0615  1.0422  1.0231  0.9771  0.9301  0.8741  0.8067  0.7297
  0.6484  0.5682  0.4906  0.4154  0.3424  0.2719  0.2025  0.1328  0.0616 -0.0119
 -0.0884
  1.3730  1.3302  1.2868  1.2493  1.2186  1.1940  1.1737  1.1559  1.1390  1.1232
  1.1081  1.0931  1.0771  1.0592  1.0399  0.9887  0.9346  0.8761  0.8088  0.7320
  0.6494  0.5663  0.4857  0.4080  0.3331  0.2605  0.1896  0.1192  0.0491 -0.0206
 -0.0900
  1.4313  1.3889  1.3439  1.3041  1.2673  1.2356  1.2087  1.1856  1.1645  1.1447
  1.1257  1.1075  1.0896  1.0713  1.0522  1.0005  0.9436  0.8816  0.8137  0.7379
  0.6554  0.5704  0.4867  0.4059  0.3283  0.2536  0.1811  0.1108  0.0419 -0.0263
 -0.0950
  1.4817  1.4431  1.3990  1.3584  1.3183  1.2824  1.2495  1.2203  1.1941  1.1701
  1.1474  1.1254  1.1043  1.0837  1.0632  1.0101  0.9524  0.8888  0.8197  0.7446
  0.6631  0.5778  0.4921  0.4083  0.3274  0.2497  0.1748  0.1026  0.0326 -0.0358
 -0.1033
  1.5248  1.4927  1.4520  1.4110  1.3705  1.3314  1.2948  1.2608  1.2292  1.2003
  1.1734  1.1478  1.1231  1.0992  1.0761  1.0191  0.9600  0.8960  0.8263
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F115W
  0.7131  0.6994  0.7436  0.7966  0.8545  0.9045  0.9370  0.9653  0.9947  1.0238
  1.0472  1.0634  1.0728  1.0767  1.0764  1.0603  1.0255  0.9734  0.9041
  0.8581  0.8026  0.7659  0.7968  0.8413  0.8856  0.9217  0.9500  0.9786  1.0058
  1.0270  1.0409  1.0480  1.0499  1.0478  1.0289  0.9940  0.9436  0.8774  0.8018
  0.9239  0.9222  0.8928  0.8423  0.8468  0.8794  0.9128  0.9410  0.9670  0.9923
  1.0122  1.0248  1.0308  1.0313  1.0279  1.0066  0.9707  0.9209  0.8568  0.7831
  0.7064
  0.9712  0.9739  0.9762  0.9652  0.9278  0.8999  0.9137  0.9377  0.9604  0.9830
  1.0018  1.0139  1.0192  1.0190  1.0147  0.9912  0.9540  0.9040  0.8412  0.7687
  0.6928  0.6167
  1.0210  1.0148  1.0169  1.0197  1.0161  0.9992  0.9672  0.9518  0.9617  0.9784
  0.9953  1.0069  1.0120  1.0114  1.0064  0.9812  0.9426  0.8921  0.8298  0.7580
  0.6820  0.6060  0.5309  0.4567
  1.0771  1.0593  1.0533  1.0534  1.0545  1.0527  1.0445  1.0271  1.0026  0.9907
  0.9955  1.0039  1.0084  1.0075  1.0021  0.9753  0.9355  0.8843  0.8220  0.7504
  0.6739  0.5972  0.5218  0.4474  0.3741  0.3009  0.2265  0.1499  0.0715 -0.0058
  1.1398  1.1106  1.0938  1.0861  1.0831  1.0807  1.0772  1.0720  1.0625  1.0460
  1.0274  1.0166  1.0116  1.0076  1.0012  0.9729  0.9319  0.8800  0.8176  0.7460
  0.6688  0.5906  0.5141  0.4392  0.3656  0.2934  0.2213  0.1481  0.0727 -0.0049
 -0.0821
  1.2072  1.1691  1.1414  1.1238  1.1135  1.1070  1.1012  1.0954  1.0889  1.0806
  1.0688  1.0538  1.0372  1.0215  1.0077  0.9736  0.9312  0.8787  0.8162  0.7447
  0.6668  0.5869  0.5084  0.4320  0.3577  0.2848  0.2135  0.1425  0.0705 -0.0038
 -0.0810
  1.2764  1.2324  1.1960  1.1686  1.1494  1.1361  1.1258  1.1167  1.1076  1.0986
  1.0887  1.0773  1.0635  1.0462  1.0273  0.9801  0.9331  0.8794  0.8166  0.7453
  0.6672  0.5856  0.5046  0.4258  0.3496  0.2756  0.2031  0.1312  0.0596 -0.0115
 -0.0822
  1.3443  1.2970  1.2557  1.2204  1.1924  1.1709  1.1543  1.1405  1.1278  1.1155
  1.1033  1.0908  1.0776  1.0626  1.0449  0.9940  0.9401  0.8835  0.8204  0.7496
  0.6720  0.5896  0.5062  0.4246  0.3458  0.2697  0.1959  0.1240  0.0536 -0.0161
 -0.0860
  1.4089  1.3615  1.3171  1.2770  1.2421  1.2128  1.1888  1.1689  1.1515  1.1354
