 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 -0.4365 -0.4311 -0.4303 -0.4315 -0.4330 -0.4340 -0.4345 -0.4345 -0.4381 -0.4384
 -0.4368
 -0.9466 -0.9364 -0.9378 -0.9326 -0.9225 -0.9119 -0.8989 -0.8821 -0.8611 -0.8365
 -0.8095 -0.7816 -0.7542 -0.7275 -0.7011 -0.6332 -0.5668 -0.5117 -0.4705 -0.4434
 -0.4287 -0.4238 -0.4256 -0.4312 -0.4381 -0.4448 -0.4509 -0.4558 -0.4600 -0.4639
 -0.4684
 -0.8363 -0.8255 -0.8396 -0.8446 -0.8379 -0.8311 -0.8234 -0.8135 -0.8006 -0.7844
 -0.7649 -0.7431 -0.7201 -0.6970 -0.6749 -0.6189 -0.5568 -0.5042 -0.4642
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F350LP
 -1.9756 -1.8984 -1.8245 -1.7566 -1.6938 -1.6389 -1.6194 -1.5688 -1.5094 -1.4393
 -1.3576 -1.2740 -1.1803 -1.0884 -1.0022 -0.8184 -0.6736 -0.5631 -0.4787
 -1.8687 -1.7678 -1.7009 -1.6397 -1.5810 -1.5295 -1.4843 -1.4413 -1.3951 -1.3416
 -1.2776 -1.2012 -1.1165 -1.0324 -0.9536 -0.7857 -0.6544 -0.5536 -0.4781 -0.4203
 -1.8242 -1.6913 -1.5823 -1.5030 -1.4588 -1.4307 -1.3954 -1.3521 -1.3064 -1.2597
 -1.2082 -1.1473 -1.0739 -0.9958 -0.9214 -0.7635 -0.6419 -0.5496 -0.4805 -0.4283
 -0.3876
 -1.7979 -1.6645 -1.5467 -1.4482 -1.3712 -1.3163 -1.2859 -1.2695 -1.2434 -1.2007
 -1.1510 -1.0985 -1.0381 -0.9683 -0.8993 -0.7479 -0.6334 -0.5477 -0.4845 -0.4369
 -0.3996 -0.3696
 -1.7632 -1.6405 -1.5282 -1.4287 -1.3435 -1.2735 -1.2188 -1.1782 -1.1523 -1.1317
 -1.0990 -1.0551 -1.0038 -0.9443 -0.8804 -0.7369 -0.6273 -0.5466 -0.4886 -0.4456
 -0.4121 -0.3850 -0.3625 -0.3435
 -1.7100 -1.6038 -1.5038 -1.4120 -1.3287 -1.2548 -1.1913 -1.1383 -1.0944 -1.0585
 -1.0293 -0.9987 -0.9618 -0.9157 -0.8618 -0.7280 -0.6222 -0.5449 -0.4910 -0.4528
 -0.4237 -0.4002 -0.3806 -0.3639 -0.3494 -0.3370 -0.3275 -0.3217 -0.3222 -0.3303
 -1.6372 -1.5489 -1.4648 -1.3852 -1.3100 -1.2394 -1.1743 -1.1160 -1.0652 -1.0205
 -0.9803 -0.9439 -0.9106 -0.8751 -0.8332 -0.7181 -0.6168 -0.5417 -0.4904 -0.4565
 -0.4322 -0.4131 -0.3973 -0.3838 -0.3718 -0.3612 -0.3525 -0.3462 -0.3439 -0.3496
 -0.3633
 -1.5495 -1.4778 -1.4094 -1.3437 -1.2797 -1.2170 -1.1561 -1.0979 -1.0442 -0.9959
 -0.9517 -0.9107 -0.8728 -0.8365 -0.8000 -0.7021 -0.6100 -0.5370 -0.4870 -0.4556
 -0.4358 -0.4218 -0.4107 -0.4013 -0.3929 -0.3851 -0.3784 -0.3730 -0.3695 -0.3717
 -0.3826
 -1.4524 -1.3944 -1.3395 -1.2868 -1.2349 -1.1824 -1.1290 -1.0754 -1.0232 -0.9739
 -0.9285 -0.8864 -0.8467 -0.8090 -0.7721 -0.6822 -0.5991 -0.5303 -0.4810 -0.4505
 -0.4337 -0.4244 -0.4186 -0.4143 -0.4105 -0.4068 -0.4033 -0.4003 -0.3983 -0.3988
 -0.4044
 -1.3543 -1.3069 -1.2624 -1.2201 -1.1788 -1.1365 -1.0923 -1.0460 -0.9987 -0.9518
 -0.9068 -0.8649 -0.8257 -0.7885 -0.7523 -0.6655 -0.5879 -0.5233 -0.4749 -0.4439
 -0.4277 -0.4212 -0.4199 -0.4210 -0.4226 -0.4239 -0.4250 -0.4257 -0.4265 -0.4281
 -0.4306
 -1.2591 -1.2192 -1.1814 -1.1469 -1.1137 -1.0802 -1.0447 -1.0067 -0.9664 -0.9246
 -0.8827 -0.8421 -0.8039 -0.7681 -0.7338 -0.6515 -0.5771 -0.5156 -0.4686 -0.4371
 -0.4201 -0.4140 -0.4154 -0.4207 -0.4277 -0.4346 -0.4411 -0.4467 -0.4516 -0.4563
 -0.4616
 -1.1698 -1.1347 -1.1021 -1.0719 -1.0439 -1.0168 -0.9886 -0.9581 -0.9251 -0.8900
 -0.8533 -0.8163 -0.7811 -0.7462 -0.7166 -0.6402 -0.5667 -0.5072 -0.4621
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F350LP
 -2.1870 -2.1035 -2.0302 -1.9625 -1.8953 -1.8226 -1.7387 -1.6420 -1.5405 -1.4394
 -1.3389 -1.2396 -1.1431 -1.0544 -0.9735 -0.8012 -0.6643 -0.5568 -0.4744
 -2.0828 -1.9839 -1.8968 -1.8182 -1.7449 -1.6736 -1.6002 -1.5209 -1.4393 -1.3574
 -1.2739 -1.1872 -1.0990 -1.0150 -0.9377 -0.7745 -0.6476 -0.5492 -0.4738 -0.4160
 -1.9776 -1.8642 -1.7825 -1.7092 -1.6350 -1.5638 -1.4952 -1.4264 -1.3577 -1.2894
 -1.2202 -1.1468 -1.0678 -0.9885 -0.9141 -0.7571 -0.6369 -0.5450 -0.4752 -0.4221
 -0.3807
 -1.9436 -1.7973 -1.6734 -1.5750 -1.5053 -1.4600 -1.4133 -1.3566 -1.2950 -1.2333
 -1.1724 -1.1105 -1.0429 -0.9701 -0.8989 -0.7466 -0.6307 -0.5434 -0.4781 -0.4291
 -0.3912 -0.3607
 -1.9317 -1.7780 -1.6392 -1.5202 -1.4223 -1.3474 -1.2959 -1.2612 -1.2321 -1.1890
 -1.1347 -1.0774 -1.0186 -0.9548 -0.8881 -0.7403 -0.6273 -0.5432 -0.4814 -0.4362
 -0.4019 -0.3745 -0.3519 -0.3333
 -1.9171 -1.7677 -1.6282 -1.5043 -1.3981 -1.3097 -1.2378 -1.1807 -1.1382 -1.1103
 -1.0831 -1.0439 -0.9941 -0.9381 -0.8779 -0.7358 -0.6251 -0.5431 -0.4840 -0.4422
 -0.4117 -0.3879 -0.3683 -0.3520 -0.3381 -0.3263 -0.3176 -0.3131 -0.3139 -0.3219
 -1.8862 -1.7492 -1.6174 -1.4972 -1.3908 -1.2983 -1.2192 -1.1523 -1.0964 -1.0497
 -1.0126 -0.9831 -0.9518 -0.9120 -0.8632 -0.7314 -0.6227 -0.5421 -0.4847 -0.4456
 -0.4190 -0.3993 -0.3836 -0.3704 -0.3590 -0.3493 -0.3417 -0.3365 -0.3351 -0.3409
 -0.3545
 -1.8337 -1.7134 -1.5951 -1.4841 -1.3834 -1.2931 -1.2129 -1.1418 -1.0794 -1.0251
 -0.9772 -0.9353 -0.9000 -0.8679 -0.8321 -0.7239 -0.6195 -0.5398 -0.4832 -0.4457
 -0.4222 -0.4069 -0.3957 -0.3866 -0.3788 -0.3719 -0.3663 -0.3620 -0.3596 -0.3626
 -0.3738
 -1.7606 -1.6576 -1.5551 -1.4569 -1.3657 -1.2820 -1.2052 -1.1347 -1.0702 -1.0119
 -0.9593 -0.9118 -0.8689 -0.8306 -0.7955 -0.7052 -0.6128 -0.5352 -0.4792 -0.4422
 -0.4207 -0.4093 -0.4028 -0.3987 -0.3953 -0.3924 -0.3900 -0.3881 -0.3874 -0.3898
 -0.3954
 -1.6773 -1.5901 -1.5023 -1.4175 -1.3373 -1.2623 -1.1919 -1.1254 -1.0626 -1.0037
 -0.9491 -0.8989 -0.8529 -0.8107 -0.7719 -0.6844 -0.6023 -0.5299 -0.4745 -0.4372
 -0.4159 -0.4065 -0.4040 -0.4048 -0.4067 -0.4087 -0.4107 -0.4124 -0.4144 -0.4173
 -0.4210
 -1.5912 -1.5152 -1.4396 -1.3666 -1.2974 -1.2317 -1.1689 -1.1083 -1.0498 -0.9933
 -0.9394 -0.8886 -0.8414 -0.7978 -0.7573 -0.6675 -0.5897 -0.5225 -0.4690 -0.4314
 -0.4092 -0.4000 -0.3997 -0.4045 -0.4114 -0.4188 -0.4260 -0.4325 -0.4386 -0.4445
 -0.4510
 -1.5070 -1.4388 -1.3726 -1.3087 -1.2485 -1.1915 -1.1365 -1.0825 -1.0294 -0.9772
 -0.9262 -0.8770 -0.8285 -0.7845 -0.7517 -0.6545 -0.5750 -0.5130 -0.4627
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F350LP
 -2.5231 -2.4329 -2.3531 -2.2760 -2.1967 -2.0988 -1.9655 -1.7950 -1.6244 -1.4690
 -1.3340 -1.2180 -1.1164 -1.0276 -0.9487 -0.7840 -0.6537 -0.5498 -0.4680
 -2.3824 -2.2811 -2.1938 -2.1131 -2.0321 -1.9414 -1.8245 -1.6835 -1.5411 -1.4075
 -1.2868 -1.1793 -1.0836 -0.9980 -0.9212 -0.7617 -0.6383 -0.5421 -0.4671 -0.4088
 -2.2794 -2.1689 -2.0725 -1.9849 -1.9004 -1.8134 -1.7129 -1.5952 -1.4746 -1.3590
 -1.2518 -1.1533 -1.0626 -0.9797 -0.9047 -0.7486 -0.6293 -0.5379 -0.4675 -0.4131
 -0.3708
 -2.1602 -2.0443 -1.9564 -1.8761 -1.7935 -1.7084 -1.6184 -1.5190 -1.4160 -1.3155
 -1.2207 -1.1319 -1.0479 -0.9687 -0.8954 -0.7418 -0.6249 -0.5364 -0.4693 -0.4181
 -0.3789 -0.3479
 -2.1121 -1.9569 -1.8298 -1.7282 -1.6495 -1.5880 -1.5253 -1.4486 -1.3626 -1.2750
 -1.1904 -1.1105 -1.0344 -0.9606 -0.8899 -0.7386 -0.6232 -0.5365 -0.4717 -0.4233
 -0.3871 -0.3590 -0.3364 -0.3182
 -2.1000 -1.9356 -1.7867 -1.6568 -1.5477 -1.4579 -1.3852 -1.3279 -1.2804 -1.2258
 -1.1597 -1.0889 -1.0192 -0.9518 -0.8854 -0.7373 -0.6228 -0.5371 -0.4740 -0.4279
 -0.3945 -0.3696 -0.3501 -0.3343 -0.3214 -0.3112 -0.3039 -0.3006 -0.3023 -0.3101
 -2.0973 -1.9310 -1.7742 -1.6320 -1.5081 -1.4028 -1.3141 -1.2392 -1.1770 -1.1289
 -1.0912 -1.0504 -0.9989 -0.9400 -0.8793 -0.7364 -0.6227 -0.5376 -0.4755 -0.4311
 -0.4002 -0.3787 -0.3627 -0.3501 -0.3397 -0.3314 -0.3254 -0.3220 -0.3221 -0.3283
 -0.3414
 -2.0856 -1.9272 -1.7722 -1.6270 -1.4967 -1.3837 -1.2870 -1.2044 -1.1334 -1.0727
 -1.0215 -0.9808 -0.9468 -0.9095 -0.8645 -0.7348 -0.6224 -0.5374 -0.4756 -0.4323
 -0.4033 -0.3848 -0.3727 -0.3640 -0.3572 -0.3517 -0.3478 -0.3454 -0.3455 -0.3493
 -0.3605
 -2.0530 -1.9082 -1.7627 -1.6223 -1.4929 -1.3782 -1.2781 -1.1911 -1.1154 -1.0493
 -0.9912 -0.9403 -0.8967 -0.8600 -0.8260 -0.7263 -0.6200 -0.5352 -0.4736 -0.4306
 -0.4029 -0.3869 -0.3785 -0.3743 -0.3718 -0.3701 -0.3694 -0.3694 -0.3707 -0.3749
 -0.3820
 -2.0019 -1.8736 -1.7410 -1.6116 -1.4888 -1.3766 -1.2772 -1.1894 -1.1115 -1.0421
 -0.9800 -0.9245 -0.8747 -0.8305 -0.7917 -0.7055 -0.6154 -0.5332 -0.4712 -0.4278
 -0.4001 -0.3853 -0.3798 -0.3797 -0.3819 -0.3849 -0.3884 -0.3919 -0.3958 -0.4008
 -0.4077
 -1.9378 -1.8233 -1.7046 -1.5875 -1.4745 -1.3696 -1.2743 -1.1885 -1.1112 -1.0411
 -0.9771 -0.9187 -0.8656 -0.8175 -0.7739 -0.6831 -0.6035 -0.5289 -0.4678 -0.4238
 -0.3955 -0.3806 -0.3765 -0.3795 -0.3862 -0.3941 -0.4025 -0.4105 -0.4183 -0.4262
 -0.4347
 -1.8677 -1.7647 -1.6585 -1.5526 -1.4503 -1.3541 -1.2651 -1.1835 -1.1088 -1.0400
 -0.9763 -0.9172 -0.8623 -0.8119 -0.7726 -0.6591 -0.5843 -0.5223 -0.4634
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -2.7379 -2.6442 -2.5585 -2.4731 -2.3849 -2.2717 -2.1102 -1.8974 -1.6840 -1.4951
 -1.3387 -1.2120 -1.1070 -1.0169 -0.9378 -0.7754 -0.6479 -0.5461 -0.4640
 -2.5722 -2.4686 -2.3785 -2.2944 -2.2085 -2.1084 -1.9694 -1.7927 -1.6114 -1.4450
 -1.3010 -1.1803 -1.0787 -0.9913 -0.9141 -0.7557 -0.6335 -0.5381 -0.4634 -0.4048
 -2.4524 -2.3373 -2.2387 -2.1499 -2.0643 -1.9728 -1.8561 -1.7095 -1.5553 -1.4084
 -1.2763 -1.1615 -1.0626 -0.9766 -0.9006 -0.7443 -0.6253 -0.5340 -0.4634 -0.4084
 -0.3653
 -2.3353 -2.2267 -2.1267 -2.0340 -1.9454 -1.8560 -1.7562 -1.6347 -1.5036 -1.3750
 -1.2555 -1.1482 -1.0531 -0.9689 -0.8938 -0.7390 -0.6215 -0.5325 -0.4648 -0.4126
 -0.3723 -0.3407
 -2.2505 -2.1114 -1.9807 -1.8984 -1.8274 -1.7512 -1.6638 -1.5629 -1.4521 -1.3403
 -1.2336 -1.1351 -1.0456 -0.9643 -0.8906 -0.7371 -0.6204 -0.5327 -0.4669 -0.4170
 -0.3793 -0.3504 -0.3275 -0.3092
 -2.2033 -2.0301 -1.8890 -1.7706 -1.6731 -1.5937 -1.5288 -1.4647 -1.3884 -1.3001
 -1.2082 -1.1194 -1.0365 -0.9599 -0.8887 -0.7371 -0.6208 -0.5336 -0.4690 -0.4210
 -0.3857 -0.3595 -0.3395 -0.3236 -0.3111 -0.3013 -0.2949 -0.2925 -0.2948 -0.3026
 -2.1863 -2.0146 -1.8574 -1.7173 -1.5967 -1.4940 -1.4061 -1.3296 -1.2649 -1.2110
 -1.1570 -1.0937 -1.0235 -0.9531 -0.8859 -0.7376 -0.6216 -0.5345 -0.4706 -0.4240
 -0.3907 -0.3673 -0.3504 -0.3377 -0.3278 -0.3201 -0.3150 -0.3125 -0.3135 -0.3202
 -0.3330
 -2.1866 -2.0154 -1.8526 -1.7020 -1.5675 -1.4509 -1.3509 -1.2643 -1.1882 -1.1221
 -1.0676 -1.0241 -0.9826 -0.9341 -0.8783 -0.7377 -0.6223 -0.5351 -0.4712 -0.4254
 -0.3936 -0.3726 -0.3592 -0.3501 -0.3436 -0.3388 -0.3357 -0.3345 -0.3356 -0.3405
 -0.3518
 -2.1751 -2.0118 -1.8526 -1.7000 -1.5596 -1.4354 -1.3276 -1.2345 -1.1536 -1.0825
 -1.0200 -0.9661 -0.9213 -0.8836 -0.8462 -0.7339 -0.6214 -0.5341 -0.4699 -0.4244
 -0.3937 -0.3747 -0.3643 -0.3593 -0.3569 -0.3559 -0.3560 -0.3571 -0.3595 -0.3643
 -0.3728
 -2.1459 -1.9975 -1.8471 -1.7004 -1.5612 -1.4348 -1.3237 -1.2264 -1.1417 -1.0673
 -1.0013 -0.9426 -0.8906 -0.8453 -0.8062 -0.7172 -0.6201 -0.5334 -0.4687 -0.4226
 -0.3919 -0.3739 -0.3657 -0.3642 -0.3662 -0.3696 -0.3737 -0.3782 -0.3833 -0.3895
 -0.3976
 -2.0996 -1.9650 -1.8285 -1.6910 -1.5590 -1.4360 -1.3252 -1.2270 -1.1406 -1.0640
 -0.9954 -0.9339 -0.8783 -0.8285 -0.7839 -0.6927 -0.6106 -0.5314 -0.4666 -0.4197
 -0.3885 -0.3705 -0.3634 -0.3644 -0.3702 -0.3781 -0.3869 -0.3957 -0.4045 -0.4136
 -0.4234
 -2.0425 -1.9214 -1.7967 -1.6702 -1.5476 -1.4317 -1.3251 -1.2288 -1.1428 -1.0658
 -0.9961 -0.9328 -0.8750 -0.8223 -0.7793 -0.6604 -0.5929 -0.5281 -0.4636
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -2.9736 -2.8816 -2.7933 -2.7002 -2.5988 -2.4635 -2.2674 -2.0084 -1.7502 -1.5271
 -1.3502 -1.2112 -1.1003 -1.0080 -0.9287 -0.7671 -0.6420 -0.5417 -0.4607
 -2.7819 -2.6797 -2.5886 -2.5005 -2.4070 -2.2933 -2.1295 -1.9144 -1.6910 -1.4890
 -1.3207 -1.1858 -1.0767 -0.9861 -0.9079 -0.7497 -0.6284 -0.5338 -0.4593 -0.4003
 -2.6392 -2.5238 -2.4246 -2.3347 -2.2466 -2.1488 -2.0156 -1.8384 -1.6472 -1.4652
 -1.3062 -1.1740 -1.0655 -0.9750 -0.8972 -0.7401 -0.6210 -0.5296 -0.4589 -0.4033
 -0.3595
 -2.5277 -2.4040 -2.2963 -2.2003 -2.1105 -2.0196 -1.9112 -1.7668 -1.6047 -1.4438
 -1.2965 -1.1689 -1.0612 -0.9707 -0.8927 -0.7360 -0.6178 -0.5281 -0.4598 -0.4068
 -0.3654 -0.3330
 -2.3786 -2.2629 -2.1696 -2.0825 -1.9954 -1.9066 -1.8112 -1.6939 -1.5582 -1.4183
 -1.2849 -1.1647 -1.0599 -0.9698 -0.8919 -0.7352 -0.6172 -0.5283 -0.4615 -0.4104
 -0.3713 -0.3412 -0.3177 -0.2992
 -2.2974 -2.1433 -2.0175 -1.9180 -1.8395 -1.7728 -1.7015 -1.6120 -1.5032 -1.3851
 -1.2676 -1.1575 -1.0579 -0.9700 -0.8926 -0.7362 -0.6182 -0.5294 -0.4634 -0.4139
 -0.3767 -0.3489 -0.3280 -0.3118 -0.2994 -0.2904 -0.2848 -0.2829 -0.2858 -0.2940
 -2.2738 -2.1016 -1.9499 -1.8197 -1.7107 -1.6186 -1.5389 -1.4668 -1.3964 -1.3205
 -1.2342 -1.1420 -1.0521 -0.9686 -0.8933 -0.7380 -0.6197 -0.5307 -0.4650 -0.4166
 -0.3810 -0.3554 -0.3372 -0.3240 -0.3142 -0.3071 -0.3027 -0.3013 -0.3034 -0.3107
 -0.3235
 -2.2737 -2.0949 -1.9304 -1.7818 -1.6517 -1.5395 -1.4421 -1.3546 -1.2743 -1.2029
 -1.1422 -1.0867 -1.0268 -0.9601 -0.8916 -0.7396 -0.6214 -0.5320 -0.4659 -0.4180
 -0.3838 -0.3601 -0.3447 -0.3348 -0.3282 -0.3239 -0.3218 -0.3216 -0.3237 -0.3299
 -0.3417
 -2.2765 -2.0984 -1.9307 -1.7736 -1.6306 -1.5042 -1.3944 -1.2984 -1.2128 -1.1354
 -1.0665 -1.0079 -0.9596 -0.9162 -0.8700 -0.7390 -0.6217 -0.5319 -0.4655 -0.4176
 -0.3842 -0.3622 -0.3493 -0.3428 -0.3400 -0.3393 -0.3402 -0.3424 -0.3461 -0.3522
 -0.3619
 -2.2693 -2.1016 -1.9369 -1.7795 -1.6312 -1.4969 -1.3785 -1.2754 -1.1853 -1.1056
 -1.0342 -0.9706 -0.9149 -0.8675 -0.8269 -0.7292 -0.6226 -0.5325 -0.4652 -0.4167
 -0.3833 -0.3622 -0.3510 -0.3474 -0.3483 -0.3516 -0.3564 -0.3619 -0.3682 -0.3758
 -0.3852
 -2.2449 -2.0891 -1.9359 -1.7828 -1.6368 -1.5007 -1.3782 -1.2704 -1.1764 -1.0938
 -1.0206 -0.9550 -0.8962 -0.8438 -0.7976 -0.7044 -0.6172 -0.5323 -0.4644 -0.4149
 -0.3810 -0.3600 -0.3496 -0.3479 -0.3521 -0.3594 -0.3684 -0.3780 -0.3879 -0.3983
 -0.4095
 -2.2050 -2.0629 -1.9202 -1.7779 -1.6376 -1.5053 -1.3835 -1.2744 -1.1780 -1.0932
 -1.0179 -0.9505 -0.8897 -0.8348 -0.7821 -0.6646 -0.6055 -0.5313 -0.4631
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -3.2127 -3.1313 -3.0487 -2.9543 -2.8403 -2.6783 -2.4397 -2.1273 -1.8272 -1.5739
 -1.3749 -1.2217 -1.1022 -1.0059 -0.9243 -0.7620 -0.6377 -0.5387 -0.4584
 -3.0002 -2.9070 -2.8208 -2.7325 -2.6316 -2.5008 -2.3068 -2.0484 -1.7820 -1.5454
 -1.3529 -1.2018 -1.0830 -0.9873 -0.9067 -0.7468 -0.6255 -0.5309 -0.4564 -0.3967
 -2.8339 -2.7254 -2.6306 -2.5422 -2.4516 -2.3448 -2.1924 -1.9821 -1.7513 -1.5333
 -1.3472 -1.1965 -1.0764 -0.9795 -0.8984 -0.7389 -0.6189 -0.5269 -0.4557 -0.3996
 -0.3549
 -2.7080 -2.5845 -2.4778 -2.3832 -2.2939 -2.2009 -2.0827 -1.9149 -1.7198 -1.5241
 -1.3476 -1.1988 -1.0773 -0.9785 -0.8963 -0.7359 -0.6163 -0.5255 -0.4564 -0.4026
 -0.3601 -0.3267
 -2.5781 -2.4616 -2.3532 -2.2538 -2.1613 -2.0709 -1.9729 -1.8417 -1.6801 -1.5093
 -1.3468 -1.2033 -1.0820 -0.9816 -0.8978 -0.7361 -0.6162 -0.5258 -0.4578 -0.4058
 -0.3653 -0.3338 -0.3093 -0.2899
 -2.4233 -2.2890 -2.1864 -2.1055 -2.0309 -1.9520 -1.8645 -1.7601 -1.6295 -1.4842
 -1.3392 -1.2050 -1.0870 -0.9864 -0.9015 -0.7381 -0.6177 -0.5271 -0.4596 -0.4088
 -0.3701 -0.3405 -0.3181 -0.3010 -0.2880 -0.2789 -0.2736 -0.2722 -0.2754 -0.2837
 -2.3652 -2.1990 -2.0591 -1.9455 -1.8543 -1.7795 -1.7135 -1.6421 -1.5513 -1.4403
 -1.3193 -1.1998 -1.0890 -0.9909 -0.9058 -0.7409 -0.6200 -0.5289 -0.4614 -0.4114
 -0.3740 -0.3463 -0.3262 -0.3116 -0.3011 -0.2938 -0.2897 -0.2889 -0.2916 -0.2993
 -0.3122
 -2.3527 -2.1720 -2.0109 -1.8707 -1.7518 -1.6512 -1.5635 -1.4823 -1.4034 -1.3268
 -1.2497 -1.1673 -1.0790 -0.9910 -0.9093 -0.7442 -0.6226 -0.5309 -0.4629 -0.4131
 -0.3768 -0.3507 -0.3327 -0.3209 -0.3133 -0.3088 -0.3069 -0.3073 -0.3104 -0.3173
 -0.3295
 -2.3573 -2.1720 -2.0009 -1.8452 -1.7067 -1.5861 -1.4814 -1.3878 -1.3001 -1.2171
 -1.1417 -1.0766 -1.0189 -0.9617 -0.8999 -0.7457 -0.6238 -0.5316 -0.4630 -0.4131
 -0.3775 -0.3529 -0.3370 -0.3280 -0.3237 -0.3224 -0.3235 -0.3263 -0.3310 -0.3380
 -0.3488
 -2.3675 -2.1839 -2.0106 -1.8482 -1.6982 -1.5636 -1.4451 -1.3411 -1.2485 -1.1638
 -1.0858 -1.0155 -0.9548 -0.9035 -0.8581 -0.7431 -0.6261 -0.5332 -0.4637 -0.4130
 -0.3774 -0.3536 -0.3392 -0.3324 -0.3311 -0.3334 -0.3380 -0.3440 -0.3512 -0.3598
 -0.3706
 -2.3657 -2.1905 -2.0220 -1.8593 -1.7057 -1.5635 -1.4357 -1.3232 -1.2245 -1.1373
 -1.0588 -0.9879 -0.9241 -0.8680 -0.8193 -0.7204 -0.6249 -0.5342 -0.4638 -0.4122
 -0.3760 -0.3523 -0.3388 -0.3336 -0.3348 -0.3404 -0.3488 -0.3586 -0.3692 -0.3806
 -0.3930
 -2.3474 -2.1843 -2.0242 -1.8681 -1.7158 -1.5726 -1.4408 -1.3228 -1.2191 -1.1281
 -1.0477 -0.9759 -0.9112 -0.8531 -0.7835 -0.6776 -0.6202 -0.5346 -0.4633
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.4263 -3.3632 -3.2953 -3.2092 -3.0846 -2.8855 -2.5912 -2.2218 -1.8903 -1.6120
 -1.3949 -1.2289 -1.1012 -0.9990 -0.9154 -0.7520 -0.6293 -0.5321 -0.4527
 -3.2049 -3.1281 -3.0545 -2.9730 -2.8680 -2.7161 -2.4786 -2.1667 -1.8598 -1.5934
 -1.3800 -1.2144 -1.0860 -0.9843 -0.9006 -0.7391 -0.6183 -0.5241 -0.4499 -0.3901
 -3.0217 -2.9274 -2.8435 -2.7615 -2.6702 -2.5514 -2.3708 -2.1178 -1.8453 -1.5935
 -1.3830 -1.2156 -1.0841 -0.9801 -0.8951 -0.7326 -0.6123 -0.5200 -0.4485 -0.3921
 -0.3470
