 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.2173 -2.0552 -1.9058 -1.7549 -1.6071 -1.4659 -1.3353 -1.2164 -1.1109 -1.0193
 -0.9422 -0.8775 -0.8221 -0.7717 -0.7217 -0.6009 -0.5028 -0.4300 -0.3838 -0.3607
 -0.3517 -0.3477 -0.3454 -0.3441 -0.3437 -0.3423 -0.3421 -0.3456 -0.3551 -0.3723
 -0.3981
 -2.1765 -2.0134 -1.8683 -1.7271 -1.5873 -1.4514 -1.3232 -1.2045 -1.0973 -1.0027
 -0.9216 -0.8532 -0.7942 -0.7417 -0.6940 -0.5846 -0.4918 -0.4218 -0.3758 -0.3531
 -0.3473 -0.3490 -0.3527 -0.3566 -0.3604 -0.3642 -0.3685 -0.3749 -0.3836 -0.3943
 -0.4068
 -2.1596 -1.9869 -1.8384 -1.7023 -1.5705 -1.4412 -1.3163 -1.1990 -1.0913 -0.9941
 -0.9093 -0.8373 -0.7762 -0.7227 -0.6742 -0.5687 -0.4806 -0.4128 -0.3670 -0.3430
 -0.3376 -0.3431 -0.3526 -0.3627 -0.3721 -0.3806 -0.3887 -0.3964 -0.4044 -0.4137
 -0.4238
 -2.1734 -1.9770 -1.8183 -1.6815 -1.5548 -1.4311 -1.3113 -1.1962 -1.0888 -0.9904
 -0.9022 -0.8257 -0.7610 -0.7061 -0.6577 -0.5540 -0.4689 -0.4032 -0.3579 -0.3326
 -0.3257 -0.3320 -0.3453 -0.3611 -0.3767 -0.3912 -0.4045 -0.4165 -0.4277 -0.4388
 -0.4506
 -2.2120 -1.9837 -1.8079 -1.6646 -1.5396 -1.4211 -1.3062 -1.1950 -1.0887 -0.9898
 -0.8997 -0.8194 -0.7498 -0.6910 -0.6411 -0.5398 -0.4575 -0.3933 -0.3487
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.2645 -3.0877 -2.7898 -2.4832 -2.1890 -1.9391 -1.7547 -1.6035 -1.4680 -1.3435
 -1.2266 -1.1174 -1.0165 -0.9238 -0.8390 -0.6610 -0.5233 -0.4172 -0.3401
 -2.8539 -2.7713 -2.6696 -2.4242 -2.1531 -1.9007 -1.6952 -1.5364 -1.4006 -1.2789
 -1.1656 -1.0607 -0.9643 -0.8765 -0.7970 -0.6324 -0.5073 -0.4131 -0.3449 -0.2979
 -2.6918 -2.4789 -2.3573 -2.2957 -2.1210 -1.8882 -1.6720 -1.4972 -1.3574 -1.2372
 -1.1272 -1.0259 -0.9332 -0.8493 -0.7736 -0.6177 -0.5002 -0.4129 -0.3509 -0.3086
 -0.2797
 -2.6163 -2.3792 -2.1775 -2.0271 -1.9445 -1.8487 -1.6691 -1.4847 -1.3323 -1.2095
 -1.1016 -1.0032 -0.9137 -0.8329 -0.7602 -0.6107 -0.4981 -0.4152 -0.3571 -0.3186
 -0.2925 -0.2741
 -2.5679 -2.3349 -2.1201 -1.9301 -1.7717 -1.6535 -1.5761 -1.4713 -1.3258 -1.1922
 -1.0835 -0.9870 -0.8998 -0.8215 -0.7513 -0.6071 -0.4981 -0.4179 -0.3626 -0.3270
 -0.3040 -0.2879 -0.2766 -0.2685
 -2.5341 -2.3093 -2.0960 -1.8994 -1.7219 -1.5675 -1.4398 -1.3424 -1.2682 -1.1767
 -1.0710 -0.9745 -0.8884 -0.8120 -0.7437 -0.6039 -0.4980 -0.4198 -0.3664 -0.3332
 -0.3135 -0.3006 -0.2915 -0.2858 -0.2821 -0.2820 -0.2877 -0.3007 -0.3208 -0.3439
 -2.5120 -2.2942 -2.0856 -1.8902 -1.7107 -1.5490 -1.4045 -1.2781 -1.1733 -1.0927
 -1.0256 -0.9550 -0.8778 -0.8028 -0.7356 -0.5995 -0.4964 -0.4197 -0.3675 -0.3361
 -0.3196 -0.3107 -0.3051 -0.3017 -0.3005 -0.3002 -0.3030 -0.3112 -0.3269 -0.3503
 -0.3777
 -2.4977 -2.2870 -2.0833 -1.8903 -1.7113 -1.5474 -1.3991 -1.2657 -1.1479 -1.0468
 -0.9638 -0.8992 -0.8429 -0.7853 -0.7255 -0.5931 -0.4925 -0.4173 -0.3656 -0.3352
 -0.3212 -0.3166 -0.3155 -0.3160 -0.3175 -0.3202 -0.3231 -0.3286 -0.3393 -0.3574
 -0.3842
 -2.4971 -2.2837 -2.0858 -1.8956 -1.7168 -1.5526 -1.4031 -1.2674 -1.1451 -1.0367
 -0.9430 -0.8652 -0.8022 -0.7491 -0.7002 -0.5822 -0.4849 -0.4113 -0.3602 -0.3300
 -0.3176 -0.3169 -0.3211 -0.3266 -0.3322 -0.3381 -0.3447 -0.3534 -0.3644 -0.3774
 -0.3923
 -2.5194 -2.2968 -2.0951 -1.9101 -1.7328 -1.5671 -1.4159 -1.2788 -1.1544 -1.0422
 -0.9429 -0.8575 -0.7863 -0.7270 -0.6761 -0.5683 -0.4752 -0.4038 -0.3530 -0.3223
 -0.3097 -0.3112 -0.3201 -0.3312 -0.3423 -0.3529 -0.3632 -0.3732 -0.3836 -0.3953
 -0.4099
 -2.5770 -2.3135 -2.1090 -1.9270 -1.7549 -1.5897 -1.4357 -1.2957 -1.1693 -1.0547
 -0.9516 -0.8608 -0.7831 -0.7180 -0.6631 -0.5534 -0.4649 -0.3941 -0.3441 -0.3127
 -0.2992 -0.3009 -0.3127 -0.3290 -0.3460 -0.3622 -0.3775 -0.3916 -0.4051 -0.4186
 -0.4328
 -2.6809 -2.3637 -2.1342 -1.9475 -1.7766 -1.6158 -1.4636 -1.3201 -1.1898 -1.0722
 -0.9662 -0.8714 -0.7879 -0.7167 -0.6568 -0.5418 -0.4542 -0.3846 -0.3343
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.3094 -3.0539 -2.7233 -2.4153 -2.1266 -1.8792 -1.6956 -1.5497 -1.4214 -1.3008
 -1.1883 -1.0831 -0.9855 -0.8955 -0.8130 -0.6385 -0.5050 -0.4036 -0.3280
 -2.9494 -2.8926 -2.6743 -2.3829 -2.1058 -1.8511 -1.6507 -1.4957 -1.3654 -1.2469
 -1.1372 -1.0352 -0.9411 -0.8549 -0.7765 -0.6136 -0.4910 -0.3995 -0.3326 -0.2856
 -2.7236 -2.5506 -2.4969 -2.3516 -2.1006 -1.8552 -1.6371 -1.4665 -1.3306 -1.2127
 -1.1054 -1.0062 -0.9151 -0.8320 -0.7568 -0.6014 -0.4854 -0.3997 -0.3379 -0.2952
 -0.2664
 -2.6559 -2.4110 -2.2282 -2.1341 -2.0543 -1.8617 -1.6481 -1.4601 -1.3117 -1.1906
 -1.0846 -0.9876 -0.8990 -0.8185 -0.7457 -0.5961 -0.4844 -0.4021 -0.3437 -0.3041
 -0.2780 -0.2600
 -2.6271 -2.3732 -2.1487 -1.9661 -1.8338 -1.7545 -1.6441 -1.4728 -1.3099 -1.1779
 -1.0704 -0.9747 -0.8878 -0.8093 -0.7386 -0.5936 -0.4851 -0.4052 -0.3491 -0.3118
 -0.2883 -0.2726 -0.2619 -0.2547
 -2.6162 -2.3638 -2.1321 -1.9259 -1.7503 -1.6051 -1.4959 -1.4154 -1.3105 -1.1782
 -1.0615 -0.9651 -0.8791 -0.8019 -0.7328 -0.5916 -0.4858 -0.4076 -0.3530 -0.3175
 -0.2965 -0.2838 -0.2754 -0.2704 -0.2686 -0.2707 -0.2775 -0.2903 -0.3097 -0.3346
 -2.6188 -2.3689 -2.1363 -1.9244 -1.7355 -1.5701 -1.4271 -1.3067 -1.2134 -1.1373
 -1.0507 -0.9581 -0.8719 -0.7951 -0.7270 -0.5886 -0.4852 -0.4084 -0.3546 -0.3206
 -0.3018 -0.2924 -0.2874 -0.2849 -0.2846 -0.2869 -0.2920 -0.3013 -0.3167 -0.3407
 -0.3690
 -2.6296 -2.3847 -2.1524 -1.9380 -1.7441 -1.5713 -1.4178 -1.2824 -1.1647 -1.0659
 -0.9870 -0.9209 -0.8556 -0.7871 -0.7206 -0.5841 -0.4827 -0.4069 -0.3538 -0.3204
 -0.3033 -0.2972 -0.2964 -0.2976 -0.3002 -0.3041 -0.3086 -0.3157 -0.3279 -0.3472
 -0.3747
 -2.6531 -2.4048 -2.1755 -1.9599 -1.7624 -1.5851 -1.4267 -1.2850 -1.1590 -1.0480
 -0.9529 -0.8741 -0.8112 -0.7567 -0.7033 -0.5761 -0.4767 -0.4022 -0.3495 -0.3165
 -0.3004 -0.2971 -0.3008 -0.3069 -0.3137 -0.3208 -0.3288 -0.3377 -0.3485 -0.3633
 -0.3823
 -2.6969 -2.4354 -2.2076 -1.9941 -1.7939 -1.6117 -1.4487 -1.3030 -1.1723 -1.0553
 -0.9522 -0.8634 -0.7894 -0.7288 -0.6773 -0.5654 -0.4691 -0.3959 -0.3434 -0.3100
 -0.2939 -0.2921 -0.2995 -0.3108 -0.3227 -0.3344 -0.3460 -0.3575 -0.3694 -0.3828
 -0.3988
 -2.7741 -2.4786 -2.2439 -2.0327 -1.8345 -1.6489 -1.4802 -1.3294 -1.1947 -1.0736
 -0.9652 -0.8698 -0.7878 -0.7195 -0.6624 -0.5508 -0.4598 -0.3872 -0.3353 -0.3015
 -0.2847 -0.2829 -0.2925 -0.3082 -0.3257 -0.3428 -0.3592 -0.3747 -0.3897 -0.4047
 -0.4201
 -2.9035 -2.5470 -2.2893 -2.0742 -1.8785 -1.6942 -1.5220 -1.3651 -1.2248 -1.0992
 -0.9867 -0.8861 -0.7978 -0.7221 -0.6587 -0.5394 -0.4502 -0.3783 -0.3258
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.3325 -2.9935 -2.6562 -2.3555 -2.0838 -1.8402 -1.6550 -1.5066 -1.3812 -1.2645
 -1.1556 -1.0539 -0.9591 -0.8714 -0.7908 -0.6186 -0.4866 -0.3868 -0.3138
 -3.0872 -2.9368 -2.6425 -2.3386 -2.0652 -1.8176 -1.6189 -1.4641 -1.3344 -1.2191
 -1.1123 -1.0130 -0.9210 -0.8363 -0.7587 -0.5963 -0.4742 -0.3841 -0.3184 -0.2715
 -2.7650 -2.6809 -2.5915 -2.3422 -2.0699 -1.8235 -1.6099 -1.4415 -1.3063 -1.1905
 -1.0855 -0.9885 -0.8989 -0.8167 -0.7417 -0.5858 -0.4695 -0.3845 -0.3232 -0.2801
 -0.2511
 -2.6810 -2.4457 -2.3213 -2.2660 -2.0808 -1.8425 -1.6242 -1.4386 -1.2919 -1.1726
 -1.0683 -0.9729 -0.8853 -0.8052 -0.7323 -0.5814 -0.4691 -0.3871 -0.3287 -0.2882
 -0.2615 -0.2439
 -2.6678 -2.3971 -2.1759 -2.0225 -1.9436 -1.8397 -1.6473 -1.4557 -1.2928 -1.1632
 -1.0569 -0.9622 -0.8760 -0.7976 -0.7265 -0.5796 -0.4703 -0.3903 -0.3337 -0.2952
 -0.2706 -0.2550 -0.2449 -0.2389
 -2.6800 -2.4004 -2.1540 -1.9469 -1.7841 -1.6669 -1.5854 -1.4679 -1.3104 -1.1662
 -1.0505 -0.9548 -0.8690 -0.7916 -0.7218 -0.5783 -0.4715 -0.3930 -0.3377 -0.3006
 -0.2778 -0.2647 -0.2568 -0.2525 -0.2510 -0.2536 -0.2622 -0.2778 -0.2998 -0.3237
 -2.7096 -2.4255 -2.1695 -1.9444 -1.7520 -1.5917 -1.4593 -1.3568 -1.2736 -1.1722
 -1.0531 -0.9504 -0.8637 -0.7865 -0.7173 -0.5763 -0.4717 -0.3944 -0.3397 -0.3038
 -0.2825 -0.2719 -0.2671 -0.2654 -0.2661 -0.2695 -0.2756 -0.2865 -0.3043 -0.3292
 -0.3570
 -2.7490 -2.4655 -2.2039 -1.9691 -1.7633 -1.5853 -1.4327 -1.3007 -1.1892 -1.0990
 -1.0221 -0.9411 -0.8592 -0.7820 -0.7129 -0.5731 -0.4701 -0.3938 -0.3396 -0.3041
 -0.2841 -0.2758 -0.2746 -0.2764 -0.2800 -0.2852 -0.2926 -0.3022 -0.3156 -0.3350
 -0.3631
 -2.8011 -2.5129 -2.2487 -2.0075 -1.7924 -1.6040 -1.4400 -1.2966 -1.1707 -1.0612
 -0.9683 -0.8914 -0.8265 -0.7655 -0.7042 -0.5672 -0.4655 -0.3901 -0.3362 -0.3011
 -0.2820 -0.2757 -0.2780 -0.2843 -0.2919 -0.3003 -0.3097 -0.3203 -0.3329 -0.3486
 -0.3701
 -2.8714 -2.5689 -2.3050 -2.0620 -1.8396 -1.6417 -1.4684 -1.3165 -1.1826 -1.0642
 -0.9602 -0.8707 -0.7955 -0.7341 -0.6809 -0.5600 -0.4599 -0.3852 -0.3313 -0.2959
 -0.2768 -0.2715 -0.2766 -0.2873 -0.2998 -0.3125 -0.3254 -0.3384 -0.3521 -0.3673
 -0.3852
 -2.9703 -2.6372 -2.3661 -2.1232 -1.8987 -1.6936 -1.5109 -1.3505 -1.2093 -1.0842
 -0.9731 -0.8757 -0.7915 -0.7209 -0.6623 -0.5474 -0.4522 -0.3781 -0.3244 -0.2885
 -0.2689 -0.2638 -0.2704 -0.2846 -0.3020 -0.3198 -0.3374 -0.3543 -0.3708 -0.3876
 -0.4045
 -3.1185 -2.7273 -2.4350 -2.1874 -1.9631 -1.7561 -1.5667 -1.3972 -1.2477 -1.1157
 -0.9985 -0.8945 -0.8032 -0.7248 -0.6589 -0.5359 -0.4444 -0.3699 -0.3158
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.3303 -2.9564 -2.6143 -2.3178 -2.0514 -1.8131 -1.6279 -1.4736 -1.3469 -1.2344
 -1.1282 -1.0290 -0.9367 -0.8511 -0.7720 -0.6015 -0.4694 -0.3711 -0.2989
 -3.0853 -2.9432 -2.6137 -2.3053 -2.0317 -1.7895 -1.5947 -1.4380 -1.3086 -1.1956
 -1.0909 -0.9938 -0.9036 -0.8203 -0.7435 -0.5810 -0.4578 -0.3674 -0.3024 -0.2558
 -2.8661 -2.8252 -2.6124 -2.3204 -2.0428 -1.7935 -1.5864 -1.4194 -1.2852 -1.1713
 -1.0679 -0.9727 -0.8845 -0.8032 -0.7285 -0.5715 -0.4535 -0.3678 -0.3068 -0.2635
 -0.2340
 -2.7043 -2.5132 -2.4668 -2.3210 -2.0680 -1.8203 -1.6008 -1.4191 -1.2743 -1.1562
 -1.0532 -0.9593 -0.8728 -0.7932 -0.7203 -0.5676 -0.4532 -0.3703 -0.3117 -0.2706
 -0.2432 -0.2256
 -2.6914 -2.4146 -2.2185 -2.1302 -2.0502 -1.8485 -1.6310 -1.4371 -1.2771 -1.1490
 -1.0438 -0.9503 -0.8648 -0.7867 -0.7153 -0.5662 -0.4546 -0.3735 -0.3164 -0.2770
 -0.2512 -0.2353 -0.2257 -0.2202
 -2.7230 -2.4194 -2.1670 -1.9734 -1.8453 -1.7697 -1.6483 -1.4672 -1.2965 -1.1535
 -1.0390 -0.9441 -0.8589 -0.7816 -0.7113 -0.5653 -0.4561 -0.3764 -0.3203 -0.2821
 -0.2576 -0.2435 -0.2358 -0.2323 -0.2321 -0.2363 -0.2462 -0.2630 -0.2861 -0.3108
 -2.7796 -2.4610 -2.1856 -1.9545 -1.7685 -1.6245 -1.5181 -1.4323 -1.3154 -1.1723
 -1.0439 -0.9411 -0.8547 -0.7774 -0.7077 -0.5638 -0.4567 -0.3782 -0.3226 -0.2853
 -0.2620 -0.2496 -0.2445 -0.2433 -0.2449 -0.2495 -0.2575 -0.2703 -0.2895 -0.3155
 -0.3438
 -2.8540 -2.5257 -2.2351 -1.9840 -1.7722 -1.5961 -1.4509 -1.3302 -1.2326 -1.1475
 -1.0512 -0.9448 -0.8531 -0.7745 -0.7044 -0.5614 -0.4558 -0.3784 -0.3231 -0.2861
 -0.2638 -0.2532 -0.2507 -0.2527 -0.2570 -0.2633 -0.2721 -0.2833 -0.2987 -0.3203
 -0.3493
 -2.9372 -2.6012 -2.3024 -2.0366 -1.8068 -1.6119 -1.4475 -1.3074 -1.1863 -1.0824
 -0.9951 -0.9184 -0.8425 -0.7693 -0.7000 -0.5568 -0.4522 -0.3755 -0.3206 -0.2839
 -0.2624 -0.2533 -0.2535 -0.2592 -0.2673 -0.2766 -0.2873 -0.2991 -0.3135 -0.3319
 -0.3554
 -3.0387 -2.6883 -2.3847 -2.1116 -1.8677 -1.6566 -1.4767 -1.3227 -1.1897 -1.0730
 -0.9709 -0.8831 -0.8083 -0.7446 -0.6866 -0.5526 -0.4482 -0.3718 -0.3168 -0.2797
 -0.2584 -0.2502 -0.2524 -0.2615 -0.2739 -0.2872 -0.3012 -0.3158 -0.3314 -0.3478
 -0.3687
 -3.1652 -2.7864 -2.4731 -2.1962 -1.9457 -1.7220 -1.5272 -1.3598 -1.2155 -1.0896
 -0.9788 -0.8815 -0.7969 -0.7250 -0.6651 -0.5437 -0.4425 -0.3663 -0.3111 -0.2735
 -0.2517 -0.2437 -0.2472 -0.2590 -0.2754 -0.2934 -0.3118 -0.3300 -0.3483 -0.3670
 -0.3858
 -3.3336 -2.9014 -2.5689 -2.2851 -2.0316 -1.8019 -1.5961 -1.4154 -1.2590 -1.1230
 -1.0038 -0.8989 -0.8068 -0.7271 -0.6593 -0.5324 -0.4364 -0.3593 -0.3039
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.2248 -2.8573 -2.5370 -2.2616 -2.0033 -1.7752 -1.5993 -1.4503 -1.3209 -1.2095
 -1.1056 -1.0083 -0.9180 -0.8342 -0.7566 -0.5877 -0.4551 -0.3548 -0.2822
 -3.1460 -2.8866 -2.5557 -2.2590 -1.9964 -1.7594 -1.5733 -1.4181 -1.2876 -1.1759
 -1.0729 -0.9774 -0.8889 -0.8068 -0.7309 -0.5684 -0.4429 -0.3506 -0.2849 -0.2382
 -3.0000 -2.8716 -2.5865 -2.2859 -2.0132 -1.7691 -1.5652 -1.4021 -1.2681 -1.1547
 -1.0528 -0.9588 -0.8720 -0.7916 -0.7174 -0.5593 -0.4385 -0.3506 -0.2886 -0.2452
 -0.2152
 -2.8105 -2.6358 -2.5597 -2.3164 -2.0464 -1.7990 -1.5810 -1.4023 -1.2594 -1.1418
 -1.0400 -0.9471 -0.8616 -0.7827 -0.7100 -0.5556 -0.4380 -0.3527 -0.2930 -0.2515
 -0.2232 -0.2053
 -2.6960 -2.4348 -2.3054 -2.2588 -2.0728 -1.8351 -1.6140 -1.4209 -1.2629 -1.1363
 -1.0319 -0.9392 -0.8545 -0.7769 -0.7055 -0.5543 -0.4392 -0.3557 -0.2973 -0.2571
 -0.2302 -0.2136 -0.2043 -0.1993
 -2.7393 -2.4242 -2.1814 -2.0247 -1.9551 -1.8469 -1.6493 -1.4538 -1.2823 -1.1415
 -1.0282 -0.9339 -0.8494 -0.7723 -0.7019 -0.5535 -0.4409 -0.3586 -0.3010 -0.2618
 -0.2360 -0.2207 -0.2129 -0.2100 -0.2109 -0.2158 -0.2270 -0.2459 -0.2700 -0.2958
 -2.8219 -2.4745 -2.1895 -1.9632 -1.7970 -1.6875 -1.6077 -1.4796 -1.3139 -1.1611
 -1.0339 -0.9319 -0.8459 -0.7687 -0.6987 -0.5523 -0.4418 -0.3608 -0.3036 -0.2649
 -0.2402 -0.2262 -0.2202 -0.2192 -0.2215 -0.2271 -0.2365 -0.2511 -0.2722 -0.2994
 -0.3285
 -2.9310 -2.5606 -2.2467 -1.9867 -1.7763 -1.6113 -1.4829 -1.3834 -1.2944 -1.1821
 -1.0529 -0.9376 -0.8452 -0.7665 -0.6959 -0.5502 -0.4413 -0.3614 -0.3046 -0.2662
 -0.2422 -0.2295 -0.2254 -0.2270 -0.2318 -0.2389 -0.2488 -0.2616 -0.2791 -0.3029
 -0.3331
 -3.0516 -2.6659 -2.3329 -2.0476 -1.8093 -1.6142 -1.4555 -1.3238 -1.2128 -1.1191
 -1.0336 -0.9427 -0.8475 -0.7649 -0.6930 -0.5464 -0.4383 -0.3594 -0.3030 -0.2648
 -0.2415 -0.2301 -0.2280 -0.2323 -0.2403 -0.2502 -0.2620 -0.2758 -0.2919 -0.3122
 -0.3381
 -3.1812 -2.7870 -2.4415 -2.1401 -1.8791 -1.6596 -1.4779 -1.3266 -1.1981 -1.0864
 -0.9891 -0.9047 -0.8290 -0.7571 -0.6900 -0.5441 -0.4353 -0.3566 -0.3002 -0.2618
 -0.2386 -0.2279 -0.2273 -0.2342 -0.2456 -0.2591 -0.2739 -0.2898 -0.3072 -0.3266
 -0.3489
 -3.3323 -2.9190 -2.5595 -2.2486 -1.9738 -1.7345 -1.5313 -1.3611 -1.2175 -1.0938
 -0.9855 -0.8903 -0.8070 -0.7346 -0.6720 -0.5395 -0.4315 -0.3523 -0.2956 -0.2566
 -0.2330 -0.2226 -0.2231 -0.2320 -0.2466 -0.2640 -0.2828 -0.3021 -0.3219 -0.3427
 -0.3639
 -3.5049 -3.0620 -2.6847 -2.3638 -2.0810 -1.8307 -1.6104 -1.4213 -1.2611 -1.1243
 -1.0060 -0.9024 -0.8111 -0.7312 -0.6390 -0.5326 -0.4269 -0.3465 -0.2892
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.1644 -2.7995 -2.4894 -2.2288 -1.9719 -1.7516 -1.5749 -1.4289 -1.3001 -1.1902
 -1.0872 -0.9913 -0.9023 -0.8200 -0.7436 -0.5764 -0.4436 -0.3412 -0.2651
 -3.1988 -2.8422 -2.5135 -2.2245 -1.9706 -1.7394 -1.5521 -1.4012 -1.2705 -1.1602
 -1.0581 -0.9637 -0.8763 -0.7954 -0.7203 -0.5579 -0.4301 -0.3346 -0.2669 -0.2194
 -2.9779 -2.8752 -2.5503 -2.2564 -1.9902 -1.7505 -1.5484 -1.3879 -1.2538 -1.1416
 -1.0403 -0.9472 -0.8612 -0.7817 -0.7080 -0.5492 -0.4253 -0.3340 -0.2698 -0.2254
 -0.1950
