 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F560W
 -4.5578 -4.4005 -4.3935 -4.8558 -5.8147 -6.7763 -7.0961 -6.9660 -6.5747 -6.0982
 -6.3120 -6.7598 -6.7148 -6.3426 -6.1072 -6.3001
 -5.0138 -4.9340 -4.8945 -5.0549 -5.4529 -5.8877 -6.0912 -6.1482 -6.1087 -6.0268
 -6.1637 -6.3562 -6.3472 -6.1966 -6.1093 -6.3121 -6.4957 -6.6733 -6.8930
 -5.2355 -5.2368 -5.2232 -5.2555 -5.3570 -5.4954 -5.6166 -5.7416 -5.8582 -5.9585
 -6.0454 -6.1078 -6.1275 -6.1179 -6.1311 -6.3276 -6.5169 -6.7035 -6.8855 -7.0518
 -7.1735
 -5.2229 -5.3089 -5.3796 -5.4576 -5.5270 -5.5995 -5.6723 -5.7464 -5.8233 -5.8933
 -5.9572 -6.0146 -6.0558 -6.1066 -6.1726 -6.3466 -6.5373 -6.7136 -6.8834 -7.0447
 -7.1973 -7.3424 -7.4811
 -5.3185 -5.3758 -5.4289 -5.4889 -5.5509 -5.6177 -5.6874 -5.7585 -5.8298 -5.9002
 -5.9680 -6.0324 -6.0881 -6.1424 -6.2012 -6.3644 -6.5490 -6.7282 -6.8975 -7.0580
 -7.2104 -7.3555 -7.4939 -7.6267 -7.7547
 -5.4180 -5.4559 -5.4954 -5.5400 -5.5914 -5.6492 -5.7124 -5.7784 -5.8457 -5.9129
 -5.9791 -6.0437 -6.1061 -6.1611 -6.2222 -6.3798 -6.5571 -6.7376 -6.9078 -7.0684
 -7.2208 -7.3659 -7.5042 -7.6365 -7.7635 -7.8862
 -5.5215 -5.5492 -5.5791 -5.6109 -5.6484 -5.6940 -5.7473 -5.8061 -5.8683 -5.9318
 -5.9954 -6.0581 -6.1192 -6.1759 -6.2356 -6.3928 -6.5616 -6.7418 -6.9143 -7.0759
 -7.2285 -7.3736 -7.5119 -7.6440 -7.7705 -7.8923 -8.0101 -8.1244 -8.2357 -8.3449
 -5.6289 -5.6557 -5.6800 -5.7020 -5.7262 -5.7569 -5.7960 -5.8438 -5.8980 -5.9559
 -6.0156 -6.0760 -6.1355 -6.1922 -6.2489 -6.4009 -6.5651 -6.7408 -6.9160 -7.0801
 -7.2337 -7.3793 -7.5178 -7.6500 -7.7764 -7.8976 -8.0145 -8.1276 -8.2374 -8.3445
 -8.4499
 -5.7350 -5.7658 -5.7900 -5.8081 -5.8234 -5.8406 -5.8639 -5.8963 -5.9383 -5.9874
