 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F390M
-11.1806-10.6415-10.2523 -9.9812 -9.7809 -9.6131 -9.5006 -9.3325 -9.1496 -8.9286
 -8.6727 -8.2544 -7.9861 -7.7020 -7.4077 -6.5379 -5.5342 -4.9204 -4.2827
-10.4720-10.0471 -9.7206 -9.4827 -9.3113 -9.1563 -8.9924 -8.8132 -8.6185 -8.4007
 -8.1419 -7.8350 -7.5021 -7.1686 -6.8390 -5.9822 -5.1840 -4.5504 -4.0911 -3.7470
-10.2498 -9.7873 -9.3807 -9.0345 -8.7537 -8.5420 -8.3882 -8.2470 -8.0820 -7.8777
 -7.6425 -7.3679 -7.0549 -6.7402 -6.4357 -5.6898 -4.9769 -4.4066 -3.9950 -3.6898
 -3.4509
-10.1364 -9.6457 -9.2001 -8.8019 -8.4526 -8.1537 -7.9051 -7.7066 -7.5445 -7.3787
 -7.1796 -6.9482 -6.6775 -6.3871 -6.1068 -5.4464 -4.8241 -4.3085 -3.9335 -3.6580
 -3.4433 -3.2670
-10.0874 -9.5827 -9.1158 -8.6888 -8.3029 -7.9579 -7.6535 -7.3887 -7.1611 -6.9662
 -6.7850 -6.5904 -6.3684 -6.1184 -5.8630 -5.2691 -4.7212 -4.2506 -3.9008 -3.6458
 -3.4494 -3.2887 -3.1518 -3.0332
-10.0873 -9.5813 -9.1052 -8.6615 -8.2531 -7.8812 -7.5441 -7.2410 -6.9714 -6.7324
 -6.5199 -6.3252 -6.1309 -5.9188 -5.6948 -5.1525 -4.6615 -4.2267 -3.8918 -3.6484
 -3.4647 -3.3162 -3.1904 -3.0808 -2.9814 -2.8911 -2.8101 -2.7386 -2.6765 -2.6236
-10.1314 -9.6299 -9.1534 -8.7030 -8.2814 -7.8914 -7.5328 -7.2045 -6.9061 -6.6372
 -6.3956 -6.1781 -5.9775 -5.7803 -5.5808 -5.0829 -4.6330 -4.2291 -3.9018 -3.6619
 -3.4849 -3.3457 -3.2296 -3.1291 -3.0403 -2.9599 -2.8874 -2.8227 -2.7659 -2.7174
 -2.6792
-10.2196 -9.7254 -9.2513 -8.7997 -8.3730 -7.9718 -7.5966 -7.2497 -6.9304 -6.6369
 -6.3707 -6.1304 -5.9121 -5.7075 -5.5126 -5.0486 -4.6212 -4.2458 -3.9262 -3.6838
 -3.5073 -3.3736 -3.2658 -3.1742 -3.0939 -3.0222 -2.9562 -2.8968 -2.8457 -2.8041
 -2.7728
-10.3432 -9.8541 -9.3858 -8.9367 -8.5086 -8.1016 -7.7160 -7.3543 -7.0171 -6.7043
