 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.3181 -3.2673 -3.2262 -3.1917 -3.1583 -3.1261 -3.1050 -3.0725 -3.0301 -2.9759
 -2.9096 -2.8387 -2.7610 -2.6836 -2.6124 -2.4650 -2.3606 -2.2929 -2.2517
 -3.2406 -3.1665 -3.1242 -3.0870 -3.0513 -3.0211 -2.9953 -2.9699 -2.9399 -2.9017
 -2.8525 -2.7911 -2.7215 -2.6523 -2.5879 -2.4552 -2.3611 -2.3000 -2.2623 -2.2386
 -3.2164 -3.1155 -3.0351 -2.9799 -2.9551 -2.9442 -2.9259 -2.8994 -2.8697 -2.8382
 -2.8013 -2.7550 -2.6966 -2.6337 -2.5739 -2.4503 -2.3633 -2.3075 -2.2739 -2.2537
 -2.2417
 -3.2022 -3.1024 -3.0147 -2.9418 -2.8862 -2.8491 -2.8334 -2.8305 -2.8189 -2.7918
 -2.7574 -2.7197 -2.6741 -2.6195 -2.5652 -2.4481 -2.3663 -2.3145 -2.2846 -2.2672
 -2.2569 -2.2516
 -3.1752 -3.0858 -3.0034 -2.9297 -2.8665 -2.8153 -2.7768 -2.7504 -2.7375 -2.7300
 -2.7124 -2.6844 -2.6487 -2.6045 -2.5555 -2.4465 -2.3685 -2.3196 -2.2932 -2.2791
 -2.2713 -2.2676 -2.2669 -2.2687
 -3.1274 -3.0534 -2.9825 -2.9160 -2.8548 -2.8001 -2.7535 -2.7157 -2.6858 -2.6631
 -2.6471 -2.6307 -2.6095 -2.5797 -2.5419 -2.4433 -2.3687 -2.3217 -2.2981 -2.2881
 -2.2838 -2.2827 -2.2839 -2.2868 -2.2913 -2.2974 -2.3061 -2.3185 -2.3375 -2.3617
 -3.0586 -3.0012 -2.9450 -2.8900 -2.8365 -2.7852 -2.7376 -2.6952 -2.6590 -2.6281
 -2.6014 -2.5784 -2.5591 -2.5387 -2.5127 -2.4355 -2.3658 -2.3202 -2.2983 -2.2922
 -2.2926 -2.2953 -2.2995 -2.3047 -2.3107 -2.3175 -2.3258 -2.3363 -2.3508 -2.3733
 -2.4014
 -2.9736 -2.9314 -2.8898 -2.8479 -2.8052 -2.7617 -2.7184 -2.6766 -2.6383 -2.6043
 -2.5740 -2.5465 -2.5222 -2.4998 -2.4777 -2.4173 -2.3588 -2.3153 -2.2939 -2.2904
 -2.2957 -2.3034 -2.3117 -2.3204 -2.3291 -2.3378 -2.3472 -2.3574 -2.3694 -2.3870
 -2.4130
 -2.8783 -2.8484 -2.8192 -2.7895 -2.7584 -2.7250 -2.6893 -2.6524 -2.6160 -2.5817
 -2.5506 -2.5223 -2.4963 -2.4721 -2.4491 -2.3943 -2.3454 -2.3070 -2.2862 -2.2835
 -2.2923 -2.3053 -2.3190 -2.3323 -2.3449 -2.3569 -2.3685 -2.3802 -2.3927 -2.4074
 -2.4272
 -2.7806 -2.7597 -2.7399 -2.7201 -2.6991 -2.6757 -2.6493 -2.6199 -2.5887 -2.5573
 -2.5272 -2.4995 -2.4741 -2.4505 -2.4279 -2.3750 -2.3304 -2.2969 -2.2771 -2.2736
 -2.2834 -2.3001 -2.3190 -2.3378 -2.3555 -2.3719 -2.3872 -2.4018 -2.4160 -2.4309
 -2.4466
 -2.6844 -2.6697 -2.6557 -2.6431 -2.6300 -2.6153 -2.5976 -2.5766 -2.5527 -2.5267
 -2.5001 -2.4743 -2.4503 -2.4283 -2.4076 -2.3587 -2.3165 -2.2858 -2.2676 -2.2634
 -2.2723 -2.2900 -2.3124 -2.3361 -2.3593 -2.3810 -2.4012 -2.4199 -2.4374 -2.4544
 -2.4718
 -2.5929 -2.5818 -2.5719 -2.5631 -2.5552 -2.5469 -2.5365 -2.5231 -2.5068 -2.4879
 -2.4669 -2.4451 -2.4253 -2.4043 -2.3882 -2.3454 -2.3037 -2.2737 -2.2577
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F350LP
 -3.4973 -3.4333 -3.3823 -3.3391 -3.2983 -3.2535 -3.1989 -3.1320 -3.0582 -2.9811
 -2.9011 -2.8198 -2.7397 -2.6660 -2.5992 -2.4601 -2.3570 -2.2860 -2.2429
 -3.4074 -3.3308 -3.2692 -3.2187 -3.1746 -3.1325 -3.0876 -3.0359 -2.9796 -2.9198
 -2.8557 -2.7865 -2.7147 -2.6460 -2.5831 -2.4530 -2.3581 -2.2940 -2.2543 -2.2304
 -3.3230 -3.2349 -3.1786 -3.1320 -3.0859 -3.0430 -3.0018 -2.9589 -2.9139 -2.8667
 -2.8162 -2.7600 -2.6973 -2.6336 -2.5740 -2.4506 -2.3614 -2.3014 -2.2648 -2.2435
 -2.2313
 -3.3050 -3.1904 -3.0970 -3.0269 -2.9826 -2.9598 -2.9356 -2.9018 -2.8623 -2.8210
 -2.7786 -2.7335 -2.6820 -2.6248 -2.5688 -2.4508 -2.3656 -2.3085 -2.2743 -2.2554
 -2.2450 -2.2398
 -3.3018 -3.1833 -3.0787 -2.9906 -2.9197 -2.8680 -2.8362 -2.8192 -2.8073 -2.7827
 -2.7468 -2.7066 -2.6638 -2.6155 -2.5641 -2.4514 -2.3693 -2.3144 -2.2821 -2.2656
 -2.2577 -2.2543 -2.2541 -2.2566
 -3.2913 -3.1784 -3.0746 -2.9828 -2.9043 -2.8397 -2.7882 -2.7490 -2.7224 -2.7090
 -2.6970 -2.6746 -2.6418 -2.6019 -2.5572 -2.4508 -2.3713 -2.3181 -2.2874 -2.2733
 -2.2685 -2.2678 -2.2696 -2.2734 -2.2788 -2.2855 -2.2952 -2.3095 -2.3291 -2.3529
 -3.2620 -3.1616 -3.0656 -2.9778 -2.8996 -2.8312 -2.7729 -2.7243 -2.6846 -2.6528
 -2.6297 -2.6141 -2.5980 -2.5745 -2.5423 -2.4478 -2.3710 -2.3190 -2.2893 -2.2773
 -2.2759 -2.2790 -2.2838 -2.2898 -2.2968 -2.3047 -2.3144 -2.3262 -2.3419 -2.3647
 -2.3927
 -3.2101 -3.1255 -3.0424 -2.9638 -2.8912 -2.8253 -2.7662 -2.7137 -2.6681 -2.6291
 -2.5956 -2.5676 -2.5459 -2.5280 -2.5077 -2.4390 -2.3678 -2.3171 -2.2878 -2.2768
 -2.2786 -2.2860 -2.2949 -2.3043 -2.3139 -2.3238 -2.3345 -2.3462 -2.3595 -2.3780
 -2.4045
 -3.1374 -3.0688 -3.0003 -2.9337 -2.8705 -2.8112 -2.7558 -2.7044 -2.6572 -2.6149
 -2.5772 -2.5439 -2.5147 -2.4901 -2.4689 -2.4159 -2.3594 -2.3117 -2.2828 -2.2722
 -2.2760 -2.2875 -2.3013 -2.3153 -2.3288 -2.3418 -2.3547 -2.3678 -2.3817 -2.3985
 -2.4184
 -3.0536 -2.9989 -2.9437 -2.8894 -2.8369 -2.7863 -2.7377 -2.6907 -2.6458 -2.6035
 -2.5644 -2.5290 -2.4971 -2.4687 -2.4435 -2.3908 -2.3440 -2.3036 -2.2759 -2.2647
 -2.2686 -2.2826 -2.3010 -2.3201 -2.3385 -2.3558 -2.3724 -2.3882 -2.4038 -2.4201
 -2.4371
 -2.9663 -2.9211 -2.8763 -2.8325 -2.7901 -2.7488 -2.7081 -2.6677 -2.6277 -2.5884
 -2.5507 -2.5154 -2.4828 -2.4533 -2.4267 -2.3708 -2.3266 -2.2917 -2.2671 -2.2558
 -2.2587 -2.2732 -2.2944 -2.3182 -2.3418 -2.3643 -2.3856 -2.4054 -2.4243 -2.4426
 -2.4612
 -2.8796 -2.8412 -2.8039 -2.7678 -2.7335 -2.7005 -2.6677 -2.6343 -2.6004 -2.5662
 -2.5321 -2.4990 -2.4666 -2.4371 -2.4185 -2.3559 -2.3072 -2.2760 -2.2564
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F350LP
 -3.8045 -3.7298 -3.6663 -3.6073 -3.5482 -3.4759 -3.3774 -3.2510 -3.1239 -3.0055
 -2.8995 -2.8060 -2.7228 -2.6500 -2.5854 -2.4525 -2.3518 -2.2791 -2.2318
 -3.6751 -3.5914 -3.5234 -3.4643 -3.4077 -3.3454 -3.2637 -3.1632 -3.0600 -2.9605
 -2.8676 -2.7822 -2.7049 -2.6355 -2.5736 -2.4467 -2.3525 -2.2859 -2.2427 -2.2171
 -3.5821 -3.4903 -3.4152 -3.3519 -3.2947 -3.2378 -3.1712 -3.0907 -3.0061 -2.9226
 -2.8422 -2.7658 -2.6937 -2.6275 -2.5676 -2.4452 -2.3554 -2.2926 -2.2521 -2.2283
 -2.2155
 -3.4788 -3.3828 -3.3159 -3.2592 -3.2036 -3.1489 -3.0914 -3.0260 -2.9562 -2.8858
 -2.8171 -2.7504 -2.6852 -2.6227 -2.5650 -2.4461 -2.3593 -2.2990 -2.2604 -2.2383
 -2.2271 -2.2221
 -3.4435 -3.3150 -3.2142 -3.1384 -3.0851 -3.0489 -3.0131 -2.9659 -2.9096 -2.8500
 -2.7904 -2.7322 -2.6750 -2.6181 -2.5633 -2.4477 -2.3630 -2.3045 -2.2674 -2.2468
 -2.2374 -2.2343 -2.2349 -2.2384
 -3.4373 -3.3034 -3.1861 -3.0871 -3.0068 -2.9436 -2.8958 -2.8619 -2.8368 -2.8050
 -2.7617 -2.7119 -2.6612 -2.6108 -2.5603 -2.4487 -2.3658 -2.3086 -2.2727 -2.2534
 -2.2460 -2.2453 -2.2479 -2.2528 -2.2597 -2.2688 -2.2804 -2.2961 -2.3168 -2.3407
 -3.4354 -3.3019 -3.1801 -3.0722 -2.9799 -2.9027 -2.8392 -2.7872 -2.7457 -2.7162
 -2.6960 -2.6730 -2.6398 -2.5984 -2.5539 -2.4482 -2.3672 -2.3108 -2.2757 -2.2576
 -2.2520 -2.2540 -2.2596 -2.2669 -2.2754 -2.2853 -2.2969 -2.3108 -2.3284 -2.3520
 -2.3798
 -3.4221 -3.2968 -3.1784 -3.0696 -2.9729 -2.8894 -2.8184 -2.7585 -2.7077 -2.6652
 -2.6307 -2.6053 -2.5863 -2.5648 -2.5364 -2.4454 -2.3666 -2.3110 -2.2763 -2.2588
 -2.2546 -2.2594 -2.2685 -2.2792 -2.2904 -2.3022 -2.3149 -2.3288 -2.3448 -2.3646
 -2.3914
 -3.3874 -3.2753 -3.1663 -3.0630 -2.9684 -2.8844 -2.8107 -2.7466 -2.6912 -2.6432
 -2.6017 -2.5661 -2.5369 -2.5142 -2.4946 -2.4338 -2.3628 -2.3084 -2.2739 -2.2566
 -2.2534 -2.2606 -2.2735 -2.2883 -2.3033 -2.3181 -2.3332 -2.3484 -2.3647 -2.3835
 -2.4050
 -3.3332 -3.2370 -3.1400 -3.0471 -2.9592 -2.8786 -2.8066 -2.7423 -2.6851 -2.6343
 -2.5891 -2.5491 -2.5140 -2.4838 -2.4585 -2.4076 -2.3543 -2.3040 -2.2697 -2.2520
 -2.2487 -2.2571 -2.2730 -2.2921 -2.3117 -2.3306 -2.3491 -2.3670 -2.3849 -2.4034
 -2.4237
 -3.2654 -3.1825 -3.0982 -3.0164 -2.9379 -2.8644 -2.7971 -2.7357 -2.6799 -2.6290
 -2.5825 -2.5403 -2.5024 -2.4686 -2.4389 -2.3814 -2.3365 -2.2955 -2.2634 -2.2453
 -2.2413 -2.2497 -2.2674 -2.2902 -2.3144 -2.3381 -2.3610 -2.3827 -2.4036 -2.4242
 -2.4450
 -3.1908 -3.1189 -3.0460 -2.9740 -2.9047 -2.8395 -2.7787 -2.7222 -2.6699 -2.6213
 -2.5759 -2.5338 -2.4948 -2.4594 -2.4358 -2.3552 -2.3094 -2.2829 -2.2550
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F350LP
 -4.0061 -3.9270 -3.8563 -3.7867 -3.7143 -3.6227 -3.4951 -3.3303 -3.1681 -3.0239
 -2.9021 -2.8010 -2.7160 -2.6426 -2.5783 -2.4477 -2.3486 -2.2756 -2.2254
 -3.8518 -3.7646 -3.6917 -3.6260 -3.5604 -3.4846 -3.3798 -3.2477 -3.1130 -2.9881
 -2.8773 -2.7822 -2.7007 -2.6302 -2.5682 -2.4425 -2.3488 -2.2816 -2.2364 -2.2092
 -3.7408 -3.6434 -3.5638 -3.4958 -3.4334 -3.3683 -3.2849 -3.1792 -3.0675 -2.9595
 -2.8599 -2.7709 -2.6926 -2.6239 -2.5635 -2.4412 -2.3513 -2.2875 -2.2453 -2.2198
 -2.2061
 -3.6349 -3.5435 -3.4627 -3.3919 -3.3283 -3.2671 -3.1993 -3.1151 -3.0229 -2.9308
 -2.8429 -2.7615 -2.6875 -2.6211 -2.5620 -2.4422 -2.3548 -2.2933 -2.2531 -2.2291
 -2.2168 -2.2116
 -3.5621 -3.4451 -3.3364 -3.2751 -3.2268 -3.1769 -3.1199 -3.0527 -2.9771 -2.8991
 -2.8226 -2.7499 -2.6819 -2.6189 -2.5615 -2.4441 -2.3584 -2.2985 -2.2598 -2.2370
 -2.2261 -2.2225 -2.2232 -2.2271
 -3.5243 -3.3790 -3.2642 -3.1717 -3.0995 -3.0452 -3.0056 -2.9684 -2.9211 -2.8623
 -2.7983 -2.7344 -2.6730 -2.6150 -2.5604 -2.4457 -2.3614 -2.3025 -2.2648 -2.2432
 -2.2337 -2.2321 -2.2348 -2.2401 -2.2477 -2.2574 -2.2702 -2.2872 -2.3086 -2.3328
 -3.5116 -3.3688 -3.2426 -3.1335 -3.0422 -2.9671 -2.9054 -2.8540 -2.8133 -2.7818
 -2.7498 -2.7085 -2.6589 -2.6073 -2.5570 -2.4462 -2.3632 -2.3051 -2.2680 -2.2474
 -2.2392 -2.2397 -2.2449 -2.2526 -2.2619 -2.2727 -2.2855 -2.3006 -2.3194 -2.3436
 -2.3712
 -3.5099 -3.3690 -3.2399 -3.1238 -3.0222 -2.9356 -2.8627 -2.8008 -2.7476 -2.7026
 -2.6672 -2.6410 -2.6166 -2.5857 -2.5472 -2.4450 -2.3635 -2.3060 -2.2691 -2.2489
 -2.2418 -2.2443 -2.2526 -2.2635 -2.2754 -2.2882 -2.3021 -2.3173 -2.3345 -2.3555
 -2.3826
 -3.4951 -3.3622 -3.2374 -3.1214 -3.0164 -2.9243 -2.8449 -2.7768 -2.7182 -2.6674
 -2.6233 -2.5861 -2.5568 -2.5338 -2.5116 -2.4386 -2.3611 -2.3044 -2.2676 -2.2477
 -2.2413 -2.2456 -2.2568 -2.2715 -2.2871 -2.3028 -2.3190 -2.3356 -2.3531 -2.3726
 -2.3958
 -3.4617 -3.3431 -3.2269 -3.1169 -3.0143 -2.9217 -2.8402 -2.7689 -2.7068 -2.6524
 -2.6047 -2.5627 -2.5260 -2.4951 -2.4699 -2.4167 -2.3563 -2.3014 -2.2646 -2.2442
 -2.2379 -2.2430 -2.2565 -2.2748 -2.2945 -2.3143 -2.3337 -2.3528 -2.3720 -2.3920
 -2.4135
 -3.4102 -3.3055 -3.2022 -3.1008 -3.0051 -2.9165 -2.8366 -2.7653 -2.7023 -2.6463
 -2.5963 -2.5517 -2.5119 -2.4767 -2.4459 -2.3882 -2.3410 -2.2956 -2.2597 -2.2389
 -2.2319 -2.2371 -2.2518 -2.2729 -2.2968 -2.3209 -2.3446 -2.3674 -2.3895 -2.4114
 -2.4336
 -3.3467 -3.2555 -3.1637 -3.0722 -2.9849 -2.9031 -2.8277 -2.7593 -2.6977 -2.6422
 -2.5919 -2.5462 -2.5047 -2.4673 -2.4396 -2.3531 -2.3152 -2.2870 -2.2529
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F350LP
 -4.2304 -4.1524 -4.0781 -3.9993 -3.9108 -3.7936 -3.6286 -3.4173 -3.2157 -3.0448
 -2.9082 -2.7986 -2.7098 -2.6354 -2.5713 -2.4419 -2.3445 -2.2714 -2.2198
 -4.0501 -3.9637 -3.8885 -3.8165 -3.7400 -3.6463 -3.5130 -3.3429 -3.1716 -3.0184
 -2.8895 -2.7840 -2.6973 -2.6248 -2.5623 -2.4372 -2.3441 -2.2763 -2.2297 -2.2007
 -3.9157 -3.8175 -3.7358 -3.6641 -3.5953 -3.5193 -3.4159 -3.2802 -3.1363 -3.0001
 -2.8799 -2.7777 -2.6924 -2.6205 -2.5588 -2.4361 -2.3460 -2.2814 -2.2379 -2.2107
 -2.1958
 -3.8122 -3.7059 -3.6165 -3.5403 -3.4720 -3.4049 -3.3252 -3.2186 -3.0995 -2.9812
 -2.8715 -2.7745 -2.6910 -2.6198 -2.5585 -2.4373 -2.3491 -2.2865 -2.2450 -2.2192
 -2.2055 -2.1998
 -3.6774 -3.5784 -3.5022 -3.4338 -3.3682 -3.3043 -3.2374 -3.1545 -3.0577 -2.9570
 -2.8598 -2.7701 -2.6901 -2.6202 -2.5595 -2.4394 -2.3526 -2.2913 -2.2510 -2.2265
 -2.2138 -2.2094 -2.2100 -2.2141
 -3.6082 -3.4755 -3.3705 -3.2911 -3.2330 -3.1881 -3.1421 -3.0829 -3.0084 -2.9257
 -2.8418 -2.7614 -2.6870 -2.6199 -2.5603 -2.4415 -2.3557 -2.2952 -2.2558 -2.2323
 -2.2207 -2.2177 -2.2200 -2.2255 -2.2337 -2.2446 -2.2586 -2.2765 -2.2989 -2.3235
 -3.5891 -3.4423 -3.3167 -3.2122 -3.1279 -3.0602 -3.0051 -2.9588 -2.9156 -2.8677
 -2.8098 -2.7448 -2.6792 -2.6169 -2.5598 -2.4430 -2.3580 -2.2981 -2.2590 -2.2363
 -2.2257 -2.2242 -2.2286 -2.2364 -2.2463 -2.2580 -2.2718 -2.2884 -2.3086 -2.3336
 -2.3614
 -3.5878 -3.4366 -3.3019 -3.1839 -3.0833 -2.9990 -2.9280 -2.8663 -2.8115 -2.7644
 -2.7261 -2.6916 -2.6525 -2.6059 -2.5558 -2.4431 -2.3590 -2.2996 -2.2605 -2.2381
 -2.2284 -2.2283 -2.2351 -2.2457 -2.2581 -2.2718 -2.2869 -2.3034 -2.3220 -2.3446
 -2.3724
 -3.5866 -3.4369 -3.3008 -3.1774 -3.0678 -2.9727 -2.8915 -2.8217 -2.7606 -2.7061
 -2.6583 -2.6187 -2.5876 -2.5607 -2.5312 -2.4400 -2.3576 -2.2987 -2.2598 -2.2375
 -2.2285 -2.2298 -2.2388 -2.2525 -2.2683 -2.2849 -2.3022 -2.3201 -2.3391 -2.3602
 -2.3848
 -3.5742 -3.4344 -3.3016 -3.1790 -3.0666 -2.9662 -2.8787 -2.8029 -2.7373 -2.6797
 -2.6286 -2.5835 -2.5445 -2.5124 -2.4862 -2.4256 -2.3552 -2.2970 -2.2579 -2.2351
 -2.2261 -2.2281 -2.2388 -2.2554 -2.2748 -2.2950 -2.3154 -2.3358 -2.3564 -2.3779
 -2.4011
 -3.5435 -3.4157 -3.2938 -3.1755 -3.0659 -2.9654 -2.8755 -2.7967 -2.7279 -2.6676
 -2.6144 -2.5671 -2.5250 -2.4879 -2.4560 -2.3965 -2.3445 -2.2931 -2.2542 -2.2310
 -2.2214 -2.2236 -2.2353 -2.2540 -2.2767 -2.3008 -2.3251 -2.3490 -2.3724 -2.3958
 -2.4197
 -3.4959 -3.3822 -3.2707 -3.1625 -3.0581 -2.9615 -2.8732 -2.7943 -2.7245 -2.6629
 -2.6082 -2.5594 -2.5156 -2.4764 -2.4406 -2.3527 -2.3255 -2.2870 -2.2487
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F350LP
 -4.4618 -4.3935 -4.3238 -4.2421 -4.1387 -3.9920 -3.7813 -3.5140 -3.2718 -3.0762
 -2.9236 -2.8047 -2.7105 -2.6336 -2.5682 -2.4389 -2.3421 -2.2690 -2.2160
 -4.2600 -4.1819 -4.1105 -4.0366 -3.9500 -3.8355 -3.6677 -3.4515 -3.2392 -3.0573
 -2.9105 -2.7938 -2.7006 -2.6248 -2.5608 -2.4348 -2.3416 -2.2729 -2.2249 -2.1935
 -4.1015 -4.0094 -3.9311 -3.8591 -3.7848 -3.6955 -3.5683 -3.3968 -3.2152 -3.0486
 -2.9074 -2.7920 -2.6985 -2.6223 -2.5584 -2.4340 -2.3431 -2.2774 -2.2323 -2.2033
 -2.1866
 -3.9821 -3.8757 -3.7867 -3.7101 -3.6393 -3.5656 -3.4715 -3.3388 -3.1880 -3.0399
 -2.9071 -2.7942 -2.7007 -2.6236 -2.5592 -2.4353 -2.3460 -2.2819 -2.2388 -2.2114
 -2.1958 -2.1889
 -3.8618 -3.7615 -3.6702 -3.5892 -3.5165 -3.4475 -3.3735 -3.2740 -3.1522 -3.0249
 -2.9041 -2.7966 -2.7042 -2.6267 -2.5616 -2.4377 -2.3493 -2.2863 -2.2444 -2.2183
 -2.2037 -2.1977 -2.1976 -2.2013
 -3.7222 -3.6056 -3.5195 -3.4551 -3.3983 -3.3398 -3.2765 -3.2013 -3.1061 -3.0003
 -2.8942 -2.7952 -2.7066 -2.6299 -2.5646 -2.4403 -2.3525 -2.2903 -2.2489 -2.2237
 -2.2101 -2.2053 -2.2065 -2.2117 -2.2198 -2.2309 -2.2455 -2.2645 -2.2874 -2.3124
 -3.6722 -3.5282 -3.4098 -3.3166 -3.2447 -3.1895 -3.1446 -3.0981 -3.0371 -2.9597
 -2.8735 -2.7869 -2.7052 -2.6316 -2.5669 -2.4423 -2.3551 -2.2933 -2.2523 -2.2276
 -2.2150 -2.2112 -2.2141 -2.2211 -2.2308 -2.2428 -2.2572 -2.2747 -2.2960 -2.3216
 -2.3497
 -3.6603 -3.5050 -3.3701 -3.2555 -3.1611 -3.0839 -3.0195 -2.9628 -2.9102 -2.8605
 -2.8105 -2.7550 -2.6926 -2.6283 -2.5674 -2.4437 -2.3566 -2.2953 -2.2542 -2.2297
 -2.2179 -2.2154 -2.2198 -2.2292 -2.2412 -2.2550 -2.2707 -2.2880 -2.3079 -2.3316
 -2.3600
 -3.6613 -3.5027 -3.3604 -3.2346 -3.1256 -3.0329 -2.9546 -2.8865 -2.8244 -2.7669
 -2.7156 -2.6725 -2.6352 -2.5975 -2.5548 -2.4427 -2.3560 -2.2950 -2.2541 -2.2297
 -2.2184 -2.2171 -2.2234 -2.2351 -2.2500 -2.2665 -2.2843 -2.3031 -2.3233 -2.3456
 -2.3715
 -3.6655 -3.5086 -3.3649 -3.2346 -3.1176 -3.0148 -2.9260 -2.8493 -2.7822 -2.7216
 -2.6664 -2.6171 -2.5752 -2.5407 -2.5114 -2.4358 -2.3549 -2.2940 -2.2530 -2.2282
 -2.2169 -2.2163 -2.2240 -2.2378 -2.2556 -2.2753 -2.2960 -2.3171 -2.3389 -2.3617
 -2.3863
 -3.6566 -3.5081 -3.3690 -3.2389 -3.1199 -3.0122 -2.9169 -2.8339 -2.7617 -2.6983
 -2.6418 -2.5910 -2.5456 -2.5060 -2.4725 -2.4087 -2.3489 -2.2913 -2.2502 -2.2250
 -2.2133 -2.2129 -2.2215 -2.2370 -2.2573 -2.2802 -2.3044 -2.3288 -2.3532 -2.3778
 -2.4031
 -3.6296 -3.4936 -3.3630 -3.2391 -3.1216 -3.0140 -2.9164 -2.8299 -2.7542 -2.6879
 -2.6296 -2.5777 -2.5312 -2.4897 -2.4381 -2.3614 -2.3380 -2.2869 -2.2457
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F350LP
 -4.6733 -4.6222 -4.5656 -4.4898 -4.3753 -4.1889 -3.9191 -3.5922 -3.3156 -3.0974
 -2.9313 -2.8038 -2.7042 -2.6236 -2.5571 -2.4276 -2.3324 -2.2606 -2.2072
 -4.4608 -4.3983 -4.3381 -4.2689 -4.1754 -4.0369 -3.8227 -3.5500 -3.2956 -3.0866
 -2.9235 -2.7966 -2.6971 -2.6172 -2.5511 -2.4243 -2.3317 -2.2631 -2.2143 -2.1815
 -4.2840 -4.2055 -4.1371 -4.0697 -3.9919 -3.8872 -3.7282 -3.5105 -3.2858 -3.0881
 -2.9272 -2.7995 -2.6982 -2.6170 -2.5503 -2.4238 -2.3327 -2.2664 -2.2203 -2.1901
 -2.1724
